"VastDB.ID","gene","length","chrom","start","end","strand","neural.trend","ASD.trend","Ptbp1.dPSI","Ptbp1.signif","Srrm4.dPSI","Srrm4.signif","Srrm3.Srrm4.dPSI","Srrm3.Srrm4.signif","Srsf11.dPSI","Srsf11.signif","Rbfox2.dPSI","Rbfox2.signif","Srrm3.dPSI","Srrm3.signif","Rnps1.dPSI","Rnps1.signif","srrm3_srrm4_dPSI","srrm3_dPSI","srrm4_dPSI","srrm3_srrm4_signif","srrm3_signif","srrm4_signif","match_type","n_rmats_candidates","rmats_id","rmats_gene","rmats_chr","rmats_start","rmats_end","rmats_exon_size","rmats_dPSI","rmats_FDR","rmats_PValue"
"MmuEX0021494","Gorasp2",197,"chr2",70499818,70514521,"+",NA,NA,-1,"n.s.",-2.1,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.021,"n.s.","n.s.","n.s.","gene_size",2,41970,"Gorasp2","chr2",70502909,70503105,197,0.201,0.594829382396936,0.0938919556005
"MmuEX0021495","Gosr1",156,"chr11",76568303,76574736,"-",NA,NA,NA,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",0,NA,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021496","Gosr1",115,"chr11",76568303,76577021,"-",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021497","Gosr2",65,"chr11",103548948,103558943,"-",NA,NA,5,"n.s.",0.7,"n.s.",4,"n.s.",-2,"n.s.",-5,"n.s.",1,"n.s.",-3,"n.s.",0.04,0.01,0.007,"n.s.","n.s.","n.s.","gene_size",1,13983,"Gosr2","chr11",103580081,103580145,65,-0.035,0.000344166138530807,1.01556080895e-05
"MmuEX0021500","Gosr2",141,"chr11",103540712,103547895,"-",NA,"n.s.",3,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",1,"n.s.",2,"n.s.",-0.01,0.01,0,"n.s.","n.s.","n.s.","gene_size",2,13979,"Gosr2","chr11",103574618,103574758,141,0.019,0.172196761289746,0.0189992418097
"MmuEX0021501","Got1",105,"chr19",43579417,43581811,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",1,28371,"Got1","chr19",43495361,43495465,105,0.001,1,1
"MmuEX0021502","Got1",151,"chr19",43579178,43581411,"-",NA,NA,0,"n.s.",-0.3,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",-2,"n.s.",-2,"n.s.",-0.01,-0.02,-0.003,"n.s.","n.s.","n.s.","gene_size",1,28370,"Got1","chr19",43493215,43493365,151,-0.006,1,0.733856932147
"MmuEX0021503","Got1l1",92,"chr8",28311376,28334159,"-",NA,NA,0,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",NA,NA,NA,0,NA,"n.s.","n.s.","n.s.","gene_size",2,59015,"Got1l1","chr8",27692400,27692491,92,-0.036,0.0930292074485724,0.00875076841042
"MmuEX0021511","Gpam",100,"chr19",55157904,55161874,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,0.01,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021512","Gpam",74,"chr19",55165740,55170610,"-",NA,NA,0,"n.s.",1.4,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.014,"n.s.","n.s.","n.s.","gene_size",1,1081,"Gpam","chr19",55082351,55082424,74,-0.002,1,1
"MmuEX0021513","Gpam",59,"chr19",55145537,55149060,"-",NA,NA,0,"n.s.",0.6,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.006,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021516","Gpank1",63,"chr17",35258744,35259997,"+",NA,NA,NA,"n.s.",-1.2,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.012,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021522","Gpatch1",149,"chr7",36061831,36068589,"-",NA,NA,0,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",NA,"n.s.",NA,0,NA,"n.s.","n.s.","n.s.","gene_size",1,18370,"Gpatch1","chr7",35001003,35001150,148,-0.001,1,1
"MmuEX0021523","Gpatch1",59,"chr7",36088491,36092207,"-",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021524","Gpatch1",243,"chr7",36086745,36090948,"-",NA,NA,0,"n.s.",0.5,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021525","Gpatch1",108,"chr7",36068688,36072141,"-",NA,NA,0,"n.s.",-0.7,"n.s.",1,"n.s.",-1,"n.s.",-2,"n.s.",0,"n.s.",-2,"n.s.",0.01,0,-0.007,"n.s.","n.s.","n.s.","gene_size",1,18368,"Gpatch1","chr7",34984141,34984248,108,0.001,1,1
"MmuEX0021527","Gpatch2",717,"chr1",189039556,189054662,"+",NA,NA,1,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.002,"n.s.","n.s.","n.s.","gene_size",1,57270,"Gpatch2","chr1",186957700,186958416,717,-0.005,1,1
"MmuEX0021528","Gpatch2",80,"chr1",189057193,189128208,"+",NA,NA,2,"n.s.",-0.5,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.005,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021529","Gpatch2",68,"chr1",189057706,189140402,"+",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","gene_size",1,57277,"Gpatch2","chr1",187054481,187054551,71,0.025,1,0.887924188651
"MmuEX0021530","Gpatch2",62,"chr1",189050099,189054662,"+",NA,NA,4,"n.s.",1.4,"n.s.",2,"n.s.",NA,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",0.02,NA,0.014,"n.s.","n.s.","n.s.","gene_size_contained",2,57271,"Gpatch2","chr1",186961796,186961857,62,0.015,0.567834046804648,0.0885031738169
"MmuEX0021531","Gpatch2",62,"chr1",189050099,189057009,"+",NA,NA,1,"n.s.",2.2,"n.s.",NA,"n.s.",NA,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",NA,0,0.022,"n.s.","n.s.","n.s.","gene_size",2,57271,"Gpatch2","chr1",186961796,186961857,62,0.015,0.567834046804648,0.0885031738169
"MmuEX0021532","Gpatch2",183,"chr1",189054725,189057625,"+",NA,NA,3,"n.s.",1,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",1,"n.s.",-11,"lower",0,0.01,0.01,"n.s.","n.s.","n.s.","gene_size",1,57274,"Gpatch2","chr1",186965328,186965510,183,0,1,1
"MmuEX0021533","Gpatch2",40,"chr1",189128277,189146162,"+",NA,NA,-7,"n.s.",-7.1,"n.s.",-21,"n.s.",-32,"lower",-9,"n.s.",2,"n.s.",-21,"lower",-0.21,0.02,-0.071,"n.s.","n.s.","n.s.","gene_size",1,57276,"Gpatch2","chr1",187048721,187048760,40,-0.005,1,0.89764582859
"MmuEX0021535","Gpatch2",89,"chr1",189146234,189172235,"+",NA,NA,-3,"n.s.",-1.3,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-4,"n.s.",0,0,-0.013,"n.s.","n.s.","n.s.","gene_size",1,57278,"Gpatch2","chr1",187073684,187073772,89,0.005,1,1
"MmuEX0021536","Gpatch3",128,"chr4",133138509,133139533,"+",NA,NA,-1,"n.s.",-0.2,"n.s.",2,"n.s.",1,"n.s.",2,"n.s.",1,"n.s.",0,"n.s.",0.02,0.01,-0.002,"n.s.","n.s.","n.s.","gene_size",1,15090,"Gpatch3","chr4",133310293,133310420,128,0.032,1,0.394292509287
"MmuEX0021537","Gpatch4",110,"chr3",87856041,87858290,"+",NA,NA,NA,"n.s.",0.1,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",-1,"n.s.",NA,NA,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021538","Gpatch4",135,"chr3",87847102,87855083,"+",NA,NA,-2,"n.s.",-2.5,"n.s.",-1,"n.s.",NA,"n.s.",1,"n.s.",2,"n.s.",0,"n.s.",-0.01,0.02,-0.025,"n.s.","n.s.","n.s.","gene_size",2,27676,"Gpatch4","chr3",87950774,87950908,135,-0.218,0.602572788922672,0.0955297689073
"MmuEX0021539","Gpatch4",128,"chr3",87847102,87855594,"+",NA,NA,2,"n.s.",0.1,"n.s.",0,"n.s.",2,"n.s.",-3,"n.s.",-1,"n.s.",-9,"n.s.",0,-0.01,0.001,"n.s.","n.s.","n.s.","gene_size",2,27677,"Gpatch4","chr3",87958469,87958596,128,-0.015,0.0445839859925949,0.00351346499241
"MmuEX0021541","Gpatch8",75,"chr11",102389481,102417393,"-",NA,"n.s.",0,"n.s.",-0.7,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",-2,"n.s.",0,"n.s.",-0.01,-0.02,-0.007,"n.s.","n.s.","n.s.","gene_size_contained",2,34123,"Gpatch8","chr11",102429108,102429182,75,-0.081,0.152975030323037,0.0162497644802
"MmuEX0021542","Gpatch8",131,"chr11",102343402,102362116,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021546","Gpatch8",18,"chr11",102389481,102399595,"-",NA,"n.s.",10,"n.s.",0.6,"n.s.",0,"n.s.",-5,"n.s.",-17,"lower",-4,"n.s.",-28,"lower",0,-0.04,0.006,"n.s.","n.s.","n.s.","gene_size",2,34120,"Gpatch8","chr11",102422139,102422156,18,-0.107,0.00110545444193773,3.99366688779e-05
"MmuEX0021547","Gpatch8",73,"chr11",102369526,102399595,"-",NA,NA,1,"n.s.",-2.6,"n.s.",-5,"n.s.",-5,"n.s.",-18,"lower",-3,"n.s.",-2,"n.s.",-0.05,-0.03,-0.026,"n.s.","n.s.","n.s.","gene_size_contained",2,34118,"Gpatch8","chr11",102418920,102418992,73,0.005,1,1
"MmuEX0021548","Gpatch8",45,"chr11",102369526,102389407,"-",NA,"n.s.",NA,"n.s.",1.4,"n.s.",3,"n.s.",0,"n.s.",1,"n.s.",-4,"n.s.",-6,"n.s.",0.03,-0.04,0.014,"n.s.","n.s.","n.s.","gene_size_contained",2,34117,"Gpatch8","chr11",102401043,102401087,45,0.011,1,0.491883662207
"MmuEX0021549","Gpatch8",144,"chr11",102348945,102368756,"-",NA,NA,-1,"n.s.",0.5,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",2,"n.s.",2,"n.s.",0,0.02,0.005,"n.s.","n.s.","n.s.","gene_size",1,34116,"Gpatch8","chr11",102391629,102391772,144,-0.007,1,1
"MmuEX0021550","Gpatch8",50,"chr11",102348945,102362116,"-",NA,NA,NA,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,0,"n.s.","n.s.","n.s.","gene_size_contained",2,34115,"Gpatch8","chr11",102379573,102379622,50,0.007,0.751831778631317,0.128361214336
"MmuEX0021551","Gpbp1",168,"chr13",112226793,112229311,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021552","Gpbp1",103,"chr13",112216860,112226604,"-",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,9701,"Gpbp1","chr13",111570082,111570184,103,0,1,1
"MmuEX0021553","Gpbp1",115,"chr13",112257179,112277630,"-",NA,NA,0,"n.s.",0.6,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.006,"n.s.","n.s.","n.s.","gene_size",2,9708,"Gpbp1","chr13",111603385,111603504,120,0.012,0.0116372325720156,0.000679135831543
"MmuEX0021554","Gpbp1",224,"chr13",112239208,112243580,"-",NA,NA,0,"n.s.",-2.6,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.026,"n.s.","n.s.","n.s.","gene_size",1,9707,"Gpbp1","chr13",111589558,111589781,224,-0.012,1,0.266113702068
"MmuEX0021555","Gpbp1",120,"chr13",112243705,112277630,"-",NA,"n.s.",-1,"n.s.",1.3,"n.s.",4,"n.s.",3,"n.s.",3,"n.s.",0,"n.s.",-1,"n.s.",0.04,0,0.013,"n.s.","n.s.","n.s.","gene_size",2,9708,"Gpbp1","chr13",111603385,111603504,120,0.012,0.0116372325720156,0.000679135831543
"MmuEX0021556","Gpbp1",60,"chr13",112231025,112239140,"-",NA,"n.s.",-3,"n.s.",-1.9,"n.s.",-2,"n.s.",1,"n.s.",7,"n.s.",6,"n.s.",28,"higher",-0.02,0.06,-0.019,"n.s.","n.s.","n.s.","gene_size",2,9704,"Gpbp1","chr13",111584430,111584489,60,0.152,5.0053279788322e-12,2.48689957516e-14
"MmuEX0021564","Gpc6",30,"chr14",118287888,118350359,"+","Neural-high",NA,20,"higher",-33.8,"lower",-7,"n.s.",-5,"n.s.",18,"higher",-10,"n.s.",-23,"lower",-0.07,-0.1,-0.338,"n.s.","n.s.","lower","gene_size",1,11582,"Gpc6","chr14",118129754,118129783,30,-0.163,0.728944278483013,0.123176776805
"MmuEX0021566","Gpcpd1",78,"chr2",132365675,132367978,"-",NA,NA,-1,"n.s.",-1.3,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.013,"n.s.","n.s.","n.s.","gene_size",2,44436,"Gpcpd1","chr2",132400527,132400602,76,0.024,1,0.406943083195
"MmuEX0021567","Gpcpd1",137,"chr2",132360570,132362420,"-",NA,NA,0,"n.s.",0.1,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",NA,0,0.001,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021568","Gpcpd1",55,"chr2",132368072,132372576,"-",NA,NA,0,"n.s.",-0.2,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",-0.01,0,-0.002,"n.s.","n.s.","n.s.","gene_size",1,44433,"Gpcpd1","chr2",132386312,132386366,55,0.007,1,1
"MmuEX0021569","Gpcpd1",124,"chr2",132376291,132382670,"-",NA,NA,2,"n.s.",-0.9,"n.s.",-3,"n.s.",-6,"n.s.",4,"n.s.",1,"n.s.",-14,"lower",-0.03,0.01,-0.009,"n.s.","n.s.","n.s.","gene_size",1,44434,"Gpcpd1","chr2",132395877,132396000,124,-0.004,1,0.633537608679
"MmuEX0021570","Gpcpd1",76,"chr2",132382713,132390362,"-",NA,"n.s.",-8,"n.s.",-14.1,"n.s.",-4,"n.s.",-22,"lower",7,"n.s.",-1,"n.s.",-24,"lower",-0.04,-0.01,-0.141,"n.s.","n.s.","n.s.","gene_size_contained",2,44436,"Gpcpd1","chr2",132400527,132400602,76,0.024,1,0.406943083195
"MmuEX0021571","Gpcpd1",97,"chr2",132390448,132397920,"-",NA,NA,2,"n.s.",-0.8,"n.s.",4,"n.s.",-1,"n.s.",2,"n.s.",-2,"n.s.",0,"n.s.",0.04,-0.02,-0.008,"n.s.","n.s.","n.s.","gene_size",1,44438,"Gpcpd1","chr2",132410540,132410636,97,-0.009,1,0.45600205403
"MmuEX0021572","Gpcpd1",66,"chr2",132361235,132363817,"-",NA,NA,-1,"n.s.",-0.2,"n.s.",1,"n.s.",1,"n.s.",1,"n.s.",1,"n.s.",1,"n.s.",0.01,0.01,-0.002,"n.s.","n.s.","n.s.","gene_size",2,44439,"Gpcpd1","chr2",132414105,132414174,70,-0.009,1,1
"MmuEX0021576","Gpd1l",234,"chr9",114812886,114819993,"-",NA,NA,-1,"n.s.",-0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,-0.01,-0.003,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021577","Gpd2",110,"chr2",57090979,57142255,"+",NA,NA,0,"n.s.",-1,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0.01,0.01,-0.01,"n.s.","n.s.","n.s.","gene_size",1,21002,"Gpd2","chr2",57157985,57158094,110,-0.005,1,1
"MmuEX0021578","Gpd2",172,"chr2",57120494,57156771,"+",NA,NA,-2,"n.s.",0.1,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",1,"n.s.",0,-0.01,0.001,"n.s.","n.s.","n.s.","gene_size",1,21003,"Gpd2","chr2",57179857,57180028,172,0.003,1,1
"MmuEX0021579","Gpd2",125,"chr2",57142428,57158218,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021582","Gphn",93,"chr12",79691659,79713958,"+",NA,NA,0,"n.s.",-0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","gene_size",2,61255,"Gphn","chr12",78459115,78459207,93,0.005,1,0.779191029665
"MmuEX0021583","Gphn",56,"chr12",79710225,79724290,"+",NA,NA,1,"n.s.",0.3,"n.s.",0,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0,0,0.003,"n.s.","n.s.","n.s.","gene_size",3,61264,"Gphn","chr12",78569672,78569728,57,-0.054,1,1
"MmuEX0021584","Gphn",58,"chr12",79444418,79513327,"+",NA,"n.s.",1,"n.s.",-0.2,"n.s.",1,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0.01,0,-0.002,"n.s.","n.s.","n.s.","gene_size_contained",3,61254,"Gphn","chr12",78423134,78423191,58,0.004,1,1
"MmuEX0021585","Gphn",120,"chr12",79714015,79727120,"+",NA,NA,0,"n.s.",0,"n.s.",-1,"n.s.",1,"n.s.",1,"n.s.",-1,"n.s.",0,"n.s.",-0.01,-0.01,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021586","Gphn",154,"chr12",79727180,79738444,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021587","Gphn",97,"chr12",79781382,79784764,"+",NA,NA,0,"n.s.",-0.5,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,-0.005,"n.s.","n.s.","n.s.","gene_size_contained",2,61273,"Gphn","chr12",78729492,78729588,97,-0.001,1,1
"MmuEX0021588","Gphn",93,"chr12",79477405,79555743,"+",NA,"n.s.",-2,"n.s.",-0.4,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",-0.01,0,-0.004,"n.s.","n.s.","n.s.","gene_size_contained",2,61255,"Gphn","chr12",78459115,78459207,93,0.005,1,0.779191029665
"MmuEX0021589","Gphn",67,"chr12",79555839,79593024,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",1,61271,"Gphn","chr12",78716598,78716662,65,0.001,1,1
"MmuEX0021590","Gphn",79,"chr12",79327829,79477346,"+",NA,NA,0,"n.s.",0.6,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-2,"n.s.",-0.01,-0.01,0.006,"n.s.","n.s.","n.s.","gene_size_contained",2,61253,"Gphn","chr12",78390126,78390204,79,-0.006,1,1
"MmuEX0021591","Gphn",39,"chr12",79513421,79555743,"+",NA,"n.s.",NA,"n.s.",-0.9,"n.s.",-1,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.009,"n.s.","n.s.","n.s.","gene_size",2,61266,"Gphn","chr12",78579431,78579472,42,-0.006,1,1
"MmuEX0021593","Gphn",108,"chr12",79593298,79605603,"+","Neural-low","n.s.",-11,"lower",4.8,"n.s.",6,"n.s.",11,"higher",9,"n.s.",0,"n.s.",10,"n.s.",0.06,0,0.048,"n.s.","n.s.","n.s.","gene_size_contained",3,61258,"Gphn","chr12",78540724,78540831,108,-0.008,1,0.400070738637
"MmuEX0021594","Gphn",135,"chr12",79595045,79663842,"+",NA,NA,-5,"n.s.",0.2,"n.s.",-1,"n.s.",-1,"n.s.",-1,"n.s.",-2,"n.s.",1,"n.s.",-0.01,-0.02,0.002,"n.s.","n.s.","n.s.","gene_size_contained",5,61262,"Gphn","chr12",78551391,78551525,135,0.112,1,0.218543874871
"MmuEX0021597","Gphn",43,"chr12",79605739,79691520,"+",NA,NA,-1,"n.s.",-0.3,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.003,"n.s.","n.s.","n.s.","gene_size",2,61266,"Gphn","chr12",78579431,78579472,42,-0.006,1,1
"MmuEX0021598","Gphn",138,"chr12",79663886,79710131,"+",NA,NA,0,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size_contained",5,61269,"Gphn","chr12",78637308,78637445,138,-0.002,1,1
"MmuEX0021599","Gphn",65,"chr12",79765552,79781277,"+",NA,NA,-2,"n.s.",0.2,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,0.002,"n.s.","n.s.","n.s.","gene_size",1,61271,"Gphn","chr12",78716598,78716662,65,0.001,1,1
"MmuEX0021600","Gphn",104,"chr12",79770876,79783704,"+",NA,NA,0,"n.s.",-0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.001,"n.s.","n.s.","n.s.","gene_size_contained",3,61272,"Gphn","chr12",78727065,78727168,104,0.001,1,1
"MmuEX0021601","Gpi1",84,"chr7",35005780,35012136,"-",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",2,54317,"Gpi1","chr7",33920268,33920351,84,0,1,1
"MmuEX0021614","Gpm6b",91,"chrX",162821933,162824883,"+",NA,NA,-1,"n.s.",-1.9,"n.s.",1,"n.s.",5,"n.s.",12,"higher",0,"n.s.",7,"n.s.",0.01,0,-0.019,"n.s.","n.s.","n.s.","gene_size",1,184,"Gpm6b","chrX",165168387,165168477,91,0.019,0.206752889411396,0.0238984249003
"MmuEX0021615","Gpn1",46,"chr5",31803580,31806284,"+",NA,NA,-1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021617","Gpn1",40,"chr5",31797985,31800712,"+",NA,NA,-1,"n.s.",-0.3,"n.s.",0,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,-0.003,"n.s.","n.s.","n.s.","gene_size",1,18190,"Gpn1","chr5",31663537,31663576,40,-0.002,1,1
"MmuEX0021618","Gpn1",61,"chr5",31797985,31799683,"+",NA,NA,0,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,0,"n.s.","n.s.","n.s.","gene_size",1,18189,"Gpn1","chr5",31653923,31653983,61,0,1,1
"MmuEX0021619","Gpn1",40,"chr5",31807409,31809846,"+",NA,NA,1,"n.s.",0.1,"n.s.",0,"n.s.",-2,"n.s.",-3,"n.s.",0,"n.s.",-2,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,18190,"Gpn1","chr5",31663537,31663576,40,-0.002,1,1
"MmuEX0021620","Gpn1",91,"chr5",31808606,31811671,"+",NA,NA,0,"n.s.",0.8,"n.s.",0,"n.s.",0,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",0,0,0.008,"n.s.","n.s.","n.s.","gene_size",1,18191,"Gpn1","chr5",31664818,31664908,91,-0.001,1,1
"MmuEX0021621","Gpn3",125,"chr5",122828644,122831198,"+",NA,NA,-1,"n.s.",0.1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,16513,"Gpn3","chr5",122518044,122518168,125,-0.001,1,1
"MmuEX0021622","Gpn3",116,"chr5",122830115,122831406,"+",NA,NA,0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MmuEX0021625","Gpr107",118,"chr2",31040392,31044202,"+",NA,NA,0,"n.s.",-0.1,"n.s.",1,"n.s.",1,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",0.01,0,-0.001,"n.s.","n.s.","n.s.","gene_size",1,38744,"Gpr107","chr2",31057033,31057155,123,0,1,1
"MmuEX0021626","Gpr107",131,"chr2",31041127,31047366,"+",NA,NA,1,"n.s.",0.1,"n.s.",1,"n.s.",1,"n.s.",-2,"n.s.",0,"n.s.",0,"n.s.",0.01,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,38748,"Gpr107","chr2",31078695,31078825,131,0.001,1,1
"MmuEX0021627","Gpr107",50,"chr2",31047411,31064586,"+",NA,NA,-3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","unmatched",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
