ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2848	"ENSMUSG00000046748"	"Tmem45a2"	chr16	-	56891352	56891715	56891352	56891500	56891648	56891715
2849	"ENSMUSG00000032308"	"Ulk3"	chr9	+	57501033	57501329	57501033	57501136	57501264	57501329
2850	"ENSMUSG00000027710"	"Acad9"	chr3	+	36128498	36129492	36128498	36128605	36129391	36129492
2851	"ENSMUSG00000027710"	"Acad9"	chr3	+	36141908	36142763	36141908	36141948	36142636	36142763
2852	"ENSMUSG00000054128"	"H2-T3"	chr17	-	36500492	36501014	36500492	36500762	36500941	36501014
2853	"ENSMUSG00000033952"	"Aspm"	chr1	+	139398175	139398495	139398175	139398321	139398409	139398495
2854	"ENSMUSG00000075073"	"Or4a47"	chr2	-	89670980	89671477	89670980	89671033	89671349	89671477
2855	"ENSMUSG00000032604"	"Qars"	chr9	+	108385581	108386185	108385581	108385680	108386075	108386185
2856	"ENSMUSG00000032604"	"Qars"	chr9	+	108385581	108386185	108385581	108385729	108386075	108386185
2857	"ENSMUSG00000032604"	"Qars"	chr9	+	108385581	108386423	108385581	108386185	108386347	108386423
2858	"ENSMUSG00000032604"	"Qars"	chr9	+	108386075	108386423	108386075	108386203	108386347	108386423
2859	"ENSMUSG00000032604"	"Qars"	chr9	+	108389681	108389977	108389681	108389768	108389898	108389977
2860	"ENSMUSG00000032604"	"Qars"	chr9	+	108389681	108389977	108389681	108389781	108389898	108389977
2861	"ENSMUSG00000032604"	"Qars"	chr9	+	108391091	108391407	108391091	108391179	108391263	108391407
2862	"ENSMUSG00000032604"	"Qars"	chr9	+	108392165	108392431	108392165	108392232	108392305	108392431
2863	"ENSMUSG00000032604"	"Qars"	chr9	+	108392165	108392431	108392165	108392232	108392318	108392431
2864	"ENSMUSG00000032604"	"Qars"	chr9	+	108392165	108392431	108392165	108392232	108392330	108392431
2865	"ENSMUSG00000032604"	"Qars"	chr9	+	108392165	108393135	108392165	108392431	108392994	108393135
2866	"ENSMUSG00000028089"	"Chd1l"	chr3	-	97494426	97495629	97494426	97494537	97495555	97495629
2867	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68733296	68735953	68733296	68733382	68735778	68735953
2868	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68733296	68735953	68733296	68733382	68735839	68735953
2869	"ENSMUSG00000037593"	"Rskr"	chr11	+	78183779	78184237	78183779	78183820	78184209	78184237
2870	"ENSMUSG00000049648"	"Or13c3"	chr4	-	52852153	52856589	52852153	52854971	52855418	52856589
2871	"ENSMUSG00000070459"	"Or5ae1"	chr7	+	84564966	84570069	84564966	84568867	84569292	84570069
2872	"ENSMUSG00000040687"	"Madd"	chr2	-	90988329	90988833	90988329	90988488	90988749	90988833
2873	"ENSMUSG00000040687"	"Madd"	chr2	-	90988329	90988833	90988329	90988488	90988752	90988833
2874	"ENSMUSG00000040687"	"Madd"	chr2	-	90988329	90988833	90988329	90988488	90988761	90988833
2875	"ENSMUSG00000040687"	"Madd"	chr2	-	90988329	90988833	90988329	90988488	90988806	90988833
2876	"ENSMUSG00000040687"	"Madd"	chr2	-	91000361	91000597	91000361	91000461	91000509	91000597
2877	"ENSMUSG00000028041"	"Adam15"	chr3	-	89250694	89251284	89250694	89250890	89250979	89251284
2878	"ENSMUSG00000028041"	"Adam15"	chr3	-	89251424	89252161	89251424	89251517	89252012	89252161
2879	"ENSMUSG00000028041"	"Adam15"	chr3	-	89254458	89254792	89254458	89254535	89254713	89254792
2880	"ENSMUSG00000028923"	"Necap2"	chr4	-	140800818	140801090	140800818	140800900	140800985	140801090
2881	"ENSMUSG00000075028"	"Prdm11"	chr2	-	92802362	92806206	92802362	92804527	92805594	92806206
2882	"ENSMUSG00000068922"	"Msto1"	chr3	-	88817932	88818321	88817932	88818117	88818189	88818321
2883	"ENSMUSG00000040310"	"Alx4"	chr2	+	93505640	93511684	93505640	93505769	93507576	93511684
2884	"ENSMUSG00000027196"	"Alkbh3os1"	chr2	+	93812674	93812960	93812674	93812761	93812762	93812960
2885	"ENSMUSG00000037339"	"Fam53a"	chr5	-	33757699	33765571	33757699	33758224	33764807	33765571
2886	"ENSMUSG00000074796"	"Slc4a11"	chr2	-	130527150	130527583	130527150	130527324	130527414	130527583
2887	"ENSMUSG00000074796"	"Slc4a11"	chr2	-	130529078	130529404	130529078	130529211	130529290	130529404
2888	"ENSMUSG00000074796"	"Slc4a11"	chr2	-	130532752	130534250	130532752	130532876	130534085	130534250
2889	"ENSMUSG00000040260"	"Daam2"	chr17	-	49780313	49783583	49780313	49780420	49783475	49783583
2890	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145114039	145115738	145114039	145114112	145115567	145115738
2891	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145114039	145115738	145114039	145114112	145115593	145115738
2892	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145114039	145115738	145114039	145114112	145115642	145115738
2893	"ENSMUSG00000029625"	"Cpsf4"	chr5	+	145114039	145115738	145114039	145114112	145115645	145115738
2894	"ENSMUSG00000027002"	"Nckap1"	chr2	-	80383480	80383793	80383480	80383571	80383650	80383793
2895	"ENSMUSG00000032724"	"Abtb2"	chr2	+	103546384	103548768	103546384	103546498	103547504	103548768
2896	"ENSMUSG00000019951"	"Uhrf1bp1l"	chr10	+	89644379	89645640	89644379	89644522	89645489	89645640
2897	"ENSMUSG00000078934"	"Pate13"	chr9	+	35819900	35820362	35819900	35819924	35820221	35820362
2898	"ENSMUSG00000022579"	"Gpihbp1"	chr15	+	75468879	75469478	75468879	75469002	75469361	75469478
2899	"ENSMUSG00000029471"	"Camkk2"	chr5	-	122901836	122902365	122901836	122902016	122902322	122902365
2900	"ENSMUSG00000040033"	"Stat2"	chr10	+	128120815	128121323	128120815	128120952	128121140	128121323
2901	"ENSMUSG00000094152"	"Slc6a16"	chr7	+	44917871	44918356	44917871	44918073	44918196	44918356
2902	"ENSMUSG00000019772"	"Vip"	chr10	+	5590617	5592594	5590617	5590734	5592468	5592594
2903	"ENSMUSG00000024911"	"Fibp"	chr19	+	5513814	5514243	5513814	5513878	5514156	5514243
2904	"ENSMUSG00000039048"	"Foxred1"	chr9	-	35120333	35121461	35120333	35120452	35121240	35121461
2905	"ENSMUSG00000032609"	"Klhdc8b"	chr9	-	108326024	108326490	108326024	108326126	108326265	108326490
2906	"ENSMUSG00000033124"	"Atg9a"	chr1	-	75157508	75159381	75157508	75158575	75159235	75159381
2907	"ENSMUSG00000092354"	"Gm20548"	chr5	+	101989616	101989939	101989616	101989709	101989836	101989939
2908	"ENSMUSG00000089736"	"Tgfbr3l"	chr8	+	4300466	4300921	4300466	4300625	4300848	4300921
2909	"ENSMUSG00000019139"	"Isyna1"	chr8	+	71047130	71047398	71047130	71047193	71047269	71047398
2910	"ENSMUSG00000019139"	"Isyna1"	chr8	+	71047269	71047634	71047269	71047398	71047472	71047634
2911	"ENSMUSG00000019139"	"Isyna1"	chr8	+	71047788	71048204	71047788	71047921	71048010	71048204
2912	"ENSMUSG00000058503"	"Fam133b"	chr5	+	3608660	3609159	3608660	3608693	3609096	3609159
2913	"ENSMUSG00000058503"	"Fam133b"	chr5	+	3608660	3609159	3608660	3608693	3609137	3609159
2914	"ENSMUSG00000029175"	"Slc35f6"	chr5	+	30812838	30813444	30812838	30813010	30813231	30813444
2915	"ENSMUSG00000033964"	"Zbtb41"	chr1	+	139356863	139357071	139356863	139356896	139356970	139357071
2916	"ENSMUSG00000074813"	"Morrbid"	chr2	-	128271013	128271311	128271013	128271091	128271227	128271311
2917	"ENSMUSG00000029363"	"Rfc5"	chr5	-	117519900	117520530	117519900	117519978	117520400	117520530
2918	"ENSMUSG00000044894"	"Uqcrq"	chr11	-	53321362	53321654	53321362	53321529	53321614	53321654
2919	"ENSMUSG00000059659"	"Gm10069"	chr6	+	128415759	128416350	128415759	128415810	128416017	128416350
2920	"ENSMUSG00000041798"	"Gck"	chr11	-	5850819	5851814	5850819	5851087	5851662	5851814
2921	"ENSMUSG00000026469"	"Xpr1"	chr1	-	155206083	155208132	155206083	155206233	155207908	155208132
2922	"ENSMUSG00000030058"	"Copg1"	chr6	+	87869614	87870935	87869614	87869701	87870777	87870935
2923	"ENSMUSG00000030058"	"Copg1"	chr6	+	87885517	87886784	87885517	87885615	87886645	87886784
2924	"ENSMUSG00000027291"	"Vps39"	chr2	-	120153513	120154770	120153513	120153642	120154671	120154770
2925	"ENSMUSG00000060671"	"Atp8b2"	chr3	-	89853734	89854096	89853734	89853846	89853931	89854096
2926	"ENSMUSG00000060671"	"Atp8b2"	chr3	-	89855110	89855542	89855110	89855226	89855353	89855542
2927	"ENSMUSG00000120129"	"Gm56848"	chr8	+	112248947	112249231	112248947	112249017	112249155	112249231
2928	"ENSMUSG00000027284"	"Cdan1"	chr2	-	120556657	120557276	120556657	120556778	120557070	120557276
2929	"ENSMUSG00000027284"	"Cdan1"	chr2	-	120560169	120560580	120560169	120560283	120560410	120560580
2930	"ENSMUSG00000062006"	"Rpl34"	chr3	-	130522699	130522951	130522699	130522799	130522877	130522951
2931	"ENSMUSG00000027238"	"Frmd5"	chr2	-	121376009	121378504	121376009	121378129	121378452	121378504
2932	"ENSMUSG00000009092"	"Derl3"	chr10	+	75729455	75729677	75729455	75729518	75729603	75729677
2933	"ENSMUSG00000052926"	"Rnaseh2a"	chr8	-	85684295	85684718	85684295	85684482	85684594	85684718
2934	"ENSMUSG00000052926"	"Rnaseh2a"	chr8	-	85684295	85684718	85684295	85684493	85684594	85684718
2935	"ENSMUSG00000052926"	"Rnaseh2a"	chr8	-	85691759	85692072	85691759	85691847	85691945	85692072
2936	"ENSMUSG00000052926"	"Rnaseh2a"	chr8	-	85692488	85692916	85692488	85692622	85692714	85692916
2937	"ENSMUSG00000005506"	"Celf1"	chr2	+	90843582	90849842	90843582	90843747	90843835	90849842
2938	"ENSMUSG00000005506"	"Celf1"	chr2	+	90843582	90849842	90843582	90843747	90846910	90849842
2939	"ENSMUSG00000042303"	"Sgsm3"	chr15	+	80888004	80888386	80888004	80888071	80888263	80888386
2940	"ENSMUSG00000042303"	"Sgsm3"	chr15	+	80892489	80893109	80892489	80892635	80892884	80893109
2941	"ENSMUSG00000025330"	"Padi4"	chr4	-	140484812	140485236	140484812	140484924	140485132	140485236
2942	"ENSMUSG00000033762"	"Recql4"	chr15	-	76589186	76589643	76589186	76589316	76589390	76589643
2943	"ENSMUSG00000033762"	"Recql4"	chr15	-	76589390	76590056	76589390	76589643	76589793	76590056
2944	"ENSMUSG00000033762"	"Recql4"	chr15	-	76593001	76593751	76593001	76593151	76593540	76593751
2945	"ENSMUSG00000033762"	"Recql4"	chr15	-	76593967	76594398	76593967	76594108	76594300	76594398
2946	"ENSMUSG00000121485"	"ENSMUSG00000121485"	chr13	-	12632143	12632388	12632143	12632152	12632251	12632388
2947	"ENSMUSG00000121485"	"ENSMUSG00000121485"	chr13	-	12636246	12636396	12636246	12636297	12636378	12636396
2948	"ENSMUSG00000029547"	"Ints1"	chr5	-	139761086	139761429	139761086	139761185	139761375	139761429
2949	"ENSMUSG00000037542"	"Aldh8a1"	chr10	+	21256728	21258346	21256728	21256876	21258190	21258346
2950	"ENSMUSG00000053286"	"Trmt1l"	chr1	+	151309544	151312458	151309544	151309655	151311478	151312458
2951	"ENSMUSG00000027613"	"Eif6"	chr2	-	155668044	155668356	155668044	155668130	155668246	155668356
2952	"ENSMUSG00000087060"	"Eldr"	chr11	-	16885149	16886564	16885149	16885841	16886454	16886564
2953	"ENSMUSG00000087060"	"Eldr"	chr11	-	16885149	16886564	16885149	16885926	16886454	16886564
2954	"ENSMUSG00000087060"	"Eldr"	chr11	-	16900881	16901117	16900881	16900930	16901019	16901117
2955	"ENSMUSG00000020898"	"Ctc1"	chr11	+	68911855	68913440	68911855	68911941	68913202	68913440
2956	"ENSMUSG00000020898"	"Ctc1"	chr11	+	68911855	68913440	68911855	68912019	68913202	68913440
2957	"ENSMUSG00000020898"	"Ctc1"	chr11	+	68911855	68913440	68911855	68911941	68913218	68913440
2958	"ENSMUSG00000020898"	"Ctc1"	chr11	+	68911855	68913440	68911855	68912019	68913218	68913440
2959	"ENSMUSG00000015757"	"Ppil4"	chr10	+	7673521	7674321	7673521	7673639	7674178	7674321
2960	"ENSMUSG00000041096"	"Tspyl2"	chrX	-	151123081	151123376	151123081	151123193	151123298	151123376
2961	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107801366	107802308	107801366	107801524	107802176	107802308
2962	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107801366	107802308	107801366	107801531	107802176	107802308
2963	"ENSMUSG00000086968"	"4933431E20Rik"	chr3	-	107801366	107802308	107801366	107801544	107802176	107802308
2964	"ENSMUSG00000027367"	"Stard7"	chr2	+	127126014	127126501	127126014	127126223	127126451	127126501
2965	"ENSMUSG00000035278"	"Plekhj1"	chr10	-	80632424	80632656	80632424	80632488	80632565	80632656
2966	"ENSMUSG00000035278"	"Plekhj1"	chr10	-	80633606	80633811	80633606	80633673	80633743	80633811
2967	"ENSMUSG00000055775"	"Myh8"	chr11	+	67175708	67177115	67175708	67175847	67176996	67177115
2968	"ENSMUSG00000024446"	"Rpp21"	chr17	-	36568333	36568598	36568333	36568416	36568497	36568598
2969	"ENSMUSG00000025409"	"Mbd6"	chr10	-	127123264	127123559	127123264	127123407	127123495	127123559
2970	"ENSMUSG00000056014"	"A430033K04Rik"	chr5	+	138621120	138621250	138621120	138621195	138621196	138621250
2971	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89069564	89069850	89069564	89069667	89069740	89069850
2972	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89069564	89070250	89069564	89069850	89070196	89070250
2973	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89070374	89071022	89070374	89070464	89070565	89071022
2974	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89070374	89071022	89070374	89070464	89070956	89071022
2975	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89070565	89071022	89070565	89070630	89070956	89071022
2976	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89070565	89071446	89070565	89070630	89071350	89071446
2977	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89071158	89071446	89071158	89071201	89071350	89071446
2978	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89071158	89071446	89071158	89071253	89071350	89071446
2979	"ENSMUSG00000024561"	"Mbd1"	chr18	+	74410371	74410649	74410371	74410500	74410587	74410649
2980	"ENSMUSG00000037773"	"Pced1a"	chr2	-	130264144	130264624	130264144	130264295	130264385	130264624
2981	"ENSMUSG00000027381"	"Bcl2l11"	chr2	+	127970539	127970934	127970539	127970676	127970844	127970934
2982	"ENSMUSG00000026200"	"Glb1l"	chr1	-	75185330	75185866	75185330	75185481	75185699	75185866
2983	"ENSMUSG00000074797"	"Itpa"	chr2	+	130513320	130513540	130513320	130513378	130513475	130513540
2984	"ENSMUSG00000028954"	"Nub1"	chr5	+	24899697	24900588	24899697	24899759	24900517	24900588
2985	"ENSMUSG00000027318"	"Adam33"	chr2	-	130894961	130895508	130894961	130895070	130895142	130895508
2986	"ENSMUSG00000027318"	"Adam33"	chr2	-	130894961	130895508	130894961	130895070	130895309	130895508
2987	"ENSMUSG00000027318"	"Adam33"	chr2	-	130895142	130895508	130895142	130895220	130895309	130895508
2988	"ENSMUSG00000027318"	"Adam33"	chr2	-	130895142	130895508	130895142	130895238	130895309	130895508
2989	"ENSMUSG00000027318"	"Adam33"	chr2	-	130895604	130896281	130895604	130895713	130895837	130896281
2990	"ENSMUSG00000027318"	"Adam33"	chr2	-	130895604	130896281	130895604	130895713	130896125	130896281
2991	"ENSMUSG00000027318"	"Adam33"	chr2	-	130895604	130896281	130895604	130895713	130896191	130896281
2992	"ENSMUSG00000027318"	"Adam33"	chr2	-	130895837	130896281	130895837	130896033	130896191	130896281
2993	"ENSMUSG00000027318"	"Adam33"	chr2	-	130898384	130898712	130898384	130898461	130898633	130898712
2994	"ENSMUSG00000020752"	"Recql5"	chr11	-	115784772	115785544	115784772	115784863	115785032	115785544
2995	"ENSMUSG00000003033"	"Ap1m1"	chr8	+	73007052	73007477	73007052	73007124	73007318	73007477
2996	"ENSMUSG00000033434"	"Gtpbp6"	chr5	-	110252133	110252524	110252133	110252286	110252375	110252524
2997	"ENSMUSG00000020686"	"Gas2l2"	chr11	-	83318080	83318322	83318080	83318111	83318158	83318322
2998	"ENSMUSG00000033581"	"Igf2bp2"	chr16	-	21882331	21883917	21882331	21882463	21883842	21883917
2999	"ENSMUSG00000084762"	"Platr3"	chr2	+	135493417	135493987	135493417	135493441	135493766	135493987
3000	"ENSMUSG00000084762"	"Platr3"	chr2	+	135493417	135493987	135493417	135493477	135493766	135493987
3001	"ENSMUSG00000006216"	"Clcnkb"	chr4	-	141131663	141132150	141131663	141131943	141132063	141132150
3002	"ENSMUSG00000005299"	"Letm1"	chr5	-	33902359	33903718	33902359	33902547	33903583	33903718
3003	"ENSMUSG00000029482"	"Aacs"	chr5	+	125588703	125589032	125588703	125588768	125588909	125589032
3004	"ENSMUSG00000027425"	"Kat14"	chr2	+	144248542	144249596	144248542	144248631	144249231	144249596
3005	"ENSMUSG00000023755"	"Rhebl1"	chr15	-	98776333	98776936	98776333	98776415	98776888	98776936
3006	"ENSMUSG00000023755"	"Rhebl1"	chr15	-	98776333	98776936	98776333	98776474	98776888	98776936
3007	"ENSMUSG00000027316"	"Gfra4"	chr2	-	130883151	130883678	130883151	130883261	130883314	130883678
3008	"ENSMUSG00000002346"	"Slc25a42"	chr8	-	70636989	70639426	70636989	70637875	70637941	70639426
3009	"ENSMUSG00000002346"	"Slc25a42"	chr8	-	70641482	70642227	70641482	70641599	70642060	70642227
3010	"ENSMUSG00000027655"	"Dhx35"	chr2	+	158668224	158669919	158668224	158668337	158669822	158669919
3011	"ENSMUSG00000062031"	"Pgghg"	chr7	+	140524863	140525262	140524863	140524995	140525150	140525262
3012	"ENSMUSG00000043716"	"Rpl7"	chr1	-	16172915	16173558	16172915	16173053	16173391	16173558
3013	"ENSMUSG00000043716"	"Rpl7"	chr1	-	16173391	16173908	16173391	16173558	16173733	16173908
3014	"ENSMUSG00000002486"	"Tchp"	chr5	+	114857639	114858329	114857639	114857825	114858185	114858329
3015	"ENSMUSG00000036966"	"Spryd3"	chr15	-	102038712	102039225	102038712	102038848	102039100	102039225
3016	"ENSMUSG00000072660"	"Gm6288"	chr6	-	147357305	147357580	147357305	147357541	147357543	147357580
3017	"ENSMUSG00000060950"	"Trmt61a"	chr12	+	111644538	111645396	111644538	111644595	111645036	111645396
3018	"ENSMUSG00000060950"	"Trmt61a"	chr12	+	111644538	111645396	111644538	111644734	111645036	111645396
3019	"ENSMUSG00000061689"	"Dlgap4"	chr2	+	156589942	156590340	156589942	156590022	156590251	156590340
3020	"ENSMUSG00000061689"	"Dlgap4"	chr2	+	156590863	156591276	156590863	156590940	156591169	156591276
3021	"ENSMUSG00000040562"	"Gstm2"	chr3	-	107892933	107893425	107892933	107892998	107893349	107893425
3022	"ENSMUSG00000027465"	"Tbc1d20"	chr2	+	152149908	152150351	152149908	152150095	152150249	152150351
3023	"ENSMUSG00000034126"	"Pomt2"	chr12	-	87158110	87158357	87158110	87158216	87158297	87158357
3024	"ENSMUSG00000064068"	"Mtx1"	chr3	-	89117413	89117755	89117413	89117490	89117572	89117755
3025	"ENSMUSG00000064068"	"Mtx1"	chr3	-	89119989	89120253	89119989	89120069	89120183	89120253
3026	"ENSMUSG00000006651"	"Aplp1"	chr7	-	30142222	30142649	30142222	30142335	30142516	30142649
3027	"ENSMUSG00000042745"	"Id1"	chr2	+	152578170	152579330	152578170	152578665	152578891	152579330
3028	"ENSMUSG00000070315"	"4930581F22Rik"	chr9	+	35028664	35029642	35028664	35028728	35029494	35029642
3029	"ENSMUSG00000023367"	"Tmem176a"	chr6	+	48819137	48820775	48819137	48819335	48820718	48820775
3030	"ENSMUSG00000039220"	"Ppp1r10"	chr17	+	36238801	36239221	36238801	36238902	36239073	36239221
3031	"ENSMUSG00000054405"	"Dnajc8"	chr4	+	132271366	132272062	132271366	132271433	132271967	132272062
3032	"ENSMUSG00000078490"	"Cfap74"	chr4	+	155547904	155548456	155547904	155548011	155548300	155548456
3033	"ENSMUSG00000027371"	"Fahd2a"	chr2	-	127280032	127280489	127280032	127280192	127280429	127280489
3034	"ENSMUSG00000028943"	"Espn"	chr4	-	152212525	152213010	152212525	152212789	152212864	152213010
3035	"ENSMUSG00000028943"	"Espn"	chr4	-	152215225	152215751	152215225	152215418	152215508	152215751
3036	"ENSMUSG00000074646"	"6430550D23Rik"	chr2	-	155845020	155845405	155845020	155845170	155845244	155845405
3037	"ENSMUSG00000062753"	"Smim29"	chr17	-	27783122	27783384	27783122	27783189	27783358	27783384
3038	"ENSMUSG00000062753"	"Smim29"	chr17	-	27783122	27783384	27783122	27783228	27783358	27783384
3039	"ENSMUSG00000030493"	"Faap24"	chr7	-	35094399	35094801	35094399	35094552	35094661	35094801
3040	"ENSMUSG00000013338"	"Fer1l4"	chr2	-	155861450	155861905	155861450	155861551	155861624	155861905
3041	"ENSMUSG00000013338"	"Fer1l4"	chr2	-	155861450	155862503	155861450	155861905	155862261	155862503
3042	"ENSMUSG00000022994"	"Adcy6"	chr15	-	98493920	98494556	98493920	98494099	98494397	98494556
3043	"ENSMUSG00000022996"	"Wnt10b"	chr15	-	98672004	98672378	98672004	98672065	98672261	98672378
3044	"ENSMUSG00000022996"	"Wnt10b"	chr15	-	98672004	98672378	98672004	98672065	98672292	98672378
3045	"ENSMUSG00000036634"	"Mag"	chr7	-	30608400	30608697	30608400	30608518	30608644	30608697
3046	"ENSMUSG00000036634"	"Mag"	chr7	-	30610825	30611388	30610825	30611194	30611315	30611388
3047	"ENSMUSG00000090086"	"AI480526"	chr5	-	123271789	123272464	123271789	123272136	123272394	123272464
3048	"ENSMUSG00000090086"	"AI480526"	chr5	-	123271789	123272493	123271789	123271907	123272394	123272493
3049	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61380674	61381330	61380674	61380754	61381171	61381330
3050	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61383895	61384331	61385092
3051	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61384011	61384331	61385092
3052	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61383895	61384349	61385092
3053	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61384011	61384349	61385092
3054	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61383887	61384472	61385092
3055	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61383895	61384472	61385092
3056	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61384011	61384472	61385092
3057	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24611481	24611777	24611481	24611580	24611734	24611777
3058	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24617944	24618776	24617944	24617956	24618608	24618776
3059	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24623083	24623395	24623083	24623159	24623227	24623395
3060	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24624220	24624487	24624220	24624308	24624400	24624487
3061	"ENSMUSG00000051811"	"Cox6b2"	chr7	-	4755722	4756022	4755722	4755848	4755951	4756022
3062	"ENSMUSG00000029071"	"Dvl1"	chr4	+	155938093	155938543	155938093	155938215	155938439	155938543
3063	"ENSMUSG00000029071"	"Dvl1"	chr4	+	155939022	155939257	155939022	155939116	155939187	155939257
3064	"ENSMUSG00000029071"	"Dvl1"	chr4	+	155939022	155939482	155939022	155939257	155939342	155939482
3065	"ENSMUSG00000029071"	"Dvl1"	chr4	+	155939022	155939637	155939022	155939116	155939560	155939637
3066	"ENSMUSG00000029071"	"Dvl1"	chr4	+	155939022	155939637	155939022	155939482	155939560	155939637
3067	"ENSMUSG00000087470"	"A630031M04Rik"	chr4	+	127424256	127425444	127424256	127424482	127425230	127425444
3068	"ENSMUSG00000087470"	"A630031M04Rik"	chr4	+	127424256	127425444	127424256	127424443	127425236	127425444
3069	"ENSMUSG00000087470"	"A630031M04Rik"	chr4	+	127424256	127425444	127424256	127424482	127425236	127425444
3070	"ENSMUSG00000087470"	"A630031M04Rik"	chr4	+	127424256	127425444	127424256	127424516	127425236	127425444
3071	"ENSMUSG00000069295"	"Vmn1r196"	chr13	+	22476244	22482530	22476244	22476417	22477152	22482530
3072	"ENSMUSG00000069295"	"Vmn1r196"	chr13	+	22476244	22482530	22476244	22476417	22477630	22482530
3073	"ENSMUSG00000069295"	"Vmn1r196"	chr13	+	22476244	22482530	22476244	22476417	22477820	22482530
3074	"ENSMUSG00000026080"	"Chst10"	chr1	-	38902947	38907167	38902947	38905116	38907061	38907167
3075	"ENSMUSG00000066952"	"Myo1h"	chr5	+	114499103	114499385	114499103	114499174	114499260	114499385
3076	"ENSMUSG00000066952"	"Myo1h"	chr5	+	114499103	114499385	114499103	114499174	114499287	114499385
3077	"ENSMUSG00000063800"	"Prpf38a"	chr4	-	108425554	108427463	108425554	108425667	108427352	108427463
3078	"ENSMUSG00000005378"	"Bud23"	chr5	-	135084881	135085238	135084881	135084940	135085192	135085238
3079	"ENSMUSG00000026176"	"Ctdsp1"	chr1	+	74432436	74433060	74432436	74432585	74432955	74433060
3080	"ENSMUSG00000027185"	"Nat10"	chr2	-	103556008	103556584	103556008	103556107	103556464	103556584
3081	"ENSMUSG00000027185"	"Nat10"	chr2	-	103564719	103565335	103564719	103564870	103565210	103565335
3082	"ENSMUSG00000027185"	"Nat10"	chr2	-	103564719	103565335	103564719	103564870	103565262	103565335
3083	"ENSMUSG00000073147"	"5031425E22Rik"	chr5	-	23589143	23590170	23589143	23589668	23590072	23590170
3084	"ENSMUSG00000033916"	"Chmp2a"	chr7	-	12766361	12766748	12766361	12766492	12766568	12766748
3085	"ENSMUSG00000033916"	"Chmp2a"	chr7	-	12766361	12766748	12766361	12766492	12766718	12766748
3086	"ENSMUSG00000028845"	"Tekt2"	chr4	-	126218022	126218512	126218022	126218228	126218386	126218512
3087	"ENSMUSG00000056941"	"Commd7"	chr2	-	153460753	153463739	153460753	153461432	153463689	153463739
3088	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	28884103	28884515	28884103	28884193	28884388	28884515
3089	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	28884103	28884515	28884103	28884193	28884419	28884515
3090	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	28884612	28885018	28884612	28884676	28884861	28885018
3091	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	28889371	28890214	28889371	28889452	28889637	28890214
3092	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	28889637	28890060	28889637	28889756	28889861	28890060
3093	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	28889371	28890214	28889371	28889452	28890151	28890214
3094	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	28889637	28890214	28889637	28889756	28890151	28890214
3095	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	28889637	28890214	28889637	28890060	28890151	28890214
3096	"ENSMUSG00000049676"	"Catsperg1"	chr7	-	28897537	28897833	28897537	28897645	28897773	28897833
3097	"ENSMUSG00000024909"	"Efemp2"	chr19	+	5527589	5528348	5527589	5527712	5528228	5528348
3098	"ENSMUSG00000017754"	"Pltp"	chr2	-	164694392	164694600	164694392	164694456	164694536	164694600
3099	"ENSMUSG00000030677"	"Kif22"	chr7	-	126632053	126632564	126632053	126632207	126632333	126632564
