"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR","direction"
"ENSMUSG00000000827_chr2_181152296_181152323","ENSMUSG00000000827","Tpd52l2","chr2",181152296,181152323,27,"Microexon (0-30bp)",0.106,0.000429899112835956,"Inclusion"
"ENSMUSG00000034473_chr16_35167968_35168163","ENSMUSG00000034473","Sec22a","chr16",35167968,35168163,195,"Regular (>50bp)",-0.144,1.3670622159289e-07,"Exclusion"
"ENSMUSG00000027550_chr3_14619363_14619565","ENSMUSG00000027550","Lrrcc1","chr3",14619363,14619565,202,"Regular (>50bp)",0.119,0.0263328851166317,"Inclusion"
"ENSMUSG00000026867_chr2_34612949_34613030","ENSMUSG00000026867","Gapvd1","chr2",34612949,34613030,81,"Regular (>50bp)",0.177,1.75910250494988e-07,"Inclusion"
"ENSMUSG00000021820_chr14_20791445_20791559","ENSMUSG00000021820","Camk2g","chr14",20791445,20791559,114,"Regular (>50bp)",0.135,5.2875225611611e-06,"Inclusion"
"ENSMUSG00000025404_chr10_127317561_127317624","ENSMUSG00000025404","R3hdm2","chr10",127317561,127317624,63,"Regular (>50bp)",0.107,0,"Inclusion"
"ENSMUSG00000066392_chr12_88817048_88817078","ENSMUSG00000066392","Nrxn3","chr12",88817048,88817078,30,"Microexon (0-30bp)",-0.277,0.00398410740864226,"Exclusion"
"ENSMUSG00000029780_chr6_56900051_56900097","ENSMUSG00000029780","Nt5c3","chr6",56900051,56900097,46,"Small (30-50bp)",0.166,0.00952418497967253,"Inclusion"
"ENSMUSG00000032425_chr9_88434714_88434914","ENSMUSG00000032425","Zfp949","chr9",88434714,88434914,200,"Regular (>50bp)",-0.105,7.9664955433762e-05,"Exclusion"
"ENSMUSG00000038485_chr11_97267262_97267367","ENSMUSG00000038485","Socs7","chr11",97267262,97267367,105,"Regular (>50bp)",0.109,0.000297304927191256,"Inclusion"
"ENSMUSG00000038485_chr11_97267822_97267924","ENSMUSG00000038485","Socs7","chr11",97267822,97267924,102,"Regular (>50bp)",0.183,0.000425332355884638,"Inclusion"
"ENSMUSG00000031865_chr6_83160917_83160938","ENSMUSG00000031865","Dctn1","chr6",83160917,83160938,21,"Microexon (0-30bp)",0.262,0,"Inclusion"
"ENSMUSG00000031865_chr6_83164745_83164766","ENSMUSG00000031865","Dctn1","chr6",83164745,83164766,21,"Microexon (0-30bp)",-0.137,2.3696378192652e-05,"Exclusion"
"ENSMUSG00000038618_chr7_140796941_140797625","ENSMUSG00000038618","Rassf7","chr7",140796941,140797625,684,"Regular (>50bp)",-0.112,0.000938360937500695,"Exclusion"
"ENSMUSG00000038618_chr7_140797500_140797625","ENSMUSG00000038618","Rassf7","chr7",140797500,140797625,125,"Regular (>50bp)",-0.12,0.00115252307102536,"Exclusion"
"ENSMUSG00000030990_chr7_101872585_101872697","ENSMUSG00000030990","Pgap2","chr7",101872585,101872697,112,"Regular (>50bp)",0.105,0.0297295277805289,"Inclusion"
"ENSMUSG00000037857_chr11_77579112_77579157","ENSMUSG00000037857","Nufip2","chr11",77579112,77579157,45,"Small (30-50bp)",0.315,0.0120976829385297,"Inclusion"
"ENSMUSG00000051343_chr6_85317324_85319343","ENSMUSG00000051343","Rab11fip5","chr6",85317324,85319343,2019,"Regular (>50bp)",0.117,0.0409838238074037,"Inclusion"
"ENSMUSG00000029712_chr5_137552774_137552940","ENSMUSG00000029712","Actl6b","chr5",137552774,137552940,166,"Regular (>50bp)",0.179,0.00268044571686485,"Inclusion"
"ENSMUSG00000045095_chr6_93657769_93657858","ENSMUSG00000045095","Magi1","chr6",93657769,93657858,89,"Regular (>50bp)",0.156,0,"Inclusion"
"ENSMUSG00000030254_chr6_112605422_112605485","ENSMUSG00000030254","Rad18","chr6",112605422,112605485,63,"Regular (>50bp)",0.107,0.0423353806275362,"Inclusion"
"ENSMUSG00000051331_chr6_118615387_118615471","ENSMUSG00000051331","Cacna1c","chr6",118615387,118615471,84,"Regular (>50bp)",0.194,0.00456565617361802,"Inclusion"
"ENSMUSG00000035642_chr7_97207337_97207433","ENSMUSG00000035642","Aamdc","chr7",97207337,97207433,96,"Regular (>50bp)",-0.156,0.00643484327265245,"Exclusion"
"ENSMUSG00000040669_chr6_122309480_122309612","ENSMUSG00000040669","Phc1","chr6",122309480,122309612,132,"Regular (>50bp)",-0.108,0.0216985677542389,"Exclusion"
"ENSMUSG00000022386_chr15_85778378_85778484","ENSMUSG00000022386","Trmu","chr15",85778378,85778484,106,"Regular (>50bp)",-0.163,0.0119748671403484,"Exclusion"
"ENSMUSG00000027478_chr2_153526278_153526397","ENSMUSG00000027478","Dnmt3b","chr2",153526278,153526397,119,"Regular (>50bp)",-0.127,0.000221331893572252,"Exclusion"
"ENSMUSG00000030231_chr6_140501676_140501796","ENSMUSG00000030231","Plekha5","chr6",140501676,140501796,120,"Regular (>50bp)",0.13,0.000154721940580891,"Inclusion"
"ENSMUSG00000030279_chr6_143011911_143011944","ENSMUSG00000030279","C2cd5","chr6",143011911,143011944,33,"Small (30-50bp)",0.132,0,"Inclusion"
"ENSMUSG00000030263_chr6_145083771_145083812","ENSMUSG00000030263","Irag2","chr6",145083771,145083812,41,"Small (30-50bp)",0.4,0.00020670684657125,"Inclusion"
"ENSMUSG00000030304_chr6_148092416_148092521","ENSMUSG00000030304","Ergic2","chr6",148092416,148092521,105,"Regular (>50bp)",-0.109,0.00549010424682853,"Exclusion"
"ENSMUSG00000064179_chr7_4516579_4516612","ENSMUSG00000064179","Tnnt1","chr7",4516579,4516612,33,"Small (30-50bp)",0.147,0.0172471027025576,"Inclusion"
"ENSMUSG00000097451_chr12_109609847_109609895","ENSMUSG00000097451","Rian","chr12",109609847,109609895,48,"Small (30-50bp)",0.123,0.0423969470140858,"Inclusion"
"ENSMUSG00000030409_chr7_18821418_18821625","ENSMUSG00000030409","Dmpk","chr7",18821418,18821625,207,"Regular (>50bp)",-0.109,2.02220019005814e-08,"Exclusion"
"ENSMUSG00000033004_chr14_103414691_103414766","ENSMUSG00000033004","Mycbp2","chr14",103414691,103414766,75,"Regular (>50bp)",0.116,2.38844283871793e-09,"Inclusion"
"ENSMUSG00000013033_chr8_84650834_84650984","ENSMUSG00000013033","Adgrl1","chr8",84650834,84650984,150,"Regular (>50bp)",0.109,2.50717601519826e-05,"Inclusion"
"ENSMUSG00000038495_chr3_96016022_96016080","ENSMUSG00000038495","Otud7b","chr3",96016022,96016080,58,"Regular (>50bp)",0.191,0.0155706629504126,"Inclusion"
"ENSMUSG00000048497_chr11_62540272_62540374","ENSMUSG00000048497","Mmgt2","chr11",62540272,62540374,102,"Regular (>50bp)",0.124,0.00463868739477756,"Inclusion"
"ENSMUSG00000021071_chr12_70301811_70302000","ENSMUSG00000021071","Trim9","chr12",70301811,70302000,189,"Regular (>50bp)",0.124,0.0198005613735602,"Inclusion"
"ENSMUSG00000030987_chr7_102082403_102082440","ENSMUSG00000030987","Stim1","chr7",102082403,102082440,37,"Small (30-50bp)",0.188,1.77318356076807e-11,"Inclusion"
"ENSMUSG00000074282_chr7_24010889_24010928","ENSMUSG00000074282","Zfp94","chr7",24010889,24010928,39,"Small (30-50bp)",0.178,0.000206670021526904,"Inclusion"
"ENSMUSG00000045252_chr7_24775447_24775538","ENSMUSG00000045252","Zfp574","chr7",24775447,24775538,91,"Regular (>50bp)",-0.227,0.00473327235118602,"Exclusion"
"ENSMUSG00000006315_chr7_30428081_30428166","ENSMUSG00000006315","Tmem147","chr7",30428081,30428166,85,"Regular (>50bp)",0.195,0.0289405473261721,"Inclusion"
"ENSMUSG00000038290_chr11_74872677_74872739","ENSMUSG00000038290","Smg6","chr11",74872677,74872739,62,"Regular (>50bp)",0.119,0.0106177511211038,"Inclusion"
"ENSMUSG00000033335_chr9_21401953_21401965","ENSMUSG00000033335","Dnm2","chr9",21401953,21401965,12,"Microexon (0-30bp)",0.118,0.000947054302203747,"Inclusion"
"ENSMUSG00000022623_chr15_89422217_89422241","ENSMUSG00000022623","Shank3","chr15",89422217,89422241,24,"Microexon (0-30bp)",0.129,0.00370443296087122,"Inclusion"
"ENSMUSG00000054708_chr10_81470500_81470587","ENSMUSG00000054708","Ankrd24","chr10",81470500,81470587,87,"Regular (>50bp)",-0.251,0.00399090106339603,"Exclusion"
"ENSMUSG00000028744_chr4_139023084_139023244","ENSMUSG00000028744","Slc66a1","chr4",139023084,139023244,160,"Regular (>50bp)",-0.155,0.0162967028752829,"Exclusion"
"ENSMUSG00000003863_chr7_44992976_44993003","ENSMUSG00000003863","Ppfia3","chr7",44992976,44993003,27,"Microexon (0-30bp)",0.239,5.1877029221982e-09,"Inclusion"
"ENSMUSG00000029823_chr6_38536138_38536239","ENSMUSG00000029823","Luc7l2","chr6",38536138,38536239,101,"Regular (>50bp)",0.18,0.0360465726098505,"Inclusion"
"ENSMUSG00000040428_chr7_45179905_45180082","ENSMUSG00000040428","Plekha4","chr7",45179905,45180082,177,"Regular (>50bp)",0.177,0.0111124707435613,"Inclusion"
"ENSMUSG00000014418_chr7_46424577_46424708","ENSMUSG00000014418","Hps5","chr7",46424577,46424708,131,"Regular (>50bp)",0.156,0.00309807723083696,"Inclusion"
"ENSMUSG00000030498_chr7_51581111_51581174","ENSMUSG00000030498","Gas2","chr7",51581111,51581174,63,"Regular (>50bp)",0.143,4.33174365248858e-05,"Inclusion"
"ENSMUSG00000029462_chr5_122494856_122494868","ENSMUSG00000029462","Vps29","chr5",122494856,122494868,12,"Microexon (0-30bp)",0.112,1.87816700589279e-05,"Inclusion"
"ENSMUSG00000029462_chr5_122494856_122494868","ENSMUSG00000029462","Vps29","chr5",122494856,122494868,12,"Microexon (0-30bp)",0.163,0.00350628173276468,"Inclusion"
"ENSMUSG00000058966_chr7_126417465_126417565","ENSMUSG00000058966","Tlcd3b","chr7",126417465,126417565,100,"Regular (>50bp)",-0.153,0.00957196931605333,"Exclusion"
"ENSMUSG00000027708_chr3_35973149_35973318","ENSMUSG00000027708","Dcun1d1","chr3",35973149,35973318,169,"Regular (>50bp)",-0.117,0.00403504486996008,"Exclusion"
"ENSMUSG00000032463_chr9_98872967_98873024","ENSMUSG00000032463","Faim","chr9",98872967,98873024,57,"Regular (>50bp)",0.182,4.91114595799159e-12,"Inclusion"
"ENSMUSG00000036091_chr9_107461950_107462864","ENSMUSG00000036091","Hyal3","chr9",107461950,107462864,914,"Regular (>50bp)",-0.359,0.00333735927862648,"Exclusion"
"ENSMUSG00000047248_chr7_100029232_100029332","ENSMUSG00000047248","C2cd3","chr7",100029232,100029332,100,"Regular (>50bp)",0.104,0.00480398491883332,"Inclusion"
"ENSMUSG00000029206_chr5_66421351_66421410","ENSMUSG00000029206","Nsun7","chr5",66421351,66421410,59,"Regular (>50bp)",-0.508,5.92624440563156e-07,"Exclusion"
"ENSMUSG00000033419_chr9_86672108_86672192","ENSMUSG00000033419","Snap91","chr9",86672108,86672192,84,"Regular (>50bp)",0.209,1.80701390240478e-07,"Inclusion"
"ENSMUSG00000033419_chr9_86680882_86680897","ENSMUSG00000033419","Snap91","chr9",86680882,86680897,15,"Microexon (0-30bp)",0.195,0.000122089744963173,"Inclusion"
"ENSMUSG00000041977_chr3_87625535_87625565","ENSMUSG00000041977","Arhgef11","chr3",87625535,87625565,30,"Microexon (0-30bp)",0.146,2.78873270258153e-06,"Inclusion"
"ENSMUSG00000024663_chr19_10005648_10005867","ENSMUSG00000024663","Rab3il1","chr19",10005648,10005867,219,"Regular (>50bp)",0.181,0.0223369181215424,"Inclusion"
"ENSMUSG00000018334_chr11_78921906_78921948","ENSMUSG00000018334","Ksr1","chr11",78921906,78921948,42,"Small (30-50bp)",0.203,0.028054910620087,"Inclusion"
"ENSMUSG00000045659_chr7_115747487_115747568","ENSMUSG00000045659","Plekha7","chr7",115747487,115747568,81,"Regular (>50bp)",0.228,0.0371142851659549,"Inclusion"
"ENSMUSG00000030660_chr7_116041825_116041913","ENSMUSG00000030660","Pik3c2a","chr7",116041825,116041913,88,"Regular (>50bp)",0.115,0.0355883330525339,"Inclusion"
"ENSMUSG00000035770_chr8_105147916_105148035","ENSMUSG00000035770","Dync1li2","chr8",105147916,105148035,119,"Regular (>50bp)",-0.276,0.000769181720464315,"Exclusion"
"ENSMUSG00000020385_chr11_51158991_51159058","ENSMUSG00000020385","Clk4","chr11",51158991,51159058,67,"Regular (>50bp)",-0.322,0.00486314751970413,"Exclusion"
"ENSMUSG00000020385_chr11_51158991_51159058","ENSMUSG00000020385","Clk4","chr11",51158991,51159058,67,"Regular (>50bp)",-0.113,0.0252500935304721,"Exclusion"
"ENSMUSG00000042675_chr7_126376677_126376789","ENSMUSG00000042675","Ypel3","chr7",126376677,126376789,112,"Regular (>50bp)",-0.36,0.049899539693813,"Exclusion"
"ENSMUSG00000057176_chr7_127184316_127184433","ENSMUSG00000057176","Ccdc189","chr7",127184316,127184433,117,"Regular (>50bp)",0.158,0.00142135503983831,"Inclusion"
"ENSMUSG00000026999_chr2_80454669_80454704","ENSMUSG00000026999","Nup35","chr2",80454669,80454704,35,"Small (30-50bp)",-0.356,0.00538143232175667,"Exclusion"
"ENSMUSG00000048677_chr7_144815297_144815416","ENSMUSG00000048677","Tpcn2","chr7",144815297,144815416,119,"Regular (>50bp)",-0.124,0.031784210700594,"Exclusion"
"ENSMUSG00000004698_chr12_34423876_34424137","ENSMUSG00000004698","Hdac9","chr12",34423876,34424137,261,"Regular (>50bp)",-0.113,0.000855587308772159,"Exclusion"
"ENSMUSG00000026313_chr1_92019453_92019540","ENSMUSG00000026313","Hdac4","chr1",92019453,92019540,87,"Regular (>50bp)",-0.211,0.00309807723083696,"Exclusion"
"ENSMUSG00000039470_chr8_40900091_40900186","ENSMUSG00000039470","Zdhhc2","chr8",40900091,40900186,95,"Regular (>50bp)",0.185,0.000347227357812573,"Inclusion"
"ENSMUSG00000031561_chr8_48740167_48740188","ENSMUSG00000031561","Tenm3","chr8",48740167,48740188,21,"Microexon (0-30bp)",0.191,3.21771505736489e-10,"Inclusion"
"ENSMUSG00000038005_chr8_61353117_61353268","ENSMUSG00000038005","Hpf1","chr8",61353117,61353268,151,"Regular (>50bp)",-0.128,0.0339266958105778,"Exclusion"
"ENSMUSG00000039952_chr9_108120087_108120222","ENSMUSG00000039952","Dag1","chr9",108120087,108120222,135,"Regular (>50bp)",0.104,0.032972071047514,"Inclusion"
"ENSMUSG00000069601_chr10_69765276_69765288","ENSMUSG00000069601","Ank3","chr10",69765276,69765288,12,"Microexon (0-30bp)",0.251,0.00548380560396285,"Inclusion"
"ENSMUSG00000069601_chr10_69789269_69789302","ENSMUSG00000069601","Ank3","chr10",69789269,69789302,33,"Small (30-50bp)",0.185,0.0151230474700185,"Inclusion"
"ENSMUSG00000022359_chr15_58015992_58016141","ENSMUSG00000022359","Wdyhv1","chr15",58015992,58016141,149,"Regular (>50bp)",0.11,1.94679704461023e-06,"Inclusion"
"ENSMUSG00000042870_chr8_75776817_75776896","ENSMUSG00000042870","Tom1","chr8",75776817,75776896,79,"Regular (>50bp)",0.213,0.000581633249307326,"Inclusion"
"ENSMUSG00000031872_chr8_104908642_104908751","ENSMUSG00000031872","Bean1","chr8",104908642,104908751,109,"Regular (>50bp)",0.127,0.0496577035286534,"Inclusion"
"ENSMUSG00000110652_chr8_105360139_105360350","ENSMUSG00000110652","Gm33023","chr8",105360139,105360350,211,"Regular (>50bp)",-0.13,9.19424120174834e-05,"Exclusion"
"ENSMUSG00000031842_chr8_71201016_71201171","ENSMUSG00000031842","Pde4c","chr8",71201016,71201171,155,"Regular (>50bp)",-0.141,0.0384195047672438,"Exclusion"
"ENSMUSG00000059475_chr9_20389428_20389575","ENSMUSG00000059475","Zfp426","chr9",20389428,20389575,147,"Regular (>50bp)",0.126,0.0233576763524912,"Inclusion"
"ENSMUSG00000022517_chr16_4752058_4752103","ENSMUSG00000022517","Mgrn1","chr16",4752058,4752103,45,"Small (30-50bp)",0.14,0.0280652123426945,"Inclusion"
"ENSMUSG00000046311_chr11_49094822_49094995","ENSMUSG00000046311","Zfp62","chr11",49094822,49094995,173,"Regular (>50bp)",0.285,0.0122772876275872,"Inclusion"
"ENSMUSG00000053617_chr19_47271459_47271543","ENSMUSG00000053617","Sh3pxd2a","chr19",47271459,47271543,84,"Regular (>50bp)",0.109,0.000899116199034486,"Inclusion"
"ENSMUSG00000053617_chr19_47308714_47308759","ENSMUSG00000053617","Sh3pxd2a","chr19",47308714,47308759,45,"Small (30-50bp)",0.181,0.0101520790751036,"Inclusion"
"ENSMUSG00000048537_chr9_44610123_44610168","ENSMUSG00000048537","Phldb1","chr9",44610123,44610168,45,"Small (30-50bp)",0.15,2.99483816655085e-06,"Inclusion"
"ENSMUSG00000034908_chr9_45858838_45858850","ENSMUSG00000034908","Sidt2","chr9",45858838,45858850,12,"Microexon (0-30bp)",0.156,5.41086159805272e-06,"Inclusion"
"ENSMUSG00000032076_chr9_47740674_47740707","ENSMUSG00000032076","Cadm1","chr9",47740674,47740707,33,"Small (30-50bp)",0.142,0.000107598174943054,"Inclusion"
"ENSMUSG00000032076_chr9_47740674_47740707","ENSMUSG00000032076","Cadm1","chr9",47740674,47740707,33,"Small (30-50bp)",0.107,0.000165635470976537,"Inclusion"
"ENSMUSG00000090363_chr14_15299928_15300079","ENSMUSG00000090363","Gm3512","chr14",15299928,15300079,151,"Regular (>50bp)",0.353,0.00262144731600515,"Inclusion"
"ENSMUSG00000022420_chr15_79649987_79650054","ENSMUSG00000022420","Dnal4","chr15",79649987,79650054,67,"Regular (>50bp)",0.119,0.023789401793687,"Inclusion"
"ENSMUSG00000029405_chr5_92211195_92211294","ENSMUSG00000029405","G3bp2","chr5",92211195,92211294,99,"Regular (>50bp)",0.121,2.84857067591192e-07,"Inclusion"
"ENSMUSG00000059383_chr9_76104309_76104640","ENSMUSG00000059383","Gfral","chr9",76104309,76104640,331,"Regular (>50bp)",-0.195,0.0281298095176651,"Exclusion"
"ENSMUSG00000035773_chr10_79756848_79757081","ENSMUSG00000035773","Kiss1r","chr10",79756848,79757081,233,"Regular (>50bp)",0.121,0.0126045761172172,"Inclusion"
"ENSMUSG00000013523_chr2_170198167_170198233","ENSMUSG00000013523","Bcas1","chr2",170198167,170198233,66,"Regular (>50bp)",0.151,0.000137327647208671,"Inclusion"
"ENSMUSG00000013523_chr2_170212369_170212411","ENSMUSG00000013523","Bcas1","chr2",170212369,170212411,42,"Small (30-50bp)",0.139,0.0153058546894426,"Inclusion"
"ENSMUSG00000032534_chr9_102500754_102500792","ENSMUSG00000032534","Cep63","chr9",102500754,102500792,38,"Small (30-50bp)",0.548,0.0030228753200067,"Inclusion"
"ENSMUSG00000032570_chr9_105370741_105370753","ENSMUSG00000032570","Atp2c1","chr9",105370741,105370753,12,"Microexon (0-30bp)",0.168,5.43819269842008e-06,"Inclusion"
"ENSMUSG00000032586_chr9_107833592_107833628","ENSMUSG00000032586","Traip","chr9",107833592,107833628,36,"Small (30-50bp)",-0.128,0.00974138989966312,"Exclusion"
"ENSMUSG00000024887_chr19_31969401_31969490","ENSMUSG00000024887","Asah2","chr19",31969401,31969490,89,"Regular (>50bp)",-0.214,5.9518981425696e-06,"Exclusion"
"ENSMUSG00000024887_chr19_31972741_31972801","ENSMUSG00000024887","Asah2","chr19",31972741,31972801,60,"Regular (>50bp)",-0.146,7.62967498533368e-05,"Exclusion"
"ENSMUSG00000027763_chr3_60522103_60522157","ENSMUSG00000027763","Mbnl1","chr3",60522103,60522157,54,"Regular (>50bp)",0.146,1.01676195895345e-05,"Inclusion"
"ENSMUSG00000003813_chr8_85564635_85564763","ENSMUSG00000003813","Rad23a","chr8",85564635,85564763,128,"Regular (>50bp)",-0.209,0.000948284233830729,"Exclusion"
"ENSMUSG00000087177_chr10_39516271_39516507","ENSMUSG00000087177","E130307A14Rik","chr10",39516271,39516507,236,"Regular (>50bp)",-0.128,0.0159843432782325,"Exclusion"
"ENSMUSG00000043323_chr5_110563895_110563931","ENSMUSG00000043323","Fbrsl1","chr5",110563895,110563931,36,"Small (30-50bp)",-0.145,0.00404923577228385,"Exclusion"
"ENSMUSG00000043323_chr5_110565708_110565813","ENSMUSG00000043323","Fbrsl1","chr5",110565708,110565813,105,"Regular (>50bp)",-0.127,0.0233842041949229,"Exclusion"
"ENSMUSG00000049811_chr11_22971493_22971661","ENSMUSG00000049811","Fam161a","chr11",22971493,22971661,168,"Regular (>50bp)",0.129,0.000264057140798722,"Inclusion"
"ENSMUSG00000118669_chr16_18219530_18219548","ENSMUSG00000118669","Arvcf","chr16",18219530,18219548,18,"Microexon (0-30bp)",0.166,7.88857169241047e-11,"Inclusion"
"ENSMUSG00000020284_chr10_77815586_77815885","ENSMUSG00000020284","Cfap410","chr10",77815586,77815885,299,"Regular (>50bp)",-0.317,6.65862699679625e-05,"Exclusion"
"ENSMUSG00000085316_chr2_116734522_116734703","ENSMUSG00000085316","D330050G23Rik","chr2",116734522,116734703,181,"Regular (>50bp)",0.263,0.00508244723641251,"Inclusion"
"ENSMUSG00000020131_chr10_80159316_80159434","ENSMUSG00000020131","Pcsk4","chr10",80159316,80159434,118,"Regular (>50bp)",-0.313,0.0054059057236589,"Exclusion"
"ENSMUSG00000043019_chr1_151688504_151688519","ENSMUSG00000043019","Edem3","chr1",151688504,151688519,15,"Microexon (0-30bp)",0.115,0.00404923577228385,"Inclusion"
"ENSMUSG00000043019_chr1_151688504_151688552","ENSMUSG00000043019","Edem3","chr1",151688504,151688552,48,"Small (30-50bp)",0.105,0.000635778430255848,"Inclusion"
"ENSMUSG00000073427_chr10_82219596_82219678","ENSMUSG00000073427","Gm4924","chr10",82219596,82219678,82,"Regular (>50bp)",0.123,0.000756859983151857,"Inclusion"
"ENSMUSG00000087138_chr7_44640800_44640905","ENSMUSG00000087138","Gm15545","chr7",44640800,44640905,105,"Regular (>50bp)",-0.113,0.000556773037817526,"Exclusion"
"ENSMUSG00000026977_chr2_60077831_60077856","ENSMUSG00000026977","Marchf7","chr2",60077831,60077856,25,"Microexon (0-30bp)",0.187,2.84857067591192e-07,"Inclusion"
"ENSMUSG00000005899_chr16_17453345_17453432","ENSMUSG00000005899","Smpd4","chr16",17453345,17453432,87,"Regular (>50bp)",0.13,0.00226307760004798,"Inclusion"
"ENSMUSG00000020454_chr11_3183987_3184059","ENSMUSG00000020454","Eif4enif1","chr11",3183987,3184059,72,"Regular (>50bp)",0.102,0.00398410740864226,"Inclusion"
"ENSMUSG00000020859_chr11_93970024_93970036","ENSMUSG00000020859","Spag9","chr11",93970024,93970036,12,"Microexon (0-30bp)",0.196,0.00595332956613346,"Inclusion"
"ENSMUSG00000009079_chr11_5041459_5041477","ENSMUSG00000009079","Ewsr1","chr11",5041459,5041477,18,"Microexon (0-30bp)",0.222,0,"Inclusion"
"ENSMUSG00000040711_chr11_32358967_32359051","ENSMUSG00000040711","Sh3pxd2b","chr11",32358967,32359051,84,"Regular (>50bp)",0.172,6.17558934727634e-05,"Inclusion"
"ENSMUSG00000026737_chr2_18870922_18870961","ENSMUSG00000026737","Pip4k2a","chr2",18870922,18870961,39,"Small (30-50bp)",-0.154,0.01412193452692,"Exclusion"
"ENSMUSG00000028931_chr4_152519238_152519280","ENSMUSG00000028931","Kcnab2","chr4",152519238,152519280,42,"Small (30-50bp)",0.133,1.32970738018292e-08,"Inclusion"
"ENSMUSG00000036644_chr11_50054988_50055039","ENSMUSG00000036644","Tbc1d9b","chr11",50054988,50055039,51,"Regular (>50bp)",0.261,1.62944918111763e-07,"Inclusion"
"ENSMUSG00000036644_chr11_50058995_50059052","ENSMUSG00000036644","Tbc1d9b","chr11",50058995,50059052,57,"Regular (>50bp)",0.132,2.08276753500005e-06,"Inclusion"
"ENSMUSG00000037533_chr11_54452150_54452220","ENSMUSG00000037533","Rapgef6","chr11",54452150,54452220,70,"Regular (>50bp)",-0.183,0.000368485976317547,"Exclusion"
"ENSMUSG00000037533_chr11_54542574_54542589","ENSMUSG00000037533","Rapgef6","chr11",54542574,54542589,15,"Microexon (0-30bp)",0.211,0.000564883834454027,"Inclusion"
"ENSMUSG00000041609_chr5_115810202_115810214","ENSMUSG00000041609","Bicdl1","chr5",115810202,115810214,12,"Microexon (0-30bp)",0.126,2.96143813022664e-09,"Inclusion"
"ENSMUSG00000000631_chr11_77706681_77706717","ENSMUSG00000000631","Myo18a","chr11",77706681,77706717,36,"Small (30-50bp)",0.169,0.000733043013247745,"Inclusion"
"ENSMUSG00000000631_chr11_77706681_77706825","ENSMUSG00000000631","Myo18a","chr11",77706681,77706825,144,"Regular (>50bp)",0.185,7.64290750052284e-07,"Inclusion"
