"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","Neg_dPSI","Neg_FDR","Neg_significant","Neg_direction","Pos_dPSI","Pos_FDR","Pos_significant","Pos_direction","KO_dPSI","KO_FDR","KO_significant","KO_direction","pattern"
"ENSMUSG00000040174_chr2_93840607_93840753","ENSMUSG00000040174","Alkbh3","chr2",93840607,93840753,146,"Regular (>50bp)",0.084,0.0331681219083636,FALSE,"Inclusion",0.115,0.000469682834293597,TRUE,"Inclusion",-0.018,1,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000040183_chr4_32874206_32874370","ENSMUSG00000040183","Ankrd6","chr4",32874206,32874370,164,"Regular (>50bp)",0.009,1,FALSE,"Inclusion",-0.16,0.000357949181969969,TRUE,"Exclusion",0.007,1,FALSE,"Inclusion","Inc/Exc/Inc"
"ENSMUSG00000040183_chr4_32874206_32874370","ENSMUSG00000040183","Ankrd6","chr4",32874206,32874370,164,"Regular (>50bp)",0.009,1,FALSE,"Inclusion",-0.16,0.000357949181969969,TRUE,"Exclusion",-0.005,1,FALSE,"Exclusion","Inc/Exc/Exc"
"ENSMUSG00000040209_chr3_9509218_9509402","ENSMUSG00000040209","Zfp704","chr3",9509218,9509402,184,"Regular (>50bp)",-0.013,0.0285453223708501,FALSE,"Exclusion",-0.634,0.000431238644821096,TRUE,"Exclusion",-0.018,0.00149046040133233,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040209_chr3_9509218_9509402","ENSMUSG00000040209","Zfp704","chr3",9509218,9509402,184,"Regular (>50bp)",-0.013,0.0285453223708501,FALSE,"Exclusion",-0.634,0.000431238644821096,TRUE,"Exclusion",-0.266,0.784291110443761,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040209_chr3_9509218_9509402","ENSMUSG00000040209","Zfp704","chr3",9509218,9509402,184,"Regular (>50bp)",-0.014,1,FALSE,"Exclusion",-0.634,0.000431238644821096,TRUE,"Exclusion",-0.018,0.00149046040133233,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040209_chr3_9509218_9509402","ENSMUSG00000040209","Zfp704","chr3",9509218,9509402,184,"Regular (>50bp)",-0.014,1,FALSE,"Exclusion",-0.634,0.000431238644821096,TRUE,"Exclusion",-0.266,0.784291110443761,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040225_chr1_162501667_162501720","ENSMUSG00000040225","Prrc2c","chr1",162501667,162501720,53,"Regular (>50bp)",-0.185,0.000651537906469661,TRUE,"Exclusion",-0.214,2.48775309361347e-07,TRUE,"Exclusion",-0.067,0.514360256100973,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040225_chr1_162501671_162501720","ENSMUSG00000040225","Prrc2c","chr1",162501671,162501720,49,"Small (30-50bp)",-0.121,3.14841122952943e-07,TRUE,"Exclusion",-0.144,8.16031415359964e-12,TRUE,"Exclusion",-0.1,0.000100349165153745,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040250_chr6_146451584_146451662","ENSMUSG00000040250","Ints13","chr6",146451584,146451662,78,"Regular (>50bp)",-0.079,0.0979449258762417,FALSE,"Exclusion",-0.103,0.00695615131514026,TRUE,"Exclusion",-0.143,1.87053318855516e-05,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040250_chr6_146451584_146451662","ENSMUSG00000040250","Ints13","chr6",146451584,146451662,78,"Regular (>50bp)",-0.079,0.0979449258762417,FALSE,"Exclusion",0.011,1,FALSE,"Inclusion",-0.143,1.87053318855516e-05,TRUE,"Exclusion","Exc/Inc/Exc"
"ENSMUSG00000040270_chr4_32417434_32417583","ENSMUSG00000040270","Bach2","chr4",32417434,32417583,149,"Regular (>50bp)",0.019,1,FALSE,"Inclusion",0.13,0.000494102898587471,TRUE,"Inclusion",0.058,0.723905807844817,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040354_chr10_127132585_127132609","ENSMUSG00000040354","Mars1","chr10",127132585,127132609,24,"Microexon (0-30bp)",-0.123,8.84120397101463e-07,TRUE,"Exclusion",-0.22,0,TRUE,"Exclusion",-0.141,6.08886163483443e-09,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040363_chrX_12003623_12003709","ENSMUSG00000040363","Bcor","chrX",12003623,12003709,86,"Regular (>50bp)",-0.009,1,FALSE,"Exclusion",0.344,0.00325910945240768,TRUE,"Inclusion",0.005,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000040363_chrX_12003623_12003709","ENSMUSG00000040363","Bcor","chrX",12003623,12003709,86,"Regular (>50bp)",-0.009,1,FALSE,"Exclusion",0.148,0.00222122832377015,TRUE,"Inclusion",0.005,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000040374_chr3_5630192_5630258","ENSMUSG00000040374","Pex2","chr3",5630192,5630258,66,"Regular (>50bp)",0.053,5.62962609807928e-05,FALSE,"Inclusion",0.184,0.0191621827079919,TRUE,"Inclusion",0.045,0.0010263835654972,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040374_chr3_5630192_5630258","ENSMUSG00000040374","Pex2","chr3",5630192,5630258,66,"Regular (>50bp)",0.053,5.62962609807928e-05,FALSE,"Inclusion",0.184,0.0191621827079919,TRUE,"Inclusion",0.065,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040374_chr3_5630192_5630258","ENSMUSG00000040374","Pex2","chr3",5630192,5630258,66,"Regular (>50bp)",0.012,1,FALSE,"Inclusion",0.184,0.0191621827079919,TRUE,"Inclusion",0.045,0.0010263835654972,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040374_chr3_5630192_5630258","ENSMUSG00000040374","Pex2","chr3",5630192,5630258,66,"Regular (>50bp)",0.012,1,FALSE,"Inclusion",0.184,0.0191621827079919,TRUE,"Inclusion",0.065,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040412_chr3_108396145_108396338","ENSMUSG00000040412","Elapor1","chr3",108396145,108396338,193,"Regular (>50bp)",-0.006,1,FALSE,"Exclusion",-0.118,6.17698774518876e-06,TRUE,"Exclusion",0.006,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040428_chr7_45179905_45180082","ENSMUSG00000040428","Plekha4","chr7",45179905,45180082,177,"Regular (>50bp)",0.177,0.0111124707435613,TRUE,"Inclusion",0.081,0.0542680765630718,FALSE,"Inclusion",-0.03,1,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000040428_chr7_45190478_45190628","ENSMUSG00000040428","Plekha4","chr7",45190478,45190628,150,"Regular (>50bp)",-0.014,1,FALSE,"Exclusion",-0.133,0.0282017471999398,TRUE,"Exclusion",-0.17,1,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040433_chr9_96614300_96614366","ENSMUSG00000040433","Zbtb38","chr9",96614300,96614366,66,"Regular (>50bp)",NA,NA,NA,NA,0.053,1,FALSE,"Inclusion",-0.167,0.00117144689922688,TRUE,"Exclusion","NS/Inc/Exc"
"ENSMUSG00000040451_chr19_32237375_32237497","ENSMUSG00000040451","Sgms1","chr19",32237375,32237497,122,"Regular (>50bp)",0.14,0.00324301571806219,TRUE,"Inclusion",0.034,1,FALSE,"Inclusion",0.041,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040451_chr19_32237375_32237497","ENSMUSG00000040451","Sgms1","chr19",32237375,32237497,122,"Regular (>50bp)",0.14,0.00324301571806219,TRUE,"Inclusion",0.034,1,FALSE,"Inclusion",0,1,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000040451_chr19_32237375_32237497","ENSMUSG00000040451","Sgms1","chr19",32237375,32237497,122,"Regular (>50bp)",0.14,0.00324301571806219,TRUE,"Inclusion",0.018,0.709470055964731,FALSE,"Inclusion",0.041,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040451_chr19_32237375_32237497","ENSMUSG00000040451","Sgms1","chr19",32237375,32237497,122,"Regular (>50bp)",0.14,0.00324301571806219,TRUE,"Inclusion",0.018,0.709470055964731,FALSE,"Inclusion",0,1,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000040455_chr4_21817500_21817644","ENSMUSG00000040455","Usp45","chr4",21817500,21817644,144,"Regular (>50bp)",-0.102,0.00213734272654972,TRUE,"Exclusion",-0.153,1.02005083290265e-07,TRUE,"Exclusion",-0.196,6.73557828561716e-10,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040462_chr10_126932783_126932948","ENSMUSG00000040462","Os9","chr10",126932783,126932948,165,"Regular (>50bp)",-0.073,0.00162338138090945,FALSE,"Exclusion",-0.102,9.96518341292666e-08,TRUE,"Exclusion",-0.076,0.000740874242443065,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040479_chr2_91776170_91776269","ENSMUSG00000040479","Dgkz","chr2",91776170,91776269,99,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",-0.152,4.38670691185662e-07,TRUE,"Exclusion",0.004,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040479_chr2_91776170_91776269","ENSMUSG00000040479","Dgkz","chr2",91776170,91776269,99,"Regular (>50bp)",-0.001,1,FALSE,"Exclusion",-0.152,4.38670691185662e-07,TRUE,"Exclusion",-0.054,0.0195204051780394,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040479_chr2_91776170_91776269","ENSMUSG00000040479","Dgkz","chr2",91776170,91776269,99,"Regular (>50bp)",-0.069,0.00442904551470258,FALSE,"Exclusion",-0.152,4.38670691185662e-07,TRUE,"Exclusion",0.004,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040479_chr2_91776170_91776269","ENSMUSG00000040479","Dgkz","chr2",91776170,91776269,99,"Regular (>50bp)",-0.069,0.00442904551470258,FALSE,"Exclusion",-0.152,4.38670691185662e-07,TRUE,"Exclusion",-0.054,0.0195204051780394,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106935317_106935491","ENSMUSG00000040481","Bptf","chr11",106935317,106935491,174,"Regular (>50bp)",-0.128,1.50868295563312e-09,TRUE,"Exclusion",-0.144,7.43826098854854e-13,TRUE,"Exclusion",-0.099,6.81385751497195e-07,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106977537_106977723","ENSMUSG00000040481","Bptf","chr11",106977537,106977723,186,"Regular (>50bp)",-0.12,5.21162027294763e-05,TRUE,"Exclusion",-0.101,0.000109870214734505,TRUE,"Exclusion",-0.142,1.0446397687088e-06,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106977537_106977723","ENSMUSG00000040481","Bptf","chr11",106977537,106977723,186,"Regular (>50bp)",-0.12,5.21162027294763e-05,TRUE,"Exclusion",-0.101,0.000109870214734505,TRUE,"Exclusion",-0.064,0.0213342098621922,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106977537_106977723","ENSMUSG00000040481","Bptf","chr11",106977537,106977723,186,"Regular (>50bp)",-0.013,1,FALSE,"Exclusion",-0.101,0.000109870214734505,TRUE,"Exclusion",-0.142,1.0446397687088e-06,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106977537_106977723","ENSMUSG00000040481","Bptf","chr11",106977537,106977723,186,"Regular (>50bp)",-0.013,1,FALSE,"Exclusion",-0.101,0.000109870214734505,TRUE,"Exclusion",-0.064,0.0213342098621922,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106977537_106977723","ENSMUSG00000040481","Bptf","chr11",106977537,106977723,186,"Regular (>50bp)",-0.12,5.21162027294763e-05,TRUE,"Exclusion",-0.024,1,FALSE,"Exclusion",-0.142,1.0446397687088e-06,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106977537_106977723","ENSMUSG00000040481","Bptf","chr11",106977537,106977723,186,"Regular (>50bp)",-0.12,5.21162027294763e-05,TRUE,"Exclusion",-0.024,1,FALSE,"Exclusion",-0.064,0.0213342098621922,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106977537_106977723","ENSMUSG00000040481","Bptf","chr11",106977537,106977723,186,"Regular (>50bp)",-0.013,1,FALSE,"Exclusion",-0.024,1,FALSE,"Exclusion",-0.142,1.0446397687088e-06,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106985827_106986016","ENSMUSG00000040481","Bptf","chr11",106985827,106986016,189,"Regular (>50bp)",-0.006,1,FALSE,"Exclusion",-0.118,3.97072347044578e-08,TRUE,"Exclusion",-0.116,3.74522927485875e-08,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106985827_106986016","ENSMUSG00000040481","Bptf","chr11",106985827,106986016,189,"Regular (>50bp)",-0.006,1,FALSE,"Exclusion",-0.118,3.97072347044578e-08,TRUE,"Exclusion",-0.05,0.07673026815036,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106985827_106986016","ENSMUSG00000040481","Bptf","chr11",106985827,106986016,189,"Regular (>50bp)",-0.094,4.68941849784433e-05,FALSE,"Exclusion",-0.118,3.97072347044578e-08,TRUE,"Exclusion",-0.116,3.74522927485875e-08,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106985827_106986016","ENSMUSG00000040481","Bptf","chr11",106985827,106986016,189,"Regular (>50bp)",-0.094,4.68941849784433e-05,FALSE,"Exclusion",-0.118,3.97072347044578e-08,TRUE,"Exclusion",-0.05,0.07673026815036,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106985827_106986016","ENSMUSG00000040481","Bptf","chr11",106985827,106986016,189,"Regular (>50bp)",-0.006,1,FALSE,"Exclusion",-0.107,1.02312058436645e-07,TRUE,"Exclusion",-0.116,3.74522927485875e-08,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106985827_106986016","ENSMUSG00000040481","Bptf","chr11",106985827,106986016,189,"Regular (>50bp)",-0.006,1,FALSE,"Exclusion",-0.107,1.02312058436645e-07,TRUE,"Exclusion",-0.05,0.07673026815036,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106985827_106986016","ENSMUSG00000040481","Bptf","chr11",106985827,106986016,189,"Regular (>50bp)",-0.094,4.68941849784433e-05,FALSE,"Exclusion",-0.107,1.02312058436645e-07,TRUE,"Exclusion",-0.116,3.74522927485875e-08,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040481_chr11_106985827_106986016","ENSMUSG00000040481","Bptf","chr11",106985827,106986016,189,"Regular (>50bp)",-0.094,4.68941849784433e-05,FALSE,"Exclusion",-0.107,1.02312058436645e-07,TRUE,"Exclusion",-0.05,0.07673026815036,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040506_chr2_91635368_91635455","ENSMUSG00000040506","Ambra1","chr2",91635368,91635455,87,"Regular (>50bp)",0.02,0.985392865671187,FALSE,"Inclusion",0.121,0.000310654817624556,TRUE,"Inclusion",-0.036,0.819675989859603,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000040506_chr2_91635368_91635455","ENSMUSG00000040506","Ambra1","chr2",91635368,91635455,87,"Regular (>50bp)",0.02,0.985392865671187,FALSE,"Inclusion",0.121,0.000310654817624556,TRUE,"Inclusion",0.031,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040506_chr2_91635368_91635455","ENSMUSG00000040506","Ambra1","chr2",91635368,91635455,87,"Regular (>50bp)",0.039,0.99730707516294,FALSE,"Inclusion",0.121,0.000310654817624556,TRUE,"Inclusion",-0.036,0.819675989859603,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000040506_chr2_91635368_91635455","ENSMUSG00000040506","Ambra1","chr2",91635368,91635455,87,"Regular (>50bp)",0.039,0.99730707516294,FALSE,"Inclusion",0.121,0.000310654817624556,TRUE,"Inclusion",0.031,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040528_chr11_106652011_106652122","ENSMUSG00000040528","Milr1","chr11",106652011,106652122,111,"Regular (>50bp)",0.092,0.0917420819930227,FALSE,"Inclusion",0.072,0.298921297614823,FALSE,"Inclusion",0.104,0.0012954534152141,TRUE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040537_chr5_8136593_8136623","ENSMUSG00000040537","Adam22","chr5",8136593,8136623,30,"Microexon (0-30bp)",0.13,0.00900364149579749,TRUE,"Inclusion",0.007,1,FALSE,"Inclusion",-0.027,0.338672349270667,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000040549_chr2_91429948_91429972","ENSMUSG00000040549","Ckap5","chr2",91429948,91429972,24,"Microexon (0-30bp)",0.098,0.000429899112835956,FALSE,"Inclusion",-0.062,0.0902599614308466,FALSE,"Exclusion",-0.11,0.00403930666762491,TRUE,"Exclusion","Inc/Exc/Exc"
"ENSMUSG00000040557_chr5_134963142_134963278","ENSMUSG00000040557","Mettl27","chr5",134963142,134963278,136,"Regular (>50bp)",0.186,0.00254301092529718,TRUE,"Inclusion",0.049,1,FALSE,"Inclusion",0.106,0.272966066300028,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040557_chr5_134963142_134963278","ENSMUSG00000040557","Mettl27","chr5",134963142,134963278,136,"Regular (>50bp)",0.186,0.00254301092529718,TRUE,"Inclusion",0.049,1,FALSE,"Inclusion",-0.215,0.508175844246369,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000040557_chr5_134963142_134963278","ENSMUSG00000040557","Mettl27","chr5",134963142,134963278,136,"Regular (>50bp)",0.186,0.00254301092529718,TRUE,"Inclusion",0.178,0.00156266238764758,TRUE,"Inclusion",0.106,0.272966066300028,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040557_chr5_134963142_134963278","ENSMUSG00000040557","Mettl27","chr5",134963142,134963278,136,"Regular (>50bp)",0.186,0.00254301092529718,TRUE,"Inclusion",0.178,0.00156266238764758,TRUE,"Inclusion",-0.215,0.508175844246369,FALSE,"Exclusion","Inc/Inc/Exc"
"ENSMUSG00000040557_chr5_134963142_134963278","ENSMUSG00000040557","Mettl27","chr5",134963142,134963278,136,"Regular (>50bp)",-0.08,1,FALSE,"Exclusion",0.178,0.00156266238764758,TRUE,"Inclusion",0.106,0.272966066300028,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000040557_chr5_134963142_134963278","ENSMUSG00000040557","Mettl27","chr5",134963142,134963278,136,"Regular (>50bp)",-0.08,1,FALSE,"Exclusion",0.178,0.00156266238764758,TRUE,"Inclusion",-0.215,0.508175844246369,FALSE,"Exclusion","Exc/Inc/Exc"
"ENSMUSG00000040557_chr5_134964632_134964725","ENSMUSG00000040557","Mettl27","chr5",134964632,134964725,93,"Regular (>50bp)",0.071,0.835839924074942,FALSE,"Inclusion",0.038,1,FALSE,"Inclusion",0.124,0.00249290331396489,TRUE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040570_chr5_8562260_8562407","ENSMUSG00000040570","Rundc3b","chr5",8562260,8562407,147,"Regular (>50bp)",-0.027,1,FALSE,"Exclusion",-0.133,0.03464002662275,TRUE,"Exclusion",0.07,0.804641044439763,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040570_chr5_8562260_8562407","ENSMUSG00000040570","Rundc3b","chr5",8562260,8562407,147,"Regular (>50bp)",-0.027,1,FALSE,"Exclusion",-0.133,0.03464002662275,TRUE,"Exclusion",0.039,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040570_chr5_8562260_8562407","ENSMUSG00000040570","Rundc3b","chr5",8562260,8562407,147,"Regular (>50bp)",-0.027,1,FALSE,"Exclusion",-0.133,0.03464002662275,TRUE,"Exclusion",-0.061,0.769006213978458,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040570_chr5_8562260_8562407","ENSMUSG00000040570","Rundc3b","chr5",8562260,8562407,147,"Regular (>50bp)",-0.058,0.40716698927389,FALSE,"Exclusion",-0.133,0.03464002662275,TRUE,"Exclusion",0.07,0.804641044439763,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040570_chr5_8562260_8562407","ENSMUSG00000040570","Rundc3b","chr5",8562260,8562407,147,"Regular (>50bp)",-0.058,0.40716698927389,FALSE,"Exclusion",-0.133,0.03464002662275,TRUE,"Exclusion",0.039,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040570_chr5_8562260_8562407","ENSMUSG00000040570","Rundc3b","chr5",8562260,8562407,147,"Regular (>50bp)",-0.058,0.40716698927389,FALSE,"Exclusion",-0.133,0.03464002662275,TRUE,"Exclusion",-0.061,0.769006213978458,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040596_chr1_166236566_166236900","ENSMUSG00000040596","Pogk","chr1",166236566,166236900,334,"Regular (>50bp)",-0.06,5.52786366995912e-06,FALSE,"Exclusion",-0.179,0,TRUE,"Exclusion",-0.054,0.000188437717387825,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040621_chrX_164961529_164961638","ENSMUSG00000040621","Gemin8","chrX",164961529,164961638,109,"Regular (>50bp)",0.003,1,FALSE,"Inclusion",0.158,0.0180314590837754,TRUE,"Inclusion",0.056,0.461328863899154,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040621_chrX_164961529_164961638","ENSMUSG00000040621","Gemin8","chrX",164961529,164961638,109,"Regular (>50bp)",0.003,1,FALSE,"Inclusion",0.158,0.0180314590837754,TRUE,"Inclusion",0.025,1,FALSE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040621_chrX_164961529_164961638","ENSMUSG00000040621","Gemin8","chrX",164961529,164961638,109,"Regular (>50bp)",-0.097,0.00412315259008022,FALSE,"Exclusion",0.158,0.0180314590837754,TRUE,"Inclusion",0.056,0.461328863899154,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000040621_chrX_164961529_164961638","ENSMUSG00000040621","Gemin8","chrX",164961529,164961638,109,"Regular (>50bp)",-0.097,0.00412315259008022,FALSE,"Exclusion",0.158,0.0180314590837754,TRUE,"Inclusion",0.025,1,FALSE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000040651_chr14_27189462_27189522","ENSMUSG00000040651","Tasor","chr14",27189462,27189522,60,"Regular (>50bp)",0.055,1,FALSE,"Inclusion",0.1,0.128166669577486,FALSE,"Inclusion",0.255,0.000294612630535113,TRUE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040669_chr6_122309480_122309612","ENSMUSG00000040669","Phc1","chr6",122309480,122309612,132,"Regular (>50bp)",-0.108,0.0216985677542389,TRUE,"Exclusion",-0.031,1,FALSE,"Exclusion",0.011,1,FALSE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040687_chr2_90971153_90971162","ENSMUSG00000040687","Madd","chr2",90971153,90971162,9,"Microexon (0-30bp)",0.143,0.000297928868703475,TRUE,"Inclusion",-0.03,1,FALSE,"Exclusion",-0.119,0.00165392342550515,TRUE,"Exclusion","Inc/Exc/Exc"
"ENSMUSG00000040687_chr2_90990661_90990715","ENSMUSG00000040687","Madd","chr2",90990661,90990715,54,"Regular (>50bp)",0.065,0.0415080542671209,FALSE,"Inclusion",-0.011,1,FALSE,"Exclusion",-0.129,0.000222829488523958,TRUE,"Exclusion","Inc/Exc/Exc"
"ENSMUSG00000040690_chr4_129966861_129966909","ENSMUSG00000040690","Col16a1","chr4",129966861,129966909,48,"Small (30-50bp)",-0.077,0.0105599494975312,FALSE,"Exclusion",-0.159,7.41139779483175e-08,TRUE,"Exclusion",-0.101,7.37082002052797e-06,TRUE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040711_chr11_32358967_32359051","ENSMUSG00000040711","Sh3pxd2b","chr11",32358967,32359051,84,"Regular (>50bp)",0.172,6.17558934727634e-05,TRUE,"Inclusion",-0.034,0.418300896081999,FALSE,"Exclusion",-0.035,0.731261614734519,FALSE,"Exclusion","Inc/Exc/Exc"
"ENSMUSG00000040782_chr1_159147317_159147410","ENSMUSG00000040782","Cop1","chr1",159147317,159147410,93,"Regular (>50bp)",-0.103,0.00640323077445409,TRUE,"Exclusion",-0.012,1,FALSE,"Exclusion",-0.016,1,FALSE,"Exclusion","Exc/Exc/Exc"
"ENSMUSG00000040785_chr16_94185204_94185247","ENSMUSG00000040785","Ttc3","chr16",94185204,94185247,43,"Small (30-50bp)",0.067,0.0418336227357307,FALSE,"Inclusion",0.099,0.000148485998014432,FALSE,"Inclusion",0.123,2.08674604529246e-07,TRUE,"Inclusion","Inc/Inc/Inc"
"ENSMUSG00000040785_chr16_94209412_94209575","ENSMUSG00000040785","Ttc3","chr16",94209412,94209575,163,"Regular (>50bp)",-0.023,1,FALSE,"Exclusion",0.046,0.0796623860191615,FALSE,"Inclusion",0.113,6.02374825341555e-05,TRUE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000040785_chr16_94209412_94209575","ENSMUSG00000040785","Ttc3","chr16",94209412,94209575,163,"Regular (>50bp)",-0.024,1,FALSE,"Exclusion",-0.032,1,FALSE,"Exclusion",0.113,6.02374825341555e-05,TRUE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040785_chr16_94209412_94209575","ENSMUSG00000040785","Ttc3","chr16",94209412,94209575,163,"Regular (>50bp)",-0.023,1,FALSE,"Exclusion",-0.083,0.0354658996231866,FALSE,"Exclusion",0.113,6.02374825341555e-05,TRUE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040785_chr16_94209412_94209575","ENSMUSG00000040785","Ttc3","chr16",94209412,94209575,163,"Regular (>50bp)",0,1,FALSE,"Exclusion",-0.032,1,FALSE,"Exclusion",0.113,6.02374825341555e-05,TRUE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040785_chr16_94209412_94209575","ENSMUSG00000040785","Ttc3","chr16",94209412,94209575,163,"Regular (>50bp)",0,1,FALSE,"Exclusion",-0.083,0.0354658996231866,FALSE,"Exclusion",0.113,6.02374825341555e-05,TRUE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040785_chr16_94209412_94209575","ENSMUSG00000040785","Ttc3","chr16",94209412,94209575,163,"Regular (>50bp)",-0.023,1,FALSE,"Exclusion",-0.032,1,FALSE,"Exclusion",0.113,6.02374825341555e-05,TRUE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040785_chr16_94209412_94209575","ENSMUSG00000040785","Ttc3","chr16",94209412,94209575,163,"Regular (>50bp)",-0.024,1,FALSE,"Exclusion",-0.083,0.0354658996231866,FALSE,"Exclusion",0.113,6.02374825341555e-05,TRUE,"Inclusion","Exc/Exc/Inc"
"ENSMUSG00000040785_chr16_94209412_94209575","ENSMUSG00000040785","Ttc3","chr16",94209412,94209575,163,"Regular (>50bp)",0,1,FALSE,"Exclusion",0.046,0.0796623860191615,FALSE,"Inclusion",0.113,6.02374825341555e-05,TRUE,"Inclusion","Exc/Inc/Inc"
"ENSMUSG00000040785_chr16_94209412_94209575","ENSMUSG00000040785","Ttc3","chr16",94209412,94209575,163,"Regular (>50bp)",-0.024,1,FALSE,"Exclusion",0.046,0.0796623860191615,FALSE,"Inclusion",0.113,6.02374825341555e-05,TRUE,"Inclusion","Exc/Inc/Inc"
