"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR","direction"
"ENSMUSG00000021809_chr14_20357300_20357432","ENSMUSG00000021809","Nudt13","chr14",20357300,20357432,132,"Regular (>50bp)",-0.227,9.93229412540958e-05,"Exclusion"
"ENSMUSG00000026721_chr1_160537716_160537783","ENSMUSG00000026721","Rabgap1l","chr1",160537716,160537783,67,"Regular (>50bp)",0.108,2.35549231268745e-05,"Inclusion"
"ENSMUSG00000029767_chr6_29361292_29361486","ENSMUSG00000029767","Calu","chr6",29361292,29361486,194,"Regular (>50bp)",0.115,6.10355387630414e-14,"Inclusion"
"ENSMUSG00000039298_chr4_70165184_70165211","ENSMUSG00000039298","Cdk5rap2","chr4",70165184,70165211,27,"Microexon (0-30bp)",-0.2,9.75081230277943e-05,"Exclusion"
"ENSMUSG00000026594_chr1_156648956_156649034","ENSMUSG00000026594","Ralgps2","chr1",156648956,156649034,78,"Regular (>50bp)",-0.151,0,"Exclusion"
"ENSMUSG00000034653_chr18_44967525_44967725","ENSMUSG00000034653","Ythdc2","chr18",44967525,44967725,200,"Regular (>50bp)",-0.178,0.00204099113063072,"Exclusion"
"ENSMUSG00000024044_chr17_69580876_69580912","ENSMUSG00000024044","Epb41l3","chr17",69580876,69580912,36,"Small (30-50bp)",-0.172,1.95935312963809e-11,"Exclusion"
"ENSMUSG00000027601_chr3_19262654_19262691","ENSMUSG00000027601","Mtfr1","chr3",19262654,19262691,37,"Small (30-50bp)",-0.111,0.000379251310856311,"Exclusion"
"ENSMUSG00000040570_chr5_8562260_8562407","ENSMUSG00000040570","Rundc3b","chr5",8562260,8562407,147,"Regular (>50bp)",-0.133,0.03464002662275,"Exclusion"
"ENSMUSG00000026615_chr1_185106314_185106409","ENSMUSG00000026615","Eprs","chr1",185106314,185106409,95,"Regular (>50bp)",0.103,0.00271829243321709,"Inclusion"
"ENSMUSG00000053714_chr7_25083023_25083162","ENSMUSG00000053714","4732471J01Rik","chr7",25083023,25083162,139,"Regular (>50bp)",-0.289,0.00148989813982749,"Exclusion"
"ENSMUSG00000019978_chr10_25369464_25369527","ENSMUSG00000019978","Epb41l2","chr10",25369464,25369527,63,"Regular (>50bp)",0.266,4.64547282556566e-06,"Inclusion"
"ENSMUSG00000019978_chr10_25371342_25371489","ENSMUSG00000019978","Epb41l2","chr10",25371342,25371489,147,"Regular (>50bp)",0.206,0.000346494463259081,"Inclusion"
"ENSMUSG00000019978_chr10_25375673_25375841","ENSMUSG00000019978","Epb41l2","chr10",25375673,25375841,168,"Regular (>50bp)",0.213,0.0377899002644413,"Inclusion"
"ENSMUSG00000019978_chr10_25377475_25377529","ENSMUSG00000019978","Epb41l2","chr10",25377475,25377529,54,"Regular (>50bp)",0.26,4.58506109105964e-09,"Inclusion"
"ENSMUSG00000019978_chr10_25377721_25378036","ENSMUSG00000019978","Epb41l2","chr10",25377721,25378036,315,"Regular (>50bp)",-0.103,0.0377899002644413,"Exclusion"
"ENSMUSG00000054640_chr17_81749631_81749652","ENSMUSG00000054640","Slc8a1","chr17",81749631,81749652,21,"Microexon (0-30bp)",-0.281,0.000169610867625732,"Exclusion"
"ENSMUSG00000054640_chr17_81752915_81753022","ENSMUSG00000054640","Slc8a1","chr17",81752915,81753022,107,"Regular (>50bp)",0.101,2.65963592101214e-06,"Inclusion"
"ENSMUSG00000029699_chr5_135994424_135994739","ENSMUSG00000029699","Ssc4d","chr5",135994424,135994739,315,"Regular (>50bp)",-0.11,0.00214790098016961,"Exclusion"
"ENSMUSG00000035778_chr2_35313243_35313423","ENSMUSG00000035778","Ggta1","chr2",35313243,35313423,180,"Regular (>50bp)",-0.116,0.0052782156603843,"Exclusion"
"ENSMUSG00000000386_chr16_97263898_97263970","ENSMUSG00000000386","Mx1","chr16",97263898,97263970,72,"Regular (>50bp)",-0.312,0.0498350464452013,"Exclusion"
"ENSMUSG00000068115_chr2_150811899_150812052","ENSMUSG00000068115","Ninl","chr2",150811899,150812052,153,"Regular (>50bp)",-0.131,0.00179518352275575,"Exclusion"
"ENSMUSG00000063659_chr1_177270789_177270907","ENSMUSG00000063659","Zbtb18","chr1",177270789,177270907,118,"Regular (>50bp)",-0.297,9.47031618563839e-05,"Exclusion"
"ENSMUSG00000027281_chr2_136734203_136734281","ENSMUSG00000027281","Slx4ip","chr2",136734203,136734281,78,"Regular (>50bp)",0.302,0.00041125046024569,"Inclusion"
"ENSMUSG00000032422_chr9_88282775_88282802","ENSMUSG00000032422","Snx14","chr9",88282775,88282802,27,"Microexon (0-30bp)",-0.115,2.53532237938914e-13,"Exclusion"
"ENSMUSG00000034173_chr5_129928023_129928273","ENSMUSG00000034173","Zbed5","chr5",129928023,129928273,250,"Regular (>50bp)",-0.103,0.00100959703596637,"Exclusion"
"ENSMUSG00000059146_chr7_77853850_77853892","ENSMUSG00000059146","Ntrk3","chr7",77853850,77853892,42,"Small (30-50bp)",0.117,0.0497181234542844,"Inclusion"
"ENSMUSG00000001134_chrX_20818446_20818510","ENSMUSG00000001134","Uxt","chrX",20818446,20818510,64,"Regular (>50bp)",-0.304,1.8838970051458e-05,"Exclusion"
"ENSMUSG00000027035_chr2_68936086_68936110","ENSMUSG00000027035","Cers6","chr2",68936086,68936110,24,"Microexon (0-30bp)",-0.146,0.00015261431686225,"Exclusion"
"ENSMUSG00000025762_chr3_40916042_40916223","ENSMUSG00000025762","Larp1b","chr3",40916042,40916223,181,"Regular (>50bp)",0.143,0.04722005708387,"Inclusion"
"ENSMUSG00000025762_chr3_40990200_40990310","ENSMUSG00000025762","Larp1b","chr3",40990200,40990310,110,"Regular (>50bp)",-0.249,0.0022819211854334,"Exclusion"
"ENSMUSG00000026131_chr1_34335822_34335840","ENSMUSG00000026131","Dst","chr1",34335822,34335840,18,"Microexon (0-30bp)",-0.162,0,"Exclusion"
"ENSMUSG00000004789_chr12_85158271_85158305","ENSMUSG00000004789","Dlst","chr12",85158271,85158305,34,"Small (30-50bp)",-0.397,0.0108088538383115,"Exclusion"
"ENSMUSG00000026571_chr1_165198691_165198817","ENSMUSG00000026571","Dcaf6","chr1",165198691,165198817,126,"Regular (>50bp)",-0.147,0.00650082472271803,"Exclusion"
"ENSMUSG00000035273_chr5_100840048_100840155","ENSMUSG00000035273","Hpse","chr5",100840048,100840155,107,"Regular (>50bp)",-0.129,0.00675419967535295,"Exclusion"
"ENSMUSG00000042901_chr1_183087358_183087412","ENSMUSG00000042901","Aida","chr1",183087358,183087412,54,"Regular (>50bp)",0.37,0.000157673920517548,"Inclusion"
"ENSMUSG00000026017_chr1_60141785_60141943","ENSMUSG00000026017","Carf","chr1",60141785,60141943,158,"Regular (>50bp)",0.158,0.023493222015319,"Inclusion"
"ENSMUSG00000038738_chr7_43976456_43976650","ENSMUSG00000038738","Shank1","chr7",43976456,43976650,194,"Regular (>50bp)",-0.217,0.00125789577588881,"Exclusion"
"ENSMUSG00000033767_chr3_83816458_83816641","ENSMUSG00000033767","Tmem131l","chr3",83816458,83816641,183,"Regular (>50bp)",-0.124,2.67400336112596e-08,"Exclusion"
"ENSMUSG00000029104_chr5_34965212_34965260","ENSMUSG00000029104","Htt","chr5",34965212,34965260,48,"Small (30-50bp)",-0.15,0.0128674069013222,"Exclusion"
"ENSMUSG00000020721_chr11_107446344_107446401","ENSMUSG00000020721","Helz","chr11",107446344,107446401,57,"Regular (>50bp)",0.101,0.00520051956247496,"Inclusion"
"ENSMUSG00000074212_chr3_137611645_137611818","ENSMUSG00000074212","Dnajb14","chr3",137611645,137611818,173,"Regular (>50bp)",-0.111,9.04177933962217e-10,"Exclusion"
"ENSMUSG00000053332_chr1_160864118_160864149","ENSMUSG00000053332","Gas5","chr1",160864118,160864149,31,"Small (30-50bp)",-0.136,0,"Exclusion"
"ENSMUSG00000033526_chr2_121157332_121157395","ENSMUSG00000033526","Ppip5k1","chr2",121157332,121157395,63,"Regular (>50bp)",0.176,0.0459003690023199,"Inclusion"
"ENSMUSG00000028587_chr4_108445872_108445978","ENSMUSG00000028587","Orc1","chr4",108445872,108445978,106,"Regular (>50bp)",-0.108,0.00315335594168343,"Exclusion"
"ENSMUSG00000046152_chr8_31678329_31678434","ENSMUSG00000046152","Fut10","chr8",31678329,31678434,105,"Regular (>50bp)",0.101,0.0353583862139217,"Inclusion"
"ENSMUSG00000021327_chr13_21580356_21580744","ENSMUSG00000021327","Zkscan3","chr13",21580356,21580744,388,"Regular (>50bp)",-0.243,6.8107876541556e-05,"Exclusion"
"ENSMUSG00000051278_chr3_127354544_127354730","ENSMUSG00000051278","Zgrf1","chr3",127354544,127354730,186,"Regular (>50bp)",-0.135,2.7388984864346e-07,"Exclusion"
"ENSMUSG00000022565_chr15_76078758_76078773","ENSMUSG00000022565","Plec","chr15",76078758,76078773,15,"Microexon (0-30bp)",-0.145,2.63934084002508e-08,"Exclusion"
"ENSMUSG00000097587_chr15_98885857_98886026","ENSMUSG00000097587","4930578M01Rik","chr15",98885857,98886026,169,"Regular (>50bp)",-0.242,0.000599361980674536,"Exclusion"
"ENSMUSG00000015937_chr13_56236064_56236155","ENSMUSG00000015937","Macroh2a1","chr13",56236064,56236155,91,"Regular (>50bp)",-0.217,0.00191863265082666,"Exclusion"
"ENSMUSG00000046822_chr10_80872821_80872945","ENSMUSG00000046822","Slc39a3","chr10",80872821,80872945,124,"Regular (>50bp)",0.196,0.0241806942551153,"Inclusion"
"ENSMUSG00000020656_chr12_24632883_24632960","ENSMUSG00000020656","Grhl1","chr12",24632883,24632960,77,"Regular (>50bp)",0.111,0.00976118422289253,"Inclusion"
"ENSMUSG00000073609_chr1_93760317_93760511","ENSMUSG00000073609","D2hgdh","chr1",93760317,93760511,194,"Regular (>50bp)",-0.169,0.000129992332700237,"Exclusion"
"ENSMUSG00000063052_chr3_157747256_157747296","ENSMUSG00000063052","Lrrc40","chr3",157747256,157747296,40,"Small (30-50bp)",0.121,0.0270195170553222,"Inclusion"
"ENSMUSG00000033295_chr4_118085015_118085042","ENSMUSG00000033295","Ptprf","chr4",118085015,118085042,27,"Microexon (0-30bp)",-0.109,0,"Exclusion"
"ENSMUSG00000068686_chr2_103920473_103920619","ENSMUSG00000068686","Cd59b","chr2",103920473,103920619,146,"Regular (>50bp)",0.344,5.62550019090521e-05,"Inclusion"
"ENSMUSG00000007610_chr8_71943298_71943611","ENSMUSG00000007610","Gtpbp3","chr8",71943298,71943611,313,"Regular (>50bp)",-0.182,0.00144016713760279,"Exclusion"
"ENSMUSG00000057738_chr2_29904169_29904184","ENSMUSG00000057738","Sptan1","chr2",29904169,29904184,15,"Microexon (0-30bp)",-0.216,0,"Exclusion"
"ENSMUSG00000028523_chr4_102859654_102859779","ENSMUSG00000028523","Dynlt5","chr4",102859654,102859779,125,"Regular (>50bp)",-0.132,0.0013292921009548,"Exclusion"
"ENSMUSG00000006649_chr7_30181401_30181495","ENSMUSG00000006649","Nphs1","chr7",30181401,30181495,94,"Regular (>50bp)",0.366,0.000630664384618119,"Inclusion"
"ENSMUSG00000047747_chr8_83716975_83717226","ENSMUSG00000047747","Rnf150","chr8",83716975,83717226,251,"Regular (>50bp)",-0.101,0.0136454000238892,"Exclusion"
"ENSMUSG00000118346_chr19_8750868_8750986","ENSMUSG00000118346","Tmem179b","chr19",8750868,8750986,118,"Regular (>50bp)",-0.114,0.00561178543096076,"Exclusion"
"ENSMUSG00000042520_chr3_89938617_89938677","ENSMUSG00000042520","Ubap2l","chr3",89938617,89938677,60,"Regular (>50bp)",0.102,3.94430021856465e-06,"Inclusion"
"ENSMUSG00000032641_chr6_134854179_134854297","ENSMUSG00000032641","Gpr19","chr6",134854179,134854297,118,"Regular (>50bp)",-0.148,0.0170348785446787,"Exclusion"
"ENSMUSG00000032641_chr6_134854179_134854297","ENSMUSG00000032641","Gpr19","chr6",134854179,134854297,118,"Regular (>50bp)",-0.106,0.0291631464710411,"Exclusion"
"ENSMUSG00000060002_chr10_88316676_88316808","ENSMUSG00000060002","Chpt1","chr10",88316676,88316808,132,"Regular (>50bp)",0.143,0.0444072581279937,"Inclusion"
"ENSMUSG00000042699_chr1_153352169_153352308","ENSMUSG00000042699","Dhx9","chr1",153352169,153352308,139,"Regular (>50bp)",-0.107,8.00914175266303e-06,"Exclusion"
"ENSMUSG00000052748_chr1_151288541_151288597","ENSMUSG00000052748","Swt1","chr1",151288541,151288597,56,"Regular (>50bp)",0.316,0.000198346347251937,"Inclusion"
"ENSMUSG00000021224_chr12_83872032_83872065","ENSMUSG00000021224","Numb","chr12",83872032,83872065,33,"Small (30-50bp)",0.109,0.000270324741562492,"Inclusion"
"ENSMUSG00000028015_chr3_81853620_81853742","ENSMUSG00000028015","Ctso","chr3",81853620,81853742,122,"Regular (>50bp)",-0.146,0.00228540586761088,"Exclusion"
"ENSMUSG00000004896_chr3_87834869_87835015","ENSMUSG00000004896","Rrnad1","chr3",87834869,87835015,146,"Regular (>50bp)",-0.187,0.0361354766675684,"Exclusion"
"ENSMUSG00000030876_chr7_120651309_120651519","ENSMUSG00000030876","Mettl9","chr7",120651309,120651519,210,"Regular (>50bp)",-0.212,0.00433659793026078,"Exclusion"
"ENSMUSG00000032295_chr9_57046137_57046253","ENSMUSG00000032295","Man2c1","chr9",57046137,57046253,116,"Regular (>50bp)",-0.118,3.6239117168899e-09,"Exclusion"
"ENSMUSG00000026743_chr2_18097594_18097645","ENSMUSG00000026743","Mllt10","chr2",18097594,18097645,51,"Regular (>50bp)",0.222,1.76112398156733e-06,"Inclusion"
"ENSMUSG00000026743_chr2_18106268_18106323","ENSMUSG00000026743","Mllt10","chr2",18106268,18106323,55,"Regular (>50bp)",0.148,0.0065594185112459,"Inclusion"
"ENSMUSG00000050812_chr4_58905003_58905107","ENSMUSG00000050812","Ecpas","chr4",58905003,58905107,104,"Regular (>50bp)",0.114,0.0303461957826197,"Inclusion"
"ENSMUSG00000003352_chr15_98538569_98538631","ENSMUSG00000003352","Cacnb3","chr15",98538569,98538631,62,"Regular (>50bp)",-0.19,6.51576728307701e-05,"Exclusion"
"ENSMUSG00000003352_chr15_98538839_98538859","ENSMUSG00000003352","Cacnb3","chr15",98538839,98538859,20,"Microexon (0-30bp)",-0.117,0.0004518079449838,"Exclusion"
"ENSMUSG00000039662_chr4_152383593_152383702","ENSMUSG00000039662","Icmt","chr4",152383593,152383702,109,"Regular (>50bp)",0.109,0.000207488581034183,"Inclusion"
"ENSMUSG00000042751_chr1_152843667_152843727","ENSMUSG00000042751","Nmnat2","chr1",152843667,152843727,60,"Regular (>50bp)",-0.549,4.39260381309807e-07,"Exclusion"
"ENSMUSG00000009621_chr2_27174850_27174865","ENSMUSG00000009621","Vav2","chr2",27174850,27174865,15,"Microexon (0-30bp)",-0.111,3.07864615168397e-05,"Exclusion"
"ENSMUSG00000009621_chr2_27190441_27190456","ENSMUSG00000009621","Vav2","chr2",27190441,27190456,15,"Microexon (0-30bp)",-0.197,0,"Exclusion"
"ENSMUSG00000036893_chr2_24777014_24777081","ENSMUSG00000036893","Ehmt1","chr2",24777014,24777081,67,"Regular (>50bp)",-0.12,0.045442495293569,"Exclusion"
"ENSMUSG00000056342_chr11_23312576_23312612","ENSMUSG00000056342","Usp34","chr11",23312576,23312612,36,"Small (30-50bp)",-0.173,0.000552996805676707,"Exclusion"
"ENSMUSG00000106918_chr5_31765566_31765694","ENSMUSG00000106918","Mrpl33","chr5",31765566,31765694,128,"Regular (>50bp)",0.111,0.0444219873945958,"Inclusion"
"ENSMUSG00000106918_chr5_31786959_31787064","ENSMUSG00000106918","Mrpl33","chr5",31786959,31787064,105,"Regular (>50bp)",0.293,0.0122014096782684,"Inclusion"
"ENSMUSG00000021514_chr13_65443413_65443540","ENSMUSG00000021514","Zfp369","chr13",65443413,65443540,127,"Regular (>50bp)",0.115,0.0442401722203466,"Inclusion"
"ENSMUSG00000035829_chr2_28337896_28337994","ENSMUSG00000035829","Ppp1r26","chr2",28337896,28337994,98,"Regular (>50bp)",-0.111,0.00734415298529202,"Exclusion"
"ENSMUSG00000022020_chr14_79588128_79588270","ENSMUSG00000022020","Naa16","chr14",79588128,79588270,142,"Regular (>50bp)",0.17,0.000657760810194221,"Inclusion"
"ENSMUSG00000110218_chr17_56859687_56859996","ENSMUSG00000110218","Tincr","chr17",56859687,56859996,309,"Regular (>50bp)",-0.158,6.38313611492324e-05,"Exclusion"
"ENSMUSG00000039678_chr2_30025380_30025564","ENSMUSG00000039678","Tbc1d13","chr2",30025380,30025564,184,"Regular (>50bp)",-0.125,3.13897056497055e-14,"Exclusion"
"ENSMUSG00000039678_chr2_30025420_30025564","ENSMUSG00000039678","Tbc1d13","chr2",30025420,30025564,144,"Regular (>50bp)",-0.155,6.78763536026219e-12,"Exclusion"
"ENSMUSG00000026885_chr2_35707734_35707833","ENSMUSG00000026885","Ttll11","chr2",35707734,35707833,99,"Regular (>50bp)",0.11,0.00054315191631431,"Inclusion"
"ENSMUSG00000031367_chrX_162703901_162703996","ENSMUSG00000031367","Ap1s2","chrX",162703901,162703996,95,"Regular (>50bp)",-0.755,8.08260460600262e-05,"Exclusion"
"ENSMUSG00000033577_chr9_80214241_80214460","ENSMUSG00000033577","Myo6","chr9",80214241,80214460,219,"Regular (>50bp)",-0.134,3.55702936240723e-07,"Exclusion"
"ENSMUSG00000052712_chr17_29496712_29496921","ENSMUSG00000052712","BC004004","chr17",29496712,29496921,209,"Regular (>50bp)",0.101,0.00102357919254255,"Inclusion"
"ENSMUSG00000062991_chr8_32327697_32327756","ENSMUSG00000062991","Nrg1","chr8",32327697,32327756,59,"Regular (>50bp)",-0.123,0.0491066822674095,"Exclusion"
"ENSMUSG00000043909_chr2_121058125_121058329","ENSMUSG00000043909","Trp53bp1","chr2",121058125,121058329,204,"Regular (>50bp)",-0.115,0.0098738623034297,"Exclusion"
"ENSMUSG00000042772_chr1_152718980_152719130","ENSMUSG00000042772","Smg7","chr1",152718980,152719130,150,"Regular (>50bp)",-0.115,0.00587165290635847,"Exclusion"
"ENSMUSG00000047617_chr2_25350666_25350727","ENSMUSG00000047617","Paxx","chr2",25350666,25350727,61,"Regular (>50bp)",-0.112,0.000445282830365399,"Exclusion"
"ENSMUSG00000109825_chr8_64160796_64160957","ENSMUSG00000109825","Gm45589","chr8",64160796,64160957,161,"Regular (>50bp)",0.104,0.00591486582483082,"Inclusion"
"ENSMUSG00000086035_chr4_89214789_89214947","ENSMUSG00000086035","Gm12610","chr4",89214789,89214947,158,"Regular (>50bp)",0.105,0.00111612344800949,"Inclusion"
"ENSMUSG00000086035_chr4_89343084_89343626","ENSMUSG00000086035","Gm12610","chr4",89343084,89343626,542,"Regular (>50bp)",-0.165,0.0158418989840933,"Exclusion"
"ENSMUSG00000086035_chr4_89347835_89347975","ENSMUSG00000086035","Gm12610","chr4",89347835,89347975,140,"Regular (>50bp)",0.222,0.000309226289483404,"Inclusion"
"ENSMUSG00000086035_chr4_89363027_89363352","ENSMUSG00000086035","Gm12610","chr4",89363027,89363352,325,"Regular (>50bp)",-0.284,0.00733364758642594,"Exclusion"
"ENSMUSG00000026384_chr1_119633884_119634043","ENSMUSG00000026384","Ptpn4","chr1",119633884,119634043,159,"Regular (>50bp)",-0.108,0.000244615962471892,"Exclusion"
"ENSMUSG00000029635_chr5_146229433_146229577","ENSMUSG00000029635","Cdk8","chr5",146229433,146229577,144,"Regular (>50bp)",0.153,3.5025007525633e-06,"Inclusion"
"ENSMUSG00000033987_chr11_118016102_118016228","ENSMUSG00000033987","Dnah17","chr11",118016102,118016228,126,"Regular (>50bp)",-0.335,0.0125229623226886,"Exclusion"
"ENSMUSG00000087574_chr11_88611518_88611657","ENSMUSG00000087574","C030037D09Rik","chr11",88611518,88611657,139,"Regular (>50bp)",-0.134,0.00866784079248311,"Exclusion"
"ENSMUSG00000074874_chr13_61044441_61044559","ENSMUSG00000074874","Ctla2b","chr13",61044441,61044559,118,"Regular (>50bp)",-0.105,0.0449510589036202,"Exclusion"
"ENSMUSG00000026718_chr2_14120627_14120703","ENSMUSG00000026718","Stam","chr2",14120627,14120703,76,"Regular (>50bp)",0.143,0.0487516491673954,"Inclusion"
"ENSMUSG00000030852_chr7_130264745_130264871","ENSMUSG00000030852","Tacc2","chr7",130264745,130264871,126,"Regular (>50bp)",0.111,0.027714920034109,"Inclusion"
"ENSMUSG00000026873_chr2_34797016_34797112","ENSMUSG00000026873","Phf19","chr2",34797016,34797112,96,"Regular (>50bp)",-0.123,0.006253037163401,"Exclusion"
"ENSMUSG00000036580_chr3_55032175_55032346","ENSMUSG00000036580","Spg20","chr3",55032175,55032346,171,"Regular (>50bp)",-0.109,7.87292144297463e-05,"Exclusion"
"ENSMUSG00000074284_chr9_56964552_56964725","ENSMUSG00000074284","Gm10658","chr9",56964552,56964725,173,"Regular (>50bp)",-0.372,0.000580308474642218,"Exclusion"
"ENSMUSG00000039178_chr5_53988708_53988830","ENSMUSG00000039178","Tbc1d19","chr5",53988708,53988830,122,"Regular (>50bp)",-0.184,0,"Exclusion"
"ENSMUSG00000038695_chr7_44117729_44117841","ENSMUSG00000038695","Josd2","chr7",44117729,44117841,112,"Regular (>50bp)",0.102,0.00306503440583301,"Inclusion"
"ENSMUSG00000038695_chr7_44117783_44117841","ENSMUSG00000038695","Josd2","chr7",44117783,44117841,58,"Regular (>50bp)",0.105,0.00161572171267166,"Inclusion"
"ENSMUSG00000028687_chr4_116673779_116673893","ENSMUSG00000028687","Mutyh","chr4",116673779,116673893,114,"Regular (>50bp)",-0.2,0.0467259227622375,"Exclusion"
"ENSMUSG00000027257_chr2_91090212_91090272","ENSMUSG00000027257","Pacsin3","chr2",91090212,91090272,60,"Regular (>50bp)",0.253,5.26739603305051e-06,"Inclusion"
"ENSMUSG00000040209_chr3_9509218_9509402","ENSMUSG00000040209","Zfp704","chr3",9509218,9509402,184,"Regular (>50bp)",-0.634,0.000431238644821096,"Exclusion"
"ENSMUSG00000028175_chr3_159228162_159228993","ENSMUSG00000028175","Depdc1a","chr3",159228162,159228993,831,"Regular (>50bp)",-0.128,0.0218245182551564,"Exclusion"
"ENSMUSG00000027575_chr2_180620204_180620234","ENSMUSG00000027575","Arfgap1","chr2",180620204,180620234,30,"Microexon (0-30bp)",-0.169,0,"Exclusion"
"ENSMUSG00000070883_chr2_69606473_69606613","ENSMUSG00000070883","Ccdc173","chr2",69606473,69606613,140,"Regular (>50bp)",-0.137,0.0130658741814207,"Exclusion"
"ENSMUSG00000028528_chr4_101389194_101389259","ENSMUSG00000028528","Dnajc6","chr4",101389194,101389259,65,"Regular (>50bp)",0.452,0.000295766363456992,"Inclusion"
"ENSMUSG00000042359_chr2_76390529_76390604","ENSMUSG00000042359","Osbpl6","chr2",76390529,76390604,75,"Regular (>50bp)",-0.13,1.39787063562537e-05,"Exclusion"
"ENSMUSG00000014668_chr5_110287982_110288055","ENSMUSG00000014668","Chfr","chr5",110287982,110288055,73,"Regular (>50bp)",-0.208,0.00541359089233251,"Exclusion"
"ENSMUSG00000033543_chr9_69925961_69926100","ENSMUSG00000033543","Gtf2a2","chr9",69925961,69926100,139,"Regular (>50bp)",-0.139,0.00247552174784116,"Exclusion"
"ENSMUSG00000014592_chr4_151876875_151876959","ENSMUSG00000014592","Camta1","chr4",151876875,151876959,84,"Regular (>50bp)",0.112,1.36042331803072e-08,"Inclusion"
"ENSMUSG00000038860_chr2_32994864_32995035","ENSMUSG00000038860","Garnl3","chr2",32994864,32995035,171,"Regular (>50bp)",-0.116,0.00119149307584354,"Exclusion"
"ENSMUSG00000109006_chr7_61254263_61254448","ENSMUSG00000109006","B230209E15Rik","chr7",61254263,61254448,185,"Regular (>50bp)",0.239,0.00457183343929406,"Inclusion"
"ENSMUSG00000038533_chr2_154342319_154342463","ENSMUSG00000038533","Cbfa2t2","chr2",154342319,154342463,144,"Regular (>50bp)",-0.126,2.93427147062171e-05,"Exclusion"
"ENSMUSG00000005069_chr6_124381091_124381181","ENSMUSG00000005069","Pex5","chr6",124381091,124381181,90,"Regular (>50bp)",-0.154,0.000336218499461787,"Exclusion"
"ENSMUSG00000005069_chr6_124381091_124381202","ENSMUSG00000005069","Pex5","chr6",124381091,124381202,111,"Regular (>50bp)",-0.142,3.1354393149512e-06,"Exclusion"
"ENSMUSG00000027198_chr2_93651954_93652026","ENSMUSG00000027198","Ext2","chr2",93651954,93652026,72,"Regular (>50bp)",0.182,0.0353969139533125,"Inclusion"
"ENSMUSG00000027002_chr2_80401556_80401574","ENSMUSG00000027002","Nckap1","chr2",80401556,80401574,18,"Microexon (0-30bp)",-0.142,0,"Exclusion"
"ENSMUSG00000026670_chr1_169975564_169975612","ENSMUSG00000026670","Uap1","chr1",169975564,169975612,48,"Small (30-50bp)",-0.223,0,"Exclusion"
"ENSMUSG00000026670_chr1_169975564_169975615","ENSMUSG00000026670","Uap1","chr1",169975564,169975615,51,"Regular (>50bp)",-0.129,0,"Exclusion"
"ENSMUSG00000026670_chr1_169976839_169977028","ENSMUSG00000026670","Uap1","chr1",169976839,169977028,189,"Regular (>50bp)",0.125,0.00245680672212437,"Inclusion"
"ENSMUSG00000002578_chr10_128479743_128479837","ENSMUSG00000002578","Ikzf4","chr10",128479743,128479837,94,"Regular (>50bp)",-0.186,0.0317159376809196,"Exclusion"
"ENSMUSG00000042589_chr5_122181832_122181907","ENSMUSG00000042589","Cux2","chr5",122181832,122181907,75,"Regular (>50bp)",0.312,0.000315373777062646,"Inclusion"
"ENSMUSG00000035640_chr10_79972523_79972577","ENSMUSG00000035640","Cbarp","chr10",79972523,79972577,54,"Regular (>50bp)",-0.154,0,"Exclusion"
"ENSMUSG00000074813_chr2_128178291_128178414","ENSMUSG00000074813","Morrbid","chr2",128178291,128178414,123,"Regular (>50bp)",0.176,0.000418863049318098,"Inclusion"
"ENSMUSG00000040093_chr2_118377774_118377851","ENSMUSG00000040093","Bmf","chr2",118377774,118377851,77,"Regular (>50bp)",0.193,1.34288923752851e-05,"Inclusion"
"ENSMUSG00000085112_chr4_16172824_16172984","ENSMUSG00000085112","A530072M11Rik","chr4",16172824,16172984,160,"Regular (>50bp)",-0.247,0.0270460801486896,"Exclusion"
"ENSMUSG00000025860_chrX_41183243_41184149","ENSMUSG00000025860","Xiap","chrX",41183243,41184149,906,"Regular (>50bp)",-0.104,0.000788579759333613,"Exclusion"
"ENSMUSG00000005374_chr5_135178843_135178993","ENSMUSG00000005374","Tbl2","chr5",135178843,135178993,150,"Regular (>50bp)",-0.417,1.36762729764178e-10,"Exclusion"
"ENSMUSG00000027284_chr2_120560779_120560983","ENSMUSG00000027284","Cdan1","chr2",120560779,120560983,204,"Regular (>50bp)",-0.11,0.00194657457092043,"Exclusion"
"ENSMUSG00000027284_chr2_120560779_120560986","ENSMUSG00000027284","Cdan1","chr2",120560779,120560986,207,"Regular (>50bp)",-0.103,0.00270940237807841,"Exclusion"
"ENSMUSG00000034800_chr2_127423778_127423995","ENSMUSG00000034800","Zfp661","chr2",127423778,127423995,217,"Regular (>50bp)",-0.184,3.81143746070178e-07,"Exclusion"
"ENSMUSG00000034800_chr2_127423778_127423995","ENSMUSG00000034800","Zfp661","chr2",127423778,127423995,217,"Regular (>50bp)",-0.313,0.000116923917166716,"Exclusion"
"ENSMUSG00000055491_chr19_46050840_46050933","ENSMUSG00000055491","Pprc1","chr19",46050840,46050933,93,"Regular (>50bp)",0.12,0.0271203804461278,"Inclusion"
"ENSMUSG00000047731_chr19_46595150_46595198","ENSMUSG00000047731","Wbp1l","chr19",46595150,46595198,48,"Small (30-50bp)",0.145,1.31226921756948e-07,"Inclusion"
"ENSMUSG00000091474_chr7_41252301_41252421","ENSMUSG00000091474","2610021A01Rik","chr7",41252301,41252421,120,"Regular (>50bp)",-0.24,0.0112029065821442,"Exclusion"
