"event_id","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","dPSI","FDR","direction"
"ENSMUSG00000029712_chr5_137552325_137552402","ENSMUSG00000029712","Actl6b","chr5",137552325,137552402,77,"Regular (>50bp)",0.127,0.00820371922425885,"Inclusion"
"ENSMUSG00000030092_chr6_104705226_104705329","ENSMUSG00000030092","Cntn6","chr6",104705226,104705329,103,"Regular (>50bp)",0.264,0.00078824489646216,"Inclusion"
"ENSMUSG00000040557_chr5_134964632_134964725","ENSMUSG00000040557","Mettl27","chr5",134964632,134964725,93,"Regular (>50bp)",0.124,0.00249290331396489,"Inclusion"
"ENSMUSG00000048930_chr6_113353852_113353906","ENSMUSG00000048930","Tada3","chr6",113353852,113353906,54,"Regular (>50bp)",-0.192,1.64346231829924e-08,"Exclusion"
"ENSMUSG00000030314_chr6_114623897_114624018","ENSMUSG00000030314","Atg7","chr6",114623897,114624018,121,"Regular (>50bp)",-0.484,0.00568252662108115,"Exclusion"
"ENSMUSG00000030180_chr6_120415404_120415486","ENSMUSG00000030180","Kdm5a","chr6",120415404,120415486,82,"Regular (>50bp)",0.154,1.6127938468278e-06,"Inclusion"
"ENSMUSG00000019790_chr10_9660084_9660144","ENSMUSG00000019790","Stxbp5","chr10",9660084,9660144,60,"Regular (>50bp)",0.119,0.000374879402957107,"Inclusion"
"ENSMUSG00000030231_chr6_140482731_140482749","ENSMUSG00000030231","Plekha5","chr6",140482731,140482749,18,"Microexon (0-30bp)",0.108,9.72253761539212e-06,"Inclusion"
"ENSMUSG00000038215_chr8_57003097_57003156","ENSMUSG00000038215","Cep44","chr8",57003097,57003156,59,"Regular (>50bp)",-0.139,0.00517086019710174,"Exclusion"
"ENSMUSG00000000244_chr7_142568695_142568797","ENSMUSG00000000244","Tspan32","chr7",142568695,142568797,102,"Regular (>50bp)",-0.259,0.0387604030216811,"Exclusion"
"ENSMUSG00000008435_chr7_4447976_4448121","ENSMUSG00000008435","Rdh13","chr7",4447976,4448121,145,"Regular (>50bp)",0.181,5.39453251717858e-11,"Inclusion"
"ENSMUSG00000044876_chr7_6176980_6177100","ENSMUSG00000044876","Zfp444","chr7",6176980,6177100,120,"Regular (>50bp)",-0.104,0.00285001684971313,"Exclusion"
"ENSMUSG00000030409_chr7_18824853_18824965","ENSMUSG00000030409","Dmpk","chr7",18824853,18824965,112,"Regular (>50bp)",-0.108,0.00137274481742618,"Exclusion"
"ENSMUSG00000038271_chr6_125128757_125128766","ENSMUSG00000038271","Iffo1","chr6",125128757,125128766,9,"Microexon (0-30bp)",0.212,4.14906097984441e-11,"Inclusion"
"ENSMUSG00000030397_chr7_19163030_19163110","ENSMUSG00000030397","Mark4","chr7",19163030,19163110,80,"Regular (>50bp)",-0.204,0.0183419723836915,"Exclusion"
"ENSMUSG00000031393_chrX_73123514_73123638","ENSMUSG00000031393","Mecp2","chrX",73123514,73123638,124,"Regular (>50bp)",0.11,0.00012765354962061,"Inclusion"
"ENSMUSG00000008496_chr7_24814895_24815174","ENSMUSG00000008496","Pou2f2","chr7",24814895,24815174,279,"Regular (>50bp)",-0.187,3.59704761214942e-10,"Exclusion"
"ENSMUSG00000040549_chr2_91429948_91429972","ENSMUSG00000040549","Ckap5","chr2",91429948,91429972,24,"Microexon (0-30bp)",-0.11,0.00403930666762491,"Exclusion"
"ENSMUSG00000037029_chr7_29862751_29862798","ENSMUSG00000037029","Zfp146","chr7",29862751,29862798,47,"Small (30-50bp)",-0.136,0.0212813891506949,"Exclusion"
"ENSMUSG00000010601_chr15_77280606_77280706","ENSMUSG00000010601","Apol7a","chr15",77280606,77280706,100,"Regular (>50bp)",-0.196,0.00944064695510427,"Exclusion"
"ENSMUSG00000036864_chr7_30250182_30250259","ENSMUSG00000036864","Proser3","chr7",30250182,30250259,77,"Regular (>50bp)",0.122,0.0172316722394364,"Inclusion"
"ENSMUSG00000074165_chr7_41284103_41284134","ENSMUSG00000074165","Zfp788","chr7",41284103,41284134,31,"Small (30-50bp)",0.142,0.011096291313112,"Inclusion"
"ENSMUSG00000074165_chr7_41284103_41284134","ENSMUSG00000074165","Zfp788","chr7",41284103,41284134,31,"Small (30-50bp)",0.203,0.0100657365453219,"Inclusion"
"ENSMUSG00000074165_chr7_41284103_41284323","ENSMUSG00000074165","Zfp788","chr7",41284103,41284323,220,"Regular (>50bp)",0.158,0.00427605665073973,"Inclusion"
"ENSMUSG00000074165_chr7_41284103_41284323","ENSMUSG00000074165","Zfp788","chr7",41284103,41284323,220,"Regular (>50bp)",0.224,9.74104267190334e-06,"Inclusion"
"ENSMUSG00000034780_chr2_67812086_67812134","ENSMUSG00000034780","B3galt1","chr2",67812086,67812134,48,"Small (30-50bp)",-0.169,0.00198362342832655,"Exclusion"
"ENSMUSG00000074141_chr7_44481539_44481605","ENSMUSG00000074141","Il4i1","chr7",44481539,44481605,66,"Regular (>50bp)",0.338,3.86095988599808e-06,"Inclusion"
"ENSMUSG00000043251_chr8_106021891_106022067","ENSMUSG00000043251","Exoc3l","chr8",106021891,106022067,176,"Regular (>50bp)",-0.209,0.018229699406052,"Exclusion"
"ENSMUSG00000031748_chr8_94680602_94680756","ENSMUSG00000031748","Gnao1","chr8",94680602,94680756,154,"Regular (>50bp)",0.129,5.6704193987833e-07,"Inclusion"
"ENSMUSG00000038170_chr3_97616797_97616950","ENSMUSG00000038170","Pde4dip","chr3",97616797,97616950,153,"Regular (>50bp)",-0.114,0.0167325797423916,"Exclusion"
"ENSMUSG00000022201_chr15_12136481_12136764","ENSMUSG00000022201","Zfr","chr15",12136481,12136764,283,"Regular (>50bp)",-0.139,0.00175116627904483,"Exclusion"
"ENSMUSG00000030649_chr7_101546395_101546567","ENSMUSG00000030649","Anapc15","chr7",101546395,101546567,172,"Regular (>50bp)",0.118,0.00534620699039138,"Inclusion"
"ENSMUSG00000037032_chr7_105217825_105217838","ENSMUSG00000037032","Apbb1","chr7",105217825,105217838,13,"Microexon (0-30bp)",0.122,0.00420325618263272,"Inclusion"
"ENSMUSG00000037032_chr7_105217825_105217865","ENSMUSG00000037032","Apbb1","chr7",105217825,105217865,40,"Small (30-50bp)",0.214,0.000526213156799754,"Inclusion"
"ENSMUSG00000028653_chr4_122945858_122945968","ENSMUSG00000028653","Trit1","chr4",122945858,122945968,110,"Regular (>50bp)",-0.158,1.38113561868211e-07,"Exclusion"
"ENSMUSG00000033904_chr7_118332109_118332195","ENSMUSG00000033904","Ccp110","chr7",118332109,118332195,86,"Regular (>50bp)",-0.166,0.00560587062648289,"Exclusion"
"ENSMUSG00000044835_chr1_160978534_160978887","ENSMUSG00000044835","Ankrd45","chr1",160978534,160978887,353,"Regular (>50bp)",-0.166,2.15327157086544e-05,"Exclusion"
"ENSMUSG00000070371_chr7_127533310_127533452","ENSMUSG00000070371","Prss36","chr7",127533310,127533452,142,"Regular (>50bp)",-0.159,0.0156831149169898,"Exclusion"
"ENSMUSG00000070371_chr7_127533310_127533452","ENSMUSG00000070371","Prss36","chr7",127533310,127533452,142,"Regular (>50bp)",-0.262,0.00306571430715147,"Exclusion"
"ENSMUSG00000044348_chrX_135933099_135933249","ENSMUSG00000044348","Slc25a53","chrX",135933099,135933249,150,"Regular (>50bp)",-0.263,0.00024039842614359,"Exclusion"
"ENSMUSG00000030956_chr7_132373306_132373358","ENSMUSG00000030956","Fam53b","chr7",132373306,132373358,52,"Regular (>50bp)",0.121,0.000303031279661559,"Inclusion"
"ENSMUSG00000029192_chr5_36700520_36700641","ENSMUSG00000029192","Tbc1d14","chr5",36700520,36700641,121,"Regular (>50bp)",0.102,0.000426652540972919,"Inclusion"
"ENSMUSG00000041769_chr7_138450187_138450394","ENSMUSG00000041769","Ppp2r2d","chr7",138450187,138450394,207,"Regular (>50bp)",-0.231,0.00256697226218038,"Exclusion"
"ENSMUSG00000046711_chr17_27775925_27776040","ENSMUSG00000046711","Hmga1","chr17",27775925,27776040,115,"Regular (>50bp)",0.109,0.000104976807562935,"Inclusion"
"ENSMUSG00000023235_chr8_4399605_4399655","ENSMUSG00000023235","Ccl25","chr8",4399605,4399655,50,"Small (30-50bp)",-0.107,0.0363240547917971,"Exclusion"
"ENSMUSG00000102976_chr1_133581710_133582176","ENSMUSG00000102976","Zc3h11a","chr1",133581710,133582176,466,"Regular (>50bp)",-0.361,0.0473725632120142,"Exclusion"
"ENSMUSG00000039262_chr2_32119274_32119356","ENSMUSG00000039262","Prrc2b","chr2",32119274,32119356,82,"Regular (>50bp)",-0.109,1.70713540129511e-09,"Exclusion"
"ENSMUSG00000038637_chr7_140778186_140778274","ENSMUSG00000038637","Lrrc56","chr7",140778186,140778274,88,"Regular (>50bp)",0.13,0.00698488614156565,"Inclusion"
"ENSMUSG00000048677_chr7_144830845_144831468","ENSMUSG00000048677","Tpcn2","chr7",144830845,144831468,623,"Regular (>50bp)",-0.143,0.000978723031564292,"Exclusion"
"ENSMUSG00000034799_chr8_72119284_72119314","ENSMUSG00000034799","Unc13a","chr8",72119284,72119314,30,"Microexon (0-30bp)",0.148,5.14325206225925e-07,"Inclusion"
"ENSMUSG00000037716_chr9_57940838_57940998","ENSMUSG00000037716","Ccdc33","chr9",57940838,57940998,160,"Regular (>50bp)",0.179,0.000622269944176929,"Inclusion"
"ENSMUSG00000020100_chr10_60566348_60566454","ENSMUSG00000020100","Slc29a3","chr10",60566348,60566454,106,"Regular (>50bp)",0.184,0.00130407424473845,"Inclusion"
"ENSMUSG00000026313_chr1_91875139_91875258","ENSMUSG00000026313","Hdac4","chr1",91875139,91875258,119,"Regular (>50bp)",-0.102,0.000309516041610852,"Exclusion"
"ENSMUSG00000049606_chr5_106814650_106814711","ENSMUSG00000049606","Zfp644","chr5",106814650,106814711,61,"Regular (>50bp)",0.244,0.0296873759290446,"Inclusion"
"ENSMUSG00000049606_chr5_106814650_106814711","ENSMUSG00000049606","Zfp644","chr5",106814650,106814711,61,"Regular (>50bp)",0.108,0.0080482765008342,"Inclusion"
"ENSMUSG00000031629_chr8_47015452_47015680","ENSMUSG00000031629","Cenpu","chr8",47015452,47015680,228,"Regular (>50bp)",-0.11,0.0117638800060584,"Exclusion"
"ENSMUSG00000031629_chr8_47023005_47023114","ENSMUSG00000031629","Cenpu","chr8",47023005,47023114,109,"Regular (>50bp)",-0.128,0.0231064337105157,"Exclusion"
"ENSMUSG00000055013_chr1_89538005_89538017","ENSMUSG00000055013","Agap1","chr1",89538005,89538017,12,"Microexon (0-30bp)",-0.128,1.35832390990953e-05,"Exclusion"
"ENSMUSG00000100510_chr8_57758289_57758484","ENSMUSG00000100510","Hand2os1","chr8",57758289,57758484,195,"Regular (>50bp)",0.154,0.0230319187109642,"Inclusion"
"ENSMUSG00000100510_chr8_57767549_57767646","ENSMUSG00000100510","Hand2os1","chr8",57767549,57767646,97,"Regular (>50bp)",-0.132,6.39943484573697e-05,"Exclusion"
"ENSMUSG00000031848_chr8_71130427_71130508","ENSMUSG00000031848","Lsm4","chr8",71130427,71130508,81,"Regular (>50bp)",-0.14,0.0225396296835753,"Exclusion"
"ENSMUSG00000031808_chr8_72021985_72022092","ENSMUSG00000031808","Slc27a1","chr8",72021985,72022092,107,"Regular (>50bp)",-0.398,0.00455700990528747,"Exclusion"
"ENSMUSG00000031805_chr8_72135543_72135628","ENSMUSG00000031805","Jak3","chr8",72135543,72135628,85,"Regular (>50bp)",-0.228,0.0359976827296529,"Exclusion"
"ENSMUSG00000036712_chr8_89456086_89456466","ENSMUSG00000036712","Cyld","chr8",89456086,89456466,380,"Regular (>50bp)",-0.104,0.0121575062353665,"Exclusion"
"ENSMUSG00000031872_chr8_104940547_104940658","ENSMUSG00000031872","Bean1","chr8",104940547,104940658,111,"Regular (>50bp)",0.125,0.0292810692365759,"Inclusion"
"ENSMUSG00000029348_chr5_112541325_112541449","ENSMUSG00000029348","Asphd2","chr5",112541325,112541449,124,"Regular (>50bp)",-0.133,0.00275115605695023,"Exclusion"
"ENSMUSG00000020831_chr11_70127702_70127804","ENSMUSG00000020831","0610010K14Rik","chr11",70127702,70127804,102,"Regular (>50bp)",-0.11,1.12053770842233e-10,"Exclusion"
"ENSMUSG00000031824_chr8_120884206_120884236","ENSMUSG00000031824","6430548M08Rik","chr8",120884206,120884236,30,"Microexon (0-30bp)",-0.121,0.0274146668240237,"Exclusion"
"ENSMUSG00000079084_chr9_13248883_13248967","ENSMUSG00000079084","Ccdc82","chr9",13248883,13248967,84,"Regular (>50bp)",0.157,1.70548535294308e-09,"Inclusion"
"ENSMUSG00000079084_chr9_13251695_13252423","ENSMUSG00000079084","Ccdc82","chr9",13251695,13252423,728,"Regular (>50bp)",0.164,1.31701728535398e-09,"Inclusion"
"ENSMUSG00000020400_chr11_54846846_54847004","ENSMUSG00000020400","Tnip1","chr11",54846846,54847004,158,"Regular (>50bp)",-0.318,1.15344158661638e-05,"Exclusion"
"ENSMUSG00000003299_chr9_20918729_20918836","ENSMUSG00000003299","Mrpl4","chr9",20918729,20918836,107,"Regular (>50bp)",-0.198,0.000279289863937164,"Exclusion"
"ENSMUSG00000039069_chr2_179714932_179715026","ENSMUSG00000039069","Mtg2","chr2",179714932,179715026,94,"Regular (>50bp)",0.119,0.0142477317120257,"Inclusion"
"ENSMUSG00000046311_chr11_49105049_49105481","ENSMUSG00000046311","Zfp62","chr11",49105049,49105481,432,"Regular (>50bp)",0.114,2.90231606863926e-13,"Inclusion"
"ENSMUSG00000028035_chr3_151899013_151899255","ENSMUSG00000028035","Dnajb4","chr3",151899013,151899255,242,"Regular (>50bp)",0.107,0.00980540855376305,"Inclusion"
"ENSMUSG00000051427_chr11_4099930_4100102","ENSMUSG00000051427","Ccdc157","chr11",4099930,4100102,172,"Regular (>50bp)",0.104,0.00482697263951788,"Inclusion"
"ENSMUSG00000011958_chr9_69911587_69911623","ENSMUSG00000011958","Bnip2","chr9",69911587,69911623,36,"Small (30-50bp)",-0.103,0.00018712067721833,"Exclusion"
"ENSMUSG00000034252_chr9_80010975_80011046","ENSMUSG00000034252","Senp6","chr9",80010975,80011046,71,"Regular (>50bp)",-0.187,0.000175616849527922,"Exclusion"
"ENSMUSG00000034252_chr9_80018592_80018735","ENSMUSG00000034252","Senp6","chr9",80018592,80018735,143,"Regular (>50bp)",-0.298,2.51251537694518e-05,"Exclusion"
"ENSMUSG00000032596_chr9_107855050_107855221","ENSMUSG00000032596","Uba7","chr9",107855050,107855221,171,"Regular (>50bp)",-0.115,0.0225843184017052,"Exclusion"
"ENSMUSG00000032599_chr9_108673853_108673982","ENSMUSG00000032599","Ip6k2","chr9",108673853,108673982,129,"Regular (>50bp)",0.103,0.0268568465411405,"Inclusion"
"ENSMUSG00000001120_chr10_76625571_76625703","ENSMUSG00000001120","Pcbp3","chr10",76625571,76625703,132,"Regular (>50bp)",0.247,0.0031674684499219,"Inclusion"
"ENSMUSG00000032478_chr9_109668675_109668778","ENSMUSG00000032478","Nme6","chr9",109668675,109668778,103,"Regular (>50bp)",-0.152,8.74264937652396e-05,"Exclusion"
"ENSMUSG00000032540_chr9_122194200_122194302","ENSMUSG00000032540","Abhd5","chr9",122194200,122194302,102,"Regular (>50bp)",-0.141,0.0202317860044146,"Exclusion"
"ENSMUSG00000096054_chr10_4995265_4995334","ENSMUSG00000096054","Syne1","chr10",4995265,4995334,69,"Regular (>50bp)",0.14,3.98292893287043e-05,"Inclusion"
"ENSMUSG00000041377_chr6_120175603_120175788","ENSMUSG00000041377","Ninj2","chr6",120175603,120175788,185,"Regular (>50bp)",-0.121,0.0172316722394364,"Exclusion"
"ENSMUSG00000032637_chr7_126091620_126091657","ENSMUSG00000032637","Atxn2l","chr7",126091620,126091657,37,"Small (30-50bp)",-0.168,0.00324770312530981,"Exclusion"
"ENSMUSG00000038248_chr10_42950588_42950684","ENSMUSG00000038248","Sobp","chr10",42950588,42950684,96,"Regular (>50bp)",0.104,0.0169963531755925,"Inclusion"
"ENSMUSG00000020069_chr10_62854538_62854677","ENSMUSG00000020069","Hnrnph3","chr10",62854538,62854677,139,"Regular (>50bp)",-0.131,2.9189746448848e-07,"Exclusion"
"ENSMUSG00000037876_chr10_67052761_67052886","ENSMUSG00000037876","Jmjd1c","chr10",67052761,67052886,125,"Regular (>50bp)",0.105,0.0419673981597077,"Inclusion"
"ENSMUSG00000040651_chr14_27189462_27189522","ENSMUSG00000040651","Tasor","chr14",27189462,27189522,60,"Regular (>50bp)",0.255,0.000294612630535113,"Inclusion"
"ENSMUSG00000052613_chr10_74006280_74006441","ENSMUSG00000052613","Pcdh15","chr10",74006280,74006441,161,"Regular (>50bp)",-0.127,0.00878683206636312,"Exclusion"
"ENSMUSG00000020131_chr10_80157914_80158043","ENSMUSG00000020131","Pcsk4","chr10",80157914,80158043,129,"Regular (>50bp)",-0.109,0.0479411271145908,"Exclusion"
"ENSMUSG00000113949_chr10_80445163_80445292","ENSMUSG00000113949","Scamp4","chr10",80445163,80445292,129,"Regular (>50bp)",0.362,0.0482819263474727,"Inclusion"
"ENSMUSG00000034902_chr10_81153159_81153237","ENSMUSG00000034902","Pip5k1c","chr10",81153159,81153237,78,"Regular (>50bp)",-0.105,0.01051641083672,"Exclusion"
"ENSMUSG00000042942_chr18_10495096_10495225","ENSMUSG00000042942","Greb1l","chr18",10495096,10495225,129,"Regular (>50bp)",-0.287,0.00167942077080871,"Exclusion"
"ENSMUSG00000020225_chr10_120038006_120038100","ENSMUSG00000020225","Tmbim4","chr10",120038006,120038100,94,"Regular (>50bp)",-0.391,0.0025904555169029,"Exclusion"
"ENSMUSG00000066043_chr4_132110592_132110673","ENSMUSG00000066043","Phactr4","chr4",132110592,132110673,81,"Regular (>50bp)",0.139,0.0161267577272056,"Inclusion"
"ENSMUSG00000051113_chr7_44146829_44147057","ENSMUSG00000051113","Garin5a","chr7",44146829,44147057,228,"Regular (>50bp)",-0.335,0.0297210137428281,"Exclusion"
"ENSMUSG00000051113_chr7_44146926_44147057","ENSMUSG00000051113","Garin5a","chr7",44146926,44147057,131,"Regular (>50bp)",-0.27,0.0235010361715492,"Exclusion"
"ENSMUSG00000044966_chr11_16903141_16903253","ENSMUSG00000044966","Fbxo48","chr11",16903141,16903253,112,"Regular (>50bp)",-0.147,0.00946246229089354,"Exclusion"
"ENSMUSG00000020319_chr11_21598069_21598123","ENSMUSG00000020319","Wdpcp","chr11",21598069,21598123,54,"Regular (>50bp)",0.148,4.6856503962571e-08,"Inclusion"
"ENSMUSG00000045813_chr7_61767470_61767650","ENSMUSG00000045813","Gm9801","chr7",61767470,61767650,180,"Regular (>50bp)",-0.405,0.0208939391294719,"Exclusion"
"ENSMUSG00000091472_chr14_15169415_15169550","ENSMUSG00000091472","Gm3739","chr14",15169415,15169550,135,"Regular (>50bp)",-0.271,3.07419319183897e-05,"Exclusion"
"ENSMUSG00000028487_chr4_84464441_84464642","ENSMUSG00000028487","Bnc2","chr4",84464441,84464642,201,"Regular (>50bp)",0.124,0.0396729645246511,"Inclusion"
"ENSMUSG00000038696_chr2_34319529_34319638","ENSMUSG00000038696","Mapkap1","chr2",34319529,34319638,109,"Regular (>50bp)",0.189,0.0495898104847857,"Inclusion"
"ENSMUSG00000085936_chr13_28792500_28792611","ENSMUSG00000085936","2610307P16Rik","chr13",28792500,28792611,111,"Regular (>50bp)",0.132,0.0142003525120576,"Inclusion"
"ENSMUSG00000018217_chr11_63023953_63024070","ENSMUSG00000018217","Pmp22","chr11",63023953,63024070,117,"Regular (>50bp)",-0.108,0.00176010029871468,"Exclusion"
"ENSMUSG00000078812_chr11_69811166_69811248","ENSMUSG00000078812","Eif5a","chr11",69811166,69811248,82,"Regular (>50bp)",-0.176,4.87057720163042e-06,"Exclusion"
"ENSMUSG00000078812_chr11_69811166_69811260","ENSMUSG00000078812","Eif5a","chr11",69811166,69811260,94,"Regular (>50bp)",-0.159,4.75661602355021e-06,"Exclusion"
"ENSMUSG00000022744_chr16_58549520_58549586","ENSMUSG00000022744","Cldnd1","chr16",58549520,58549586,66,"Regular (>50bp)",0.102,2.58754260016208e-07,"Inclusion"
"ENSMUSG00000022744_chr16_58549535_58549586","ENSMUSG00000022744","Cldnd1","chr16",58549535,58549586,51,"Regular (>50bp)",0.189,0,"Inclusion"
"ENSMUSG00000022744_chr16_58549542_58549586","ENSMUSG00000022744","Cldnd1","chr16",58549542,58549586,44,"Small (30-50bp)",0.143,2.95879153193102e-09,"Inclusion"
"ENSMUSG00000098055_chr10_60773611_60773741","ENSMUSG00000098055","Gm26947","chr10",60773611,60773741,130,"Regular (>50bp)",-0.174,0.0497410964651012,"Exclusion"
"ENSMUSG00000031105_chrX_47712838_47713074","ENSMUSG00000031105","Slc25a14","chrX",47712838,47713074,236,"Regular (>50bp)",-0.22,0.0216480861837129,"Exclusion"
"ENSMUSG00000020716_chr11_79358939_79358980","ENSMUSG00000020716","Nf1","chr11",79358939,79358980,41,"Small (30-50bp)",-0.199,6.46992872883141e-05,"Exclusion"
