"event_key","gene_symbol","chr","exon_start","exon_end","exon_length","size_category","r_srrm3","p_srrm3","r_srrm4","p_srrm4","srrm3_class"
"chr2:-:73029744:73029872:72987257:73033668","Ola1","chr2",73029744,73029872,128,"regular (>50bp)",0.130743599750525,0.685469588299884,0.269497924255986,0.396952655535608,"weak"
"chr2:-:73033668:73033812:73029872:73043203","Ola1","chr2",73033668,73033812,144,"regular (>50bp)",-0.44830299194406,0.143832167659358,-0.274777498942315,0.38740205593137,"moderate"
"chr11:-:60300085:60300231:60298217:60300411","Atpaf2","chr11",60300085,60300231,146,"regular (>50bp)",0.339001211818329,0.28105789445701,0.176525615317788,0.583132151020549,"weak"
"chr11:-:60302492:60302555:60300456:60307576","Atpaf2","chr11",60302492,60302555,63,"regular (>50bp)",0.050468824050687,0.876220214784751,-0.241379623640813,0.449773131480331,"weak"
"chr11:-:60302492:60302555:60300456:60307811","Atpaf2","chr11",60302492,60302555,63,"regular (>50bp)",0.335274452441473,0.286718058940077,0.363295237758471,0.245741299230919,"weak"
"chr6:-:128304918:128305040:128304700:128310795","Tulp3","chr6",128304918,128305040,122,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chr1:-:175431503:175431657:175429132:175433620","Fh1","chr1",175431503,175431657,154,"regular (>50bp)",-0.281105794748657,0.376111443259206,-0.437452557442299,0.154982239424203,"weak"
"chr1:-:175433620:175433748:175431657:175435382","Fh1","chr1",175433620,175433748,128,"regular (>50bp)",-0.424636245984609,0.168843424255013,-0.508368237688729,0.0914832193276803,"moderate"
"chr1:-:175435382:175435586:175433748:175437202","Fh1","chr1",175435382,175435586,204,"regular (>50bp)",0.893318288191371,9.075590595358e-05,0.349997481612893,0.264731997377635,"strong"
"chr1:-:175439712:175439895:175437368:175442302","Fh1","chr1",175439712,175439895,183,"regular (>50bp)",0.759357918404949,0.0041734919468814,0.597198861525103,0.0403315983844665,"strong"
"chr1:-:175442302:175442479:175439895:175444094","Fh1","chr1",175442302,175442479,177,"regular (>50bp)",0.546458649828364,0.0660120104885422,0.198676029535581,0.535905756414812,"moderate"
"chr11:+:107446344:107446401:107440227:107465763","Helz","chr11",107446344,107446401,57,"regular (>50bp)",-0.0411332089678541,0.899001754558846,-0.273438539889919,0.389812964424751,"weak"
"chr11:+:107446344:107446401:107440227:107468688","Helz","chr11",107446344,107446401,57,"regular (>50bp)",0.174670412106884,0.587160092459754,0.246827549047209,0.439287267684986,"weak"
"chr11:+:107446344:107446401:107440227:107483531","Helz","chr11",107446344,107446401,57,"regular (>50bp)",-0.241455563290708,0.449626153653317,-0.0878106053370463,0.786109900851626,"weak"
"chr11:+:107465763:107465991:107440227:107468688","Helz","chr11",107465763,107465991,228,"regular (>50bp)",0.060045436035042,0.852939995013428,0.185492802057572,0.563817964573577,"weak"
"chr11:+:107465763:107465991:107446401:107468688","Helz","chr11",107465763,107465991,228,"regular (>50bp)",0.325149513429228,0.302418848453997,0.0945062236593414,0.770173544040921,"weak"
"chr11:+:107468688:107468725:107440227:107483531","Helz","chr11",107468688,107468725,37,"small (30-50bp)",-0.446423437891942,0.145725491941865,-0.312092222830059,0.323359003802474,"moderate"
"chr11:+:107468688:107468725:107446401:107483531","Helz","chr11",107468688,107468725,37,"small (30-50bp)",0.0657942283649144,0.83901543300253,-0.0324349235236381,0.920291538318276,"weak"
"chr11:+:107493761:107493869:107493334:107494891","Helz","chr11",107493761,107493869,108,"regular (>50bp)",-0.253378364186693,0.426836915143738,-0.301932585730165,0.340185483425108,"weak"
"chr11:+:107494891:107495189:107493334:107504676","Helz","chr11",107494891,107495189,298,"regular (>50bp)",-0.278865988262539,0.380087892588438,-0.227647538844748,0.476722693324277,"weak"
"chr11:+:107504676:107504944:107495189:107509808","Helz","chr11",107504676,107504944,268,"regular (>50bp)",0.218278963004352,0.495523862194826,-0.0494856595030869,0.878615637897607,"weak"
"chr11:+:107536875:107537059:107528753:107539937","Helz","chr11",107536875,107537059,184,"regular (>50bp)",0.0164513694289807,0.959528814328485,0.130182797047017,0.686758099583037,"weak"
"chr11:+:107539937:107540166:107528753:107546869","Helz","chr11",107539937,107540166,229,"regular (>50bp)",-0.30571466972582,0.333867428881219,-0.28499749491549,0.369253926761136,"weak"
"chr11:+:107552667:107552858:107551972:107554433","Helz","chr11",107552667,107552858,191,"regular (>50bp)",-0.201077641324939,0.530884911692607,-0.122721456948006,0.703973131359153,"weak"
"chr11:+:107554433:107554641:107552858:107556824","Helz","chr11",107554433,107554641,208,"regular (>50bp)",0.196401773802156,0.540678782034766,-0.424040310598196,0.16950628419164,"weak"
"chr11:+:107562698:107562861:107562107:107563354","Helz","chr11",107562698,107562861,163,"regular (>50bp)",0.0998362124361983,0.757545323065107,-0.111728848035611,0.72956769489027,"weak"
"chr11:+:107574406:107574491:107563871:107576116","Helz","chr11",107574406,107574491,85,"regular (>50bp)",0.194529612053104,0.544621269234537,-0.0971849670012821,0.763820255591278,"weak"
"chr16:-:16977853:16978040:16972146:16994275","Ube2l3","chr16",16977853,16978040,187,"regular (>50bp)",-0.0841456015675265,0.794865458517993,0.085819757859848,0.790863204276944,"weak"
"chr16:-:16989626:16989725:16978040:16994275","Ube2l3","chr16",16989626,16989725,99,"regular (>50bp)",0.037445874384514,0.908020112731128,-0.124728066917557,0.699330491724897,"weak"
"chr16:-:16994275:16994371:16978040:17019298","Ube2l3","chr16",16994275,16994371,96,"regular (>50bp)",0.658796926363038,0.0198157483398168,0.565866773474262,0.0551394345495393,"moderate"
"chr17:-:24941628:24941767:24941494:24943160","Ndufb10","chr17",24941628,24941767,139,"regular (>50bp)",-0.202607696488737,0.527696665039333,0.0451768383309249,0.889124612033783,"weak"
"chr17:-:24941628:24941812:24941494:24943160","Ndufb10","chr17",24941628,24941812,184,"regular (>50bp)",-0.257532473469319,0.419032417402293,-0.0405780486521944,0.900358870226459,"weak"
"chr3:+:137611645:137611818:137610615:137614105","Dnajb14","chr3",137611645,137611818,173,"regular (>50bp)",-0.169394499958163,0.598673570900353,0.132775512902046,0.680807484803021,"weak"
"chr11:-:61046005:61046155:61045339:61046593","Usp22","chr11",61046005,61046155,150,"regular (>50bp)",0.48761245179928,0.107821458274,0.292958058244159,0.355432455740712,"moderate"
"chr11:-:61046593:61046656:61046155:61047996","Usp22","chr11",61046593,61046656,63,"regular (>50bp)",0.425476006549836,0.16791213244885,-0.0253625064930026,0.937637957986894,"moderate"
"chr11:-:61050030:61050189:61049244:61051397","Usp22","chr11",61050030,61050189,159,"regular (>50bp)",-0.424636245984609,0.168843424255013,-0.508368237688729,0.0914832193276803,"moderate"
"chr11:-:61052139:61052287:61051503:61053652","Usp22","chr11",61052139,61052287,148,"regular (>50bp)",0.045804416747297,0.887592925512034,0.168305830787317,0.601060002686515,"weak"
"chr11:-:61059085:61059218:61057610:61065540","Usp22","chr11",61059085,61059218,133,"regular (>50bp)",-0.21103283795504,0.51028955222182,0.108547911176006,0.737022780464086,"weak"
"chr1:-:87079704:87079927:87079269:87080540","Ecel1","chr1",87079704,87079927,223,"regular (>50bp)",-0.111286006045656,0.730604301644933,0.415220511326815,0.17950819347558,"weak"
"chr3:-:132692145:132692215:132688980:132701926","Gstcd","chr3",132692145,132692215,70,"regular (>50bp)",0.676542750715629,0.0156925838119756,0.365426444658401,0.242774516807381,"moderate"
"chr3:-:132708268:132708393:132704719:132709424","Gstcd","chr3",132708268,132708393,125,"regular (>50bp)",-0.46385400493924,0.128774116014661,0.0268844511832546,0.933902763653489,"moderate"
"chr3:-:132777660:132777912:132768420:132787799","Gstcd","chr3",132777660,132777912,252,"regular (>50bp)",-0.160118062620107,0.61912220275374,-0.117184481902489,0.716831672882426,"weak"
"chr1:+:160863321:160863374:160862764:160863552","Gas5","chr1",160863321,160863374,53,"regular (>50bp)",0.0213844851102619,0.947406192958346,0.470181753415244,0.122953794499132,"weak"
"chr1:+:160863330:160863374:160862764:160863552","Gas5","chr1",160863330,160863374,44,"small (30-50bp)",-0.026113388479664,0.935794976265808,0.421247905368427,0.172634083885748,"weak"
"chr1:+:160863552:160863584:160863374:160863777","Gas5","chr1",160863552,160863584,32,"small (30-50bp)",0.307290878101702,0.331253255893214,0.412141943006391,0.183084139358536,"weak"
"chr1:+:160864118:160864149:160863814:160864389","Gas5","chr1",160864118,160864149,31,"small (30-50bp)",-0.498705966882601,0.0988657009132452,-0.0203260363050567,0.950006439596172,"moderate"
"chr1:+:160864389:160864422:160863814:160865794","Gas5","chr1",160864389,160864422,33,"small (30-50bp)",0.0313572394856788,0.922932874206755,0.00297702347509724,0.992673817864786,"weak"
"chr1:+:160864693:160864734:160864422:160864857","Gas5","chr1",160864693,160864734,41,"small (30-50bp)",-0.0981325407233973,0.761576032183147,0.272447974786629,0.39160148085642,"weak"
"chr1:+:160864857:160864885:160864422:160865074","Gas5","chr1",160864857,160864885,28,"microexon (<=30bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr1:+:160864857:160864885:160864422:160865794","Gas5","chr1",160864857,160864885,28,"microexon (<=30bp)",-0.040436174338825,0.90070572813893,-0.223129333760966,0.485748695318901,"weak"
"chr1:+:160864857:160864894:160864422:160865074","Gas5","chr1",160864857,160864894,37,"small (30-50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr1:+:160864857:160865117:160864422:160865564","Gas5","chr1",160864857,160865117,260,"regular (>50bp)",-0.179809437437004,0.576029175842828,-0.060773480695916,0.851174333516928,"weak"
"chr1:+:160865074:160865117:160864422:160865564","Gas5","chr1",160865074,160865117,43,"small (30-50bp)",-0.173478102656755,0.58975448490674,-0.0865865376797199,0.789031674280994,"weak"
"chr5:+:113912323:113912437:113911005:113915893","Iscu","chr5",113912323,113912437,114,"regular (>50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr5:+:113913278:113913389:113912437:113914831","Iscu","chr5",113913278,113913389,111,"regular (>50bp)",0.144971466987821,0.653044460564672,-0.0986748407703991,0.760292411753143,"weak"
"chr5:+:113913278:113913389:113912437:113915893","Iscu","chr5",113913278,113913389,111,"regular (>50bp)",-0.405745529611745,0.190654707358195,-0.434358535741847,0.158259684684921,"moderate"
"chr5:+:113914831:113914910:113912437:113915893","Iscu","chr5",113914831,113914910,79,"regular (>50bp)",-0.39312014297894,0.206157275881656,-0.422710145320245,0.170991730930156,"weak"
"chr5:+:113914831:113914910:113913389:113915893","Iscu","chr5",113914831,113914910,79,"regular (>50bp)",-0.393924889330177,0.205146920172098,-0.379408312757262,0.223838303216434,"weak"
"chr5:+:113914831:113915139:113912437:113915893","Iscu","chr5",113914831,113915139,308,"regular (>50bp)",-0.260504160808472,0.413493039391827,-0.169250972101422,0.598987986186863,"weak"
"chr5:+:113914831:113915139:113913389:113915893","Iscu","chr5",113914831,113915139,308,"regular (>50bp)",-0.416321674660768,0.178239792085587,-0.520141413910247,0.0830020518425446,"moderate"
"chr3:-:142517674:142517818:142517363:142526297","Pkn2","chr3",142517674,142517818,144,"regular (>50bp)",0.136130012019816,0.67313324162392,0.630749183192016,0.0278710648316998,"weak"
"chr3:-:142526297:142526407:142517818:142527279","Pkn2","chr3",142526297,142526407,110,"regular (>50bp)",-0.0971713601156522,0.763852494190233,-0.302192982051364,0.339748436010886,"weak"
"chr3:-:142527279:142527465:142526407:142534641","Pkn2","chr3",142527279,142527465,186,"regular (>50bp)",0.0176757136670582,0.956519288803673,0.0250376622935647,0.93843535049298,"weak"
"chr3:-:142527327:142527465:142526407:142534641","Pkn2","chr3",142527327,142527465,138,"regular (>50bp)",0.134750359981536,0.676286119329179,0.0917836663552362,0.776644062851916,"weak"
"chr3:-:142544968:142545123:142536375:142559174","Pkn2","chr3",142544968,142545123,155,"regular (>50bp)",-0.424636245984609,0.168843424255013,-0.508368237688729,0.0914832193276803,"moderate"
"chr3:-:142559174:142559475:142545123:142587371","Pkn2","chr3",142559174,142559475,301,"regular (>50bp)",-0.0210742920077498,0.948168183546168,0.0816266556007158,0.800895811869007,"weak"
"chr3:+:121092237:121092407:121085632:121113728","Alg14","chr3",121092237,121092407,170,"regular (>50bp)",0.0587641687611269,0.856048838524589,-0.188371243966859,0.557673728480869,"weak"
"chr3:+:121092252:121092407:121085632:121113728","Alg14","chr3",121092252,121092407,155,"regular (>50bp)",0.049153299466123,0.879425626091282,-0.189671813061171,0.554906595757794,"weak"
"chr3:+:121092252:121092407:121085632:121155204","Alg14","chr3",121092252,121092407,155,"regular (>50bp)",-0.300309074438458,0.342917193686126,-0.534988335243942,0.0730900252846493,"weak"
"chr3:+:121113728:121113860:121085632:121155204","Alg14","chr3",121113728,121113860,132,"regular (>50bp)",-0.311572622261357,0.324208302499167,-0.538212995339576,0.071049916931837,"weak"
"chr3:+:121113728:121113860:121092407:121155204","Alg14","chr3",121113728,121113860,132,"regular (>50bp)",-0.0462759202294184,0.886442392041257,-0.472575254151423,0.120797977873657,"weak"
"chr2:-:121153674:121153857:121152273:121157332","Ppip5k1","chr2",121153674,121153857,183,"regular (>50bp)",0.197753488267242,0.537839759575534,0.0645131882898444,0.842114800262392,"weak"
"chr2:-:121153674:121153857:121152273:121158125","Ppip5k1","chr2",121153674,121153857,183,"regular (>50bp)",0.254792129669132,0.424172862516026,-0.0109151587780151,0.97314274305452,"weak"
"chr2:-:121157332:121157395:121152273:121158125","Ppip5k1","chr2",121157332,121157395,63,"regular (>50bp)",-0.00755219634268665,0.981415930121008,-0.43702620427665,0.155431275587862,"weak"
"chr2:-:121157332:121157395:121153857:121158125","Ppip5k1","chr2",121157332,121157395,63,"regular (>50bp)",-0.346921824983858,0.269241776289835,0.154016764241383,0.63270922185453,"weak"
"chr2:-:121158125:121158251:121152273:121162038","Ppip5k1","chr2",121158125,121158251,126,"regular (>50bp)",-0.444807879795843,0.147365623136005,-0.372910684852995,0.232524400677504,"moderate"
"chr2:-:121162722:121162872:121162129:121164893","Ppip5k1","chr2",121162722,121162872,150,"regular (>50bp)",0.256372687406076,0.42120421849113,0.475799216474688,0.117933621407734,"weak"
"chr2:-:121165203:121165317:121165058:121166876","Ppip5k1","chr2",121165203,121165317,114,"regular (>50bp)",-0.237168512117928,0.457959248124744,-0.383328998819233,0.218692789029581,"weak"
"chr7:+:79929719:79929765:79924433:79932232","Vps33b","chr7",79929719,79929765,46,"small (30-50bp)",0.0036685661328917,0.990972050035359,0.182189161159575,0.570903370589895,"weak"
"chr7:+:79929719:79929765:79926213:79932232","Vps33b","chr7",79929719,79929765,46,"small (30-50bp)",0.570300671538073,0.0528434478263368,0.529932704448246,0.0763688135266055,"moderate"
"chr7:+:79929719:79929781:79926213:79932232","Vps33b","chr7",79929719,79929781,62,"regular (>50bp)",0.524748440471078,0.0798340399005952,0.552542683105579,0.0624569410143103,"moderate"
"chr7:+:79940195:79940312:79940091:79940862","Vps33b","chr7",79940195,79940312,117,"regular (>50bp)",0.494579077059835,0.102136885379966,0.00413457917732862,0.989825290969585,"moderate"
"chr6:+:48378047:48379944:48372821:48380311","Krba1","chr6",48378047,48379944,1897,"regular (>50bp)",0.589873710154951,0.0435046656819453,0.419918419037602,0.174135896155471,"moderate"
"chr6:+:48379804:48379944:48372821:48380311","Krba1","chr6",48379804,48379944,140,"regular (>50bp)",0.628272449124796,0.0286807485544158,0.427273574686027,0.165929538980092,"moderate"
"chr6:+:48379804:48379944:48372821:48380356","Krba1","chr6",48379804,48379944,140,"regular (>50bp)",-0.0832450578765914,0.797020192526728,0.18218219266381,0.570918353675035,"weak"
"chr6:+:48379817:48379944:48372821:48380311","Krba1","chr6",48379817,48379944,127,"regular (>50bp)",0.628442672395747,0.0286245636245153,0.414406959812067,0.180448911002505,"moderate"
"chr6:+:48382167:48382323:48381074:48383230","Krba1","chr6",48382167,48382323,156,"regular (>50bp)",0.242691240029295,0.447237776280164,0.450237770559536,0.141899827339225,"weak"
"chr6:+:48382170:48382323:48381074:48383230","Krba1","chr6",48382170,48382323,153,"regular (>50bp)",0.221550999699493,0.488919914475021,0.448379050810569,0.143755886633822,"weak"
"chr6:+:48383767:48383941:48383365:48384606","Krba1","chr6",48383767,48383941,174,"regular (>50bp)",0.168076059172794,0.601564137710965,0.548180225504917,0.0649922105691715,"weak"
"chr6:+:48385462:48385660:48384756:48386103","Krba1","chr6",48385462,48385660,198,"regular (>50bp)",0.429164875469596,0.163859592571854,0.374104284734764,0.230913951538686,"moderate"
"chr8:+:78282293:78282442:78276365:78285507","Prmt9","chr8",78282293,78282442,149,"regular (>50bp)",0.27276749997022,0.391024105006113,0.312680702261889,0.322398594199511,"weak"
"chr8:+:78282293:78282442:78276365:78287435","Prmt9","chr8",78282293,78282442,149,"regular (>50bp)",-0.11328873278954,0.725919627825366,0.20080699046359,0.531449733048782,"weak"
"chr8:+:78285507:78285744:78276365:78287435","Prmt9","chr8",78285507,78285744,237,"regular (>50bp)",-0.112527222971903,0.727699905432657,0.152163372609571,0.636857512484725,"weak"
"chr8:+:78285507:78285744:78282442:78287435","Prmt9","chr8",78285507,78285744,237,"regular (>50bp)",0.344505020216631,0.272816350810256,0.474415565293402,0.119157402832686,"weak"
"chr8:+:78289042:78289145:78287603:78290604","Prmt9","chr8",78289042,78289145,103,"regular (>50bp)",0.11995783780126,0.710382431185831,0.648203068896546,0.0226255969552819,"weak"
"chr8:+:78289077:78289145:78287603:78290604","Prmt9","chr8",78289077,78289145,68,"regular (>50bp)",0.111185681105819,0.730839200327798,0.646008947680808,0.0232419484409349,"weak"
"chrX:+:35419195:35419280:35415767:35432466","Il13ra1","chrX",35419195,35419280,85,"regular (>50bp)",-0.123015807515827,0.703291515291444,0.127046550329027,0.693978033814964,"weak"
"chr2:-:164852370:164852507:164851369:164854755","Ncoa5","chr2",164852370,164852507,137,"regular (>50bp)",-0.194283473378756,0.545140490953666,0.113468755978438,0.725498946446471,"weak"
"chr2:-:164865065:164865121:164855082:164876602","Ncoa5","chr2",164865065,164865121,56,"regular (>50bp)",-0.584163185990762,0.0460979049238394,-0.282081160941894,0.374386596842874,"moderate"
"chr2:-:164865065:164865132:164855082:164876602","Ncoa5","chr2",164865065,164865132,67,"regular (>50bp)",-0.577376170212644,0.0493196059945017,-0.240571176370996,0.451339263309812,"moderate"
"chr5:+:33559837:33559943:33549528:33566152","Uvssa","chr5",33559837,33559943,106,"regular (>50bp)",-0.462020752144917,0.130493314378215,-0.65430347196809,0.0209744473039486,"moderate"
"chr1:+:55175835:55175898:55170518:55184282","Mob4","chr1",55175835,55175898,63,"regular (>50bp)",-0.554904763601395,0.0611132246842546,-0.108454329840205,0.737242423569578,"moderate"
"chr1:+:55184282:55184383:55175898:55187477","Mob4","chr1",55184282,55184383,101,"regular (>50bp)",-0.38613545335421,0.215053818625249,-0.0491011218929108,0.879552796697974,"weak"
"chr1:+:55184282:55184383:55175898:55187706","Mob4","chr1",55184282,55184383,101,"regular (>50bp)",0.232398044224737,0.467316752967089,0.216131971464407,0.499878751672967,"weak"
"chr1:+:55187477:55187520:55175898:55187706","Mob4","chr1",55187477,55187520,43,"small (30-50bp)",0.354213050865313,0.258622349425985,0.237897644879023,0.456536858952539,"weak"
"chr1:+:55187477:55187520:55184383:55187706","Mob4","chr1",55187477,55187520,43,"small (30-50bp)",0.130945297935504,0.685006350400069,-0.206866896368994,0.518865083818274,"weak"
"chr10:-:75622628:75622805:75620067:75629910","Gstt1","chr10",75622628,75622805,177,"regular (>50bp)",0.284308273291253,0.370463605230551,0.310474753148416,0.326006802321803,"weak"
"chr3:-:107576408:107576497:107576053:107577207","Ahcyl1","chr3",107576408,107576497,89,"regular (>50bp)",0.256875662237632,0.420261673279879,0.41859442754839,0.175639616229411,"weak"
"chr3:-:107577207:107577271:107576497:107577519","Ahcyl1","chr3",107577207,107577271,64,"regular (>50bp)",0.311286271971153,0.32467686951682,0.658189758524694,0.0199695146913345,"weak"
"chr3:-:107578453:107578560:107577636:107579357","Ahcyl1","chr3",107578453,107578560,107,"regular (>50bp)",-0.104753231878462,0.74594352710877,0.296077554856439,0.350092215686739,"weak"
"chr3:-:107582326:107582470:107581424:107585035","Ahcyl1","chr3",107582326,107582470,144,"regular (>50bp)",0.485672090885712,0.10944136513936,0.179059034823888,0.577649281533489,"moderate"
"chr11:+:97556311:97556366:97555860:97557615","Mllt6","chr11",97556311,97556366,55,"regular (>50bp)",0.197651550504298,0.538053641088565,0.365365138208503,0.242859562590253,"weak"
"chr11:+:97556555:97556665:97555860:97557615","Mllt6","chr11",97556555,97556665,110,"regular (>50bp)",0.183343807717424,0.568422922137141,0.37754912429792,0.226303481193132,"weak"
"chr11:+:97556555:97556665:97556366:97557615","Mllt6","chr11",97556555,97556665,110,"regular (>50bp)",-0.384724947712593,0.216878129674653,0.0945971345590753,0.76995771181194,"weak"
"chr11:+:97557615:97557719:97556665:97557900","Mllt6","chr11",97557615,97557719,104,"regular (>50bp)",-0.390345983436288,0.209663444144786,-0.562638300500875,0.0568544525025795,"weak"
"chr11:+:97564285:97564897:97563418:97565263","Mllt6","chr11",97564285,97564897,612,"regular (>50bp)",-0.424636245984609,0.168843424255014,-0.508368237688729,0.0914832193276804,"moderate"
"chr11:+:97566964:97567031:97565708:97567195","Mllt6","chr11",97566964,97567031,67,"regular (>50bp)",-0.417449317323387,0.176946708689564,-0.395202986616756,0.203548498381478,"moderate"
"chr11:+:97569139:97569489:97568062:97569790","Mllt6","chr11",97569139,97569489,350,"regular (>50bp)",0.353822009440326,0.259185602312827,-0.0718460046349123,0.824402712055101,"weak"
"chr3:-:57558111:57558194:57557636:57558842","Commd2","chr3",57558111,57558194,83,"regular (>50bp)",-0.047869219555353,0.882556023010845,-0.313306624426993,0.321378795661251,"weak"
"chr3:-:57558842:57558920:57557636:57559007","Commd2","chr3",57558842,57558920,78,"regular (>50bp)",-0.268111784110108,0.399479741936437,-0.403718900206585,0.193093072477749,"weak"
"chr8:+:69250410:69250550:69249472:69254967","Ints10","chr8",69250410,69250550,140,"regular (>50bp)",-0.424636245984609,0.168843424255013,-0.508368237688729,0.0914832193276803,"moderate"
"chr8:+:69264562:69264645:69263384:69266217","Ints10","chr8",69264562,69264645,83,"regular (>50bp)",0.158880437578602,0.621869614747044,0.374351285097512,0.230581523092307,"weak"
"chr8:+:69276841:69276919:69274902:69277703","Ints10","chr8",69276841,69276919,78,"regular (>50bp)",0.651184254586962,0.0218073161820996,0.31640248550936,0.316360878520235,"moderate"
"chr8:+:69276841:69276919:69274902:69279928","Ints10","chr8",69276841,69276919,78,"regular (>50bp)",0.483955562435398,0.110887793298543,0.0674315276969839,0.835057186838565,"moderate"
"chr8:+:69277703:69277781:69274902:69279928","Ints10","chr8",69277703,69277781,78,"regular (>50bp)",0.171762775377709,0.593494696844742,-0.405810034380871,0.190577411779299,"weak"
"chr8:+:69277703:69277781:69276919:69279928","Ints10","chr8",69277703,69277781,78,"regular (>50bp)",-0.133359737459638,0.679468904108867,-0.490882564796661,0.10512760054186,"weak"
"chr5:+:92314389:92314490:92306339:92314884","Uso1","chr5",92314389,92314490,101,"regular (>50bp)",0.245879417111123,0.441103640472368,0.0370189018675435,0.90906505102404,"weak"
"chr5:+:92314884:92314987:92306339:92315136","Uso1","chr5",92314884,92314987,103,"regular (>50bp)",-0.0643353588670226,0.842545206998633,-0.0898409178209435,0.781269267630452,"weak"
"chr5:+:92315136:92315192:92306339:92318531","Uso1","chr5",92315136,92315192,56,"regular (>50bp)",0.573513522990631,0.0512221787603335,0.0479368859485151,0.882391023474393,"moderate"
"chr5:+:92321784:92321963:92318652:92325293","Uso1","chr5",92321784,92321963,179,"regular (>50bp)",0.360256827536506,0.250007703711088,0.27125356926187,0.393763594298222,"weak"
"chr5:+:92325293:92325434:92321963:92328400","Uso1","chr5",92325293,92325434,141,"regular (>50bp)",-0.470077350072565,0.123048399962077,-0.626406838724316,0.0293017456070106,"moderate"
"chr5:+:92343206:92343293:92342034:92346194","Uso1","chr5",92343206,92343293,87,"regular (>50bp)",-0.294559379078174,0.352685799439685,-0.428461871035771,0.164627082752228,"weak"
"chr5:+:92343206:92343293:92342034:92347675","Uso1","chr5",92343206,92343293,87,"regular (>50bp)",-0.288926096889925,0.362398234590563,-0.471490246133352,0.121772140613446,"weak"
"chr5:+:92346194:92346293:92342034:92347675","Uso1","chr5",92346194,92346293,99,"regular (>50bp)",-0.222310565290297,0.487392611620302,-0.443524759682822,0.148676664284719,"weak"
"chr5:+:92346194:92346293:92343293:92347675","Uso1","chr5",92346194,92346293,99,"regular (>50bp)",0.0808882342358716,0.802665499176688,-0.241483375179656,0.449572330701961,"weak"
"chr7:+:109842590:109842731:109821116:109854941","Swap70","chr7",109842590,109842731,141,"regular (>50bp)",0.164396277361456,0.609659554464014,-0.152173911521908,0.636833896912028,"weak"
"chr7:+:109866988:109867097:109865189:109869106","Swap70","chr7",109866988,109867097,109,"regular (>50bp)",0.388592668647079,0.211897974851339,-0.00192215916495197,0.995269709732683,"weak"
"chr1:-:93634955:93635136:93633377:93642619","Thap4","chr1",93634955,93635136,181,"regular (>50bp)",0.20341854833547,0.526010390967722,-0.298721548226283,0.345599704713499,"weak"
"chr1:-:93652878:93653038:93644463:93677568","Thap4","chr1",93652878,93653038,160,"regular (>50bp)",-0.282863379636308,0.373006290698042,-0.28083996182689,0.376582258129331,"weak"
"chr1:-:93677568:93678707:93653038:93682178","Thap4","chr1",93677568,93678707,1139,"regular (>50bp)",-0.104264274793823,0.747095105011815,0.175405283388606,0.585563274849337,"weak"
"chr1:-:93677659:93678707:93653038:93682178","Thap4","chr1",93677659,93678707,1048,"regular (>50bp)",-0.140592208416794,0.662969162368764,0.157604045207657,0.624707734329614,"weak"
"chr4:+:108445872:108445978:108436772:108450489","Orc1","chr4",108445872,108445978,106,"regular (>50bp)",0.249290645384908,0.434585546693016,0.180284702161884,0.575004021748536,"weak"
"chr4:+:108447849:108447974:108445978:108450489","Orc1","chr4",108447849,108447974,125,"regular (>50bp)",0.3680734658712,0.239119283380801,-0.193921731764317,0.545903948046457,"weak"
"chr4:+:108461161:108461333:108460686:108461696","Orc1","chr4",108461161,108461333,172,"regular (>50bp)",-0.20507476277166,0.522573288104834,0.0486159545101551,0.88073540322861,"weak"
"chr7:+:29609607:29609672:29608076:29611593","Zfp383","chr7",29609607,29609672,65,"regular (>50bp)",-0.424636245984609,0.168843424255014,-0.508368237688729,0.0914832193276803,"moderate"
"chr14:-:30960293:30960439:30960110:30961587","Phf7","chr14",30960293,30960439,146,"regular (>50bp)",0.0573076991761111,0.859585070250676,0.579606733929283,0.04824385468163,"weak"
"chr14:-:30961076:30961193:30960439:30961587","Phf7","chr14",30961076,30961193,117,"regular (>50bp)",-0.207626444018239,0.517296918269094,-0.46244740754569,0.130091876300642,"weak"
"chr14:-:30962230:30962390:30961694:30962815","Phf7","chr14",30962230,30962390,160,"regular (>50bp)",-0.189834345268436,0.554561184155534,-0.437575498205168,0.154852911698967,"weak"
"chr14:-:30962230:30962390:30961694:30963682","Phf7","chr14",30962230,30962390,160,"regular (>50bp)",-0.0138062746494937,0.966032254627855,-0.0271963762248564,0.933137378294231,"weak"
"chr14:-:30962815:30962940:30961694:30963682","Phf7","chr14",30962815,30962940,125,"regular (>50bp)",0.167342229219889,0.603175284720375,-0.0270359979451852,0.933530899677214,"weak"
"chr14:-:30962815:30962940:30962390:30963682","Phf7","chr14",30962815,30962940,125,"regular (>50bp)",0.503837600282501,0.0948969447600038,0.177562965877791,0.580884633578195,"moderate"
"chr14:-:30962815:30962966:30962390:30963682","Phf7","chr14",30962815,30962966,151,"regular (>50bp)",0.516655516349815,0.085455136729866,0.202098308143901,0.528757188955642,"moderate"
