ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
25926	"ENSMUSG00000027963"	"Extl2"	chr3	+	115805835	115805935	115804270	115804345	115817655	115817762	25926	2,1,0	195,201,200	0,0,2	222,216,166	249	149	1	1.0	0.006,0.003,0.0	0.0,0.0,0.007	0.001
25927	"ENSMUSG00000027963"	"Extl2"	chr3	+	115818973	115819044	115817655	115818083	115820661	115822609	25927	323,344,338	1,0,7	405,420,322	0,1,0	220	149	0.891098173288	1.0	0.995,1.0,0.97	1.0,0.996,1.0	-0.01
25928	"ENSMUSG00000033554"	"Dph5"	chr3	+	115686360	115686485	115681795	115682246	115693343	115693426	25928	615,666,675	0,0,2	745,899,716	1,2,1	274	149	1	1.0	1.0,1.0,0.995	0.998,0.996,0.997	0.001
25929	"ENSMUSG00000033554"	"Dph5"	chr3	+	115693343	115693452	115686360	115686485	115708688	115708809	25929	713,754,795	7,1,1	877,954,664	0,8,11	258	149	0.748281393614	1.0	0.983,0.998,0.998	1.0,0.986,0.972	0.007
25930	"ENSMUSG00000033554"	"Dph5"	chr3	+	115720345	115720449	115718860	115718900	115722157	115722737	25930	565,641,633	0,0,0	679,885,693	1,0,0	253	149	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
25931	"ENSMUSG00000004446"	"Bid"	chr6	-	120878683	120878749	120877116	120877327	120893694	120893797	25931	526,673,544	0,1,0	444,595,468	0,0,0	215	149	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
25932	"ENSMUSG00000004446"	"Bid"	chr6	-	120883389	120883524	120878683	120878749	120893694	120893759	25932	121,132,115	420,549,420	65,121,79	367,467,383	284	149	0.0803803786533	0.6648393504774359	0.131,0.112,0.126	0.085,0.12,0.098	0.022
25933	"ENSMUSG00000004446"	"Bid"	chr6	-	120884222	120884346	120883389	120883524	120893694	120893759	25933	2,13,9	48,48,52	1,10,12	36,49,29	273	149	0.585779722788	1.0	0.022,0.129,0.086	0.015,0.1,0.184	-0.021
25934	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59608282	59608443	59593555	59598128	59609810	59609987	25934	636,619,630	12,22,37	328,454,324	18,9,13	298	149	0.784321750993	1.0	0.964,0.934,0.895	0.901,0.962,0.926	0.001
25935	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59608282	59608443	59593555	59598128	59613798	59613930	25935	228,245,270	2,0,0	149,202,148	0,0,2	298	149	1	1.0	0.983,1.0,1.0	1.0,1.0,0.974	0.003
25936	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59608282	59608443	59601663	59602494	59609810	59609987	25936	475,425,419	1,3,0	209,305,211	2,0,0	298	149	1	1.0	0.996,0.986,1.0	0.981,1.0,1.0	0.0
25937	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59608282	59608443	59601663	59602494	59613798	59613930	25937	67,51,59	0,2,2	30,53,35	0,0,0	298	149	0.399772884772	1.0	1.0,0.927,0.937	1.0,1.0,1.0	-0.045
25938	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59609810	59609987	59597693	59598128	59613798	59613930	25938	281,293,285	2,0,0	195,197,126	0,0,2	298	149	1	1.0	0.986,1.0,1.0	1.0,1.0,0.969	0.006
25939	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59609810	59609987	59601663	59602494	59613798	59613930	25939	270,274,248	0,2,2	179,188,113	0,0,0	298	149	1	1.0	1.0,0.986,0.984	1.0,1.0,1.0	-0.01
25940	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59609810	59609987	59608282	59608443	59613798	59613930	25940	681,645,609	1,0,1	356,440,289	0,0,0	298	149	1	1.0	0.997,1.0,0.997	1.0,1.0,1.0	-0.002
25941	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59613798	59613930	59609810	59609987	59621501	59621631	25941	497,515,507	0,0,0	359,391,267	1,0,0	281	149	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
25942	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59630330	59630418	59624807	59624952	59643146	59643295	25942	479,470,478	44,30,25	322,292,255	19,18,10	237	149	0.162825089805	1.0	0.873,0.908,0.923	0.914,0.911,0.941	-0.021
25943	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59665466	59665504	59661900	59662109	59672959	59673053	25943	408,425,467	57,48,43	311,302,265	27,38,25	187	149	0.470871156152	1.0	0.851,0.876,0.896	0.902,0.864,0.894	-0.012
25944	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59672959	59673053	59661900	59662109	59676200	59676332	25944	453,514,441	0,0,1	326,378,235	0,0,0	243	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
25945	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59672959	59673053	59661900	59662109	59678870	59679017	25945	39,30,30	0,0,0	17,31,22	0,0,3	243	149	0.745470698864	1.0	1.0,1.0,1.0	1.0,1.0,0.818	0.061
25946	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59676200	59676332	59661900	59662109	59678870	59679017	25946	470,496,479	0,0,0	288,316,267	0,0,3	281	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.979	0.007
25948	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59676200	59676332	59672959	59673053	59679826	59679890	25948	525,587,526	0,0,0	415,406,301	0,2,0	281	149	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0	0.003
25949	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59678870	59679017	59672959	59673053	59679826	59679890	25949	394,406,446	0,0,0	282,338,215	0,2,0	296	149	1	1.0	1.0,1.0,1.0	1.0,0.988,1.0	0.004
25950	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59678870	59679017	59676200	59676332	59679826	59679890	25950	871,917,935	6,11,10	580,671,487	20,4,1	296	149	0.255160784953	1.0	0.986,0.977,0.979	0.936,0.988,0.996	0.007
25951	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59681758	59681908	59680985	59681053	59684062	59684187	25951	6,37,13	397,359,430	14,10,5	236,347,223	298	149	0.209685211231	1.0	0.008,0.049,0.015	0.029,0.014,0.011	0.006
25952	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59684062	59684187	59680985	59681053	59692200	59692253	25952	658,582,737	9,8,16	414,538,389	6,9,8	274	149	0.893073980296	1.0	0.975,0.975,0.962	0.974,0.97,0.964	0.001
25953	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59684062	59684187	59680985	59681053	59705036	59705093	25953	276,257,339	0,0,0	175,257,163	0,2,0	274	149	1	1.0	1.0,1.0,1.0	1.0,0.986,1.0	0.005
25954	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59692200	59692265	59680985	59681053	59704586	59704851	25954	24,2,26	0,0,0	7,19,8	0,0,1	214	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.848	0.051
25955	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59692200	59692265	59680985	59681053	59705036	59705093	25955	22,24,31	0,0,0	5,16,22	0,2,0	214	149	1	1.0	1.0,1.0,1.0	1.0,0.848,1.0	0.051
25956	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59692200	59692265	59684062	59684187	59704911	59705100	25956	276,259,237	0,1,0	150,231,167	0,0,1	214	149	1	1.0	1.0,0.994,1.0	1.0,1.0,0.991	0.001
25957	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59692200	59692265	59684062	59684187	59705036	59705093	25957	313,275,332	2,0,0	171,240,197	0,4,0	214	149	1	1.0	0.991,1.0,1.0	1.0,0.977,1.0	0.005
25958	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59703493	59703624	59692200	59692265	59704586	59704851	25958	3,1,5	26,19,44	2,1,2	22,36,11	280	149	0.354421094848	1.0	0.058,0.027,0.057	0.046,0.015,0.088	-0.002
25959	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59703493	59703624	59692200	59692265	59704911	59705133	25959	1,1,6	86,82,71	1,1,2	49,64,51	280	149	0.689300669177	1.0	0.006,0.006,0.043	0.011,0.008,0.02	0.005
25960	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59703493	59703624	59692200	59692265	59705036	59705161	25960	1,3,5	124,106,172	1,1,2	68,77,86	280	149	1	1.0	0.004,0.015,0.015	0.008,0.007,0.012	0.002
25961	"ENSMUSG00000054426"	"A930005H10Rik"	chr3	-	115679862	115680024	115675225	115675487	115681424	115681762	25961	155,148,137	63,51,46	146,169,138	71,107,68	298	149	0.00631550321534	0.10165658470582972	0.552,0.592,0.598	0.507,0.441,0.504	0.097
25962	"ENSMUSG00000054426"	"A930005H10Rik"	chr3	-	115679970	115680024	115675434	115675487	115681412	115681779	25962	0,0,2	4,1,0	2,0,0	2,5,1	203	149	0.474967478313	1.0	0.0,0.0,1.0	0.423,0.0,0.0	0.192
25963	"ENSMUSG00000054426"	"A930005H10Rik"	chr3	-	115679970	115680024	115675434	115675487	115681424	115681753	25963	26,20,29	63,51,46	16,23,24	71,107,68	203	149	0.00602100988136	0.09799261967941836	0.232,0.224,0.316	0.142,0.136,0.206	0.096
25964	"ENSMUSG00000042029"	"Ncapg2"	chr12	+	116369321	116369497	116369021	116369081	116370817	116370930	25964	449,457,429	184,129,166	223,297,231	74,76,108	298	149	0.794356572919	1.0	0.55,0.639,0.564	0.601,0.661,0.517	-0.009
25965	"ENSMUSG00000042029"	"Ncapg2"	chr12	+	116369321	116369497	116369034	116369111	116370817	116370930	25965	258,311,288	109,130,147	140,204,158	82,87,61	298	149	0.886023986461	1.0	0.542,0.545,0.495	0.461,0.54,0.564	0.006
25966	"ENSMUSG00000042029"	"Ncapg2"	chr12	+	116370817	116370930	116369040	116369081	116375994	116376115	25966	507,493,548	0,0,0	260,347,342	0,0,1	262	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.995	0.002
25967	"ENSMUSG00000042029"	"Ncapg2"	chr12	+	116386815	116386902	116384307	116384377	116388241	116388334	25967	629,680,736	1,0,0	361,353,363	0,0,0	236	149	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
25968	"ENSMUSG00000042029"	"Ncapg2"	chr12	+	116390195	116390375	116389398	116389524	116391275	116391428	25968	487,439,616	4,0,1	298,296,337	0,2,4	298	149	1	1.0	0.984,1.0,0.997	1.0,0.987,0.977	0.006
25969	"ENSMUSG00000042029"	"Ncapg2"	chr12	+	116398203	116398377	116393714	116393818	116401590	116401661	25969	559,608,692	0,0,0	327,475,350	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.994	0.002
25970	"ENSMUSG00000042029"	"Ncapg2"	chr12	+	116411276	116411380	116407920	116408061	116413995	116414096	25970	326,314,394	0,0,1	219,173,215	3,0,0	253	149	1	1.0	1.0,1.0,0.996	0.977,1.0,1.0	0.006
25971	"ENSMUSG00000042029"	"Ncapg2"	chr12	+	116413995	116414096	116407920	116408061	116415886	116415986	25971	53,89,90	0,2,0	49,30,43	0,0,0	250	149	1	1.0	1.0,0.964,1.0	1.0,1.0,1.0	-0.012
25972	"ENSMUSG00000039270"	"Megf9"	chr4	-	70406367	70406569	70374097	70374237	70452464	70453165	25972	80,73,100	0,0,0	108,100,59	0,3,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.943,1.0	0.019
25973	"ENSMUSG00000087501"	"Gm12116"	chr11	+	33165810	33165961	33154054	33154296	33168491	33168576	25973	19,19,12	70,50,59	27,21,8	94,80,75	298	149	0.372830475674	1.0	0.119,0.16,0.092	0.126,0.116,0.051	0.026
25974	"ENSMUSG00000030830"	"Itgal"	chr7	+	126923716	126923827	126921652	126921794	126924193	126924273	25974	10,4,5	0,0,0	17,16,4	2,0,0	260	149	1	1.0	1.0,1.0,1.0	0.83,1.0,1.0	0.057
25975	"ENSMUSG00000027981"	"Rnpc3"	chr3	-	113416014	113416098	113415480	113415592	113418587	113418706	25975	239,263,309	0,1,0	269,274,243	0,1,0	233	149	1	1.0	1.0,0.994,1.0	1.0,0.994,1.0	0.0
25976	"ENSMUSG00000027981"	"Rnpc3"	chr3	-	113418587	113418706	113416014	113416098	113421993	113422041	25976	424,500,547	0,0,0	397,491,385	2,0,0	268	149	1	1.0	1.0,1.0,1.0	0.991,1.0,1.0	0.003
25977	"ENSMUSG00000002608"	"Ccdc97"	chr7	-	25415159	25415612	25414175	25414445	25418342	25418428	25977	509,596,486	0,0,2	745,745,642	0,0,0	298	149	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
25978	"ENSMUSG00000002608"	"Ccdc97"	chr7	-	25416061	25416239	25415565	25415612	25417569	25417704	25978	5,0,1	12,7,3	2,10,1	9,24,19	298	149	0.620253593327	1.0	0.172,0.0,0.143	0.1,0.172,0.026	0.006
25979	"ENSMUSG00000002608"	"Ccdc97"	chr7	-	25416061	25416239	25415565	25415612	25418342	25418480	25979	8,0,2	255,283,257	3,7,1	422,436,298	298	149	1	1.0	0.015,0.0,0.004	0.004,0.008,0.002	0.002
25980	"ENSMUSG00000002608"	"Ccdc97"	chr7	-	25416278	25416424	25415159	25415612	25418342	25418470	25980	107,159,169	255,283,257	199,201,177	422,436,298	295	149	0.506978497211	1.0	0.175,0.221,0.249	0.192,0.189,0.231	0.011
25981	"ENSMUSG00000002608"	"Ccdc97"	chr7	-	25417569	25417704	25415328	25415612	25418320	25418416	25981	9,4,3	6,9,1	7,19,18	8,10,10	284	149	0.406663646846	1.0	0.44,0.189,0.611	0.315,0.499,0.486	-0.02
25982	"ENSMUSG00000002608"	"Ccdc97"	chr7	-	25417569	25417704	25415328	25415612	25418342	25418431	25982	28,30,19	255,283,257	42,79,51	422,436,298	284	149	0.00687579591231	0.10856147698765264	0.054,0.053,0.037	0.05,0.087,0.082	-0.025
25983	"ENSMUSG00000002608"	"Ccdc97"	chr7	-	25417569	25417704	25416061	25416239	25418342	25418431	25983	19,23,16	3,0,1	33,61,33	1,1,0	284	149	1	1.0	0.769,1.0,0.894	0.945,0.97,1.0	-0.084
25984	"ENSMUSG00000002608"	"Ccdc97"	chr7	-	25417569	25417704	25416330	25416424	25418320	25418416	25984	4,9,21	0,0,0	7,9,6	6,0,0	284	149	0.0120328807931	0.1649456248513338	1.0,1.0,1.0	0.38,1.0,1.0	0.207
25985	"ENSMUSG00000002608"	"Ccdc97"	chr7	-	25417569	25417704	25416330	25416424	25418342	25418431	25985	25,34,37	66,87,98	44,68,42	127,101,89	284	149	0.180539742901	1.0	0.166,0.17,0.165	0.154,0.261,0.198	-0.037
25994	"ENSMUSG00000072595"	"4930503E14Rik"	chr14	-	44407738	44407901	44406622	44406754	44408630	44408828	25994	5,10,1	0,1,0	3,3,21	0,0,0	298	149	1	1.0	1.0,0.833,1.0	1.0,1.0,1.0	-0.056
25995	"ENSMUSG00000040339"	"Eeig2"	chr3	-	108888459	108888555	108887390	108887610	108892627	108892731	25995	904,938,842	2,3,1	559,600,430	1,4,2	245	149	1	1.0	0.996,0.995,0.998	0.997,0.989,0.992	0.004
25996	"ENSMUSG00000040339"	"Eeig2"	chr3	-	108888459	108888555	108887390	108887610	108895626	108895673	25996	272,287,238	0,0,0	149,189,121	0,1,0	245	149	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0	0.003
25997	"ENSMUSG00000040339"	"Eeig2"	chr3	-	108892627	108892731	108887390	108887610	108895626	108895673	25997	584,540,528	0,0,0	356,353,276	0,1,0	253	149	1	1.0	1.0,1.0,1.0	1.0,0.995,1.0	0.002
25998	"ENSMUSG00000040339"	"Eeig2"	chr3	-	108892627	108892731	108888459	108888555	108895626	108895673	25998	1219,1201,1135	2,8,2	767,770,586	0,7,3	253	149	1	1.0	0.997,0.989,0.997	1.0,0.985,0.991	0.002
25999	"ENSMUSG00000040339"	"Eeig2"	chr3	-	108899941	108900058	108895626	108895673	108904350	108904380	25999	970,917,922	0,0,2	585,577,490	4,0,2	266	149	1	1.0	1.0,1.0,0.996	0.988,1.0,0.993	0.005
26000	"ENSMUSG00000029022"	"Miip"	chr4	-	147945810	147945948	147945234	147945542	147946702	147946799	26000	1007,876,817	2,0,0	1147,1788,1134	0,0,0	287	149	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
26001	"ENSMUSG00000029022"	"Miip"	chr4	-	147947484	147947593	147946894	147947406	147949645	147949727	26001	316,383,370	43,32,66	515,679,433	65,82,76	258	149	0.691245616831	1.0	0.809,0.874,0.764	0.821,0.827,0.767	0.011
26002	"ENSMUSG00000029022"	"Miip"	chr4	-	147949645	147949727	147947276	147947406	147950322	147950471	26002	40,28,44	0,2,0	32,66,55	0,0,0	231	149	1	1.0	1.0,0.9,1.0	1.0,1.0,1.0	-0.033
26003	"ENSMUSG00000029022"	"Miip"	chr4	-	147950691	147950876	147950111	147950471	147952825	147952956	26003	1257,1253,1149	4,24,9	1519,2126,1382	22,23,12	298	149	0.546911246815	1.0	0.994,0.963,0.985	0.972,0.979,0.983	0.003
26004	"ENSMUSG00000029022"	"Miip"	chr4	-	147950691	147950876	147950111	147950471	147952877	147953123	26004	622,613,584	0,0,0	783,1110,686	0,2,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.996,1.0	0.001
26005	"ENSMUSG00000029022"	"Miip"	chr4	-	147951787	147952059	147950691	147950876	147952525	147952640	26005	6,8,8	1,0,3	7,18,17	1,1,6	298	149	0.502483332623	1.0	0.75,1.0,0.571	0.778,0.9,0.586	0.019
26006	"ENSMUSG00000029022"	"Miip"	chr4	-	147951787	147952059	147950691	147950876	147952825	147952940	26006	6,8,16	635,640,566	7,32,23	737,1026,703	298	149	0.370176044119	1.0	0.005,0.006,0.014	0.005,0.015,0.016	-0.004
26007	"ENSMUSG00000029022"	"Miip"	chr4	-	147952525	147952640	147950691	147950876	147952825	147952940	26007	6,1,6	635,640,566	11,2,11	737,1026,703	264	149	1	1.0	0.005,0.001,0.006	0.008,0.001,0.009	-0.002
26008	"ENSMUSG00000029022"	"Miip"	chr4	-	147952525	147952640	147951787	147952059	147952825	147952940	26008	5,1,3	0,0,8	10,1,5	0,14,6	264	149	0.128467978473	0.9187968265190757	1.0,1.0,0.175	1.0,0.039,0.32	0.272
26009	"ENSMUSG00000022751"	"Nit2"	chr16	-	56977846	56977902	56977027	56977529	56979780	56979879	26009	199,209,223	0,1,0	302,397,329	0,0,0	205	149	1	1.0	1.0,0.993,1.0	1.0,1.0,1.0	-0.002
26010	"ENSMUSG00000022751"	"Nit2"	chr16	-	56977846	56977995	56977375	56977529	56979780	56979879	26010	51,55,49	0,1,0	70,95,71	0,0,0	298	149	1	1.0	1.0,0.965,1.0	1.0,1.0,1.0	-0.012
26011	"ENSMUSG00000022751"	"Nit2"	chr16	-	56982053	56982147	56981492	56981567	56983880	56983969	26011	679,674,688	1,0,3	1116,1201,1009	2,2,2	243	149	1	1.0	0.998,1.0,0.993	0.997,0.997,0.997	0.0
26012	"ENSMUSG00000022751"	"Nit2"	chr16	-	56984560	56984681	56983880	56983969	56986460	56986579	26012	631,664,621	0,2,0	969,1136,898	0,0,1	270	149	1	1.0	1.0,0.995,1.0	1.0,1.0,0.998	-0.001
26015	"ENSMUSG00000001855"	"Nup214"	chr2	+	31880246	31880373	31879084	31879151	31881275	31881437	26015	418,346,394	7,15,10	431,409,350	5,7,1	276	149	0.0022305677127	0.045727198972645385	0.97,0.926,0.955	0.979,0.969,0.995	-0.031
26016	"ENSMUSG00000001855"	"Nup214"	chr2	+	31884534	31884988	31881275	31881437	31886387	31886563	26016	436,448,432	0,4,0	504,434,361	0,0,0	298	149	1	1.0	1.0,0.982,1.0	1.0,1.0,1.0	-0.006
26017	"ENSMUSG00000001855"	"Nup214"	chr2	+	31892892	31893042	31892603	31892690	31894324	31894483	26017	478,588,574	1,0,2	578,636,573	0,0,0	298	149	1	1.0	0.996,1.0,0.993	1.0,1.0,1.0	-0.004
26018	"ENSMUSG00000001855"	"Nup214"	chr2	+	31921261	31921320	31920718	31920809	31923214	31924981	26018	294,291,271	0,0,0	289,379,248	0,0,3	208	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.983	0.006
26019	"ENSMUSG00000001855"	"Nup214"	chr2	+	31923214	31924981	31921261	31921320	31928113	31928184	26019	323,393,362	0,3,0	419,387,361	0,0,0	298	149	1	1.0	1.0,0.985,1.0	1.0,1.0,1.0	-0.005
26020	"ENSMUSG00000001855"	"Nup214"	chr2	+	31932428	31932581	31929331	31929488	31937414	31937586	26020	323,353,403	0,0,1	421,440,465	0,0,0	298	149	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
26022	"ENSMUSG00000001855"	"Nup214"	chr2	+	31941020	31941160	31937414	31937586	31941785	31941810	26022	517,490,515	1,0,0	538,545,482	0,0,0	289	149	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
26023	"ENSMUSG00000042570"	"Mier2"	chr10	-	79377347	79377768	79376078	79377033	79378238	79378315	26023	526,559,526	7,5,1	710,833,580	0,5,0	298	149	0.604962056771	1.0	0.974,0.982,0.996	1.0,0.988,1.0	-0.012
26024	"ENSMUSG00000042570"	"Mier2"	chr10	-	79380522	79380604	79380353	79380448	79380878	79381030	26024	739,755,688	1,0,0	944,959,860	0,0,0	231	149	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
26025	"ENSMUSG00000042570"	"Mier2"	chr10	-	79384619	79384737	79384187	79384276	79385017	79385143	26025	289,319,302	0,0,4	305,404,335	0,1,0	267	149	1	1.0	1.0,1.0,0.977	1.0,0.996,1.0	-0.006
26026	"ENSMUSG00000042570"	"Mier2"	chr10	-	79384619	79384743	79384187	79384276	79385017	79385143	26026	684,657,651	0,0,4	690,922,770	0,1,0	273	149	1	1.0	1.0,1.0,0.989	1.0,0.998,1.0	-0.003
26028	"ENSMUSG00000027884"	"Clcc1"	chr3	+	108561907	108562066	108561273	108561367	108568670	108568811	26028	15,6,10	161,175,191	9,18,8	239,193,212	298	149	0.820445838094	1.0	0.045,0.017,0.026	0.018,0.045,0.019	0.002
26029	"ENSMUSG00000027884"	"Clcc1"	chr3	+	108569828	108570034	108569247	108569349	108570480	108570608	26029	0,3,2	0,7,8	1,0,2	1,0,1	298	149	1	1.0	NA,0.176,0.111	0.333,NA,0.5	-0.273
26030	"ENSMUSG00000027884"	"Clcc1"	chr3	+	108570480	108570608	108569247	108569349	108570839	108570947	26030	9,21,25	536,538,486	6,2,2	483,554,514	277	149	0.00102398359774	0.024695631453281696	0.009,0.021,0.027	0.007,0.002,0.002	0.015
26031	"ENSMUSG00000027884"	"Clcc1"	chr3	+	108570839	108570947	108569247	108569349	108575278	108575393	26031	1035,1011,972	6,3,2	943,971,897	2,4,6	257	149	1	1.0	0.99,0.995,0.996	0.996,0.993,0.989	0.001
26032	"ENSMUSG00000027884"	"Clcc1"	chr3	+	108581952	108582279	108580596	108580743	108584000	108584294	26032	968,950,877	3,0,2	941,1028,880	0,1,0	298	149	1	1.0	0.994,1.0,0.995	1.0,0.998,1.0	-0.003
26033	"ENSMUSG00000027884"	"Clcc1"	chr3	+	108584000	108584294	108581952	108582279	108585855	108586152	26033	655,679,680	1,0,0	641,716,669	0,0,1	298	149	1	1.0	0.997,1.0,1.0	1.0,1.0,0.997	0.0
26034	"ENSMUSG00000023156"	"Rpp14"	chr14	-	14385978	14386065	14385771	14385856	14389260	14389406	26034	871,954,993	0,0,0	929,1097,699	2,2,0	236	149	1	1.0	1.0,1.0,1.0	0.997,0.997,1.0	0.002
26037	"ENSMUSG00000040389"	"Wdr47"	chr3	+	108537007	108537083	108534509	108534776	108540376	108540454	26037	351,286,309	0,2,0	349,269,340	0,0,0	225	149	1	1.0	1.0,0.99,1.0	1.0,1.0,1.0	-0.003
26038	"ENSMUSG00000048100"	"Taf13"	chr3	+	108480195	108480274	108479013	108479068	108485431	108485529	26038	1175,1374,1365	0,0,0	864,1046,774	0,2,0	228	149	1	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001
26039	"ENSMUSG00000048100"	"Taf13"	chr3	+	108480195	108480274	108479014	108479064	108485431	108485529	26039	1706,1969,1996	8,3,19	1195,1444,1177	5,4,11	228	149	0.99760309164	1.0	0.993,0.998,0.986	0.994,0.996,0.986	0.0
26040	"ENSMUSG00000048100"	"Taf13"	chr3	+	108485431	108485529	108480195	108480274	108488322	108488686	26040	2415,2903,2781	2,2,2	1733,2153,1699	3,0,1	247	149	1	1.0	0.999,0.999,0.999	0.997,1.0,0.999	0.0
26041	"ENSMUSG00000027886"	"Cfap276"	chr3	+	108449803	108449917	108444856	108445015	108450754	108450870	26041	42,62,42	0,2,0	339,445,317	10,17,2	263	149	0.00741662539898	0.11505518568325668	1.0,0.946,1.0	0.951,0.937,0.989	0.023
26042	"ENSMUSG00000040412"	"Elapor1"	chr3	-	108396145	108396338	108389646	108389794	108443611	108443833	26042	50,72,68	0,0,0	73,187,110	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.965	0.012
26043	"ENSMUSG00000040412"	"Elapor1"	chr3	-	108399314	108399435	108396145	108396338	108443611	108443852	26043	87,78,96	1,0,3	134,178,96	0,4,12	270	149	0.0118923953057	0.16347313350054513	0.98,1.0,0.946	1.0,0.961,0.815	0.05
26044	"ENSMUSG00000030089"	"Slc41a3"	chr6	+	90610592	90610737	90603361	90603433	90612231	90612378	26044	33,29,34	0,2,0	45,87,49	1,0,2	294	149	0.472229431127	1.0	1.0,0.88,1.0	0.958,1.0,0.925	-0.001
26045	"ENSMUSG00000030089"	"Slc41a3"	chr6	+	90610592	90610737	90603361	90603433	90613838	90613983	26045	21,9,15	0,0,0	16,36,35	1,0,0	294	149	1	1.0	1.0,1.0,1.0	0.89,1.0,1.0	0.037
26046	"ENSMUSG00000030089"	"Slc41a3"	chr6	+	90612231	90612378	90603361	90603433	90613838	90613983	26046	13,6,5	0,0,0	38,42,26	1,0,0	296	149	1	1.0	1.0,1.0,1.0	0.95,1.0,1.0	0.017
26047	"ENSMUSG00000030089"	"Slc41a3"	chr6	+	90612231	90612378	90610592	90610737	90613838	90613983	26047	25,25,24	0,1,0	68,96,39	2,3,1	296	149	0.0725440847405	0.6175351327870054	1.0,0.926,1.0	0.945,0.942,0.952	0.029
26048	"ENSMUSG00000073771"	"Btbd19"	chr4	-	116978167	116978293	116977371	116978058	116978394	116978526	26048	183,180,217	18,22,34	242,240,194	42,37,53	275	149	0.0184539782168	0.2264413745719691	0.846,0.816,0.776	0.757,0.778,0.665	0.079
26049	"ENSMUSG00000073771"	"Btbd19"	chr4	-	116978167	116978293	116977371	116978058	116978610	116978679	26049	113,77,107	6,0,0	122,122,92	1,0,0	275	149	0.331826813215	1.0	0.911,1.0,1.0	0.985,1.0,1.0	-0.025
26050	"ENSMUSG00000073771"	"Btbd19"	chr4	-	116978167	116978293	116977371	116978058	116979415	116979475	26050	113,77,103	0,3,0	122,117,92	0,0,0	275	149	1	1.0	1.0,0.933,1.0	1.0,1.0,1.0	-0.022
26051	"ENSMUSG00000073771"	"Btbd19"	chr4	-	116978394	116978526	116976415	116978058	116978610	116978679	26051	203,128,185	6,0,0	198,182,163	1,0,0	281	149	0.580634453596	1.0	0.947,1.0,1.0	0.991,1.0,1.0	-0.015
