"Comparison","EventType","EventDescription","GeneSymbol","GeneID","Chromosome","Strand","FDR","DeltaPSI","PSI_Group1","PSI_Group2","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","longExonStart_0base","longExonEnd","shortES","shortEE","flankingES","flankingEE","X1stExonStart_0base","X1stExonEnd","X2ndExonStart_0base","X2ndExonEnd","riExonStart_0base","riExonEnd"
"KO_vs_Pos","SE","Skipped Exon","Tmcc1","ENSMUSG00000030126","chr6","-",0.00979171828810165,-0.116,"0.073,0.0,0.0","0.238,0.0,0.184",116069990,116070113,116019831,116020766,116084272,116084820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tmcc1","ENSMUSG00000030126","chr6","-",0.0179529010329172,0.113,"0.233,0.0,0.135","0.0,0.0,0.03",116078490,116078622,116019831,116020766,116084272,116084820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Mef2a","ENSMUSG00000030557","chr7","-",0,0.206,"0.502,0.486,0.522","0.282,0.295,0.314",66894268,66894292,66890061,66890188,66901404,66901490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Platr26","ENSMUSG00000064263","chr2","+",0.00164468062079984,0.353,"1.0,1.0,0.867","0.294,0.75,0.765",71559999,71560199,71553731,71553840,71560693,71560777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ccdc163","ENSMUSG00000028689","chr4","+",0.0263493507984171,0.114,"0.923,0.823,0.975","0.817,0.767,0.794",116566436,116566470,116565705,116566291,116566634,116566816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Mamdc4","ENSMUSG00000026941","chr2","-",0.0466982256322067,0.2,"1.0,1.0,1.0","0.724,1.0,0.677",25456257,25456392,25456031,25456168,25456463,25456580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Mamdc4","ENSMUSG00000026941","chr2","-",0.017180284587149,0.209,"0.926,0.8,1.0","0.684,1.0,0.416",25456723,25456835,25456463,25456580,25456915,25457040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Smim8","ENSMUSG00000028295","chr4","-",0.0017615392905177,-0.321,"0.216,0.176,0.2","0.585,0.376,0.594",34771873,34772053,34771257,34771414,34778223,34778337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Dhfr","ENSMUSG00000021707","chr13","+",0.011858182351454,-0.279,"0.812,0.351,1.0","1.0,1.0,1.0",92502172,92502299,92492157,92492207,92521232,92525561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Crtc2","ENSMUSG00000027936","chr3","+",0.00224594520095958,-0.407,"0.636,0.143,1.0","1.0,1.0,1.0",90168003,90168410,90167260,90167310,90170477,90170664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","G2e3","ENSMUSG00000035293","chr12","+",0.000610574088791032,0.157,"0.339,0.229,0.146","0.095,0.01,0.139",51410734,51410803,51410199,51410329,51414557,51414739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","G2e3","ENSMUSG00000035293","chr12","+",0.000512299312577526,-0.243,"0.816,0.64,0.816","1.0,1.0,1.0",51410734,51410803,51410199,51410329,51418342,51418533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","G2e3","ENSMUSG00000035293","chr12","+",0.0187657362515617,0.139,"0.911,0.876,0.84","0.749,0.599,0.863",51412037,51412342,51410199,51410329,51414557,51414739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Crybg2","ENSMUSG00000012123","chr4","+",0.00083399576842026,0.149,"0.96,0.944,0.971","0.768,0.803,0.856",133819360,133819520,133816582,133818547,133819629,133819697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","ENSMUSG00000121374","ENSMUSG00000121374","chr7","+",0.0105533826393284,-0.214,"0.516,0.842,0.857","0.857,1.0,1.0",29656384,29656459,29653087,29653381,29660317,29660444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Zcrb1","ENSMUSG00000022635","chr15","-",0.00215598778348523,-0.314,"0.728,0.601,0.557","0.946,0.883,1.0",93293467,93293496,93285627,93285740,93296043,93296182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Mpdz","ENSMUSG00000028402","chr4","-",0.0291624361942287,-0.174,"0.654,0.674,0.546","0.888,0.745,0.762",81231736,81231835,81228393,81228556,81238582,81238760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Herc6","ENSMUSG00000029798","chr6","+",0.000187249065154683,-0.172,"0.83,0.718,0.757","1.0,0.958,0.862",57629016,57629154,57624049,57624157,57631373,57631517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tnfsf13b","ENSMUSG00000031497","chr8","+",0.00336346536239867,0.161,"0.888,1.0,1.0","0.904,0.717,0.783",10071372,10071429,10057249,10057334,10081309,10081422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Caprin2","ENSMUSG00000030309","chr6","-",6.55174967715606e-10,0.261,"0.75,0.836,0.799","0.532,0.557,0.512",148770486,148771143,148767327,148767450,148772110,148772154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","E230016M11Rik","ENSMUSG00000087231","chr6","+",0.00081769449813214,0.25,"0.463,0.509,0.455","0.237,0.202,0.238",67020742,67020902,67013638,67013919,67040378,67041702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Nrxn2","ENSMUSG00000033768","chr19","+",8.02045099899608e-05,0.152,"0.389,0.458,0.419","0.279,0.233,0.297",6548499,6548561,6543365,6543485,6554904,6555086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cpne1","ENSMUSG00000074643","chr2","-",0.000396160569098189,-0.11,"0.546,0.516,0.575","0.701,0.637,0.63",155940149,155940292,155921258,155921384,155945268,155945349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ccnd3","ENSMUSG00000034165","chr17","+",1.7115766535903e-06,0.451,"1.0,1.0,1.0","0.465,0.537,0.644",47889633,47889698,47815975,47816191,47904569,47904777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ccnd3","ENSMUSG00000034165","chr17","+",7.84762840657855e-05,0.216,"1.0,1.0,1.0","0.691,0.852,0.808",47889633,47889717,47815975,47816191,47904569,47904777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Eif4g3","ENSMUSG00000028760","chr4","+",0.0270794086503173,0.25,"0.903,0.794,0.748","0.682,0.602,0.412",137811567,137811681,137810203,137810299,137823219,137823240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Eif4g3","ENSMUSG00000028760","chr4","+",0.00665705805097562,0.133,"0.95,0.897,0.926","0.807,0.827,0.74",137814843,137814876,137810203,137810299,137823219,137823240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Nufip2","ENSMUSG00000037857","chr11","+",0.00040029272591637,-0.303,"0.754,0.606,0.606","0.925,1.0,0.95",77579112,77579157,77578284,77578637,77582367,77582746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tbcel","ENSMUSG00000037287","chr9","-",1.78163146597954e-05,-0.667,"1.0,0.0,0.0","1.0,1.0,1.0",42354114,42354371,42323611,42327445,42383361,42383554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ccdc142os","ENSMUSG00000087578","chr6","-",0.0463108859567724,0.178,"0.778,0.714,1.0","0.478,0.789,0.692",83084723,83084895,83083847,83084171,83085864,83085968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Dysf","ENSMUSG00000033788","chr6","+",1.56531405934018e-05,0.143,"1.0,1.0,1.0","0.903,0.777,0.891",84073458,84073500,84064773,84064856,84074689,84074805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tia1","ENSMUSG00000071337","chr6","+",2.04873155477467e-13,0.122,"0.938,0.959,0.945","0.803,0.835,0.837",86396082,86396115,86395859,86395914,86397305,86397393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tia1","ENSMUSG00000071337","chr6","+",1.32846751798796e-07,0.305,"0.462,0.509,0.397","0.205,0.101,0.148",86396675,86396794,86395859,86395914,86397305,86397393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Eml4","ENSMUSG00000032624","chr17","+",6.98683824355933e-05,-0.102,"0.727,0.786,0.77","0.893,0.873,0.823",83732686,83732860,83729034,83729164,83734651,83734780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Vps26a","ENSMUSG00000020078","chr10","-",9.54480796022348e-06,0.6,"1.0,1.0,1.0","0.4,0.2,0.6",62305679,62305836,62300410,62300517,62322436,62322511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Actl6b","ENSMUSG00000029712","chr5","+",0.0477440730540765,-0.105,"0.056,0.085,0.103","0.084,0.305,0.171",137552774,137552940,137551816,137552045,137561368,137561466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Nr2c2","ENSMUSG00000005893","chr6","+",2.34711292076865e-06,-0.443,"0.637,0.735,0.299","1.0,1.0,1.0",92082262,92082346,92068370,92068723,92116760,92116871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tpd52l1","ENSMUSG00000000296","chr10","-",0.0465453442839455,0.245,"0.151,0.299,0.516","0.092,0.052,0.088",31214180,31214241,31208371,31208965,31222606,31222708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cntn6","ENSMUSG00000030092","chr6","+",0.00043276973528485,0.287,"1.0,1.0,1.0","0.596,1.0,0.542",104705226,104705329,104703033,104703237,104744669,104744854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Efhc1","ENSMUSG00000041809","chr1","+",1.236514189234e-07,-0.69,"0.0,0.0,0.143","1.0,0.714,0.5",21031376,21031526,21030353,21030641,21037547,21037740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Dlg3","ENSMUSG00000000881","chrX","+",2.61320321467655e-05,0.475,"1.0,1.0,1.0","0.078,0.832,0.665",99853467,99853513,99850785,99850861,99855107,99855149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Pex26","ENSMUSG00000067825","chr6","+",7.17327407114741e-05,-0.58,"0.679,0.0,0.096","1.0,0.514,1.0",121174840,121174973,121170470,121170706,121175586,121175796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Uspl1","ENSMUSG00000041264","chr5","+",1.13943734648718e-07,0.155,"0.467,0.44,0.427","0.312,0.292,0.265",149124517,149124644,149121476,149121616,149125154,149125283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Uspl1","ENSMUSG00000041264","chr5","+",1.24974149478649e-07,0.17,"0.614,0.537,0.53","0.412,0.388,0.371",149124517,149124686,149121369,149121616,149125154,149125283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Kars","ENSMUSG00000031948","chr8","-",0.0400975199066289,0.117,"0.649,0.501,0.553","0.421,0.481,0.45",112735113,112735171,112734838,112735018,112736853,112736912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Aamdc","ENSMUSG00000035642","chr7","-",0.0393164740128429,-0.171,"0.557,0.0,0.0","0.264,0.295,0.512",97218893,97218981,97199754,97199948,97224794,97224898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Eno2","ENSMUSG00000004267","chr6","-",7.23755642427545e-05,0.11,"0.733,0.715,0.697","0.627,0.587,0.602",124743493,124743627,124740689,124740887,124743995,124744065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Rcbtb2","ENSMUSG00000022106","chr14","+",0.0448630229039434,0.218,"1.0,0.783,0.742","0.519,1.0,0.351",73395827,73395885,73392270,73392334,73397941,73398084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","A830011K09Rik","ENSMUSG00000089957","chr6","+",0.00312722693328083,0.4,"0.2,1.0,1.0","1.0,0.0,0.0",138402669,138402978,138400102,138400363,138404357,138404405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Xrcc6","ENSMUSG00000022471","chr15","+",0.0206899056840974,0.225,"0.2,0.5,0.2","0.029,0.086,0.111",81913763,81913925,81911425,81911612,81919877,81919978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Senp8","ENSMUSG00000051705","chr9","-",0.000794706483341185,-0.12,"0.117,0.171,0.116","0.267,0.247,0.251",59657544,59657654,59647222,59647315,59657860,59657910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cep44","ENSMUSG00000038215","chr8","-",0.00214579515835895,-0.13,"0.186,0.155,0.224","0.357,0.366,0.233",57003097,57003156,57000422,57000559,57003579,57004082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cep44","ENSMUSG00000038215","chr8","-",0.000230691101021401,-0.195,"0.226,0.227,0.256","0.447,0.491,0.355",57003097,57003156,57000422,57000559,57003722,57003834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Xpo6","ENSMUSG00000000131","chr7","-",0.0482661354896272,0.356,"1.0,1.0,0.532","0.363,0.102,1.0",125770201,125770314,125760032,125760192,125799070,125799585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tsku","ENSMUSG00000049580","chr7","-",0.0131240475414631,-0.486,"0.462,0.061,0.34","0.436,1.0,0.885",98002683,98002823,97999874,98002337,98008564,98008674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Atf7ip","ENSMUSG00000030213","chr6","+",0.00832141057289344,0.29,"1.0,1.0,0.354","0.215,1.0,0.268",136532415,136532538,136531001,136531082,136536761,136538437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Zbtb32","ENSMUSG00000006310","chr7","-",3.40618377033616e-05,-0.342,"0.6,0.818,0.556","1.0,1.0,1.0",30290481,30291390,30290220,30290294,30298204,30298334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Rdh13","ENSMUSG00000008435","chr7","-",3.07097629243643e-09,0.153,"0.294,0.246,0.298","0.144,0.111,0.125",4447976,4448121,4447201,4447320,4448445,4448641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tnnt1","ENSMUSG00000064179","chr7","-",0.0273086947493392,0.101,"1.0,1.0,1.0","0.78,1.0,0.918",4511472,4511582,4510520,4510611,4512009,4512123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tnnt1","ENSMUSG00000064179","chr7","-",0.00153835929284633,0.213,"1.0,1.0,1.0","0.571,1.0,0.789",4511472,4511624,4510520,4510611,4512009,4512123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ptprh","ENSMUSG00000035429","chr7","-",0.00140060464180006,0.19,"1.0,1.0,1.0","0.733,1.0,0.698",4555868,4555945,4555626,4555761,4557173,4557264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tmem164","ENSMUSG00000047045","chrX","+",0.00594600397575347,-0.115,"0.462,0.378,0.459","0.609,0.51,0.526",141465286,141465945,141464413,141464552,141535035,141535085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Rian","ENSMUSG00000097451","chr12","+",0.00298803571791187,0.416,"0.789,1.0,1.0","0.445,0.097,1.0",109572647,109572777,109571451,109571735,109573847,109573930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Rian","ENSMUSG00000097451","chr12","+",0.000689733862721646,-0.219,"0.028,0.073,0.0","0.085,0.428,0.246",109600709,109600788,109593582,109593587,109601827,109601891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Rian","ENSMUSG00000097451","chr12","+",0.0038272195332138,0.134,"1.0,0.965,1.0","0.94,0.724,0.898",109604272,109604360,109593481,109593587,109606700,109606762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Nlrp4c","ENSMUSG00000034690","chr7","+",0.0150042118193883,0.198,"0.0,0.2,0.538","0.0,0.077,0.067",6068377,6069950,6048159,6048220,6087542,6087710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Zfp532","ENSMUSG00000042439","chr18","+",0.0250658007355659,0.146,"0.759,0.857,0.825","0.603,0.655,0.746",65789421,65789703,65777263,65777440,65815965,65816078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","1700086O06Rik","ENSMUSG00000097080","chr18","-",0.000363339127763426,-0.237,"0.692,0.775,0.55","0.85,0.959,0.918",38372625,38372804,38371433,38372242,38382766,38383233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","1700086O06Rik","ENSMUSG00000097080","chr18","-",0.0214611538063312,-0.25,"1.0,0.583,0.667","1.0,1.0,1.0",38372625,38372804,38372109,38372238,38382766,38383233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","1700086O06Rik","ENSMUSG00000097080","chr18","-",0.000223879957312075,-0.103,"0.888,0.857,0.797","0.898,0.981,0.971",38373891,38374006,38371432,38372242,38382766,38382991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Adgrl1","ENSMUSG00000013033","chr8","+",2.26623081704636e-07,-0.112,"0.123,0.121,0.056","0.209,0.21,0.216",84650834,84650984,84649627,84649737,84656092,84656681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Adgrl1","ENSMUSG00000013033","chr8","+",0.000258965820401399,-0.147,"0.43,0.461,0.365","0.578,0.565,0.554",84652890,84652905,84649627,84649737,84656092,84656893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Iffo1","ENSMUSG00000038271","chr6","+",2.04873155477467e-13,0.23,"0.467,0.42,0.424","0.207,0.206,0.208",125128757,125128766,125128347,125128488,125129576,125129734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Hif3a","ENSMUSG00000004328","chr7","-",0.00545987574132393,0.216,"0.909,1.0,1.0","0.647,0.615,1.0",16784473,16784682,16782924,16783031,16785057,16785170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Sec16b","ENSMUSG00000026589","chr1","+",9.69742996232408e-05,0.172,"0.875,0.908,0.929","0.751,0.699,0.747",157334955,157335123,157334297,157334430,157352354,157352423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Snapc3","ENSMUSG00000028483","chr4","+",0.00456841273262642,0.554,"0.616,0.286,1.0","0.103,0.0,0.138",83373251,83373288,83372190,83372385,83384201,83384364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Gipr","ENSMUSG00000030406","chr7","-",0.0385234501025313,0.254,"0.86,1.0,0.872","0.794,0.356,0.819",18893885,18893955,18893670,18893759,18896473,18896618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Gipr","ENSMUSG00000030406","chr7","-",0.0366061025404262,0.528,"1.0,1.0,1.0","1.0,0.0,0.415",18894255,18894316,18893670,18893759,18894519,18894679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Baz2b","ENSMUSG00000026987","chr2","-",0.0171106122989932,-0.123,"0.102,0.146,0.058","0.338,0.183,0.153",60037138,60037307,59991778,59991878,60040056,60040145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Zc3h12c","ENSMUSG00000035164","chr9","-",0.000129026439358609,0.125,"1.0,1.0,0.971","0.915,0.878,0.802",52054974,52055726,52037862,52038002,52079801,52079872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Wbp1","ENSMUSG00000030035","chr6","-",1.92836857593252e-11,-0.173,"0.356,0.403,0.349","0.512,0.583,0.533",83097752,83097854,83097165,83097268,83098183,83098368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Wbp1","ENSMUSG00000030035","chr6","-",3.15865762066494e-08,-0.151,"0.515,0.57,0.509","0.638,0.731,0.677",83097752,83097857,83097165,83097268,83098183,83098387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ceacam1","ENSMUSG00000074272","chr7","-",0.0321405943595933,-0.399,"0.425,0.689,0.689","1.0,1.0,1.0",25164892,25164945,25164273,25164305,25165741,25165862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Lat2","ENSMUSG00000040751","chr5","-",5.95824572397754e-05,0.482,"1.0,1.0,1.0","0.292,1.0,0.261",134635214,134635246,134634785,134634816,134635413,134635474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Zfp850","ENSMUSG00000096916","chr7","-",3.14673478625887e-06,-0.207,"0.693,0.622,0.837","0.898,0.946,0.93",27711760,27711875,27707808,27707861,27713440,27713540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Sirt2","ENSMUSG00000015149","chr7","+",6.1896908112003e-10,-0.122,"0.161,0.146,0.139","0.262,0.264,0.285",28467056,28467103,28466191,28466292,28471235,28471284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Apol7a","ENSMUSG00000010601","chr15","-",0.0229081978157337,-0.174,"0.878,0.893,0.642","1.0,1.0,0.935",77280606,77280706,77280429,77280517,77282514,77282651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Arhgap33","ENSMUSG00000036882","chr7","-",0.0123505192959145,-0.101,"0.276,0.325,0.351","0.47,0.411,0.375",30233527,30233637,30232359,30232457,30234350,30234434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","4930412C18Rik","ENSMUSG00000085558","chr4","+",0.00119108947928263,0.522,"1.0,1.0,1.0","1.0,0.274,0.159",9782625,9782739,9776036,9776197,9798098,9798470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tmem147","ENSMUSG00000006315","chr7","-",0.0242883344536512,-0.199,"0.198,0.085,0.136","0.245,0.365,0.405",30427923,30427993,30427629,30427714,30428626,30428696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Tmem147","ENSMUSG00000006315","chr7","-",0.00439880577356792,-0.285,"0.0,0.0,1.0","0.588,0.641,0.625",30428081,30428141,30427629,30427714,30428768,30428851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Cep89","ENSMUSG00000023072","chr7","+",9.40859047319935e-07,0.113,"0.249,0.155,0.172","0.059,0.092,0.087",35129339,35129536,35128581,35128723,35131942,35132032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Pbld2","ENSMUSG00000020072","chr10","+",1.14688800712809e-05,0.268,"1.0,1.0,1.0","0.687,0.814,0.694",62889642,62889731,62888207,62888237,62890105,62890284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KO_vs_Pos","SE","Skipped Exon","Ankrd24","ENSMUSG00000054708","chr10","+",0.0235419988823386,-0.151,"0.832,0.746,0.898","1.0,1.0,0.93",81470698,81470819,81469532,81469589,81470903,81470992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
