"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR","significant","direction"
"chr11:51163904:51163995:51162849:51164386:SE","SE","ENSMUSG00000020385","Clk4",91,"Regular (>50bp)",-0.224,0,TRUE,"Exclusion (dPSI < 0)"
"chr9:44324213:44324319:44323780:44324767:SE","SE","ENSMUSG00000043923","Ccdc84",106,"Regular (>50bp)",-0.129,6.73922375967719e-06,TRUE,"Exclusion (dPSI < 0)"
"chr9:44324433:44324498:44323780:44324767:SE","SE","ENSMUSG00000043923","Ccdc84",65,"Regular (>50bp)",-0.183,0.00388349795913895,TRUE,"Exclusion (dPSI < 0)"
"chr8:96443548:96443606:96443429:96444548:SE","SE","ENSMUSG00000031671","Setd6",58,"Regular (>50bp)",-0.119,6.53699318291269e-07,TRUE,"Exclusion (dPSI < 0)"
"chr8:96443548:96443606:96443429:96444820:SE","SE","ENSMUSG00000031671","Setd6",58,"Regular (>50bp)",-0.285,0,TRUE,"Exclusion (dPSI < 0)"
"chr8:96443548:96443669:96443429:96444820:SE","SE","ENSMUSG00000031671","Setd6",121,"Regular (>50bp)",-0.236,0,TRUE,"Exclusion (dPSI < 0)"
"chr8:96444548:96444729:96443429:96444820:SE","SE","ENSMUSG00000031671","Setd6",181,"Regular (>50bp)",-0.223,3.13897056497055e-14,TRUE,"Exclusion (dPSI < 0)"
"chr1:133583082:133583136:133582176:133588974:SE","SE","ENSMUSG00000102976","Zc3h11a",54,"Regular (>50bp)",0.13,3.14035198120558e-05,TRUE,"Inclusion (dPSI > 0)"
"chr7:141552656:141552751:141552459:141554578:SE","SE","ENSMUSG00000053046","Brsk2",95,"Regular (>50bp)",-0.145,0.00100616872555047,TRUE,"Exclusion (dPSI < 0)"
"chr7:141554578:141554623:141552459:141556211:SE","SE","ENSMUSG00000053046","Brsk2",45,"Small (30-50bp)",0.107,0.00219104248196706,TRUE,"Inclusion (dPSI > 0)"
"chr7:141554578:141554626:141552751:141555799:SE","SE","ENSMUSG00000053046","Brsk2",48,"Small (30-50bp)",-0.146,0.000964330749843827,TRUE,"Exclusion (dPSI < 0)"
"chr7:144809616:144809698:144750520:144810250:SE","SE","ENSMUSG00000048677","Tpcn2",82,"Regular (>50bp)",0.122,0.0260609449884544,TRUE,"Inclusion (dPSI > 0)"
"chr11:106935317:106935491:106934651:106937825:SE","SE","ENSMUSG00000040481","Bptf",174,"Regular (>50bp)",-0.144,7.43826098854854e-13,TRUE,"Exclusion (dPSI < 0)"
"chr11:106977537:106977723:106973526:106986541:SE","SE","ENSMUSG00000040481","Bptf",186,"Regular (>50bp)",-0.101,0.000109870214734505,TRUE,"Exclusion (dPSI < 0)"
"chr11:106985827:106986016:106973526:106986541:SE","SE","ENSMUSG00000040481","Bptf",189,"Regular (>50bp)",-0.107,1.02312058436645e-07,TRUE,"Exclusion (dPSI < 0)"
"chr11:106985827:106986016:106977723:106986541:SE","SE","ENSMUSG00000040481","Bptf",189,"Regular (>50bp)",-0.118,3.97072347044578e-08,TRUE,"Exclusion (dPSI < 0)"
"chr8:48766272:48766299:48763804:48788623:SE","SE","ENSMUSG00000031561","Tenm3",27,"Microexon (0-30bp)",-0.107,0.000820526485570748,TRUE,"Exclusion (dPSI < 0)"
"chr8:57786153:57786666:57785668:57792899:SE","SE","ENSMUSG00000097910","Hdnr",513,"Regular (>50bp)",0.284,0.0102664952543065,TRUE,"Inclusion (dPSI > 0)"
"chr8:57791917:57791982:57785668:57792899:SE","SE","ENSMUSG00000097910","Hdnr",65,"Regular (>50bp)",0.183,0.00190596476088572,TRUE,"Inclusion (dPSI > 0)"
"chr8:61349771:61349870:61343570:61358581:SE","SE","ENSMUSG00000038005","Hpf1",99,"Regular (>50bp)",0.118,9.52976432449854e-05,TRUE,"Inclusion (dPSI > 0)"
"chr10:69817945:69817991:69816224:69821912:SE","SE","ENSMUSG00000069601","Ank3",46,"Small (30-50bp)",-0.124,0.0266382038889151,TRUE,"Exclusion (dPSI < 0)"
"chr10:69837752:69838061:69835328:69838340:SE","SE","ENSMUSG00000069601","Ank3",309,"Regular (>50bp)",-0.283,0,TRUE,"Exclusion (dPSI < 0)"
"chr8:71364489:71364572:71358771:71368994:SE","SE","ENSMUSG00000019261","Map1s",83,"Regular (>50bp)",0.355,0.00217403392032402,TRUE,"Inclusion (dPSI > 0)"
"chr8:71365156:71365297:71358771:71368994:SE","SE","ENSMUSG00000019261","Map1s",141,"Regular (>50bp)",0.266,0.0439638577027943,TRUE,"Inclusion (dPSI > 0)"
"chr8:75774620:75774705:75760455:75781204:SE","SE","ENSMUSG00000042870","Tom1",85,"Regular (>50bp)",0.214,0.000871785097193537,TRUE,"Inclusion (dPSI > 0)"
"chr8:129993965:129994180:129990205:129994874:SE","SE","ENSMUSG00000110605","Gm32856",215,"Regular (>50bp)",0.256,0.0157578072445002,TRUE,"Inclusion (dPSI > 0)"
"chr11:49103521:49103603:49094365:49105890:SE","SE","ENSMUSG00000046311","Zfp62",82,"Regular (>50bp)",0.468,0.038612082067906,TRUE,"Inclusion (dPSI > 0)"
"chr11:49104416:49104469:49094365:49105890:SE","SE","ENSMUSG00000046311","Zfp62",53,"Regular (>50bp)",0.124,0.00040217081057994,TRUE,"Inclusion (dPSI > 0)"
"chr9:102465906:102466186:102464211:102471706:SE","SE","ENSMUSG00000032534","Cep63",280,"Regular (>50bp)",-0.103,0.0418883540552921,TRUE,"Exclusion (dPSI < 0)"
"chr9:102498894:102498927:102496959:102500754:SE","SE","ENSMUSG00000032534","Cep63",33,"Small (30-50bp)",-0.306,0.00254057639001563,TRUE,"Exclusion (dPSI < 0)"
"chr9:108673739:108673771:108673595:108674482:SE","SE","ENSMUSG00000032599","Ip6k2",32,"Small (30-50bp)",0.131,0.044401227577591,TRUE,"Inclusion (dPSI > 0)"
"chr3:60504139:60504250:60503185:60511114:SE","SE","ENSMUSG00000027763","Mbnl1",111,"Regular (>50bp)",0.117,0,TRUE,"Inclusion (dPSI > 0)"
"chr7:126091615:126091780:126091387:126091929:SE","SE","ENSMUSG00000032637","Atxn2l",165,"Regular (>50bp)",-0.226,0.000970767945911804,TRUE,"Exclusion (dPSI < 0)"
"chr7:126091615:126091780:126091387:126091983:SE","SE","ENSMUSG00000032637","Atxn2l",165,"Regular (>50bp)",-0.157,0.00355246284404989,TRUE,"Exclusion (dPSI < 0)"
"chr10:39498898:39499087:39498723:39508945:SE","SE","ENSMUSG00000087177","E130307A14Rik",189,"Regular (>50bp)",-0.257,0.000823706906721409,TRUE,"Exclusion (dPSI < 0)"
"chr10:39508945:39509012:39499087:39557468:SE","SE","ENSMUSG00000087177","E130307A14Rik",67,"Regular (>50bp)",-0.26,0.00042539375783409,TRUE,"Exclusion (dPSI < 0)"
"chr10:39521551:39521804:39516507:39557468:SE","SE","ENSMUSG00000087177","E130307A14Rik",253,"Regular (>50bp)",-0.203,0.00262673231533932,TRUE,"Exclusion (dPSI < 0)"
"chr10:39521551:39521804:39516507:39607733:SE","SE","ENSMUSG00000087177","E130307A14Rik",253,"Regular (>50bp)",-0.246,0.0481296226893661,TRUE,"Exclusion (dPSI < 0)"
"chr10:39530517:39530684:39516507:39557468:SE","SE","ENSMUSG00000087177","E130307A14Rik",167,"Regular (>50bp)",-0.118,0.0459728656436306,TRUE,"Exclusion (dPSI < 0)"
"chr10:39530517:39530684:39521804:39557468:SE","SE","ENSMUSG00000087177","E130307A14Rik",167,"Regular (>50bp)",-0.421,0.000159046178629461,TRUE,"Exclusion (dPSI < 0)"
"chr5:110543910:110543940:110527459:110580766:SE","SE","ENSMUSG00000043323","Fbrsl1",30,"Microexon (0-30bp)",0.24,0.00120904652686324,TRUE,"Inclusion (dPSI > 0)"
"chr1:120092494:120092612:120088386:120093864:SE","SE","ENSMUSG00000026388","3110009E18Rik",118,"Regular (>50bp)",-0.128,0.000645570877316035,TRUE,"Exclusion (dPSI < 0)"
"chr1:120099130:120099212:120093902:120115770:SE","SE","ENSMUSG00000026388","3110009E18Rik",82,"Regular (>50bp)",0.142,0.0026164502100624,TRUE,"Inclusion (dPSI > 0)"
"chr10:80159506:80159610:80159434:80159687:SE","SE","ENSMUSG00000020131","Pcsk4",104,"Regular (>50bp)",0.157,0.000318661703243936,TRUE,"Inclusion (dPSI > 0)"
"chr10:82236587:82236820:82204792:82257833:SE","SE","ENSMUSG00000073427","Gm4924",233,"Regular (>50bp)",0.426,7.51877716939103e-05,TRUE,"Inclusion (dPSI > 0)"
"chr11:3093694:3093790:3093336:3094216:SE","SE","ENSMUSG00000023764","Sfi1",96,"Regular (>50bp)",-0.113,6.38691009313994e-05,TRUE,"Exclusion (dPSI < 0)"
"chr11:3103431:3103498:3096292:3114556:SE","SE","ENSMUSG00000023764","Sfi1",67,"Regular (>50bp)",0.173,0.00186505085900049,TRUE,"Inclusion (dPSI > 0)"
"chr11:93971565:93971580:93970036:93972165:SE","SE","ENSMUSG00000020859","Spag9",15,"Microexon (0-30bp)",0.168,0.0320554566746996,TRUE,"Inclusion (dPSI > 0)"
"chr2:30236070:30236085:30235951:30236364:SE","SE","ENSMUSG00000026860","Sh3glb2",15,"Microexon (0-30bp)",-0.128,0,TRUE,"Exclusion (dPSI < 0)"
"chr2:30238566:30238629:30237116:30240299:SE","SE","ENSMUSG00000026860","Sh3glb2",63,"Regular (>50bp)",0.109,6.62958453222306e-05,TRUE,"Inclusion (dPSI > 0)"
"chr5:115789214:115789323:115787628:115789877:SE","SE","ENSMUSG00000041609","Bicdl1",109,"Regular (>50bp)",0.102,0.00129288026233258,TRUE,"Inclusion (dPSI > 0)"
"chr5:115799433:115799577:115794090:115800758:SE","SE","ENSMUSG00000041609","Bicdl1",144,"Regular (>50bp)",-0.109,0.00612145755105127,TRUE,"Exclusion (dPSI < 0)"
"chrX:47712838:47713083:47712705:47714472:SE","SE","ENSMUSG00000031105","Slc25a14",245,"Regular (>50bp)",-0.167,0.0244373112585981,TRUE,"Exclusion (dPSI < 0)"
"chrX:47717012:47717060:47713083:47718128:SE","SE","ENSMUSG00000031105","Slc25a14",48,"Small (30-50bp)",0.267,0.00541359089233251,TRUE,"Inclusion (dPSI > 0)"
"chr11:77702834:77703545:77700684:77706681:SE","SE","ENSMUSG00000000631","Myo18a",711,"Regular (>50bp)",-0.444,0.0158665579843822,TRUE,"Exclusion (dPSI < 0)"
"chr11:77745503:77745548:77744717:77748548:SE","SE","ENSMUSG00000000631","Myo18a",45,"Small (30-50bp)",-0.12,0.000131915200960212,TRUE,"Exclusion (dPSI < 0)"
"chrX:132973884:132974026:132973962:132974026:132973426:132973513:A3SS","A3SS","ENSMUSG00000031256","Cstf2",142,"Regular (>50bp)",0.173,1.65183223630362e-08,TRUE,"Inclusion (dPSI > 0)"
"chrX:84652995:84653190:84652998:84653190:84619155:84619216:A3SS","A3SS","ENSMUSG00000035476","Tab3",195,"Regular (>50bp)",0.121,0.000981741928137624,TRUE,"Inclusion (dPSI > 0)"
"chr17:28545067:28545541:28545125:28545541:28539763:28539830:A3SS","A3SS","ENSMUSG00000007570","Fance",474,"Regular (>50bp)",-0.138,0.0119352096357261,TRUE,"Exclusion (dPSI < 0)"
"chr15:66469513:66469603:66469525:66469603:66469207:66469296:A3SS","A3SS","ENSMUSG00000072501","Phf20l1",90,"Regular (>50bp)",0.147,0.000290945214575651,TRUE,"Inclusion (dPSI > 0)"
"chr15:66476625:66476754:66476628:66476754:66475875:66476089:A3SS","A3SS","ENSMUSG00000072501","Phf20l1",129,"Regular (>50bp)",0.107,0.0474792875776589,TRUE,"Inclusion (dPSI > 0)"
"chr11:104189323:104190082:104189371:104190082:104185684:104185750:A3SS","A3SS","ENSMUSG00000018411","Mapt",759,"Regular (>50bp)",-0.122,3.00096233644406e-05,TRUE,"Exclusion (dPSI < 0)"
"chr5:33094864:33095048:33094891:33095048:33091293:33091359:A3SS","A3SS","ENSMUSG00000037426","Depdc5",184,"Regular (>50bp)",0.191,2.96916896782272e-05,TRUE,"Inclusion (dPSI > 0)"
"chr5:31705954:31706025:31705957:31706025:31703523:31703610:A3SS","A3SS","ENSMUSG00000029141","Slc4a1ap",71,"Regular (>50bp)",0.161,0.000257833989477713,TRUE,"Inclusion (dPSI > 0)"
"chr19:40287906:40288097:40287906:40287965:40288686:40288746:A3SS","A3SS","ENSMUSG00000025006","Sorbs1",191,"Regular (>50bp)",-0.133,3.51131047581848e-07,TRUE,"Exclusion (dPSI < 0)"
"chr11:101184826:101185054:101184826:101184973:101185791:101185990:A3SS","A3SS","ENSMUSG00000035086","Becn1",228,"Regular (>50bp)",-0.116,0.00463317426027126,TRUE,"Exclusion (dPSI < 0)"
"chr3:148526608:148526690:148526608:148526661:148528590:148528687:A3SS","A3SS","ENSMUSG00000028184","Adgrl2",82,"Regular (>50bp)",-0.177,0.0012567052559445,TRUE,"Exclusion (dPSI < 0)"
"chr3:126770493:126770596:126770493:126770581:126775448:126775593:A3SS","A3SS","ENSMUSG00000032826","Ank2",103,"Regular (>50bp)",-0.118,0.0236707118722263,TRUE,"Exclusion (dPSI < 0)"
"chr13:65346982:65347284:65346982:65347237:65353433:65353530:A3SS","A3SS","ENSMUSG00000032999","Nlrp4f",302,"Regular (>50bp)",-0.116,0.0130148538816869,TRUE,"Exclusion (dPSI < 0)"
"chr1:160864693:160864885:160864857:160864885:160864389:160864422:A3SS","A3SS","ENSMUSG00000053332","Gas5",192,"Regular (>50bp)",-0.352,0,TRUE,"Exclusion (dPSI < 0)"
"chr3:88358651:88358804:88358651:88358774:88358994:88359093:A3SS","A3SS","ENSMUSG00000028064","Sema4a",153,"Regular (>50bp)",-0.313,0.00240925196503737,TRUE,"Exclusion (dPSI < 0)"
"chr2:121020304:121020446:121020307:121020446:121019842:121019950:A3SS","A3SS","ENSMUSG00000027263","Tubgcp4",142,"Regular (>50bp)",0.124,0.00602683836377083,TRUE,"Inclusion (dPSI > 0)"
"chr2:173457275:173458216:173457275:173457369:173501115:173501160:A3SS","A3SS","ENSMUSG00000121504","Ppp4r1l-ps",941,"Regular (>50bp)",-0.191,0.001384476012439,TRUE,"Exclusion (dPSI < 0)"
"chr7:28069662:28070467:28069662:28069919:28070539:28070670:A3SS","A3SS","ENSMUSG00000037552","Plekhg2",805,"Regular (>50bp)",-0.183,1.88753609965424e-05,TRUE,"Exclusion (dPSI < 0)"
"chr7:28069662:28070467:28069662:28069922:28070539:28070670:A3SS","A3SS","ENSMUSG00000037552","Plekhg2",805,"Regular (>50bp)",-0.167,1.1585349781486e-05,TRUE,"Exclusion (dPSI < 0)"
"chr3:33861987:33862097:33862004:33862097:33860964:33861082:A3SS","A3SS","ENSMUSG00000027677","Ttc14",110,"Regular (>50bp)",0.183,0.000112639655519061,TRUE,"Inclusion (dPSI > 0)"
"chr2:180622190:180622267:180622196:180622267:180621453:180621513:A3SS","A3SS","ENSMUSG00000027575","Arfgap1",77,"Regular (>50bp)",0.297,2.19687304480556e-05,TRUE,"Inclusion (dPSI > 0)"
"chr15:89071158:89071253:89071158:89071201:89071350:89071446:A3SS","A3SS","ENSMUSG00000015377","Dennd6b",95,"Regular (>50bp)",-0.153,0.00446486664151635,TRUE,"Exclusion (dPSI < 0)"
"chr7:24617944:24618776:24618608:24618776:24617319:24617425:A3SS","A3SS","ENSMUSG00000040940","Arhgef1",832,"Regular (>50bp)",-0.247,0.00019458006140348,TRUE,"Exclusion (dPSI < 0)"
"chr3:104725251:104725472:104725251:104725437:104725672:104725879:A3SS","A3SS","ENSMUSG00000002227","Mov10",221,"Regular (>50bp)",-0.127,0.0360785948966784,TRUE,"Exclusion (dPSI < 0)"
"chr3:14616231:14616587:14616447:14616587:14615310:14615515:A3SS","A3SS","ENSMUSG00000027550","Lrrcc1",356,"Regular (>50bp)",-0.118,2.01428518630461e-05,TRUE,"Exclusion (dPSI < 0)"
"chr6:31305225:31305295:31305266:31305295:31261937:31262055:A3SS","A3SS","ENSMUSG00000087380","2210408F21Rik",70,"Regular (>50bp)",-0.219,2.0899578364218e-12,TRUE,"Exclusion (dPSI < 0)"
"chr19:6500557:6500629:6500560:6500629:6493660:6493678:A3SS","A3SS","ENSMUSG00000033768","Nrxn2",72,"Regular (>50bp)",-0.12,0.0447777124984635,TRUE,"Exclusion (dPSI < 0)"
"chr6:140539280:140542836:140541974:140542836:140537353:140537490:A3SS","A3SS","ENSMUSG00000030231","Plekha5",3556,"Regular (>50bp)",-0.122,6.41421521785335e-07,TRUE,"Exclusion (dPSI < 0)"
"chr12:109617274:109617533:109617446:109617533:109616505:109616591:A3SS","A3SS","ENSMUSG00000097451","Rian",259,"Regular (>50bp)",-0.125,0.0473870294987939,TRUE,"Exclusion (dPSI < 0)"
"chr12:70314007:70314040:70314007:70314037:70314835:70314974:A3SS","A3SS","ENSMUSG00000021071","Trim9",33,"Small (30-50bp)",0.267,0.0424746116292359,TRUE,"Inclusion (dPSI > 0)"
"chr7:126418995:126419126:126418999:126419126:126417465:126417565:A3SS","A3SS","ENSMUSG00000058966","Tlcd3b",131,"Regular (>50bp)",0.117,0.0285349994176654,TRUE,"Inclusion (dPSI > 0)"
"chr12:34483079:34483230:34483079:34483221:34487135:34487377:A3SS","A3SS","ENSMUSG00000004698","Hdac9",151,"Regular (>50bp)",0.128,0.0248088386495284,TRUE,"Inclusion (dPSI > 0)"
"chr10:69837752:69838431:69838340:69838431:69835184:69835328:A3SS","A3SS","ENSMUSG00000069601","Ank3",679,"Regular (>50bp)",-0.261,0,TRUE,"Exclusion (dPSI < 0)"
"chr16:17456243:17456505:17456359:17456505:17453345:17453432:A3SS","A3SS","ENSMUSG00000005899","Smpd4",262,"Regular (>50bp)",-0.183,0.000815971492033321,TRUE,"Exclusion (dPSI < 0)"
"chr17:15721415:15721619:15721415:15721464:15723226:15723390:A5SS","A5SS","ENSMUSG00000014767","Tbp",204,"Regular (>50bp)",-0.12,7.4493073450418e-05,TRUE,"Exclusion (dPSI < 0)"
"chr16:93387143:93388191:93387761:93388191:93386798:93386973:A5SS","A5SS","ENSMUSG00000022948","Setd4",1048,"Regular (>50bp)",-0.189,0.00779427780163651,TRUE,"Exclusion (dPSI < 0)"
"chr14:52126603:52126854:52126603:52126674:52126984:52127092:A5SS","A5SS","ENSMUSG00000004561","Mettl17",251,"Regular (>50bp)",-0.338,0,TRUE,"Exclusion (dPSI < 0)"
"chr13:22129281:22129588:22129281:22129369:22129725:22129969:A5SS","A5SS","ENSMUSG00000006720","Zfp184",307,"Regular (>50bp)",0.15,0.00181118236056373,TRUE,"Inclusion (dPSI > 0)"
"chr11:94316589:94316803:94316610:94316803:94309644:94309796:A5SS","A5SS","ENSMUSG00000020866","Cacna1g",214,"Regular (>50bp)",-0.282,0.00328849067383597,TRUE,"Exclusion (dPSI < 0)"
"chr15:98422339:98422593:98422441:98422593:98418198:98418306:A5SS","A5SS","ENSMUSG00000022992","Kansl2",254,"Regular (>50bp)",-0.147,0,TRUE,"Exclusion (dPSI < 0)"
"chr17:24438704:24439284:24439225:24439284:24438126:24438180:A5SS","A5SS","ENSMUSG00000024118","Tedc2",580,"Regular (>50bp)",-0.149,2.695279896705e-14,TRUE,"Exclusion (dPSI < 0)"
"chr16:31615683:31615828:31615683:31615783:31624431:31624552:A5SS","A5SS","ENSMUSG00000022770","Dlg1",145,"Regular (>50bp)",0.153,1.82865756724972e-10,TRUE,"Inclusion (dPSI > 0)"
"chr4:155070671:155071473:155071175:155071473:155069822:155069849:A5SS","A5SS","ENSMUSG00000029055","Plch2",802,"Regular (>50bp)",-0.138,0.0341534467438212,TRUE,"Exclusion (dPSI < 0)"
"chr1:176596798:176597436:176597278:176597436:176588916:176589066:A5SS","A5SS","ENSMUSG00000057335","Cep170",638,"Regular (>50bp)",-0.156,2.27689872052427e-07,TRUE,"Exclusion (dPSI < 0)"
"chr1:58604926:58605113:58605015:58605113:58601798:58601946:A5SS","A5SS","ENSMUSG00000038174","Hycc2",187,"Regular (>50bp)",-0.367,5.31634547412658e-05,TRUE,"Exclusion (dPSI < 0)"
"chr1:40046592:40046699:40046592:40046690:40048847:40049023:A5SS","A5SS","ENSMUSG00000026074","Map4k4",107,"Regular (>50bp)",-0.808,1.00650992302793e-10,TRUE,"Exclusion (dPSI < 0)"
"chr1:160862735:160862846:160862735:160862764:160863321:160863374:A5SS","A5SS","ENSMUSG00000053332","Gas5",111,"Regular (>50bp)",-0.214,0.000202771561191076,TRUE,"Exclusion (dPSI < 0)"
"chr1:160863777:160864149:160863777:160863814:160864389:160864422:A5SS","A5SS","ENSMUSG00000053332","Gas5",372,"Regular (>50bp)",-0.226,0,TRUE,"Exclusion (dPSI < 0)"
"chr1:160863777:160864734:160863777:160864422:160864857:160864885:A5SS","A5SS","ENSMUSG00000053332","Gas5",957,"Regular (>50bp)",-0.325,0,TRUE,"Exclusion (dPSI < 0)"
"chr7:15919372:15919446:15919372:15919442:15919981:15920429:A5SS","A5SS","ENSMUSG00000041420","Meis3",74,"Regular (>50bp)",-0.11,0.0165393891125667,TRUE,"Exclusion (dPSI < 0)"
"chr1:127725577:127725933:127725577:127725623:127727126:127727290:A5SS","A5SS","ENSMUSG00000026349","Ccnt2",356,"Regular (>50bp)",0.107,0.0203267924874174,TRUE,"Inclusion (dPSI > 0)"
"chr4:11976443:11977102:11976443:11976587:11977456:11977570:A5SS","A5SS","ENSMUSG00000085614","1700123M08Rik",659,"Regular (>50bp)",0.382,0.0141374514884717,TRUE,"Inclusion (dPSI > 0)"
"chr1:37419002:37419258:37419002:37419141:37422419:37422452:A5SS","A5SS","ENSMUSG00000026113","Inpp4a",256,"Regular (>50bp)",-0.137,0.00488567103936146,TRUE,"Exclusion (dPSI < 0)"
"chr2:90988749:90988833:90988761:90988833:90988329:90988488:A5SS","A5SS","ENSMUSG00000040687","Madd",84,"Regular (>50bp)",0.181,1.99055966154638e-09,TRUE,"Inclusion (dPSI > 0)"
"chr2:90988752:90988833:90988761:90988833:90988329:90988488:A5SS","A5SS","ENSMUSG00000040687","Madd",81,"Regular (>50bp)",0.149,0.00122673365236356,TRUE,"Inclusion (dPSI > 0)"
"chrX:49669457:49669826:49669689:49669826:49666747:49666901:A5SS","A5SS","ENSMUSG00000085396","Firre",369,"Regular (>50bp)",-0.141,0.00181118236056373,TRUE,"Exclusion (dPSI < 0)"
"chr6:31305223:31305324:31305223:31305295:31312925:31312997:A5SS","A5SS","ENSMUSG00000087380","2210408F21Rik",101,"Regular (>50bp)",0.126,2.55839909694283e-05,TRUE,"Inclusion (dPSI > 0)"
"chr2:34607264:34607394:34607327:34607394:34605216:34605342:A5SS","A5SS","ENSMUSG00000026867","Gapvd1",130,"Regular (>50bp)",-0.133,9.25465424568475e-05,TRUE,"Exclusion (dPSI < 0)"
"chr12:109623221:109623274:109623221:109623265:109624491:109624555:A5SS","A5SS","ENSMUSG00000097451","Rian",53,"Regular (>50bp)",0.287,0.000144959439795492,TRUE,"Inclusion (dPSI > 0)"
"chr7:18821925:18822189:18821925:18822174:18822835:18822921:A5SS","A5SS","ENSMUSG00000030409","Dmpk",264,"Regular (>50bp)",0.109,0.0418290725453011,TRUE,"Inclusion (dPSI > 0)"
"chr7:126417465:126417565:126417465:126417525:126418995:126419126:A5SS","A5SS","ENSMUSG00000058966","Tlcd3b",100,"Regular (>50bp)",-0.114,0.0330544884867369,TRUE,"Exclusion (dPSI < 0)"
"chr10:41354005:41354631:41354005:41354310:41354958:41355067:A5SS","A5SS","ENSMUSG00000019823","Mical1",626,"Regular (>50bp)",-0.183,0.000185758653307828,TRUE,"Exclusion (dPSI < 0)"
"chr9:61301889:61301994:61301889:61301964:61309137:61309339:A5SS","A5SS","ENSMUSG00000032280","Tle3",105,"Regular (>50bp)",0.134,0.0371919100834469,TRUE,"Inclusion (dPSI > 0)"
"chr7:126091929:126092173:126091983:126092173:126091620:126091657:A5SS","A5SS","ENSMUSG00000032637","Atxn2l",244,"Regular (>50bp)",-0.152,1.84634596117999e-08,TRUE,"Exclusion (dPSI < 0)"
"chr11:3084625:3085542:3085282:3085542:3083071:3083207:A5SS","A5SS","ENSMUSG00000023764","Sfi1",917,"Regular (>50bp)",-0.121,0.0193065118350599,TRUE,"Exclusion (dPSI < 0)"
"chrX:134644190:134644271:134644311:134644363:134643727:134645247:MXE","MXE","ENSMUSG00000043384","Gprasp1",81,"Regular (>50bp)",-0.146,1.89778631186539e-07,TRUE,"Exclusion (dPSI < 0)"
"chrX:13417185:13417221:13418611:13418680:13415600:13421116:MXE","MXE","ENSMUSG00000031012","Cask",36,"Small (30-50bp)",0.136,1.23089842693126e-05,TRUE,"Inclusion (dPSI > 0)"
"chr19:17189655:17189694:17193689:17193737:17185693:17198147:MXE","MXE","ENSMUSG00000039126","Prune2",39,"Small (30-50bp)",0.104,0.00876492001807575,TRUE,"Inclusion (dPSI > 0)"
"chr16:42967259:42967306:43053121:43053183:42892832:43122931:MXE","MXE","ENSMUSG00000022708","Zbtb20",47,"Small (30-50bp)",-0.209,0.0376044336828009,TRUE,"Exclusion (dPSI < 0)"
"chr15:62021087:62021201:62031845:62031977:61910050:62047315:MXE","MXE","ENSMUSG00000097039","Pvt1",114,"Regular (>50bp)",0.165,0.00114734782469399,TRUE,"Inclusion (dPSI > 0)"
"chr15:62021087:62021201:62031845:62031977:61979314:62047315:MXE","MXE","ENSMUSG00000097039","Pvt1",114,"Regular (>50bp)",0.133,0.001141313003973,TRUE,"Inclusion (dPSI > 0)"
"chr15:62047612:62047775:62094585:62094752:62047397:62114022:MXE","MXE","ENSMUSG00000097039","Pvt1",163,"Regular (>50bp)",-0.121,0.00247136427963002,TRUE,"Exclusion (dPSI < 0)"
"chrX:72947853:72948075:72949256:72949469:72944342:72950034:MXE","MXE","ENSMUSG00000031389","Arhgap4",222,"Regular (>50bp)",0.216,0.0230019710027239,TRUE,"Inclusion (dPSI > 0)"
"chr14:45860297:45860399:45866310:45866331:45858297:45867036:MXE","MXE","ENSMUSG00000037697","Ddhd1",102,"Regular (>50bp)",-0.127,6.36088685010611e-05,TRUE,"Exclusion (dPSI < 0)"
"chr12:81964438:81966154:81975015:81975148:81960249:81980304:MXE","MXE","ENSMUSG00000021140","Pcnx",1716,"Regular (>50bp)",-0.106,6.47958474074394e-05,TRUE,"Exclusion (dPSI < 0)"
"chr12:81964438:81966154:81975018:81975148:81960249:81980304:MXE","MXE","ENSMUSG00000021140","Pcnx",1716,"Regular (>50bp)",-0.112,1.65998905050769e-05,TRUE,"Exclusion (dPSI < 0)"
"chr11:106071780:106071809:106075387:106075445:106064607:106077926:MXE","MXE","ENSMUSG00000069631","Strada",29,"Microexon (0-30bp)",0.173,1.11932780992581e-06,TRUE,"Inclusion (dPSI > 0)"
"chr11:104185684:104185750:104189371:104190082:104180820:104193186:MXE","MXE","ENSMUSG00000018411","Mapt",66,"Regular (>50bp)",0.156,7.08244469331872e-07,TRUE,"Inclusion (dPSI > 0)"
"chr2:29609604:29609862:29610654:29610750:29600320:29612235:MXE","MXE","ENSMUSG00000039844","Rapgef1",258,"Regular (>50bp)",0.127,0.00380232083540502,TRUE,"Inclusion (dPSI > 0)"
"chr11:3311020:3311108:3311782:3311825:3310586:3320968:MXE","MXE","ENSMUSG00000020451","Limk2",88,"Regular (>50bp)",0.318,0.0118407241389166,TRUE,"Inclusion (dPSI > 0)"
"chr1:133202530:133202617:133208076:133208145:133202112:133209520:MXE","MXE","ENSMUSG00000041757","Plekha6",87,"Regular (>50bp)",0.159,3.2331851397603e-05,TRUE,"Inclusion (dPSI > 0)"
"chr1:133203549:133203603:133208076:133208145:133202617:133209520:MXE","MXE","ENSMUSG00000041757","Plekha6",54,"Regular (>50bp)",0.111,0.0465031737033878,TRUE,"Inclusion (dPSI > 0)"
