"VastDB.ID","gene","length","chrom","start","end","strand","neural.trend","ASD.trend","Ptbp1.dPSI","Ptbp1.signif","Srrm4.dPSI","Srrm4.signif","Srrm3.Srrm4.dPSI","Srrm3.Srrm4.signif","Srsf11.dPSI","Srsf11.signif","Rbfox2.dPSI","Rbfox2.signif","Srrm3.dPSI","Srrm3.signif","Rnps1.dPSI","Rnps1.signif","srrm3_srrm4_dPSI","srrm3_dPSI","srrm4_dPSI","srrm3_srrm4_signif","srrm3_signif","srrm4_signif","match_type","n_rmats_candidates","rmats_id","rmats_gene","rmats_chr","rmats_start","rmats_end","rmats_exon_size","rmats_dPSI","rmats_FDR","rmats_PValue"
"MmuEX0020267","Gdpd5",15,"chr7",106605045,106607283,"+","Neural-high",NA,NA,NA,-0.7,"n.s.",-4,"n.s.",-4,"n.s.",-4,"n.s.",-1,"n.s.",6,"n.s.",-0.04,-0.01,-0.007,"n.s.","n.s.","n.s.","gene_size",1,57487,"Gdpd5","chr7",99106204,99106218,15,-0.004,1,0.932124781747
"MmuEX0020318","Gfra1",15,"chr19",58375069,58526458,"-",NA,NA,1,"n.s.",NA,"n.s.",-3,"n.s.",1,"n.s.",1,"n.s.",NA,NA,NA,NA,-0.03,NA,NA,"n.s.",NA,"n.s.","gene_size",1,59422,"Gfra1","chr19",58381005,58381019,15,0.005,1,1
"MmuEX0020446","Git1",27,"chr11",77314617,77316519,"+","Neural-high","n.s.",1,"n.s.",-26,"lower",-53,"lower",-1,"n.s.",-7,"n.s.",-9,"n.s.",-27,"lower",-0.53,-0.09,-0.26,"lower","n.s.","lower","gene_size",1,57547,"Git1","chr11",77393655,77393681,27,-0.025,2.69130279706225e-06,1.75910920275e-08
"MmuEX0020453","Git2",6,"chr5",115202340,115203287,"-","Neural-high","ASD-low",2,"n.s.",-52.5,"lower",-74,"lower",-45,"lower",-9,"n.s.",-26,"lower",-59,"lower",-0.74,-0.26,-0.525,"lower","lower","lower","gene_size",2,25440,"Git2","chr5",114891209,114891214,6,-0.054,0.00012975668100796,1.68114383969e-06
"MmuEX0021319","Gnas",24,"chr2",174153443,174159712,"+","Neural-high",NA,16,"higher",-8.3,"n.s.",-25,"lower",-17,"lower",5,"n.s.",-11,"n.s.",-1,"n.s.",-0.25,-0.11,-0.083,"lower","n.s.","n.s.","gene_size",3,32050,"Gnas","chr2",174169901,174169924,24,-0.042,0.450167908288734,0.0501380311241
"MmuEX0021475","Gon4l",24,"chr3",88673766,88683992,"+",NA,NA,4,"n.s.",4.8,"n.s.",4,"n.s.",-5,"n.s.",-5,"n.s.",-2,"n.s.",-9,"n.s.",0.04,-0.02,0.048,"n.s.","n.s.","n.s.","gene_size",1,26721,"Gon4l","chr3",88783214,88783237,24,-0.004,1,0.976226199135
"MmuEX0021486","Gopc",24,"chr10",52074554,52078578,"-","Neural-high","ASD-low",2,"n.s.",-31.4,"lower",-58,"lower",-9,"n.s.",-1,"n.s.",-22,"lower",-28,"lower",-0.58,-0.22,-0.314,"lower","lower","lower","gene_size",1,63535,"Gopc","chr10",52233438,52233461,24,-0.002,1,0.498180774209
"MmuEX0021546","Gpatch8",18,"chr11",102389481,102399595,"-",NA,"n.s.",10,"n.s.",0.6,"n.s.",0,"n.s.",-5,"n.s.",-17,"lower",-4,"n.s.",-28,"lower",0,-0.04,0.006,"n.s.","n.s.","n.s.","gene_size",2,34636,"Gpatch8","chr11",102422139,102422156,18,-0.133,5.81428934292745e-05,6.39198558972e-07
"MmuEX0021564","Gpc6",30,"chr14",118287888,118350359,"+","Neural-high",NA,20,"higher",-33.8,"lower",-7,"n.s.",-5,"n.s.",18,"higher",-10,"n.s.",-23,"lower",-0.07,-0.1,-0.338,"n.s.","n.s.","lower","gene_size",1,11762,"Gpc6","chr14",118129754,118129783,30,-0.148,0.0514830574332442,0.00277083414586
"MmuEX0021779","Gramd1a",12,"chr7",31917885,31919009,"-","Neural-high",NA,0,"n.s.",-11.1,"lower",-14,"lower",9,"n.s.",-6,"n.s.",-9,"n.s.",-13,"lower",-0.14,-0.09,-0.111,"lower","n.s.","lower","gene_size",1,39130,"Gramd1a","chr7",30832645,30832656,12,-0.026,0.536976784104324,0.0638593433354
"MmuEX0021786","Gramd1b",12,"chr9",40107682,40111082,"-","Neural-high","n.s.",43,"higher",-1.5,"n.s.",-8,"n.s.",-8,"n.s.",-6,"n.s.",-3,"n.s.",-4,"n.s.",-0.08,-0.03,-0.015,"n.s.","n.s.","n.s.","gene_size",1,41844,"Gramd1b","chr9",40211736,40211747,12,0.004,1,0.79408575377
"MmuEX0022122","Gtf2ird1",26,"chr5",134866801,134871486,"-",NA,NA,-1,"n.s.",0.1,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",1,"n.s.",NA,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,29569,"Gtf2ird1","chr5",134421249,134421274,26,0.001,1,0.793543573247
"MmuEX0022165","Gtpbp2",27,"chr17",46298276,46301142,"+",NA,NA,0,"n.s.",0.2,"n.s.",-1,"n.s.",-2,"n.s.",-2,"n.s.",0,"n.s.",-1,"n.s.",-0.01,0,0.002,"n.s.","n.s.","n.s.","gene_size",2,3654,"Gtpbp2","chr17",46474409,46474435,27,-0.005,1,1
"MmuEX0022550","Hdhd2",15,"chr18",77183267,77189851,"+",NA,NA,NA,NA,NA,NA,0,"n.s.",-1,"n.s.",-2,"n.s.",NA,NA,NA,NA,0,NA,NA,"n.s.",NA,NA,"gene_size",1,35828,"Hdhd2","chr18",77033039,77033053,15,0.005,1,1
"MmuEX0022603","Heatr5a",27,"chr12",53011081,53015960,"-",NA,"inconsistent",NA,NA,-9.1,"n.s.",-12,"n.s.",NA,"n.s.",NA,NA,-7,"n.s.",NA,NA,-0.12,-0.07,-0.091,"n.s.","n.s.","n.s.","gene_size",1,52637,"Heatr5a","chr12",51958988,51959014,27,0.107,0.807926871496313,0.112869532948
"MmuEX0022805","Herc4",24,"chr10",62761988,62769095,"+","Neural-high","ASD-low",-4,"n.s.",-41.5,"lower",-56,"lower",-4,"n.s.",-6,"n.s.",-10,"n.s.",-16,"lower",-0.56,-0.1,-0.415,"lower","n.s.","lower","gene_size",1,66789,"Herc4","chr10",63139624,63139647,24,0.001,1,0.900404518562
"MmuEX0022940","Hira",25,"chr16",18894930,18896546,"+",NA,NA,-8,"n.s.",-0.7,"n.s.",1,"n.s.",15,"higher",14,"higher",-1,"n.s.",-5,"n.s.",0.01,-0.01,-0.007,"n.s.","n.s.","n.s.","gene_size",1,5855,"Hira","chr16",18714653,18714677,25,-0.043,0.45829888885159,0.0514658233963
"MmuEX0023122","Hnrnpm",15,"chr17",33795411,33797157,"-",NA,"n.s.",-6,"n.s.",-1.9,"n.s.",0,"n.s.",0,"n.s.",-3,"n.s.",0,"n.s.",-13,"n.s.",0,0,-0.019,"n.s.","n.s.","n.s.","gene_size",1,3942,"Hnrnpm","chr17",33877874,33877888,15,-0.003,1,1
"MmuEX0023299","Hsd17b4",22,"chr18",50300054,50302246,"+",NA,NA,0,"n.s.",0.1,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,0.001,"n.s.","n.s.","n.s.","gene_size",1,57944,"Hsd17b4","chr18",50275537,50275558,22,0.001,1,1
"MmuEX0023592","Idh3g",12,"chrX",71027443,71028013,"-","Neural-high",NA,3,"n.s.",-4.5,"n.s.",-6,"n.s.",-19,"lower",-8,"n.s.",-7,"n.s.",-15,"lower",-0.06,-0.07,-0.045,"n.s.","n.s.","n.s.","gene_size",2,69981,"Idh3g","chrX",72825904,72825915,12,-0.04,6.97427476358349e-05,8.00360840048e-07
"MmuEX0023608","Iffo1",9,"chr6",125101544,125102631,"+",NA,"n.s.",-8,"n.s.",12.8,"n.s.",22,"higher",13,"n.s.",24,"higher",-10,"n.s.",10,"n.s.",0.22,-0.1,0.128,"higher","n.s.","n.s.","gene_size",2,53838,"Iffo1","chr6",125128758,125128766,9,0.212,4.14906097984441e-11,8.00470800755e-14
"MmuEX0024084","Immt",15,"chr6",71813265,71818573,"+",NA,NA,0,"n.s.",-2.1,"n.s.",-5,"n.s.",-2,"n.s.",2,"n.s.",0,"n.s.",-1,"n.s.",-0.05,0,-0.021,"n.s.","n.s.","n.s.","gene_size",1,50406,"Immt","chr6",71843710,71843724,15,0,1,1
"MmuEX0024098","Impdh1",17,"chr6",29151220,29152446,"-","Neural-high","inconsistent",3,"n.s.",-1.3,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,NA,NA,-0.013,"n.s.","n.s.","n.s.","gene_size",1,36121,"Impdh1","chr6",29201887,29201903,17,-0.02,0.515455804358573,0.0603105409251
"MmuEX0024133","Incenp",12,"chr19",9952919,9958188,"-",NA,"ASD-high",21,"higher",4.7,"n.s.",0,"n.s.",-15,"lower",16,"higher",-9,"n.s.",-27,"lower",0,-0.09,0.047,"n.s.","n.s.","n.s.","gene_size",1,1639,"Incenp","chr19",9860556,9860567,12,-0.139,0.000413627253948577,6.69359874417e-06
"MmuEX0024182","Inpp4a",15,"chr1",37429265,37434422,"+","Neural-high","n.s.",1,"n.s.",-1.8,"n.s.",7,"n.s.",-1,"n.s.",-2,"n.s.",-1,"n.s.",4,"n.s.",0.07,-0.01,-0.018,"n.s.","n.s.","n.s.","gene_size",2,42188,"Inpp4a","chr1",37413353,37413370,18,-0.013,1,0.663541566401
"MmuEX0024354","Ipo11",27,"chr13",107647389,107650940,"-","Neural-high",NA,13,"higher",-4.6,"n.s.",0,"n.s.",NA,"n.s.",-4,"n.s.",-6,"n.s.",-9,"n.s.",0,-0.06,-0.046,"n.s.","n.s.","n.s.","gene_size",1,9863,"Ipo11","chr13",106994007,106994033,27,-0.008,1,0.685697096948
"MmuEX0024756","Itsn1",15,"chr16",91841856,91848966,"+","Neural-high","n.s.",1,"n.s.",-0.2,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,-0.01,-0.002,"n.s.","n.s.","n.s.","gene_size",1,4981,"Itsn1","chr16",91639516,91639530,15,-0.002,1,1
"MmuEX0025087","Kcnma1",12,"chr14",24261305,24270820,"-",NA,"n.s.",NA,"n.s.",-0.7,"n.s.",NA,"n.s.",NA,NA,0,"n.s.",0,"n.s.",NA,NA,NA,0,-0.007,"n.s.","n.s.","n.s.","gene_size",1,39115,"Kcnma1","chr14",23499268,23499279,12,-0.019,1,1
"MmuEX0025132","Kcnq2",30,"chr2",180835324,180839591,"-",NA,"n.s.",30,"higher",-0.4,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",NA,NA,-0.004,"n.s.","n.s.","n.s.","gene_size_contained",3,41357,"Kcnq2","chr2",180745435,180745464,30,0.053,0.0200314019605872,0.000825514720944
"MmuEX0025239","Kctd9",14,"chr14",68346804,68347407,"+",NA,NA,3,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",-1,"n.s.",1,"n.s.",0.01,-0.01,0,"n.s.","n.s.","n.s.","gene_size",1,8490,"Kctd9","chr14",67966673,67966686,14,-0.031,0.00682714350503367,0.000207564420171
"MmuEX0025260","Kdm1a",12,"chr4",136117076,136124487,"-","Neural-high","n.s.",4,"n.s.",-3.1,"n.s.",-1,"n.s.",0,"n.s.",2,"n.s.",-1,"n.s.",-1,"n.s.",-0.01,-0.01,-0.031,"n.s.","n.s.","n.s.","gene_size",1,19904,"Kdm1a","chr4",136290749,136290760,12,-0.007,0.926098643367281,0.137714931483
"MmuEX0025411","Kif13a",13,"chr13",46943756,47024584,"-",NA,NA,-8,"n.s.",-0.4,"n.s.",6,"n.s.",-2,"n.s.",2,"n.s.",1,"n.s.",-6,"n.s.",0.06,0.01,-0.004,"n.s.","n.s.","n.s.","gene_size",1,17703,"Kif13a","chr13",47018295,47018307,13,0.112,0.166148233792368,0.0129213508501
"MmuEX0025502","Kif1b",18,"chr4",148637800,148640360,"-","Neural-high","ASD-low",0,"n.s.",-36.4,"lower",-69,"lower",-4,"n.s.",-1,"n.s.",-7,"n.s.",-9,"n.s.",-0.69,-0.07,-0.364,"lower","n.s.","lower","gene_size",1,46172,"Kif1b","chr4",149349802,149349819,18,-0.002,1,1
"MmuEX0025563","Kif26a",21,"chr12",113417560,113418005,"+",NA,NA,-2,"n.s.",-1.5,"n.s.",-3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-3,"n.s.",-0.03,0,-0.015,"n.s.","n.s.","n.s.","gene_size",1,42874,"Kif26a","chr12",112145914,112145934,21,-0.002,1,1
"MmuEX0025589","Kif3a",9,"chr11",53402263,53406875,"+",NA,"inconsistent",4,"n.s.",-11.4,"lower",-31,"lower",3,"n.s.",8,"n.s.",-6,"n.s.",3,"n.s.",-0.31,-0.06,-0.114,"lower","n.s.","lower","gene_size",4,69166,"Kif3a","chr11",53481544,53481552,9,-0.036,1,0.847114133612
"MmuEX0025635","Kifc3",27,"chr8",97624353,97625308,"-",NA,"n.s.",-1,"n.s.",0,"n.s.",1,"n.s.",4,"n.s.",-8,"n.s.",0,"n.s.",-15,"n.s.",0.01,0,0,"n.s.","n.s.","n.s.","gene_size",1,61585,"Kifc3","chr8",95827275,95827301,27,-0.008,1,0.927344110916
"MmuEX0025877","Kpna3",30,"chr14",62010289,62010592,"-",NA,NA,0,"n.s.",0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0.003,"n.s.","n.s.","n.s.","gene_size",2,8641,"Kpna3","chr14",61628997,61629026,30,-0.003,1,1
"MmuEX0025977","L1cam",15,"chrX",71111500,71115067,"-","Neural-high","n.s.",18,"higher",-20.7,"lower",-59,"lower",-12,"lower",-1,"n.s.",-14,"lower",-33,"lower",-0.59,-0.14,-0.207,"lower","lower","lower","gene_size_contained",3,54114,"L1cam","chrX",72910628,72910642,15,-0.059,2.40234760687813e-06,1.52229391315e-08
"MmuEX0025978","L1cam",12,"chrX",71100606,71101097,"-","Neural-high","n.s.",17,"higher",-28.4,"lower",-42,"lower",-10,"lower",2,"n.s.",-18,"lower",-33,"lower",-0.42,-0.18,-0.284,"lower","lower","lower","gene_size_contained",3,54095,"L1cam","chrX",72899258,72899269,12,-0.15,0,0
"MmuEX0026196","Layn",24,"chr9",50882251,50884990,"-",NA,NA,NA,NA,NA,"n.s.",-27,"lower",-6,"n.s.",-15,"n.s.",NA,"n.s.",NA,NA,-0.27,NA,NA,"lower","n.s.","n.s.","gene_size",1,63847,"Layn","chr9",50987622,50987645,24,-0.068,0.535082394527969,0.0634701732657
"MmuEX0026346","Lgals8",27,"chr13",12540775,12544988,"-",NA,NA,0,"n.s.",6.5,"n.s.",-1,"n.s.",-4,"n.s.",-2,"n.s.",0,"n.s.",4,"n.s.",-0.01,0,0.065,"n.s.","n.s.","n.s.","gene_size",1,15408,"Lgals8","chr13",12466282,12466308,27,-0.024,0.76270841052306,0.104069118184
"MmuEX0026604","Lmf1",11,"chr17",25722798,25733246,"+",NA,NA,1,"n.s.",0.1,"n.s.",0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,0,0.001,"n.s.","n.s.","n.s.","gene_size_contained",3,11871,"Lmf1","chr17",25807650,25807660,11,0.012,0.00400285574950555,0.000105919959709
"MmuEX0027173","Lrsam1",30,"chr2",32801494,32803310,"-",NA,NA,0,"n.s.",0.3,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,0.01,0.003,"n.s.","n.s.","n.s.","gene_size",1,42364,"Lrsam1","chr2",32836104,32836133,30,-0.002,1,1
"MmuEX0027467","Macf1",12,"chr4",123045281,123047047,"-","Neural-high","n.s.",0,"n.s.",-0.3,"n.s.",-3,"n.s.",-3,"n.s.",-3,"n.s.",0,"n.s.",0,"n.s.",-0.03,0,-0.003,"n.s.","n.s.","n.s.","gene_size_contained",3,46420,"Macf1","chr4",123262614,123262628,15,-0.009,0.949832627923102,0.143092571329
"MmuEX0027468","Macf1",6,"chr4",123177269,123179406,"-","Neural-high","n.s.",-1,"n.s.",-2.6,"n.s.",-2,"n.s.",0,"n.s.",-2,"n.s.",-2,"n.s.",-2,"n.s.",-0.02,-0.02,-0.026,"n.s.","n.s.","n.s.","gene_size",1,46421,"Macf1","chr4",123280342,123280350,9,-0.01,1,1
"MmuEX0027469","Macf1",9,"chr4",123062115,123064470,"-","Neural-low","ASD-high",-2,"n.s.",-1.4,"n.s.",0,"n.s.",-4,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",0,-0.01,-0.014,"n.s.","n.s.","n.s.","gene_size_contained",2,46421,"Macf1","chr4",123280342,123280350,9,-0.01,1,1
"MmuEX0027471","Macf1",18,"chr4",123038271,123042515,"-",NA,"n.s.",-4,"n.s.",-10.7,"lower",NA,NA,NA,"n.s.",NA,NA,-8,"n.s.",-23,"lower",NA,-0.08,-0.107,NA,"n.s.","lower","gene_size_contained",2,46418,"Macf1","chr4",123257850,123257867,18,-0.026,0.130638012252533,0.00942316234473
"MmuEX0027511","Madd",9,"chr2",91010905,91013269,"-","Neural-high",NA,1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,0,0,"n.s.","n.s.","n.s.","gene_size",1,42855,"Madd","chr2",90971154,90971162,9,-0.119,0.00165392342550515,3.60349879821e-05
"MmuEX0027690","Map2k5",30,"chr9",63065173,63104783,"-",NA,NA,NA,"n.s.",-5.5,"n.s.",-4,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",NA,"n.s.",-0.04,0,-0.055,"n.s.","n.s.","n.s.","gene_size",1,48467,"Map2k5","chr9",63142571,63142600,30,-0.006,1,1
"MmuEX0027691","Map2k5",27,"chr9",63064833,63083095,"-",NA,NA,NA,"n.s.",-3.6,"n.s.",NA,"n.s.",NA,"n.s.",NA,"n.s.",0,"n.s.",NA,"n.s.",NA,0,-0.036,"n.s.","n.s.","n.s.","gene_size",1,48467,"Map2k5","chr9",63142571,63142600,30,-0.006,1,1
"MmuEX0027736","Map3k5",24,"chr10",19720512,19743413,"+","Neural-low",NA,-1,"n.s.",0.3,"n.s.",2,"n.s.",4,"n.s.",NA,"n.s.",0,"n.s.",0,"n.s.",0.02,0,0.003,"n.s.","n.s.","n.s.","gene_size",1,64060,"Map3k5","chr10",19895304,19895327,24,0.002,1,1
"MmuEX0027767","Map4k1",24,"chr7",29779307,29781107,"+",NA,NA,-4,"n.s.",1.3,"n.s.",-1,"n.s.",1,"n.s.",-2,"n.s.",4,"n.s.",-6,"n.s.",-0.01,0.04,0.013,"n.s.","n.s.","n.s.","gene_size",1,63090,"Map4k1","chr7",28694890,28694913,24,0.003,1,1
"MmuEX0027794","Map4k4",9,"chr1",40064376,40066532,"+",NA,NA,NA,NA,0,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",-0.01,NA,0,"n.s.","n.s.","n.s.","gene_size",1,33036,"Map4k4","chr1",40047491,40047499,9,-0.006,1,1
"MmuEX0027804","Map4k5",3,"chr12",70919486,70923789,"-",NA,NA,0,"n.s.",0.9,"n.s.",-1,"n.s.",-2,"n.s.",-1,"n.s.",-1,"n.s.",0,"n.s.",-0.01,-0.01,0.009,"n.s.","n.s.","n.s.","gene_size",1,24971,"Map4k5","chr12",69867714,69867716,3,-0.015,1,1
"MmuEX0027855","Mapk8ip3",12,"chr17",25045374,25049692,"-",NA,NA,0,"n.s.",-0.6,"n.s.",-1,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",0,"n.s.",-0.01,0,-0.006,"n.s.","n.s.","n.s.","gene_size",2,4422,"Mapk8ip3","chr17",25128124,25128135,12,-0.004,1,1
"MmuEX0027856","Mapk8ip3",24,"chr17",25055085,25060760,"-",NA,NA,-10,"n.s.",-8.5,"n.s.",-18,"lower",-1,"n.s.",4,"n.s.",2,"n.s.",-1,"n.s.",-0.18,0.02,-0.085,"lower","n.s.","n.s.","gene_size",2,4429,"Mapk8ip3","chr17",25139446,25139469,24,0.022,0.565545839871488,0.0684475447684
"MmuEX0027951","Mark2",27,"chr19",7352577,7355487,"-",NA,"n.s.",3,"n.s.",6.2,"n.s.",3,"n.s.",NA,"n.s.",-5,"n.s.",0,"n.s.",-4,"n.s.",0.03,0,0.062,"n.s.","n.s.","n.s.","gene_size",3,1722,"Mark2","chr19",7257351,7257377,27,0.174,0.798631596138896,0.111199015148
"MmuEX0027962","Mark3",27,"chr12",112885940,112891600,"+",NA,"n.s.",-4,"n.s.",2.9,"n.s.",4,"n.s.",15,"higher",-19,"lower",0,"n.s.",-8,"n.s.",0.04,0,0.029,"n.s.","n.s.","n.s.","gene_size",1,64734,"Mark3","chr12",111618392,111618418,27,0.043,0.392423058935837,0.0411702866608
"MmuEX0028003","Mast2",21,"chr4",116003075,116010026,"-","Neural-high",NA,18,"higher",-38.1,"lower",-33,"lower",-2,"n.s.",-32,"lower",-26,"lower",-37,"lower",-0.33,-0.26,-0.381,"lower","lower","lower","gene_size",1,21087,"Mast2","chr4",116190610,116190630,21,-0.035,1,0.216940562016
"MmuEX0028009","Mast3",21,"chr8",73313184,73313746,"-",NA,NA,-7,"n.s.",NA,"n.s.",-4,"n.s.",8,"n.s.",-4,"n.s.",NA,"n.s.",-2,"n.s.",-0.04,NA,NA,"n.s.","n.s.","n.s.","gene_size",1,22203,"Mast3","chr8",71242327,71242347,21,-0.011,1,0.761365232181
"MmuEX0028014","Mast4",9,"chr13",103594801,103600580,"-","Neural-high","ASD-low",0,"n.s.",NA,NA,-1,"n.s.",-3,"n.s.",-1,"n.s.",NA,NA,NA,NA,-0.01,NA,NA,"n.s.",NA,NA,"gene_size",1,62544,"Mast4","chr13",102942659,102942667,9,0.029,1,1
"MmuEX0028056","Max",27,"chr12",78054264,78062976,"-",NA,"n.s.",4,"n.s.",-3.8,"n.s.",0,"n.s.",-16,"lower",-1,"n.s.",7,"n.s.",19,"higher",0,0.07,-0.038,"n.s.","n.s.","n.s.","gene_size",2,22393,"Max","chr12",77008037,77008063,27,0.083,0.00637647546056009,0.000189722414795
"MmuEX0028322","Mdm1",30,"chr10",117589331,117594250,"+",NA,"n.s.",13,"higher",-3.4,"n.s.",1,"n.s.",-22,"lower",-11,"lower",5,"n.s.",-44,"lower",0.01,0.05,-0.034,"n.s.","n.s.","n.s.","gene_size",2,55348,"Mdm1","chr10",117992739,117992768,30,-0.026,0.0684615618207809,0.00398863804441
"MmuEX0028432","Meaf6",30,"chr4",124780276,124785566,"+","Neural-high","ASD-low",20,"higher",-40.9,"lower",NA,NA,NA,NA,NA,"n.s.",NA,NA,NA,NA,NA,NA,-0.409,NA,NA,"lower","gene_size",2,37077,"Meaf6","chr4",125001310,125001339,30,-0.129,0.000996979237635412,1.89194909048e-05
"MmuEX0028501","Med15",30,"chr16",17680855,17685545,"-",NA,NA,-4,"n.s.",4.8,"n.s.",6,"n.s.",-7,"n.s.",1,"n.s.",-1,"n.s.",-3,"n.s.",0.06,-0.01,0.048,"n.s.","n.s.","n.s.","gene_size",6,23726,"Med15","chr16",17501023,17501052,30,-0.182,1,1
"MmuEX0028529","Med23",18,"chr10",24602456,24608205,"+","Neural-high",NA,24,"higher",-16.1,"lower",0,"n.s.",-30,"lower",-6,"n.s.",-6,"n.s.",-28,"lower",0,-0.06,-0.161,"n.s.","n.s.","lower","gene_size",1,49671,"Med23","chr10",24759102,24759119,18,-0.057,0.617480135803283,0.0776805333336
"MmuEX0028551","Med6",28,"chr12",82674948,82680556,"-",NA,NA,0,"n.s.",0,"n.s.",-4,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",0,"n.s.",-0.04,0,0,"n.s.","n.s.","n.s.","gene_size",1,40493,"Med6","chr12",81621299,81621326,28,-0.007,1,1
"MmuEX0028558","Mef2a",20,"chr7",74461869,74494734,"-",NA,NA,NA,"n.s.",NA,"n.s.",-2,"n.s.",-2,"n.s.",0,"n.s.",NA,"n.s.",NA,"n.s.",-0.02,NA,NA,"n.s.","n.s.","n.s.","gene_size",1,49004,"Mef2a","chr7",66894269,66894292,24,0.019,1,0.60773624
"MmuEX0028559","Mef2a",24,"chr7",74385327,74396542,"-","Neural-high","ASD-low",7,"n.s.",-15.2,"lower",-13,"lower",-3,"n.s.",-5,"n.s.",-6,"n.s.",-14,"lower",-0.13,-0.06,-0.152,"lower","n.s.","lower","gene_size",1,49004,"Mef2a","chr7",66894269,66894292,24,0.019,1,0.60773624
"MmuEX0028570","Mef2d",21,"chr3",87965304,87966879,"+","Neural-high","ASD-low",18,"higher",-15.3,"lower",-48,"lower",-25,"lower",-19,"lower",-15,"lower",-45,"lower",-0.48,-0.15,-0.153,"lower","lower","lower","gene_size",1,39842,"Mef2d","chr3",88069088,88069108,21,0.013,1,0.203616413075
"MmuEX0028828","Mfsd6",25,"chr1",52715390,52717650,"-","Neural-high","inconsistent",22,"higher",-44.4,"lower",-43,"lower",-19,"lower",13,"higher",-34,"lower",-43,"lower",-0.43,-0.34,-0.444,"lower","lower","lower","gene_size",1,43624,"Mfsd6","chr1",52697858,52697882,25,-0.077,0.398107922473084,0.0419918245738
"MmuEX0028957","Mib2",19,"chr4",155029280,155029630,"-",NA,"inconsistent",1,"n.s.",-3.5,"n.s.",2,"n.s.",2,"n.s.",-2,"n.s.",-2,"n.s.",-2,"n.s.",0.02,-0.02,-0.035,"n.s.","n.s.","n.s.","gene_size",1,69070,"Mib2","chr4",155739709,155739727,19,-0.019,1,1
"MmuEX0029001","Micu1",6,"chr10",59213296,59230885,"+","Neural-high","ASD-low",3,"n.s.",-4.1,"n.s.",-2,"n.s.",0,"n.s.",-2,"n.s.",-1,"n.s.",-1,"n.s.",-0.02,-0.01,-0.041,"n.s.","n.s.","n.s.","gene_size",2,66499,"Micu1","chr10",59602906,59602911,6,-0.203,0.400110059833303,0.042329443013
"MmuEX0029002","Micu1",12,"chr10",59213296,59230885,"+",NA,NA,1,"n.s.",-0.7,"n.s.",0,"n.s.",1,"n.s.",0,"n.s.",-2,"n.s.",-3,"n.s.",0,-0.02,-0.007,"n.s.","n.s.","n.s.","gene_size",2,66497,"Micu1","chr10",59592528,59592539,12,-0.014,0.0137419018815804,0.000509791227395
"MmuEX0029044","Mink1",24,"chr11",70422757,70423055,"+","Neural-high","ASD-low",5,"n.s.",-22.9,"lower",-33,"lower",-6,"n.s.",-10,"n.s.",-6,"n.s.",-7,"n.s.",-0.33,-0.06,-0.229,"lower","n.s.","lower","gene_size",1,59315,"Mink1","chr11",70500234,70500257,24,-0.071,1.39158042962176e-09,3.77253783768e-12
"MmuEX0029412","Mon2",3,"chr10",122460001,122460965,"-","Neural-high","ASD-low",40,"higher",-33.6,"lower",-36,"lower",-23,"lower",10,"n.s.",-25,"lower",-24,"lower",-0.36,-0.25,-0.336,"lower","lower","lower","gene_size",1,67863,"Mon2","chr10",122858991,122858993,3,-0.123,0.00305786624407419,7.64390274564e-05
"MmuEX0029413","Mon2",18,"chr10",122446688,122447549,"-","Neural-high","n.s.",0,"n.s.",-6.5,"n.s.",-32,"lower",-2,"n.s.",-3,"n.s.",-2,"n.s.",-2,"n.s.",-0.32,-0.02,-0.065,"lower","n.s.","n.s.","gene_size",1,67860,"Mon2","chr10",122845818,122845835,18,-0.001,1,1
"MmuEX0029537","Mpp3",21,"chr11",101870999,101873033,"-",NA,NA,1,"n.s.",-11.6,"lower",NA,NA,NA,"n.s.",NA,"n.s.",-5,"n.s.",NA,NA,NA,-0.05,-0.116,NA,"n.s.","lower","gene_size",1,14283,"Mpp3","chr11",101901033,101901053,21,-0.015,0.336567072725018,0.03333427998
