"event_id","geneSymbol","chr","strand","exonStart_0base","exonEnd","exon_length","upstreamES","upstreamEE","downstreamES","downstreamEE","FDR","IncLevelDifference"
"chr2:124940716-124940767|up:124940369-124940438|down:124942238-124942340","Myef2","chr2","-",124940716,124940767,51,124940369,124940438,124942238,124942340,2.25188836778375e-09,0.118
"chr2:126755219-126755273|up:126754562-126754665|down:126755451-126755508","Sppl2a","chr2","-",126755219,126755273,54,126754562,126754665,126755451,126755508,0.0120132961884434,-0.108
"chr2:127601495-127601606|up:127589919-127590032|down:127603081-127603156","Nphp1","chr2","-",127601495,127601606,111,127589919,127590032,127603081,127603156,0.00527614316867198,0.108
"chr2:128472147-128472224|up:128471599-128471690|down:128474517-128474592","Anapc1","chr2","-",128472147,128472224,77,128471599,128471690,128474517,128474592,4.09502330355532e-07,0.113
"chr2:128681067-128681174|up:128679221-128679315|down:128683165-128683263","Tmem87b","chr2","+",128681067,128681174,107,128679221,128679315,128683165,128683263,0.0197557630241914,-0.256
"chr2:131920332-131920421|up:131919348-131919413|down:131931015-131931173","Slc23a2","chr2","-",131920332,131920421,89,131919348,131919413,131931015,131931173,0.0228468549093724,0.102
"chr2:132400526-132400602|up:132398854-132398896|down:132406546-132406631","Gpcpd1","chr2","-",132400526,132400602,76,132398854,132398896,132406546,132406631,0,0.26
"chr2:144020947-144021068|up:144016446-144016664|down:144031060-144031210","Gm5535","chr2","-",144020947,144021068,121,144016446,144016664,144031060,144031210,0.0179936982214332,-0.112
"chr2:151442176-151442284|up:151439028-151439178|down:151442897-151442994","Snph","chr2","-",151442176,151442284,108,151439028,151439178,151442897,151442994,0.00908140811307898,-0.195
"chr2:151442176-151442383|up:151439028-151439178|down:151442897-151442994","Snph","chr2","-",151442176,151442383,207,151439028,151439178,151442897,151442994,0.00302134976352286,-0.182
"chr2:152792540-152792574|up:152790957-152791040|down:152793254-152793376","Dusp15","chr2","-",152792540,152792574,34,152790957,152791040,152793254,152793376,0.0201650030879798,-0.16
"chr2:153187037-153187098|up:153183403-153184784|down:153187540-153188003","2500004C02Rik","chr2","-",153187037,153187098,61,153183403,153184784,153187540,153188003,0.00173262599250561,0.22
"chr2:155857296-155857311|up:155853268-155853326|down:155857908-155857940","Ergic3","chr2","+",155857296,155857311,15,155853268,155853326,155857908,155857940,1.68970967297462e-05,-0.123
"chr2:155940149-155940292|up:155921258-155921384|down:155953747-155953829","Cpne1","chr2","-",155940149,155940292,143,155921258,155921384,155953747,155953829,0.0432143407576016,-0.383
"chr2:156363157-156365080|up:156355947-156356130|down:156365580-156365691","Epb41l1","chr2","+",156363157,156365080,1923,156355947,156356130,156365580,156365691,1.87053318855516e-05,0.534
"chr2:156366800-156367208|up:156355947-156356130|down:156368808-156368913","Epb41l1","chr2","+",156366800,156367208,408,156355947,156356130,156368808,156368913,8.82626564425687e-12,0.114
"chr2:156800386-156800422|up:156791953-156792059|down:156833918-156833955","Ndrg3","chr2","-",156800386,156800422,36,156791953,156792059,156833918,156833955,0.0232429077591992,-0.112
"chr2:156943240-156943363|up:156941320-156941423|down:156943640-156943778","Samhd1","chr2","-",156943240,156943363,123,156941320,156941423,156943640,156943778,7.97997221897473e-07,-0.106
"chr2:157266747-157266855|up:157266311-157266334|down:157297510-157297687","Src","chr2","+",157266747,157266855,108,157266311,157266334,157297510,157297687,0.00499029436401678,0.362
"chr2:158200348-158200458|up:158200124-158200260|down:158201101-158201251","Snhg17","chr2","-",158200348,158200458,110,158200124,158200260,158201101,158201251,0.031342460550068,-0.153
"chr2:158476764-158476835|up:158476466-158476667|down:158477226-158477346","Actr5","chr2","+",158476764,158476835,71,158476466,158476667,158477226,158477346,0.0371927486019982,-0.649
"chr2:162774734-162775002|up:162773913-162774062|down:162775345-162775470","Srsf6","chr2","+",162774734,162775002,268,162773913,162774062,162775345,162775470,0,-0.12
"chr2:164601148-164601260|up:164596161-164596224|down:164609632-164609870","Gm11457","chr2","-",164601148,164601260,112,164596161,164596224,164609632,164609870,0.0190175773201079,0.143
"chr2:164838783-164838798|up:164838241-164838438|down:164839029-164839163","Slc12a5","chr2","+",164838783,164838798,15,164838241,164838438,164839029,164839163,0.000156906897602068,-0.139
"chr2:164865065-164865121|up:164854916-164855082|down:164876602-164876749","Ncoa5","chr2","-",164865065,164865121,56,164854916,164855082,164876602,164876749,2.28869223835431e-07,0.228
"chr2:164865065-164865132|up:164854755-164855082|down:164876602-164876708","Ncoa5","chr2","-",164865065,164865132,67,164854755,164855082,164876602,164876708,0,0.143
"chr2:164911736-164911768|up:164908422-164908484|down:164912641-164912665","Cd40","chr2","+",164911736,164911768,32,164908422,164908484,164912641,164912665,0.000463351307114717,-0.11
"chr2:165145585-165145621|up:165143860-165143911|down:165146819-165146898","Elmo2","chr2","-",165145585,165145621,36,165143860,165143911,165146819,165146898,8.7874999988977e-08,-0.167
"chr2:165694787-165694799|up:165693919-165694068|down:165717624-165717695","Zmynd8","chr2","-",165694787,165694799,12,165693919,165694068,165717624,165717695,0.00121419725215528,-0.103
"chr2:173441382-173441480|up:173436768-173438980|down:173450525-173450672","Ppp4r1l-ps","chr2","-",173441382,173441480,98,173436768,173438980,173450525,173450672,0.00131987283050423,-0.107
"chr2:173448934-173449122|up:173438832-173438980|down:173450525-173450672","Ppp4r1l-ps","chr2","-",173448934,173449122,188,173438832,173438980,173450525,173450672,1.27659352864828e-05,-0.12
"chr2:173450525-173450672|up:173437890-173438980|down:173501115-173501160","Ppp4r1l-ps","chr2","-",173450525,173450672,147,173437890,173438980,173501115,173501160,0.00118080113205882,-0.119
"chr2:173457275-173457369|up:173438832-173438980|down:173501115-173501158","Ppp4r1l-ps","chr2","-",173457275,173457369,94,173438832,173438980,173501115,173501158,0.00965192067906861,-0.303
"chr2:173457275-173457369|up:173441382-173441480|down:173501115-173501158","Ppp4r1l-ps","chr2","-",173457275,173457369,94,173441382,173441480,173501115,173501158,0.0452131708618338,-0.145
"chr2:173457275-173458216|up:173450525-173450672|down:173501115-173501160","Ppp4r1l-ps","chr2","-",173457275,173458216,941,173450525,173450672,173501115,173501160,0.0111679502580622,-0.137
"chr2:173487249-173487351|up:173457275-173458216|down:173501115-173501160","Ppp4r1l-ps","chr2","-",173487249,173487351,102,173457275,173458216,173501115,173501160,0.00702475095702165,0.12
"chr2:173490962-173491160|up:173438832-173438980|down:173501115-173501160","Ppp4r1l-ps","chr2","-",173490962,173491160,198,173438832,173438980,173501115,173501160,1.55495344295122e-07,-0.421
"chr2:173490962-173491160|up:173441382-173441480|down:173501115-173501160","Ppp4r1l-ps","chr2","-",173490962,173491160,198,173441382,173441480,173501115,173501160,0.0314712837379045,-0.197
"chr2:173490962-173491160|up:173450525-173450672|down:173501115-173501160","Ppp4r1l-ps","chr2","-",173490962,173491160,198,173450525,173450672,173501115,173501160,0.0372321378807638,-0.15
"chr2:173490962-173491160|up:173457275-173457369|down:173501115-173501160","Ppp4r1l-ps","chr2","-",173490962,173491160,198,173457275,173457369,173501115,173501160,7.22819073783366e-06,-0.208
"chr2:173490962-173491160|up:173487249-173487351|down:173501115-173501160","Ppp4r1l-ps","chr2","-",173490962,173491160,198,173487249,173487351,173501115,173501160,0.0052095918130836,-0.231
"chr2:174858430-174858557|up:174852001-174852114|down:174858749-174858810","Gm14444","chr2","+",174858430,174858557,127,174852001,174852114,174858749,174858810,0.00273980586268199,0.171
"chr2:179714932-179715026|up:179713586-179713679|down:179720411-179720616","Mtg2","chr2","+",179714932,179715026,94,179713586,179713679,179720411,179720616,0.0142477317120257,0.119
"chr3:9008610-9008637|up:9000051-9000100|down:9009670-9009772","Tpd52","chr3","-",9008610,9008637,27,9000051,9000100,9009670,9009772,4.35077212331642e-07,-0.167
"chr3:22143576-22143686|up:22131447-22131591|down:22203105-22203172","Tbl1xr1","chr3","+",22143576,22143686,110,22131447,22131591,22203105,22203172,1.80582781874197e-05,-0.157
"chr3:22157030-22157111|up:22131447-22131591|down:22203105-22203172","Tbl1xr1","chr3","+",22157030,22157111,81,22131447,22131591,22203105,22203172,0.000213483113020764,-0.304
"chr3:27736886-27736963|up:27674753-27674829|down:27765268-27765456","Fndc3b","chr3","-",27736886,27736963,77,27674753,27674829,27765268,27765456,3.5071283397333e-06,0.355
"chr3:28649055-28649142|up:28648170-28648281|down:28650220-28650409","Tnik","chr3","+",28649055,28649142,87,28648170,28648281,28650220,28650409,0,-0.251
"chr3:34093675-34093728|up:34074091-34074312|down:34100180-34100252","Fxr1","chr3","+",34093675,34093728,53,34074091,34074312,34100180,34100252,0.00299724630693167,-0.195
"chr3:37046825-37046876|up:37043943-37044037|down:37048923-37049130","Bltp1","chr3","+",37046825,37046876,51,37043943,37044037,37048923,37049130,1.70707463779092e-07,-0.176
"chr3:37363493-37363631|up:37361897-37363330|down:37364441-37364588","Cetn4","chr3","-",37363493,37363631,138,37361897,37363330,37364441,37364588,0.0142345202014563,-0.104
"chr3:37584131-37584168|up:37582306-37582471|down:37632900-37633245","Spata5","chr3","+",37584131,37584168,37,37582306,37582471,37632900,37633245,6.61434894041825e-08,0.15
"chr3:37694668-37694957|up:37694095-37694213|down:37696703-37698747","Spry1","chr3","+",37694668,37694957,289,37694095,37694213,37696703,37698747,0.000592233491320563,-0.182
"chr3:41699130-41699247|up:41697045-41697124|down:41700982-41701163","D3Ertd751e","chr3","+",41699130,41699247,117,41697045,41697124,41700982,41701163,0.00711686375607546,-0.171
"chr3:41699139-41699247|up:41697097-41697124|down:41700982-41701163","D3Ertd751e","chr3","+",41699139,41699247,108,41697097,41697124,41700982,41701163,0.0126593870586937,-0.171
"chr3:65862550-65862697|up:65858854-65858975|down:65864273-65864383","Ccnl1","chr3","-",65862550,65862697,147,65858854,65858975,65864273,65864383,0.000540319958846718,-0.114
"chr3:65862624-65862697|up:65858854-65858975|down:65864273-65864277","Ccnl1","chr3","-",65862624,65862697,73,65858854,65858975,65864273,65864277,0.000138243324210715,-0.103
"chr3:66896366-66896494|up:66893036-66893115|down:66901849-66902045","Rsrc1","chr3","+",66896366,66896494,128,66893036,66893115,66901849,66902045,7.01249030882658e-06,-0.321
"chr3:66896366-66896494|up:66893299-66893422|down:66901849-66902045","Rsrc1","chr3","+",66896366,66896494,128,66893299,66893422,66901849,66902045,0.0139318004081899,-0.363
"chr3:66896366-66896494|up:66893310-66893521|down:66901849-66902045","Rsrc1","chr3","+",66896366,66896494,128,66893310,66893521,66901849,66902045,0.00173863931518814,-0.248
"chr3:80598626-80598741|up:80597710-80597825|down:80599591-80599839","Gria2","chr3","-",80598626,80598741,115,80597710,80597825,80599591,80599839,0.00058514618029047,-0.147
"chr3:86695928-86695941|up:86693459-86694719|down:86696618-86696797","Dclk2","chr3","-",86695928,86695941,13,86693459,86694719,86696618,86696797,0.00138547240036193,0.237
"chr3:88065527-88065662|up:88063628-88063832|down:88066428-88066639","Mef2d","chr3","+",88065527,88065662,135,88063628,88063832,88066428,88066639,0.00159741191570833,-0.421
"chr3:88717944-88718309|up:88712595-88715579|down:88718520-88718676","1500004A13Rik","chr3","-",88717944,88718309,365,88712595,88715579,88718520,88718676,0.029219392202661,0.135
"chr3:88732438-88732721|up:88707923-88708499|down:88739570-88739684","1500004A13Rik","chr3","-",88732438,88732721,283,88707923,88708499,88739570,88739684,0.00144304501190734,0.277
"chr3:88732438-88732721|up:88714325-88715579|down:88739570-88739684","1500004A13Rik","chr3","-",88732438,88732721,283,88714325,88715579,88739570,88739684,0.0301507613657732,0.204
"chr3:88834317-88834377|up:88832600-88832718|down:88840871-88840973","Dap3","chr3","-",88834317,88834377,60,88832600,88832718,88840871,88840973,0.019478586351445,-0.209
"chr3:88840871-88840973|up:88836702-88836833|down:88850081-88850135","Dap3","chr3","-",88840871,88840973,102,88836702,88836833,88850081,88850135,0.00278481133981347,-0.128
"chr3:88997802-88998213|up:88996975-88997074|down:88998444-88999868","Rusc1","chr3","-",88997802,88998213,411,88996975,88997074,88998444,88999868,0.0010251197677797,0.136
"chr3:89110498-89110667|up:89110242-89110393|down:89110778-89110848","Gba","chr3","+",89110498,89110667,169,89110242,89110393,89110778,89110848,1.62863896610522e-07,-0.131
"chr3:89998319-89998398|up:89997316-89997386|down:90005681-90006090","Tpm3","chr3","+",89998319,89998398,79,89997316,89997386,90005681,90006090,2.05600070302397e-11,-0.102
"chr3:90168003-90168410|up:90167260-90167310|down:90170477-90170664","Crtc2","chr3","+",90168003,90168410,407,90167260,90167310,90170477,90170664,0.0019177047824531,-0.407
"chr3:97616797-97616950|up:97614187-97614373|down:97617536-97617760","Pde4dip","chr3","-",97616797,97616950,153,97614187,97614373,97617536,97617760,0.0167325797423916,-0.114
"chr3:101340230-101340290|up:101338519-101338909|down:101342646-101343048","Igsf3","chr3","+",101340230,101340290,60,101338519,101338909,101342646,101343048,1.01963785400366e-11,0.111
"chr3:106638978-106640458|up:106629208-106629422|down:106641673-106641955","Lrif1","chr3","+",106638978,106640458,1480,106629208,106629422,106641673,106641955,1.73255356688353e-07,0.243
"chr3:107802176-107802308|up:107801366-107801544|down:107802958-107803116","4933431E20Rik","chr3","-",107802176,107802308,132,107801366,107801544,107802958,107803116,0.0121477066177345,0.127
"chr3:107849648-107849730|up:107848504-107848600|down:107850017-107850082","Gstm6","chr3","-",107849648,107849730,82,107848504,107848600,107850017,107850082,0.0268336095120754,-0.243
"chr3:122713327-122713454|up:122709478-122710445|down:122717711-122717765","4933405D12Rik","chr3","-",122713327,122713454,127,122709478,122710445,122717711,122717765,0.0385439594302066,-0.343
"chr3:126772904-126772916|up:126770493-126770596|down:126775448-126775593","Ank2","chr3","-",126772904,126772916,12,126770493,126770596,126775448,126775593,0.00608290220861478,-0.184
"chr3:127609244-127609343|up:127606888-127606944|down:127610558-127610655","Ap1ar","chr3","-",127609244,127609343,99,127606888,127606944,127610558,127610655,1.71162229688725e-12,-0.12
"chr3:133026696-133026761|up:133016242-133016485|down:133045023-133045110","Ppa2","chr3","+",133026696,133026761,65,133016242,133016485,133045023,133045110,0.0142954831961943,0.224
"chr3:133045023-133045110|up:133015870-133016042|down:133073583-133073690","Ppa2","chr3","+",133045023,133045110,87,133015870,133016042,133073583,133073690,0.0449686560473667,-0.135
"chr3:144405614-144405638|up:144403138-144403228|down:144411273-144411366","Sh3glb1","chr3","-",144405614,144405638,24,144403138,144403228,144411273,144411366,3.70255676578016e-09,-0.128
"chr3:144407520-144407607|up:144403138-144403228|down:144411273-144411366","Sh3glb1","chr3","-",144407520,144407607,87,144403138,144403228,144411273,144411366,0,-0.253
"chr3:144407520-144407607|up:144405614-144405638|down:144411273-144411366","Sh3glb1","chr3","-",144407520,144407607,87,144405614,144405638,144411273,144411366,8.70563394956266e-10,-0.159
"chr3:144407568-144407607|up:144403138-144403228|down:144411273-144411366","Sh3glb1","chr3","-",144407568,144407607,39,144403138,144403228,144411273,144411366,0,-0.235
"chr3:144407568-144407607|up:144405614-144405638|down:144411273-144411366","Sh3glb1","chr3","-",144407568,144407607,39,144405614,144405638,144411273,144411366,2.04070359862762e-08,-0.145
"chr3:144852523-144852682|up:144851636-144851714|down:144854291-144854377","Odf2l","chr3","+",144852523,144852682,159,144851636,144851714,144854291,144854377,7.96666418142537e-06,-0.583
"chr3:145644297-145644424|up:145643796-145644083|down:145644652-145644851","2410004B18Rik","chr3","+",145644297,145644424,127,145643796,145644083,145644652,145644851,2.34028389328307e-08,-0.129
"chr3:146188247-146188300|up:146187521-146187615|down:146193266-146193320","Spata1","chr3","-",146188247,146188300,53,146187521,146187615,146193266,146193320,0.00167233029216941,0.195
"chr3:148526915-148527044|up:148526608-148526690|down:148528623-148528687","Adgrl2","chr3","-",148526915,148527044,129,148526608,148526690,148528623,148528687,0.000234007890139047,-0.639
"chr3:148566062-148566074|up:148564368-148565169|down:148571235-148571345","Adgrl2","chr3","-",148566062,148566074,12,148564368,148565169,148571235,148571345,2.75212031095613e-05,-0.2
"chr3:151899013-151899255|up:151892051-151892620|down:151915471-151915720","Dnajb4","chr3","-",151899013,151899255,242,151892051,151892620,151915471,151915720,0.00980540855376305,0.107
"chr3:157747499-157747570|up:157742338-157742513|down:157749197-157749327","Lrrc40","chr3","+",157747499,157747570,71,157742338,157742513,157749197,157749327,0.00178002810340171,-0.572
"chr4:3554353-3554414|up:3551751-3551891|down:3560498-3560692","Tmem68","chr4","-",3554353,3554414,61,3551751,3551891,3560498,3560692,0.00317643152200269,0.104
"chr4:9637658-9637703|up:9635900-9635969|down:9639197-9639347","Asph","chr4","-",9637658,9637703,45,9635900,9635969,9639197,9639347,0.000176916074963636,-0.106
"chr4:11062049-11062152|up:11059011-11059113|down:11070199-11070322","Ndufaf6","chr4","-",11062049,11062152,103,11059011,11059113,11070199,11070322,0.0185139540657799,-0.488
"chr4:11977456-11977570|up:11976443-11976587|down:11980141-11980408","1700123M08Rik","chr4","+",11977456,11977570,114,11976443,11976587,11980141,11980408,0.0407642095310084,0.242
"chr4:21817500-21817644|up:21816881-21816938|down:21824416-21825077","Usp45","chr4","+",21817500,21817644,144,21816881,21816938,21824416,21825077,6.73557828561716e-10,-0.196
"chr4:34771873-34772053|up:34771257-34771414|down:34778223-34778337","Smim8","chr4","-",34771873,34772053,180,34771257,34771414,34778223,34778337,0.00579514859920369,-0.255
"chr4:41413828-41414044|up:41409731-41409819|down:41423451-41423635","Kif24","chr4","-",41413828,41414044,216,41409731,41409819,41423451,41423635,0.00121294735184963,-0.151
"chr4:44030214-44030268|up:44025448-44025560|down:44031399-44031435","Clta","chr4","+",44030214,44030268,54,44025448,44025560,44031399,44031435,7.21984291398803e-09,-0.163
"chr4:44030214-44030268|up:44025448-44025560|down:44032400-44032846","Clta","chr4","+",44030214,44030268,54,44025448,44025560,44032400,44032846,3.8033839643605e-12,-0.138
"chr4:44158902-44159052|up:44152359-44152553|down:44167465-44167535","Rnf38","chr4","-",44158902,44159052,150,44152359,44152553,44167465,44167535,0.0326718197853215,-0.158
"chr4:52440200-52440423|up:52439242-52439334|down:52447712-52447751","Smc2","chr4","+",52440200,52440423,223,52439242,52439334,52447712,52447751,0.00139162171332243,0.113
"chr4:52442252-52442402|up:52439242-52439334|down:52447712-52447751","Smc2","chr4","+",52442252,52442402,150,52439242,52439334,52447712,52447751,0.00238719966744786,0.15
"chr4:56922386-56922410|up:56916701-56916806|down:56923338-56923508","Tmem245","chr4","-",56922386,56922410,24,56916701,56916806,56923338,56923508,0.00522775807558244,-0.118
"chr4:81231736-81231835|up:81228393-81228556|down:81238582-81238760","Mpdz","chr4","-",81231736,81231835,99,81228393,81228556,81238582,81238760,6.05017164051967e-05,-0.232
"chr4:81235830-81235941|up:81228393-81228556|down:81238582-81238760","Mpdz","chr4","-",81235830,81235941,111,81228393,81228556,81238582,81238760,0.000129204022572794,-0.1
"chr4:83373251-83373288|up:83372190-83372385|down:83384201-83384364","Snapc3","chr4","+",83373251,83373288,37,83372190,83372385,83384201,83384364,0.00376989545370267,0.564
"chr4:84464441-84464642|up:84332482-84332585|down:84474015-84474141","Bnc2","chr4","-",84464441,84464642,201,84332482,84332585,84474015,84474141,0.0396729645246511,0.124
"chr4:89279352-89279513|up:89274945-89274997|down:89288010-89288109","Gm12610","chr4","+",89279352,89279513,161,89274945,89274997,89288010,89288109,2.34932873904379e-06,0.478
"chr4:89279352-89279513|up:89275354-89275446|down:89288010-89288109","Gm12610","chr4","+",89279352,89279513,161,89275354,89275446,89288010,89288109,1.35291983132802e-05,0.217
"chr4:89288010-89288109|up:89214808-89214841|down:89310031-89310040","Gm12610","chr4","+",89288010,89288109,99,89214808,89214841,89310031,89310040,0.00192824342409891,0.229
"chr4:89288010-89288109|up:89274945-89274997|down:89340867-89340979","Gm12610","chr4","+",89288010,89288109,99,89274945,89274997,89340867,89340979,0.0377522563636808,0.126
"chr4:89340867-89340979|up:89288010-89288109|down:89402250-89402455","Gm12610","chr4","+",89340867,89340979,112,89288010,89288109,89402250,89402455,0.000312941409790889,0.188
"chr4:98814672-98814911|up:98812115-98812480|down:98816470-98816591","Usp1","chr4","+",98814672,98814911,239,98812115,98812480,98816470,98816591,0.00353017599364078,-0.107
"chr4:98814691-98814911|up:98812046-98812480|down:98816470-98816591","Usp1","chr4","+",98814691,98814911,220,98812046,98812480,98816470,98816591,0.00496971641191873,-0.14
"chr4:107703435-107703816|up:107700412-107700541|down:107704640-107704763","Lrp8","chr4","+",107703435,107703816,381,107700412,107700541,107704640,107704763,0.0324920892647346,-0.124
"chr4:108965077-108965146|up:108959693-108959789|down:108975091-108975233","Osbpl9","chr4","-",108965077,108965146,69,108959693,108959789,108975091,108975233,0.0057870533722394,-0.249
"chr4:108965077-108965146|up:108959693-108959789|down:108990940-108991017","Osbpl9","chr4","-",108965077,108965146,69,108959693,108959789,108990940,108991017,0.00011614746571587,-0.165
"chr4:110112615-110112702|up:110108477-110108718|down:110143666-110143813","Elavl4","chr4","-",110112615,110112702,87,110108477,110108718,110143666,110143813,7.12650840444448e-07,-0.192
"chr4:115898074-115898304|up:115897265-115897426|down:115900297-115900397","Nsun4","chr4","-",115898074,115898304,230,115897265,115897426,115900297,115900397,0.0267496402621189,-0.11
"chr4:116467599-116468574|up:116462880-116462960|down:116469168-116469278","Nasp","chr4","-",116467599,116468574,975,116462880,116462960,116469168,116469278,0.000105797049975516,-0.118
"chr4:119338188-119338249|up:119334987-119335218|down:119349493-119349706","Rimkla","chr4","-",119338188,119338249,61,119334987,119335218,119349493,119349706,0.000305264451991786,0.154
"chr4:122942944-122943057|up:122942561-122942673|down:122943269-122943347","Trit1","chr4","+",122942944,122943057,113,122942561,122942673,122943269,122943347,1.42512963300153e-07,-0.155
"chr4:122945858-122945968|up:122943269-122943347|down:122946276-122946394","Trit1","chr4","+",122945858,122945968,110,122943269,122943347,122946276,122946394,1.38113561868211e-07,-0.158
"chr4:125001309-125001339|up:124996631-124996824|down:125001444-125001502","Meaf6","chr4","+",125001309,125001339,30,124996631,124996824,125001444,125001502,2.02282635086675e-13,-0.103
"chr4:125001309-125001339|up:124996631-124996824|down:125002115-125002149","Meaf6","chr4","+",125001309,125001339,30,124996631,124996824,125002115,125002149,0.000996979237635412,-0.129
"chr4:126297997-126298206|up:126270699-126270834|down:126311020-126311192","Ago3","chr4","-",126297997,126298206,209,126270699,126270834,126311020,126311192,0.00308811246775147,-0.597
"chr4:126405192-126405326|up:126403743-126403928|down:126405518-126405647","Ago4","chr4","-",126405192,126405326,134,126403743,126403928,126405518,126405647,0.00115691617474468,0.159
"chr4:129090905-129091081|up:129083552-129083865|down:129099921-129100002","Yars","chr4","+",129090905,129091081,176,129083552,129083865,129099921,129100002,0.00151810395800659,0.538
"chr4:129495199-129495418|up:129494775-129494927|down:129500879-129500972","Tmem234","chr4","+",129495199,129495418,219,129494775,129494927,129500879,129500972,1.50074752413386e-07,0.225
"chr4:129900544-129900709|up:129898817-129898901|down:129901354-129901519","Adgrb2","chr4","+",129900544,129900709,165,129898817,129898901,129901354,129901519,0.013335603334508,-0.119
"chr4:129908727-129908826|up:129908343-129908429|down:129911321-129911417","Adgrb2","chr4","+",129908727,129908826,99,129908343,129908429,129911321,129911417,0.0403384335468894,-0.121
"chr4:129966861-129966909|up:129966618-129966678|down:129967032-129967086","Col16a1","chr4","+",129966861,129966909,48,129966618,129966678,129967032,129967086,7.37082002052797e-06,-0.101
"chr4:130168607-130168763|up:130158861-130159023|down:130169250-130169325","Serinc2","chr4","-",130168607,130168763,156,130158861,130159023,130169250,130169325,0.0075618641397172,0.453
"chr4:132110592-132110673|up:132105715-132105874|down:132114202-132114376","Phactr4","chr4","-",132110592,132110673,81,132105715,132105874,132114202,132114376,0.0161267577272056,0.139
"chr4:134227910-134227994|up:134224285-134224347|down:134233991-134234028","Paqr7","chr4","+",134227910,134227994,84,134224285,134224347,134233991,134234028,5.49297110078523e-10,0.741
"chr4:137365075-137365201|up:137362208-137362319|down:137371653-137371809","Usp48","chr4","+",137365075,137365201,126,137362208,137362319,137371653,137371809,7.65974919238559e-07,-0.163
"chr4:137451056-137451134|up:137449136-137449268|down:137452002-137452112","Rap1gap","chr4","+",137451056,137451134,78,137449136,137449268,137452002,137452112,0.0225310930834024,0.21
"chr4:137814843-137814876|up:137811567-137811681|down:137823219-137823240","Eif4g3","chr4","+",137814843,137814876,33,137811567,137811681,137823219,137823240,0.00138547240036193,0.265
"chr4:137981583-137981664|up:137977713-137977819|down:137985479-137985639","Sh2d5","chr4","+",137981583,137981664,81,137977713,137977819,137985479,137985639,3.14650505209423e-08,0.694
"chr4:139163259-139163343|up:139162320-139162495|down:139163432-139163570","Ubr4","chr4","+",139163259,139163343,84,139162320,139162495,139163432,139163570,8.56634979280919e-08,-0.162
"chr4:140798891-140799006|up:140797392-140797544|down:140799839-140799948","Necap2","chr4","-",140798891,140799006,115,140797392,140797544,140799839,140799948,7.10264208777694e-06,-0.14
"chr4:140798891-140799028|up:140797366-140797544|down:140799839-140799948","Necap2","chr4","-",140798891,140799028,137,140797366,140797544,140799839,140799948,0.000594767115331526,-0.147
"chr4:140973256-140973363|up:140967942-140968055|down:140973485-140973667","Arhgef19","chr4","+",140973256,140973363,107,140967942,140968055,140973485,140973667,0.0386385746027297,-0.215
"chr4:140973256-140973363|up:140972128-140972277|down:140973485-140973667","Arhgef19","chr4","+",140973256,140973363,107,140972128,140972277,140973485,140973667,0.00133606859121463,-0.247
"chr4:141328877-141329020|up:141323205-141323259|down:141333231-141333338","Fblim1","chr4","-",141328877,141329020,143,141323205,141323259,141333231,141333338,5.16741155252768e-06,-0.375
"chr4:147952525-147952640|up:147951787-147952059|down:147952825-147952940","Miip","chr4","-",147952525,147952640,115,147951787,147952059,147952825,147952940,0.0416243423661306,0.644
"chr4:148240851-148240947|up:148239954-148240738|down:148241065-148241163","Fbxo44","chr4","-",148240851,148240947,96,148239954,148240738,148241065,148241163,3.04803679300187e-09,-0.224
"chr4:148748839-148748878|up:148743382-148743526|down:148751808-148751893","Gm572","chr4","+",148748839,148748878,39,148743382,148743526,148751808,148751893,0.0499473169231795,0.148
"chr4:150988271-150988341|up:150981589-150981928|down:150991496-150991598","Park7","chr4","-",150988271,150988341,70,150981589,150981928,150991496,150991598,6.67386491779531e-05,-0.372
"chr4:152398335-152398372|up:152397820-152397889|down:152399498-152399545","Rnf207","chr4","-",152398335,152398372,37,152397820,152397889,152399498,152399545,0.00654375341191155,-0.136
"chr4:155709641-155709796|up:155709310-155709398|down:155710183-155710230","Cdk11b","chr4","+",155709641,155709796,155,155709310,155709398,155710183,155710230,0.04706566556397,-0.219
"chr4:155902995-155903121|up:155902379-155902444|down:155904785-155904885","Ccnl2","chr4","+",155902995,155903121,126,155902379,155902444,155904785,155904885,1.43155517364884e-05,-0.107
"chr4:156254002-156254014|up:156253676-156253793|down:156254226-156254338","Agrn","chr4","-",156254002,156254014,12,156253676,156253793,156254226,156254338,2.71957764949863e-11,-0.114
"chr5:9176539-9176802|up:9174441-9174527|down:9177956-9178108","Dmtf1","chr5","-",9176539,9176802,263,9174441,9174527,9177956,9178108,0.0223121934912803,-0.124
"chr5:23616039-23616119|up:23608723-23608814|down:23638207-23638323","5031425E22Rik","chr5","-",23616039,23616119,80,23608723,23608814,23638207,23638323,0.00832722931525176,0.281
"chr5:23821324-23821388|up:23770111-23770263|down:23880717-23880772","Srpk2","chr5","-",23821324,23821388,64,23770111,23770263,23880717,23880772,3.86074837632551e-05,0.128
"chr5:23968331-23968349|up:23967360-23967472|down:23973765-23973910","Pus7","chr5","-",23968331,23968349,18,23967360,23967472,23973765,23973910,1.18875685550730e-12,-0.241
"chr5:24171131-24171429|up:24169476-24170356|down:24184485-24184645","Hycc1","chr5","-",24171131,24171429,298,24169476,24170356,24184485,24184645,9.68661578409535e-05,-0.128
