"event_id","geneSymbol","dPSI_1","FDR_1","dPSI_2","FDR_2","sig_1","sig_2","category"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174176004_174176077","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174178539_174178584","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183442_174183500","Gnas",-0.007,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183442_174183500","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",-0.014,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",-0.014,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",-0.014,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183445_174183500","Gnas",-0.014,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183602_174183722","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183602_174183722","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183602_174183722","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174183602_174183722","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174184992_174185090","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174187441_174187572","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027523_chr2_174187782_174187850","Gnas",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027525_chr2_177911109_177911292","Phactr3",0,1,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027525_chr2_177944477_177944631","Phactr3",-0.004,1,0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027525_chr2_177944477_177944631","Phactr3",0.009,1,0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027525_chr2_177969930_177969986","Phactr3",0.002,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027525_chr2_177969933_177969986","Phactr3",0.003,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027525_chr2_177974614_177974755","Phactr3",-0.003,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027531_chr3_10381162_10381314","Impa1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027531_chr3_10386671_10386780","Impa1",-0.014,0.591729492181306,-0.013,0.53610760802246,FALSE,FALSE,"Neither"
"ENSMUSG00000027531_chr3_10389111_10389157","Impa1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027531_chr3_10394002_10394068","Impa1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027533_chr3_10080030_10080203","Fabp5",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027534_chr3_10485256_10485376","Snx16",-0.004,1,-0.035,0.0573200860613261,FALSE,FALSE,"Neither"
"ENSMUSG00000027534_chr3_10491222_10491292","Snx16",0.053,0.0011330569888663,0.039,0.0721423602441099,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167777283_167777441","Ptpn1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167793875_167793999","Ptpn1",0.007,1,-0.026,0.0332812000832768,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167793875_167793999","Ptpn1",0.007,1,0.019,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167793875_167793999","Ptpn1",0.019,1,-0.026,0.0332812000832768,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167793875_167793999","Ptpn1",0.019,1,0.019,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167800081_167800541","Ptpn1",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167800081_167800541","Ptpn1",-0.001,1,0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167800081_167800541","Ptpn1",0.011,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167800081_167800541","Ptpn1",0.011,1,0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167805547_167805638","Ptpn1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167809648_167809747","Ptpn1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167815979_167816189","Ptpn1",-0.002,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027540_chr2_167817228_167817449","Ptpn1",0.008,1,0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027544_chr2_168328605_168328691","Nfatc2",0.103,1,0.194,0.120546597942717,FALSE,FALSE,"Neither"
"ENSMUSG00000027550_chr3_14601058_14601264","Lrrcc1",-0.012,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027550_chr3_14610555_14610752","Lrrcc1",0.016,1,0.016,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027550_chr3_14619363_14619565","Lrrcc1",0.119,0.0263328851166317,0.042,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000027550_chr3_14619363_14619565","Lrrcc1",0.119,0.0263328851166317,-0.006,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000027550_chr3_14619363_14619565","Lrrcc1",-0.014,1,0.042,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027550_chr3_14619363_14619565","Lrrcc1",-0.014,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027550_chr3_14622248_14622434","Lrrcc1",-0.014,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027550_chr3_14622248_14622434","Lrrcc1",-0.014,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027551_chr2_168793464_168793698","Zfp64",-0.001,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027552_chr3_14667707_14667772","E2f5",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027566_chr2_179678730_179678793","Psma7",0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027566_chr2_179681145_179681272","Psma7",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027566_chr2_179681145_179681272","Psma7",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027569_chr2_180225193_180225315","Mrgbp",0.004,1,0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027569_chr2_180226198_180226280","Mrgbp",-0.011,1,0.01,0.976812096241898,FALSE,FALSE,"Neither"
"ENSMUSG00000027569_chr2_180226198_180226280","Mrgbp",-0.011,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027569_chr2_180226198_180226280","Mrgbp",0.02,0.153901476639679,0.01,0.976812096241898,FALSE,FALSE,"Neither"
"ENSMUSG00000027569_chr2_180226198_180226280","Mrgbp",0.02,0.153901476639679,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027573_chr2_180354983_180355113","Gid8",-0.004,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027573_chr2_180356482_180356679","Gid8",-0.006,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180609326_180609607","Arfgap1",0.041,0.488664993232275,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180609394_180609607","Arfgap1",0.03,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180609394_180609607","Arfgap1",0.03,1,0.019,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180609394_180609607","Arfgap1",0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180609394_180609607","Arfgap1",0.001,1,0.019,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180613366_180613476","Arfgap1",0,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180620204_180620234","Arfgap1",0.1,0,-0.099,5.62939690939048e-06,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180620963_180621020","Arfgap1",-0.183,0.0111501582822928,-0.002,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000027575_chr2_180620963_180621020","Arfgap1",-0.183,0.0111501582822928,-0.021,1,TRUE,FALSE,"Neg_vs_Parental"
"ENSMUSG00000027575_chr2_180620963_180621020","Arfgap1",-0.052,0.152425665953716,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180620963_180621020","Arfgap1",-0.052,0.152425665953716,-0.021,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180621453_180621513","Arfgap1",-0.006,1,0.025,0.034685110147095,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180621453_180621513","Arfgap1",-0.006,1,-0.026,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180621453_180621513","Arfgap1",-0.006,1,0.024,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180621453_180621513","Arfgap1",-0.063,1,0.025,0.034685110147095,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180621453_180621513","Arfgap1",-0.063,1,-0.026,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027575_chr2_180621453_180621513","Arfgap1",-0.063,1,0.024,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027580_chr2_180871859_180872055","Helz2",-0.001,1,-0.03,0.743589253373141,FALSE,FALSE,"Neither"
"ENSMUSG00000027581_chr2_180950513_180950689","Stmn3",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027581_chr2_180950513_180950689","Stmn3",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027581_chr2_180950939_180951035","Stmn3",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027581_chr2_180950939_180951035","Stmn3",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027582_chr2_181021362_181021482","Zgpat",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027582_chr2_181022167_181023187","Zgpat",-0.016,1,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027582_chr2_181022167_181023187","Zgpat",-0.004,1,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027582_chr2_181023986_181024107","Zgpat",0.041,0.00501891840770064,0.02,0.772820715647625,FALSE,FALSE,"Neither"
"ENSMUSG00000027582_chr2_181023986_181024107","Zgpat",-0.009,1,0.02,0.772820715647625,FALSE,FALSE,"Neither"
"ENSMUSG00000027583_chr2_181053488_181053773","Zbtb46",-0.005,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181357482_181357724","Oprl1",0.074,0.0270860064224789,0.014,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181357482_181357739","Oprl1",0,1,-0.051,0.257738472329704,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181357482_181357739","Oprl1",0,1,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181357482_181357739","Oprl1",0.041,0.197023106063978,-0.051,0.257738472329704,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181357482_181357739","Oprl1",0.041,0.197023106063978,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181358294_181358328","Oprl1",0.026,0.190085455948634,0.028,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181358294_181358328","Oprl1",0.026,0.190085455948634,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181358294_181358328","Oprl1",0.007,1,0.028,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181358294_181358328","Oprl1",0.007,1,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181359747_181359886","Oprl1",-0.319,0.111813101549541,-0.013,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181359747_181359886","Oprl1",-0.319,0.111813101549541,-0.062,0.827975728959748,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181359747_181359886","Oprl1",-0.319,0.111813101549541,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181359747_181359886","Oprl1",-0.35,0.0595962120270823,-0.013,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181359747_181359886","Oprl1",-0.35,0.0595962120270823,-0.062,0.827975728959748,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181359747_181359886","Oprl1",-0.35,0.0595962120270823,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181359747_181359886","Oprl1",-0.055,0.569800073933765,-0.013,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181359747_181359886","Oprl1",-0.055,0.569800073933765,-0.062,0.827975728959748,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181359747_181359886","Oprl1",-0.055,0.569800073933765,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181359788_181359886","Oprl1",-0.029,0.741473091644569,0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181360169_181360525","Oprl1",-0.007,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181360169_181360525","Oprl1",-0.007,1,-0.046,0.221789586423987,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181360169_181360525","Oprl1",0.012,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027584_chr2_181360169_181360525","Oprl1",0.012,1,-0.046,0.221789586423987,FALSE,FALSE,"Neither"
"ENSMUSG00000027589_chr2_181482947_181483131","Pcmtd2",0.006,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027589_chr2_181484167_181484498","Pcmtd2",-0.001,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027589_chr2_181488260_181488432","Pcmtd2",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027589_chr2_181488260_181488432","Pcmtd2",0.002,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",-0.026,1,0.04,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",-0.026,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",-0.026,1,0.103,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",-0.026,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",-0.026,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.09,0.0209339281650276,0.04,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.09,0.0209339281650276,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.09,0.0209339281650276,0.103,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.09,0.0209339281650276,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.09,0.0209339281650276,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0,1,0.04,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0,1,0.103,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.003,1,0.04,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.003,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.003,1,0.103,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.003,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.003,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.091,0.00883576248375355,0.04,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.091,0.00883576248375355,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.091,0.00883576248375355,0.103,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.091,0.00883576248375355,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154636318_154636387","Raly",0.091,0.00883576248375355,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.03,1,0.033,0.873375229100693,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.03,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.03,1,0.047,0.00299255338307931,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.03,1,0.023,0.00808122668265875,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.03,1,0.012,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.03,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.038,0.0168552705500754,0.033,0.873375229100693,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.038,0.0168552705500754,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.038,0.0168552705500754,0.047,0.00299255338307931,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.038,0.0168552705500754,0.023,0.00808122668265875,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.038,0.0168552705500754,0.012,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.038,0.0168552705500754,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",-0.007,1,0.033,0.873375229100693,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",-0.007,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",-0.007,1,0.047,0.00299255338307931,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",-0.007,1,0.023,0.00808122668265875,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",-0.007,1,0.012,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",-0.007,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.021,1,0.033,0.873375229100693,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.021,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.021,1,0.047,0.00299255338307931,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.021,1,0.023,0.00808122668265875,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.021,1,0.012,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.021,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.024,1,0.033,0.873375229100693,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.024,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.024,1,0.047,0.00299255338307931,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.024,1,0.023,0.00808122668265875,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.024,1,0.012,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.024,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.001,1,0.033,0.873375229100693,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.001,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.001,1,0.047,0.00299255338307931,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.001,1,0.023,0.00808122668265875,FALSE,FALSE,"Neither"
"ENSMUSG00000027593_chr2_154662926_154663009","Raly",0.001,1,0.012,1,FALSE,FALSE,"Neither"
