"event_id","geneSymbol","dPSI_1","FDR_1","dPSI_2","FDR_2","sig_1","sig_2","category"
"ENSMUSG00000031826_chr8_120663269_120663327","Usp10",0.001,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120663269_120663327","Usp10",0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120663269_120663327","Usp10",0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120663269_120663327","Usp10",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",-0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",-0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667848_120668877","Usp10",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",-0.002,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",-0.002,1,-0.131,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",-0.002,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",-0.002,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",-0.002,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",0.001,1,-0.131,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",0.001,1,-0.131,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",-0.001,1,-0.131,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120667851_120668877","Usp10",-0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120678659_120678837","Usp10",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120679918_120680084","Usp10",-0.004,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120681527_120681672","Usp10",-0.005,0.626924406066447,0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120681527_120681672","Usp10",-0.005,0.626924406066447,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120681527_120681672","Usp10",-0.004,1,0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120681527_120681672","Usp10",-0.004,1,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031826_chr8_120682936_120683002","Usp10",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031827_chr8_120549392_120549550","Cotl1",0.002,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031828_chr8_120596360_120597431","Klhl36",0.013,0.355073147739693,0.013,0.507893088178039,FALSE,FALSE,"Neither"
"ENSMUSG00000031833_chr8_71233512_71233635","Mast3",-0.003,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031833_chr8_71236786_71236909","Mast3",-0.007,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031833_chr8_71238004_71238137","Mast3",-0.015,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031833_chr8_71242326_71242347","Mast3",-0.029,1,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031833_chr8_71249356_71249446","Mast3",0.292,5.26739603305051e-06,0.136,0.00458318014084435,TRUE,TRUE,"Both"
"ENSMUSG00000031833_chr8_71249356_71249446","Mast3",0.292,5.26739603305051e-06,0.004,1,TRUE,FALSE,"Pos_vs_Parental"
"ENSMUSG00000031833_chr8_71249356_71249446","Mast3",0,1,0.136,0.00458318014084435,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000031833_chr8_71249356_71249446","Mast3",0,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031834_chr8_71224995_71225046","Pik3r2",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031834_chr8_71225464_71225560","Pik3r2",-0.013,0.237042362103728,-0.024,0.00128511167953477,FALSE,FALSE,"Neither"
"ENSMUSG00000031834_chr8_71228491_71228700","Pik3r2",0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120255662_120255807","Mbtps1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120257787_120257949","Mbtps1",-0.003,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120257787_120257949","Mbtps1",-0.003,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120257787_120257949","Mbtps1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120257787_120257949","Mbtps1",0.001,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120260059_120260211","Mbtps1",0,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120260059_120260211","Mbtps1",0,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120262013_120262116","Mbtps1",-0.001,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120262013_120262116","Mbtps1",-0.001,1,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120262013_120262116","Mbtps1",0,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120262013_120262116","Mbtps1",0,1,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120265582_120265699","Mbtps1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120272722_120272980","Mbtps1",-0.007,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120272722_120272980","Mbtps1",-0.007,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120272722_120272980","Mbtps1",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120272722_120272980","Mbtps1",0.001,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120274138_120274624","Mbtps1",-0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120276296_120276445","Mbtps1",0.103,0.0200107973236349,0.077,0.36037676764341,TRUE,FALSE,"Pos_vs_Parental"
"ENSMUSG00000031835_chr8_120276296_120276445","Mbtps1",0.103,0.0200107973236349,-0.006,1,TRUE,FALSE,"Pos_vs_Parental"
"ENSMUSG00000031835_chr8_120276296_120276445","Mbtps1",0.008,1,0.077,0.36037676764341,FALSE,FALSE,"Neither"
"ENSMUSG00000031835_chr8_120276296_120276445","Mbtps1",0.008,1,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031839_chr8_120073563_120073606","Hsbp1",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031840_chr8_71209093_71209212","Rab3a",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031845_chr8_117832398_117832528","Bco1",0.019,0.753166527334821,0.038,0.120690982111387,FALSE,FALSE,"Neither"
"ENSMUSG00000031845_chr8_117840102_117840326","Bco1",-0.012,1,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71129204_71129246","Lsm4",-0.001,1,-0.046,0.0941279184176589,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71129204_71129246","Lsm4",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71129204_71129246","Lsm4",-0.006,1,-0.046,0.0941279184176589,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71129204_71129246","Lsm4",-0.006,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71130407_71130526","Lsm4",-0.005,0.350889221953199,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71130427_71130508","Lsm4",-0.017,0.469026102672177,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71130427_71130508","Lsm4",-0.017,0.469026102672177,-0.14,0.0225396296835753,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000031848_chr8_71130427_71130508","Lsm4",-0.005,0.458075955597974,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71130427_71130508","Lsm4",-0.005,0.458075955597974,-0.14,0.0225396296835753,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000031848_chr8_71130427_71130526","Lsm4",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71130427_71130526","Lsm4",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71130427_71130526","Lsm4",-0.002,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031848_chr8_71130427_71130526","Lsm4",-0.002,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031851_chr8_126462806_126462969","Ntpcr",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031851_chr8_126462806_126462969","Ntpcr",0,1,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031851_chr8_126464061_126464158","Ntpcr",-0.004,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031851_chr8_126464061_126464158","Ntpcr",-0.004,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031851_chr8_126464061_126464158","Ntpcr",-0.004,1,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031851_chr8_126464061_126464158","Ntpcr",0.009,1,-0.005,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031851_chr8_126464061_126464158","Ntpcr",0.009,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031851_chr8_126464061_126464158","Ntpcr",0.009,1,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031858_chr8_70473069_70473160","Mau2",0.002,1,-0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031858_chr8_70478477_70478543","Mau2",-0.004,1,-0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031858_chr8_70480271_70480418","Mau2",0.002,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031858_chr8_70481268_70481424","Mau2",-0.002,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031858_chr8_70481857_70481885","Mau2",-0.003,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031860_chr8_70316961_70317200","Pbx4",-0.067,1,-0.181,0.0139213459735924,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000031860_chr8_70317547_70317664","Pbx4",-0.038,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031860_chr8_70317547_70317664","Pbx4",-0.038,1,0.03,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031860_chr8_70317547_70317664","Pbx4",-0.055,1,-0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031860_chr8_70317547_70317664","Pbx4",-0.055,1,0.03,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031860_chr8_70319117_70319253","Pbx4",-0.032,0.260466361180428,0.01,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031860_chr8_70322678_70322832","Pbx4",-0.019,1,-0.014,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031860_chr8_70322678_70322832","Pbx4",-0.019,1,-0.01,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031860_chr8_70322678_70322832","Pbx4",-0.038,1,-0.014,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031860_chr8_70322678_70322832","Pbx4",-0.038,1,-0.01,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031862_chr8_70246398_70246488","Atp13a1",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031862_chr8_70249874_70249981","Atp13a1",-0.017,0.662271512394504,-0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031862_chr8_70251461_70251582","Atp13a1",-0.004,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031862_chr8_70251461_70251582","Atp13a1",-0.004,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031862_chr8_70257869_70258027","Atp13a1",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69250410_69250550","Ints10",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69261027_69261161","Ints10",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69264562_69264645","Ints10",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69276841_69276919","Ints10",-0.02,1,-0.189,0.0128245759809294,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000031864_chr8_69276841_69276919","Ints10",-0.02,1,-0.09,2.15327157086544e-05,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69276841_69276919","Ints10",-0.108,0.323438251546547,-0.189,0.0128245759809294,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000031864_chr8_69276841_69276919","Ints10",-0.108,0.323438251546547,-0.09,2.15327157086544e-05,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69277703_69277781","Ints10",0.031,0.65493476262992,0.024,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69277703_69277781","Ints10",0.031,0.65493476262992,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69277703_69277781","Ints10",0.031,0.65493476262992,-0.067,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69277703_69277781","Ints10",-0.075,1,0.024,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69277703_69277781","Ints10",-0.075,1,-0.011,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031864_chr8_69277703_69277781","Ints10",-0.075,1,-0.067,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160280_83160315","Dctn1",0.003,1,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160280_83160315","Dctn1",0.003,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160280_83160315","Dctn1",-0.003,1,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160280_83160315","Dctn1",-0.003,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160917_83160938","Dctn1",0.083,1.75685983868305e-06,-0.044,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160917_83160938","Dctn1",0.083,1.75685983868305e-06,0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160917_83160938","Dctn1",0.083,1.75685983868305e-06,-0.113,0.603938860018893,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160917_83160938","Dctn1",-0.163,0.0606013880222103,-0.044,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160917_83160938","Dctn1",-0.163,0.0606013880222103,0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160917_83160938","Dctn1",-0.163,0.0606013880222103,-0.113,0.603938860018893,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160917_83160938","Dctn1",-0.073,0.277299795708928,-0.044,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160917_83160938","Dctn1",-0.073,0.277299795708928,0.007,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83160917_83160938","Dctn1",-0.073,0.277299795708928,-0.113,0.603938860018893,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83163409_83163427","Dctn1",0.092,0.244340396510165,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83163409_83163427","Dctn1",0.092,0.244340396510165,0.025,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83163409_83163427","Dctn1",0.092,0.244340396510165,0.012,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83163409_83163427","Dctn1",0.092,0.244340396510165,0.142,0.0107254087596252,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000031865_chr6_83163409_83163427","Dctn1",-0.057,1,0.004,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83163409_83163427","Dctn1",-0.057,1,0.025,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83163409_83163427","Dctn1",-0.057,1,0.012,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83163409_83163427","Dctn1",-0.057,1,0.142,0.0107254087596252,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000031865_chr6_83164745_83164766","Dctn1",0.024,0.0210747470826183,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83164745_83164766","Dctn1",0.024,0.0210747470826183,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83164745_83164766","Dctn1",0.024,0.0210747470826183,-0.08,0.281078597127064,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83164745_83164766","Dctn1",-0.092,0.0185904115246792,-0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83164745_83164766","Dctn1",-0.092,0.0185904115246792,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83164745_83164766","Dctn1",-0.092,0.0185904115246792,-0.08,0.281078597127064,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83166058_83166250","Dctn1",0.004,1,0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83166058_83166250","Dctn1",0.004,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83166058_83166250","Dctn1",0,1,0.008,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83166058_83166250","Dctn1",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83170940_83171003","Dctn1",0.002,1,0.002,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83171411_83171573","Dctn1",-0.001,1,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031865_chr6_83174300_83174315","Dctn1",-0.117,2.54634701482315e-07,-0.134,2.90781419855577e-06,TRUE,TRUE,"Both"
"ENSMUSG00000031865_chr6_83176169_83176259","Dctn1",0,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031872_chr8_104908642_104908751","Bean1",0.099,0.179444623049961,0.08,0.436194478354408,FALSE,FALSE,"Neither"
"ENSMUSG00000031872_chr8_104940547_104940658","Bean1",0.075,1,0.125,0.0292810692365759,FALSE,TRUE,"KO_vs_Parental"
"ENSMUSG00000031872_chr8_104941645_104941796","Bean1",0.068,0.780044422542288,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105244538_105244578","Nae1",-0.005,1,0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105246176_105246310","Nae1",-0.01,0.693287544721925,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105252911_105253021","Nae1",-0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105254009_105254081","Nae1",-0.004,1,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105254009_105254081","Nae1",-0.004,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105254009_105254081","Nae1",0.013,1,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105254009_105254081","Nae1",0.013,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105254818_105254849","Nae1",0.011,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105254818_105254849","Nae1",0.011,1,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105254818_105254849","Nae1",-0.009,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105254818_105254849","Nae1",-0.009,1,0.006,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031878_chr8_105256687_105256748","Nae1",0.002,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031879_chr8_105367151_105367197","Ciao2b",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031879_chr8_105367599_105367720","Ciao2b",-0.001,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031879_chr8_105367599_105367725","Ciao2b",0,1,0,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031883_chr8_105274817_105274913","Car7",-0.028,1,0.013,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105897937_105898024","Cbfb",0,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105905224_105905341","Cbfb",-0.005,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105905224_105905341","Cbfb",-0.005,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105905224_105905341","Cbfb",-0.005,1,-0.006,0.68665965178757,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105905224_105905341","Cbfb",-0.005,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105905224_105905341","Cbfb",-0.005,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105905224_105905341","Cbfb",-0.005,1,-0.006,0.68665965178757,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105905224_105905341","Cbfb",0.001,1,0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105905224_105905341","Cbfb",0.001,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105905224_105905341","Cbfb",0.001,1,-0.006,0.68665965178757,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.004,1,-0.021,2.97633844176293e-11,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.004,1,-0.174,0.874437353777889,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.004,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.004,1,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.01,1,-0.021,2.97633844176293e-11,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.01,1,-0.174,0.874437353777889,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.01,1,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.01,1,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.186,0.348047079877766,-0.021,2.97633844176293e-11,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.186,0.348047079877766,-0.174,0.874437353777889,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.186,0.348047079877766,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.186,0.348047079877766,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.015,2.99669229516254e-06,-0.021,2.97633844176293e-11,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.015,2.99669229516254e-06,-0.174,0.874437353777889,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.015,2.99669229516254e-06,-0.001,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105921106_105921223","Cbfb",-0.015,2.99669229516254e-06,-0.009,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105929083_105929179","Cbfb",-0.041,0.000995668705769941,-0.003,1,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105929083_105929179","Cbfb",-0.041,0.000995668705769941,-0.032,0.00634579038468701,FALSE,FALSE,"Neither"
"ENSMUSG00000031885_chr8_105929083_105929179","Cbfb",-0.041,0.000995668705769941,-0.029,0.0204251819190817,FALSE,FALSE,"Neither"
