"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR"
"chr9:19536795:19536933:19535594:19537211:SE","SE","ENSMUSG00000057551","Zfp317",138,"Regular (>50bp)",-0.155,0.0139756038199253
"chr1:89751578:89751656:89694186:89762155:SE","SE","ENSMUSG00000055013","Agap1",78,"Regular (>50bp)",-0.145,8.28312764529383e-05
"chr8:48766272:48766299:48763804:48788623:SE","SE","ENSMUSG00000031561","Tenm3",27,"Microexon (0-30bp)",-0.107,0.000820526485570748
"chr8:57791917:57791982:57785668:57792899:SE","SE","ENSMUSG00000097910","Hdnr",65,"Regular (>50bp)",0.183,0.00190596476088572
"chr10:128535844:128535988:128535544:128537211:SE","SE","ENSMUSG00000025358","Cdk2",144,"Regular (>50bp)",-0.198,2.67536117641584e-07
"chr8:57995545:57995728:57993171:57995868:SE","SE","ENSMUSG00000031608","Galnt7",183,"Regular (>50bp)",-0.109,0.0308192398881408
"chr8:61349771:61349870:61343570:61358581:SE","SE","ENSMUSG00000038005","Hpf1",99,"Regular (>50bp)",0.118,9.52976432449854e-05
"chr8:120276296:120276445:120274624:120285128:SE","SE","ENSMUSG00000031835","Mbtps1",149,"Regular (>50bp)",0.103,0.0200107973236349
"chr8:61367786:61367862:61366209:61372373:SE","SE","ENSMUSG00000004319","Clcn3",76,"Regular (>50bp)",-0.134,5.23745151685862e-06
"chr17:80512050:80512510:80511816:80514603:SE","SE","ENSMUSG00000024097","Srsf7",460,"Regular (>50bp)",-0.117,2.16905427495702e-05
"chr10:69817945:69817991:69816224:69821912:SE","SE","ENSMUSG00000069601","Ank3",46,"Small (30-50bp)",-0.124,0.0266382038889151
"chr1:24125600:24125692:24107059:24137711:SE","SE","ENSMUSG00000026153","Fam135a",92,"Regular (>50bp)",0.123,0.00660533570820814
"chr8:70855080:70855175:70853354:70892082:SE","SE","ENSMUSG00000003575","Crtc1",95,"Regular (>50bp)",0.191,0.0206965126416938
"chr8:71364489:71364572:71358771:71368994:SE","SE","ENSMUSG00000019261","Map1s",83,"Regular (>50bp)",0.355,0.00217403392032402
"chr8:71365156:71365297:71358771:71368994:SE","SE","ENSMUSG00000019261","Map1s",141,"Regular (>50bp)",0.266,0.0439638577027943
"chr8:84299656:84299674:84299575:84299848:SE","SE","ENSMUSG00000031708","Tecr",18,"Microexon (0-30bp)",-0.111,0
"chr8:84300039:84300084:84299952:84300499:SE","SE","ENSMUSG00000031708","Tecr",45,"Small (30-50bp)",-0.129,2.64060780152933e-09
"chr8:71791550:71791664:71789609:71795405:SE","SE","ENSMUSG00000004677","Myo9b",114,"Regular (>50bp)",0.168,0.0199690370826566
"chr8:71996600:71996767:71995875:71997867:SE","SE","ENSMUSG00000031813","Mvb12a",167,"Regular (>50bp)",-0.172,0.0140563152521324
"chr3:40860601:40860653:40860391:40871120:SE","SE","ENSMUSG00000037818","Abhd18",52,"Regular (>50bp)",-0.278,0.0220842201347268
"chr8:93071480:93071648:93053090:93072977:SE","SE","ENSMUSG00000031736","Crnde",168,"Regular (>50bp)",-0.12,0.0164901693959238
"chr8:94765595:94765738:94764070:94773899:SE","SE","ENSMUSG00000033009","Ogfod1",143,"Regular (>50bp)",-0.114,0.00144923153264796
"chrX:12003623:12003709:11927885:12026527:SE","SE","ENSMUSG00000040363","Bcor",86,"Regular (>50bp)",0.148,0.00222122832377015
"chrX:12003623:12003709:12001108:12026527:SE","SE","ENSMUSG00000040363","Bcor",86,"Regular (>50bp)",0.344,0.00325910945240768
"chr8:106055403:106055534:106055090:106061274:SE","SE","ENSMUSG00000014856","Tmem208",131,"Regular (>50bp)",-0.101,0.0321007781425644
"chr8:106084212:106084283:106084115:106085005:SE","SE","ENSMUSG00000014786","Slc9a5",71,"Regular (>50bp)",-0.209,4.01941352830388e-13
"chr8:106088192:106088270:106086085:106089894:SE","SE","ENSMUSG00000014786","Slc9a5",78,"Regular (>50bp)",0.118,9.67694947276558e-05
"chr8:106090568:106090638:106090065:106091313:SE","SE","ENSMUSG00000014786","Slc9a5",70,"Regular (>50bp)",-0.149,5.23489470693099e-07
"chr8:106756983:106757075:106742597:106760354:SE","SE","ENSMUSG00000031901","Dus2",92,"Regular (>50bp)",-0.115,0.0354584575732497
"chr11:70127713:70127804:70127037:70128356:SE","SE","ENSMUSG00000020831","0610010K14Rik",91,"Regular (>50bp)",-0.107,9.82594444425382e-05
"chr8:121387232:121387409:121386926:121387522:SE","SE","ENSMUSG00000031819","Emc8",177,"Regular (>50bp)",-0.242,0.00985662050590451
"chr15:75736092:75736285:75735477:75736797:SE","SE","ENSMUSG00000022575","Gsdmd",193,"Regular (>50bp)",-0.107,0.00308336686522315
"chr15:75736203:75736285:75735477:75736797:SE","SE","ENSMUSG00000022575","Gsdmd",82,"Regular (>50bp)",-0.171,0.0407115057176928
"chr8:129993965:129994180:129990205:129994874:SE","SE","ENSMUSG00000110605","Gm32856",215,"Regular (>50bp)",0.256,0.0157578072445002
"chr11:59319166:59319639:59298636:59340740:SE","SE","ENSMUSG00000009894","Snap47",473,"Regular (>50bp)",-0.147,0.0133504884259183
"chr9:7045348:7045369:7044428:7049082:SE","SE","ENSMUSG00000047193","Dync2h1",21,"Microexon (0-30bp)",-0.253,0.00202032281237565
"chr9:13252850:13253055:13246676:13262360:SE","SE","ENSMUSG00000079084","Ccdc82",205,"Regular (>50bp)",-0.115,6.62753018163348e-07
"chr2:27362587:27362626:27354205:27365153:SE","SE","ENSMUSG00000026918","Brd3",39,"Small (30-50bp)",0.137,0.00351914898166492
"chr6:30508664:30508841:30508511:30509683:SE","SE","ENSMUSG00000029782","Tmem209",177,"Regular (>50bp)",-0.103,2.99629008472593e-12
"chr11:80294190:80294234:80293537:80294426:SE","SE","ENSMUSG00000017421","Zfp207",44,"Small (30-50bp)",-0.106,1.69674375106589e-05
"chr9:111042880:111042982:111036957:111043208:SE","SE","ENSMUSG00000032497","Lrrfip2",102,"Regular (>50bp)",-0.161,0.0430490208599834
"chr9:30373526:30373711:30351521:30374515:SE","SE","ENSMUSG00000031993","Snx19",185,"Regular (>50bp)",-0.151,0.000136871884304084
"chr11:49103521:49103603:49094365:49105890:SE","SE","ENSMUSG00000046311","Zfp62",82,"Regular (>50bp)",0.468,0.038612082067906
"chr11:49104416:49104469:49094365:49105890:SE","SE","ENSMUSG00000046311","Zfp62",53,"Regular (>50bp)",0.124,0.00040217081057994
"chr11:62240220:62240319:62236144:62242203:SE","SE","ENSMUSG00000018501","Ncor1",99,"Regular (>50bp)",-0.106,0.0108088538383115
"chr10:90957969:90958193:90955568:90959419:SE","SE","ENSMUSG00000061904","Slc25a3",224,"Regular (>50bp)",-0.168,0.0465149128204989
"chr9:47215492:47215592:47208506:47219070:SE","SE","ENSMUSG00000109844","Gm31816",100,"Regular (>50bp)",0.294,0.0046338424320141
"chr9:48272726:48272814:48266387:48287172:SE","SE","ENSMUSG00000044229","Nxpe4",88,"Regular (>50bp)",0.136,0.0039589124560616
"chr9:48300171:48300314:48287367:48301549:SE","SE","ENSMUSG00000044229","Nxpe4",143,"Regular (>50bp)",-0.209,0.000402045920909979
"chr3:151914520:151914583:151899301:151915471:SE","SE","ENSMUSG00000028035","Dnajb4",63,"Regular (>50bp)",-0.113,0.0378533638653613
"chr9:57051041:57051103:57050897:57051262:SE","SE","ENSMUSG00000032298","Neil1",62,"Regular (>50bp)",-0.141,8.27560548132453e-07
"chr2:93840607:93840753:93838937:93841027:SE","SE","ENSMUSG00000040174","Alkbh3",146,"Regular (>50bp)",0.115,0.000469682834293597
"chr11:77362839:77363005:77362649:77363127:SE","SE","ENSMUSG00000037907","Ankrd13b",166,"Regular (>50bp)",-0.112,4.35291210008517e-05
"chr9:58535116:58535211:58489809:58557779:SE","SE","ENSMUSG00000032336","Nptn",95,"Regular (>50bp)",0.462,0.000856044788723232
"chr9:58547951:58548085:58489809:58557779:SE","SE","ENSMUSG00000032336","Nptn",134,"Regular (>50bp)",0.323,0.000470544626007719
"chr7:96964293:96964385:96964134:96969173:SE","SE","ENSMUSG00000035713","Usp35",92,"Regular (>50bp)",-0.107,0.0107516648334911
"chr10:5868183:5868253:5812662:5872227:SE","SE","ENSMUSG00000019775","Rgs17",70,"Regular (>50bp)",0.102,9.00811004318081e-08
"chr9:80000818:80000923:79974854:80010975:SE","SE","ENSMUSG00000034252","Senp6",105,"Regular (>50bp)",0.343,2.0127655598041e-08
"chr9:92484037:92484100:92482935:92485000:SE","SE","ENSMUSG00000032374","Plod2",63,"Regular (>50bp)",0.106,3.21834498925379e-08
"chr9:102465906:102466186:102464211:102471706:SE","SE","ENSMUSG00000032534","Cep63",280,"Regular (>50bp)",-0.103,0.0418883540552921
"chr9:102498894:102498927:102496959:102500754:SE","SE","ENSMUSG00000032534","Cep63",33,"Small (30-50bp)",-0.306,0.00254057639001563
"chr9:106322724:106323033:106318055:106324729:SE","SE","ENSMUSG00000042210","Abhd14a",309,"Regular (>50bp)",-0.414,0.000131182860728079
"chr11:106882238:106882333:106882158:106887334:SE","SE","ENSMUSG00000018362","Kpna2",95,"Regular (>50bp)",-0.216,0.0192661084076258
"chr9:108395901:108396025:108394451:108405787:SE","SE","ENSMUSG00000006673","Qrich1",124,"Regular (>50bp)",0.154,3.57743257595405e-06
"chr9:108395965:108396025:108394439:108405787:SE","SE","ENSMUSG00000006673","Qrich1",60,"Regular (>50bp)",0.126,0
"chr9:108395965:108396025:108394451:108405787:SE","SE","ENSMUSG00000006673","Qrich1",60,"Regular (>50bp)",0.207,3.28030271463906e-08
"chr9:108794117:108794144:108793732:108794225:SE","SE","ENSMUSG00000025650","Col7a1",27,"Microexon (0-30bp)",-0.16,3.47158990782136e-10
"chr1:25151257:25151356:25150944:25156369:SE","SE","ENSMUSG00000033569","Adgrb3",99,"Regular (>50bp)",-0.167,0.00915992216321967
"chr10:76685210:76685444:76683646:76686055:SE","SE","ENSMUSG00000001120","Pcbp3",234,"Regular (>50bp)",-0.12,2.8727302488982e-06
"chr9:109664337:109664482:109662363:109668675:SE","SE","ENSMUSG00000032478","Nme6",145,"Regular (>50bp)",-0.224,1.5418444295404e-08
"chr9:109664385:109664482:109662363:109668675:SE","SE","ENSMUSG00000032478","Nme6",97,"Regular (>50bp)",-0.114,4.82120682470872e-07
"chr9:110470478:110470559:110468931:110470838:SE","SE","ENSMUSG00000056724","Nbeal2",81,"Regular (>50bp)",-0.154,0.0310341818625146
"chr9:110709409:110709525:110709297:110711781:SE","SE","ENSMUSG00000044037","Als2cl",116,"Regular (>50bp)",-0.146,0.0200160179673266
"chr9:110723363:110723460:110723228:110723633:SE","SE","ENSMUSG00000044037","Als2cl",97,"Regular (>50bp)",-0.213,0.0255283472240656
"chr4:72056728:72056922:72055395:72057925:SE","SE","ENSMUSG00000008305","Tle1",194,"Regular (>50bp)",-0.131,0.0408294623129418
"chr8:71820141:71820337:71820013:71820413:SE","SE","ENSMUSG00000002395","Use1",196,"Regular (>50bp)",-0.11,2.33161561093591e-07
"chr3:60504139:60504250:60503185:60511114:SE","SE","ENSMUSG00000027763","Mbnl1",111,"Regular (>50bp)",0.117,0
"chr9:119119802:119119931:119113753:119133870:SE","SE","ENSMUSG00000036737","Oxsr1",129,"Regular (>50bp)",0.16,0.0165189082127152
"chr9:119274753:119274867:119274216:119276014:SE","SE","ENSMUSG00000042787","Exog",114,"Regular (>50bp)",-0.196,0.000177637201726518
"chr17:28277721:28277820:28277434:28278267:SE","SE","ENSMUSG00000024219","Anks1",99,"Regular (>50bp)",-0.128,0.0120767734420921
"chr9:121559062:121559090:121558746:121560543:SE","SE","ENSMUSG00000032525","Nktr",28,"Microexon (0-30bp)",-0.2,2.01290237575617e-09
"chr8:10977284:10977521:10976995:10978019:SE","SE","ENSMUSG00000038917","3930402G23Rik",237,"Regular (>50bp)",-0.113,0.0390554293598756
"chr6:149226229:149226298:149219206:149226902:SE","SE","ENSMUSG00000032712","Resf1",69,"Regular (>50bp)",0.13,0.0418596775616783
"chr2:93019433:93019568:93018092:93027241:SE","SE","ENSMUSG00000068735","Trp53i11",135,"Regular (>50bp)",0.103,0.00240823683291065
"chr9:109945745:109945823:109944650:109945906:SE","SE","ENSMUSG00000032480","Dhx30",78,"Regular (>50bp)",-0.332,1.7389259144905e-05
"chr15:102428909:102429012:102427037:102429555:SE","SE","ENSMUSG00000023051","Tarbp2",103,"Regular (>50bp)",-0.139,5.95962155659703e-08
"chr9:60587787:60587985:60587454:60592317:SE","SE","ENSMUSG00000047766","Lrrc49",198,"Regular (>50bp)",-0.148,0.0303663248323904
"chr7:126091615:126091780:126091387:126091983:SE","SE","ENSMUSG00000032637","Atxn2l",165,"Regular (>50bp)",-0.157,0.00355246284404989
"chr10:39521551:39521804:39516507:39607733:SE","SE","ENSMUSG00000087177","E130307A14Rik",253,"Regular (>50bp)",-0.246,0.0481296226893661
"chr10:39530517:39530684:39516507:39557468:SE","SE","ENSMUSG00000087177","E130307A14Rik",167,"Regular (>50bp)",-0.118,0.0459728656436306
"chr10:41685568:41685659:41607111:41685783:SE","SE","ENSMUSG00000019813","Cep57l1",91,"Regular (>50bp)",0.131,0.0100429389376904
"chr5:110543910:110543940:110527459:110580766:SE","SE","ENSMUSG00000043323","Fbrsl1",30,"Microexon (0-30bp)",0.24,0.00120904652686324
"chr10:58108154:58108227:58107528:58110557:SE","SE","ENSMUSG00000038039","Gcc2",73,"Regular (>50bp)",0.112,0.029985427231585
"chr10:59190161:59190232:59188081:59191171:SE","SE","ENSMUSG00000019916","P4ha1",71,"Regular (>50bp)",0.116,3.07246695129838e-13
"chr10:59191171:59191242:59190232:59197682:SE","SE","ENSMUSG00000019916","P4ha1",71,"Regular (>50bp)",-0.164,8.28280277609755e-05
"chr18:83012594:83012662:83006323:83019397:SE","SE","ENSMUSG00000058881","Zfp516",68,"Regular (>50bp)",0.146,0.0346104590252402
"chr10:75260326:75260421:75250911:75264014:SE","SE","ENSMUSG00000033427","Upb1",95,"Regular (>50bp)",0.14,0.00332122151450055
"chr10:75445032:75445226:75444721:75445678:SE","SE","ENSMUSG00000006344","Ggt5",194,"Regular (>50bp)",-0.165,0.000251059822237387
"chr1:120099130:120099212:120093902:120115770:SE","SE","ENSMUSG00000026388","3110009E18Rik",82,"Regular (>50bp)",0.142,0.0026164502100624
"chr10:79749390:79749515:79748603:79752656:SE","SE","ENSMUSG00000035781","R3hdm4",125,"Regular (>50bp)",0.116,0.0175118452693092
"chr11:69934483:69934593:69933569:69935101:SE","SE","ENSMUSG00000020886","Dlg4",110,"Regular (>50bp)",-0.182,0
"chr11:3075787:3076058:3074124:3078928:SE","SE","ENSMUSG00000121500","ENSMUSG00000121500",271,"Regular (>50bp)",-0.11,0.00230962966477628
"chr11:3077130:3077219:3074124:3077478:SE","SE","ENSMUSG00000121500","ENSMUSG00000121500",89,"Regular (>50bp)",-0.503,0.000811065082117675
"chr11:3077478:3077644:3074124:3078928:SE","SE","ENSMUSG00000121500","ENSMUSG00000121500",166,"Regular (>50bp)",-0.121,0.0104930176803143
"chr10:84845315:84845491:84844657:84850939:SE","SE","ENSMUSG00000035620","Ric8b",176,"Regular (>50bp)",-0.376,0.000194791423108541
"chr10:86560061:86560276:86549603:86565645:SE","SE","ENSMUSG00000044937","Ttc41",215,"Regular (>50bp)",0.198,0.0111428978615912
"chr10:86580289:86580468:86572863:86586110:SE","SE","ENSMUSG00000044937","Ttc41",179,"Regular (>50bp)",-0.358,0.0430455543973315
"chr10:86586110:86586250:86572863:86596629:SE","SE","ENSMUSG00000044937","Ttc41",140,"Regular (>50bp)",0.552,2.90695863609589e-05
"chr10:93399066:93399147:93391445:93403525:SE","SE","ENSMUSG00000036168","Ccdc38",81,"Regular (>50bp)",-0.175,0.0230912600130668
"chr10:93688571:93688680:93682976:93693590:SE","SE","ENSMUSG00000020020","Usp44",109,"Regular (>50bp)",-0.247,0.0190862308571342
"chr10:93691975:93692181:93682976:93693590:SE","SE","ENSMUSG00000020020","Usp44",206,"Regular (>50bp)",-0.123,4.25355180725677e-07
"chr2:91776170:91776269:91775214:91780565:SE","SE","ENSMUSG00000040479","Dgkz",99,"Regular (>50bp)",-0.152,4.38670691185662e-07
"chr11:3093694:3093790:3093336:3094216:SE","SE","ENSMUSG00000023764","Sfi1",96,"Regular (>50bp)",-0.113,6.38691009313994e-05
"chr11:3103431:3103498:3096292:3114556:SE","SE","ENSMUSG00000023764","Sfi1",67,"Regular (>50bp)",0.173,0.00186505085900049
"chr10:128327154:128327216:128326902:128327927:SE","SE","ENSMUSG00000090841","Myl6",62,"Regular (>50bp)",-0.344,0
"chr10:128327158:128327216:128326902:128327927:SE","SE","ENSMUSG00000090841","Myl6",58,"Regular (>50bp)",-0.382,0
"chr11:93971565:93971580:93970036:93972165:SE","SE","ENSMUSG00000020859","Spag9",15,"Microexon (0-30bp)",0.168,0.0320554566746996
"chr11:5014836:5015015:5014478:5015214:SE","SE","ENSMUSG00000034201","Gas2l1",179,"Regular (>50bp)",-0.205,0.000595277759058679
"chr11:5014836:5015094:5014478:5015214:SE","SE","ENSMUSG00000034201","Gas2l1",258,"Regular (>50bp)",-0.144,1.26245709172635e-08
"chr11:5060689:5060774:5059634:5066879:SE","SE","ENSMUSG00000034164","Emid1",85,"Regular (>50bp)",0.141,9.49141602654357e-05
"chr3:135021641:135021711:135013542:135027646:SE","SE","ENSMUSG00000037994","Slc9b2",70,"Regular (>50bp)",0.207,8.22259994007547e-05
"chr3:135022814:135022954:135013542:135027646:SE","SE","ENSMUSG00000037994","Slc9b2",140,"Regular (>50bp)",0.129,0.00348782853193984
"chr3:80598626:80598741:80597825:80599591:SE","SE","ENSMUSG00000033981","Gria2",115,"Regular (>50bp)",-0.182,1.68157406719123e-06
"chr4:119298945:119299115:119294448:119301956:SE","SE","ENSMUSG00000070806","Zmynd12",170,"Regular (>50bp)",0.349,0.0265827424004533
"chr11:120609475:120609546:120609379:120610291:SE","SE","ENSMUSG00000025145","Lrrc45",71,"Regular (>50bp)",-0.134,5.61121237593672e-06
"chr11:20646750:20646831:20642588:20648312:SE","SE","ENSMUSG00000049659","Aftph",81,"Regular (>50bp)",-0.135,4.64342354550554e-06
"chr11:26349648:26349709:26337310:26357547:SE","SE","ENSMUSG00000004018","Fancl",61,"Regular (>50bp)",0.415,3.48516826541624e-05
"chr11:26353321:26353378:26349709:26357547:SE","SE","ENSMUSG00000004018","Fancl",57,"Regular (>50bp)",-0.217,0.000389525434820436
"chr1:74499073:74499139:74495379:74500724:SE","SE","ENSMUSG00000033364","Usp37",66,"Regular (>50bp)",-0.162,0.000399232129861917
"chr10:80359485:80359725:80357731:80360162:SE","SE","ENSMUSG00000003341","Atp8b3",240,"Regular (>50bp)",-0.166,0.00404021948619805
"chr2:30236070:30236085:30235951:30236364:SE","SE","ENSMUSG00000026860","Sh3glb2",15,"Microexon (0-30bp)",-0.128,0
"chr2:30238566:30238629:30237116:30240299:SE","SE","ENSMUSG00000026860","Sh3glb2",63,"Regular (>50bp)",0.109,6.62958453222306e-05
"chr11:53355946:53356135:53355157:53356322:SE","SE","ENSMUSG00000018387","Shroom1",189,"Regular (>50bp)",-0.15,0.0149995931049894
"chr4:84209496:84209562:84194684:84209929:SE","SE","ENSMUSG00000028487","Bnc2",66,"Regular (>50bp)",0.13,0.0175222757678554
"chr4:84528345:84528434:84474141:84593211:SE","SE","ENSMUSG00000028487","Bnc2",89,"Regular (>50bp)",-0.113,0.0257618364811985
"chr2:34322014:34322342:34297266:34325144:SE","SE","ENSMUSG00000038696","Mapkap1",328,"Regular (>50bp)",-0.144,0
"chr13:28738716:28738780:28645044:28745423:SE","SE","ENSMUSG00000085936","2610307P16Rik",64,"Regular (>50bp)",0.178,0.0451411011337446
"chr13:28852352:28852687:28792611:28895099:SE","SE","ENSMUSG00000085936","2610307P16Rik",335,"Regular (>50bp)",-0.141,0.00391536774900846
"chr13:28853764:28853977:28852687:28914373:SE","SE","ENSMUSG00000085936","2610307P16Rik",213,"Regular (>50bp)",0.195,0.00376120389611437
"chr5:29401577:29401643:29401082:29402923:SE","SE","ENSMUSG00000029130","Rnf32",66,"Regular (>50bp)",0.128,0.036635299041451
"chr5:29429114:29429282:29411802:29430040:SE","SE","ENSMUSG00000029130","Rnf32",168,"Regular (>50bp)",-0.14,0.00427154789466553
"chr5:115799433:115799577:115794090:115800758:SE","SE","ENSMUSG00000041609","Bicdl1",144,"Regular (>50bp)",-0.109,0.00612145755105127
"chr11:69548761:69548882:69548669:69549391:SE","SE","ENSMUSG00000018761","Mpdu1",121,"Regular (>50bp)",-0.103,0.0455683447353291
"chr12:98746306:98746539:98740578:98749840:SE","SE","ENSMUSG00000021012","Zc3h14",233,"Regular (>50bp)",-0.198,8.94819663314711e-14
"chrX:47712838:47713083:47712705:47714472:SE","SE","ENSMUSG00000031105","Slc25a14",245,"Regular (>50bp)",-0.167,0.0244373112585981
"chrX:47717012:47717060:47713083:47718128:SE","SE","ENSMUSG00000031105","Slc25a14",48,"Small (30-50bp)",0.267,0.00541359089233251
"chr11:75232969:75233020:75219587:75239051:SE","SE","ENSMUSG00000000751","Rpa1",51,"Regular (>50bp)",-0.144,0.000640439286395643
"chr11:77702834:77703545:77700684:77706681:SE","SE","ENSMUSG00000000631","Myo18a",711,"Regular (>50bp)",-0.444,0.0158665579843822
"chr11:77745503:77745548:77744717:77748548:SE","SE","ENSMUSG00000000631","Myo18a",45,"Small (30-50bp)",-0.12,0.000131915200960212
"chr11:79354058:79354121:79349732:79358939:SE","SE","ENSMUSG00000020716","Nf1",63,"Regular (>50bp)",-0.123,0.0178796765217739
"chr11:82724906:82725105:82709429:82736577:SE","SE","ENSMUSG00000020696","Rffl",199,"Regular (>50bp)",-0.346,8.9445476172104e-06
"chr11:82724906:82725105:82709429:82761833:SE","SE","ENSMUSG00000020696","Rffl",199,"Regular (>50bp)",-0.102,2.50913612110461e-09
"chrX:149372791:149373080:149372948:149373080:149371940:149372040:A3SS","A3SS","ENSMUSG00000025271","Pfkfb1",289,"Regular (>50bp)",-0.109,0.0173467002078608
"chrX:132973884:132974026:132973962:132974026:132973426:132973513:A3SS","A3SS","ENSMUSG00000031256","Cstf2",142,"Regular (>50bp)",0.173,1.65183223630362e-08
"chrX:110309904:110309981:110309904:110309966:110314374:110314536:A3SS","A3SS","ENSMUSG00000025665","Rps6ka6",77,"Regular (>50bp)",0.134,0.0384077976628598
"chrX:84652995:84653190:84652998:84653190:84619155:84619216:A3SS","A3SS","ENSMUSG00000035476","Tab3",195,"Regular (>50bp)",0.121,0.000981741928137624
"chr17:35361898:35361986:35361901:35361986:35361702:35361815:A3SS","A3SS","ENSMUSG00000024392","Bag6",88,"Regular (>50bp)",0.112,3.15014703857338e-05
"chr17:31694898:31695133:31694901:31695133:31692131:31692253:A3SS","A3SS","ENSMUSG00000041119","Pde9a",235,"Regular (>50bp)",-0.201,0.00597724959881878
"chr17:28545067:28545541:28545125:28545541:28539763:28539830:A3SS","A3SS","ENSMUSG00000007570","Fance",474,"Regular (>50bp)",-0.138,0.0119352096357261
"chr17:27185843:27185946:27185856:27185946:27183800:27184012:A3SS","A3SS","ENSMUSG00000067629","Syngap1",103,"Regular (>50bp)",0.154,3.28957125742033e-05
"chr17:26051019:26051280:26051019:26051218:26052059:26052378:A3SS","A3SS","ENSMUSG00000039615","Stub1",261,"Regular (>50bp)",-0.131,0.00756016870703424
"chr17:25103374:25103560:25103374:25103529:25104692:25104811:A3SS","A3SS","ENSMUSG00000039183","Nubp2",186,"Regular (>50bp)",-0.401,0.0071536498174377
"chr17:24735478:24735573:24735478:24735570:24737715:24737768:A3SS","A3SS","ENSMUSG00000052752","Traf7",95,"Regular (>50bp)",0.132,9.95551721526662e-06
"chr17:18056346:18056415:18056370:18056415:18052320:18052401:A3SS","A3SS","ENSMUSG00000080316","Spaca6",69,"Regular (>50bp)",-0.148,0.00815476141369728
"chr17:15206035:15207094:15206979:15207094:15205079:15205177:A3SS","A3SS","ENSMUSG00000116953","9030025P20Rik",1059,"Regular (>50bp)",-0.176,0.000112639655519061
"chr16:4839201:4839312:4839201:4839294:4844371:4844471:A3SS","A3SS","ENSMUSG00000022536","Glyr1",111,"Regular (>50bp)",-0.158,2.715044721209e-06
"chrX:40901335:40901452:40901335:40901371:40902106:40902592:A3SS","A3SS","ENSMUSG00000037475","Thoc2",117,"Regular (>50bp)",0.219,0.0372974011130444
"chr15:102398186:102398242:102398189:102398242:102396639:102396712:A3SS","A3SS","ENSMUSG00000056851","Pcbp2",56,"Regular (>50bp)",-0.104,2.61304413130821e-08
"chr15:102205165:102205284:102205194:102205284:102204739:102205074:A3SS","A3SS","ENSMUSG00000058290","Espl1",119,"Regular (>50bp)",0.163,0.042607594370548
"chr15:89008377:89008631:89008377:89008456:89008734:89008791:A3SS","A3SS","ENSMUSG00000062906","Hdac10",254,"Regular (>50bp)",-0.187,0.00295950529866826
"chr15:66476625:66476754:66476628:66476754:66475875:66476089:A3SS","A3SS","ENSMUSG00000072501","Phf20l1",129,"Regular (>50bp)",0.107,0.0474792875776589
"chr14:67966672:67966858:67966799:67966858:67966098:67966195:A3SS","A3SS","ENSMUSG00000034327","Kctd9",186,"Regular (>50bp)",-0.11,4.30642682828059e-06
"chr14:52242615:52243080:52242797:52243080:52242445:52242492:A3SS","A3SS","ENSMUSG00000004562","Arhgef40",465,"Regular (>50bp)",-0.111,0.0115927271369302
"chr14:30726651:30726747:30726674:30726747:30723360:30723385:A3SS","A3SS","ENSMUSG00000021916","Glt8d1",96,"Regular (>50bp)",0.108,0.00728274646739405
"chr13:74090749:74090925:74090809:74090925:74090062:74090173:A3SS","A3SS","ENSMUSG00000057649","Brd9",176,"Regular (>50bp)",-0.128,0.0142040581345399
"chr13:74090809:74090925:74090812:74090925:74090062:74090173:A3SS","A3SS","ENSMUSG00000057649","Brd9",116,"Regular (>50bp)",0.101,0.0215787942617577
"chr13:44278111:44278655:44278129:44278655:44277947:44278052:A3SS","A3SS","ENSMUSG00000089815","Gm5083",544,"Regular (>50bp)",0.258,0.0179671769736786
"chr12:110892597:110892910:110892629:110892910:110885302:110885460:A3SS","A3SS","ENSMUSG00000021275","Tecpr2",313,"Regular (>50bp)",-0.224,0.000204860143561933
"chr12:110897723:110898166:110897833:110898166:110895465:110895598:A3SS","A3SS","ENSMUSG00000021275","Tecpr2",443,"Regular (>50bp)",0.143,2.21558823749321e-06
"chr12:109425971:109429262:109426043:109429262:109425532:109425818:A3SS","A3SS","ENSMUSG00000040856","Dlk1",3291,"Regular (>50bp)",-0.13,1.1704830785525e-08
"chr11:121111689:121111987:121111908:121111987:121110666:121110749:A3SS","A3SS","ENSMUSG00000039307","Hexdc",298,"Regular (>50bp)",-0.178,2.77562641339823e-05
"chr11:120077473:120078577:120077473:120078552:120079314:120079502:A3SS","A3SS","ENSMUSG00000075389","Reno1",1104,"Regular (>50bp)",0.298,0.000731422851971642
"chr11:118308399:118308632:118308399:118308480:118309755:118309849:A3SS","A3SS","ENSMUSG00000025575","Cant1",233,"Regular (>50bp)",-0.117,0.00602683836377083
"chr11:97037280:97037459:97037280:97037456:97038198:97038379:A3SS","A3SS","ENSMUSG00000038517","Tbkbp1",179,"Regular (>50bp)",0.103,0.0409929984900128
"chr15:97862668:97862911:97862720:97862911:97862080:97862205:A3SS","A3SS","ENSMUSG00000052369","Tmem106c",243,"Regular (>50bp)",0.133,0.0159527123771545
"chr4:53693983:53694084:53693986:53694084:53686387:53686517:A3SS","A3SS","ENSMUSG00000054752","Fsd1l",101,"Regular (>50bp)",0.105,1.25705505124636e-06
"chr5:114812114:114812265:114812114:114812246:114814396:114814459:A3SS","A3SS","ENSMUSG00000011884","Gltp",151,"Regular (>50bp)",-0.138,1.46091387609445e-05
