"event_key","event_type","GeneID","geneSymbol","exon_length","size_category","dPSI","FDR"
"chr12:70069054:70069115:70067805:70072180:SE","SE","ENSMUSG00000021068","Nin",61,"Regular (>50bp)",0.263,0.0102616576979792
"chr2:128520130:128520204:128518167:128526421:SE","SE","ENSMUSG00000014355","Anapc1",74,"Regular (>50bp)",-0.16,0.000725808744230392
"chr2:90971153:90971162:90970971:90973100:SE","SE","ENSMUSG00000040687","Madd",9,"Microexon (0-30bp)",0.143,0.000297928868703475
"chr1:180479426:180479531:180475898:180486627:SE","SE","ENSMUSG00000058729","Lin9",105,"Regular (>50bp)",-0.125,4.06398523686481e-05
"chr3:86695928:86695941:86694719:86696618:SE","SE","ENSMUSG00000028078","Dclk2",13,"Microexon (0-30bp)",0.13,0.0357757878867097
"chr3:86695928:86695941:86694719:86699301:SE","SE","ENSMUSG00000028078","Dclk2",13,"Microexon (0-30bp)",0.107,9.02838700735828e-07
"chr3:86738130:86738178:86732037:86739039:SE","SE","ENSMUSG00000028078","Dclk2",48,"Small (30-50bp)",0.136,1.01172471836732e-07
"chr19:58935083:58935274:58934094:58941568:SE","SE","ENSMUSG00000048029","Eno4",191,"Regular (>50bp)",-0.211,0.000835981114338567
"chr19:58952809:58953005:58951339:58956933:SE","SE","ENSMUSG00000048029","Eno4",196,"Regular (>50bp)",-0.115,0.0020738325268988
"chr19:58952870:58953005:58951339:58956933:SE","SE","ENSMUSG00000048029","Eno4",135,"Regular (>50bp)",-0.226,0.00456552838661961
"chr2:112146585:112146630:112097437:112163727:SE","SE","ENSMUSG00000027130","Slc12a6",45,"Small (30-50bp)",0.131,0.00283734158946604
"chr9:44685479:44685528:44685081:44689890:SE","SE","ENSMUSG00000002031","Ift46",49,"Small (30-50bp)",0.103,0.00318488327296499
"chr2:119843781:119843799:119843575:119844099:SE","SE","ENSMUSG00000033902","Mapkbp1",18,"Microexon (0-30bp)",0.12,0.000138854636536258
"chr8:123377068:123377215:123370272:123425553:SE","SE","ENSMUSG00000006362","Cbfa2t3",147,"Regular (>50bp)",-0.124,0.0341597244531351
"chr7:41251171:41251239:41248824:41252859:SE","SE","ENSMUSG00000091474","2610021A01Rik",68,"Regular (>50bp)",-0.186,0.015151126219211
"chr3:53369052:53369200:53366106:53369732:SE","SE","ENSMUSG00000042997","Nhlrc3",148,"Regular (>50bp)",-0.174,0.00150083989069159
"chrX:49697354:49697481:49695039:49697563:SE","SE","ENSMUSG00000085396","Firre",127,"Regular (>50bp)",-0.547,0.000206097439282431
"chr14:19620388:19620523:19619656:19630274:SE","SE","ENSMUSG00000093979","Gm2237",135,"Regular (>50bp)",0.173,0.00327938638826421
"chr2:144016446:144016664:144010546:144031060:SE","SE","ENSMUSG00000074758","Gm5535",218,"Regular (>50bp)",0.316,0.00037800936580262
"chr2:144031060:144031153:144010546:144032846:SE","SE","ENSMUSG00000074758","Gm5535",93,"Regular (>50bp)",0.186,0.0107733366404324
"chr2:144031060:144031153:144016664:144032846:SE","SE","ENSMUSG00000074758","Gm5535",93,"Regular (>50bp)",0.199,1.36834780664256e-08
"chr1:159147317:159147410:159136534:159152486:SE","SE","ENSMUSG00000040782","Cop1",93,"Regular (>50bp)",-0.103,0.00640323077445409
"chr7:24617944:24617956:24617425:24618608:SE","SE","ENSMUSG00000040940","Arhgef1",12,"Microexon (0-30bp)",0.131,0.000225967412359808
"chr4:99116792:99116871:99112787:99146633:SE","SE","ENSMUSG00000028550","Atg4c",79,"Regular (>50bp)",0.143,0.0321221891972023
"chr2:167331088:167331288:167328412:167334678:SE","SE","ENSMUSG00000047030","Spata2",200,"Regular (>50bp)",-0.36,0.00626746644326413
"chr5:73451308:73451353:73450319:73452268:SE","SE","ENSMUSG00000029152","Ociad1",45,"Small (30-50bp)",-0.116,0.00523039684034936
"chr3:84426788:84427010:84405198:84441893:SE","SE","ENSMUSG00000074513","Arfip1",222,"Regular (>50bp)",-0.199,0.00908959023874941
"chr3:84426788:84427010:84417289:84455240:SE","SE","ENSMUSG00000074513","Arfip1",222,"Regular (>50bp)",-0.199,0.00323129162114401
"chr7:126291924:126291976:126291831:126294596:SE","SE","ENSMUSG00000059772","Slx1b",52,"Regular (>50bp)",-0.111,1.56988893225461e-05
"chr12:91222348:91222513:91200994:91226759:SE","SE","ENSMUSG00000061533","Cep128",165,"Regular (>50bp)",0.2,0.00523025096303828
"chr12:110843656:110843806:110843404:110845421:SE","SE","ENSMUSG00000021276","Cinp",150,"Regular (>50bp)",-0.331,0.00548380560396285
"chr5:31403665:31403689:31403189:31404685:SE","SE","ENSMUSG00000029148","Nrbp1",24,"Microexon (0-30bp)",0.114,1.54455389076641e-06
"chr2:181152296:181152323:181150060:181153366:SE","SE","ENSMUSG00000000827","Tpd52l2",27,"Microexon (0-30bp)",0.106,0.000429899112835956
"chr16:35167968:35168163:35149983:35181930:SE","SE","ENSMUSG00000034473","Sec22a",195,"Regular (>50bp)",-0.144,1.3670622159289e-07
"chr3:14619363:14619565:14616587:14622248:SE","SE","ENSMUSG00000027550","Lrrcc1",202,"Regular (>50bp)",0.119,0.0263328851166317
"chr2:121236809:121236934:121230317:121240618:SE","SE","ENSMUSG00000033486","Catsper2",125,"Regular (>50bp)",0.133,0.0090493144473826
"chr1:171158820:171158853:171157260:171165819:SE","SE","ENSMUSG00000013973","Dedd",33,"Small (30-50bp)",0.109,9.41268011599817e-09
"chr6:31305266:31305324:31298411:31312925:SE","SE","ENSMUSG00000087380","2210408F21Rik",58,"Regular (>50bp)",-0.138,0.000676932671146962
"chr4:52440200:52440423:52439334:52447712:SE","SE","ENSMUSG00000028312","Smc2",223,"Regular (>50bp)",0.107,0.0106229348014032
"chr2:34612949:34613030:34610740:34615054:SE","SE","ENSMUSG00000026867","Gapvd1",81,"Regular (>50bp)",0.177,1.75910250494988e-07
"chr14:20791445:20791559:20789470:20792772:SE","SE","ENSMUSG00000021820","Camk2g",114,"Regular (>50bp)",0.135,5.2875225611611e-06
"chr10:127317561:127317624:127312567:127319844:SE","SE","ENSMUSG00000025404","R3hdm2",63,"Regular (>50bp)",0.107,0
"chr7:29656384:29656459:29653381:29660317:SE","SE","ENSMUSG00000121374","ENSMUSG00000121374",75,"Regular (>50bp)",-0.171,0.0038321614029679
"chr12:88817048:88817078:88799340:89153791:SE","SE","ENSMUSG00000066392","Nrxn3",30,"Microexon (0-30bp)",-0.277,0.00398410740864226
"chr7:25320848:25320937:25320517:25321397:SE","SE","ENSMUSG00000057229","Dmac2",89,"Regular (>50bp)",-0.203,0.00698114473783677
"chr6:56900051:56900097:56890879:56900656:SE","SE","ENSMUSG00000029780","Nt5c3",46,"Small (30-50bp)",0.166,0.00952418497967253
"chr9:88434714:88434914:88430561:88436428:SE","SE","ENSMUSG00000032425","Zfp949",200,"Regular (>50bp)",-0.105,7.9664955433762e-05
"chr15:93293467:93293496:93285740:93296043:SE","SE","ENSMUSG00000022635","Zcrb1",29,"Microexon (0-30bp)",-0.163,0.000759170680914049
"chr11:97267262:97267367:97263956:97268761:SE","SE","ENSMUSG00000038485","Socs7",105,"Regular (>50bp)",0.109,0.000297304927191256
"chr11:97267822:97267924:97263956:97268761:SE","SE","ENSMUSG00000038485","Socs7",102,"Regular (>50bp)",0.183,0.000425332355884638
"chr6:83160917:83160938:83160315:83166058:SE","SE","ENSMUSG00000031865","Dctn1",21,"Microexon (0-30bp)",0.262,0
"chr6:83164745:83164766:83160938:83166058:SE","SE","ENSMUSG00000031865","Dctn1",21,"Microexon (0-30bp)",-0.137,2.3696378192652e-05
"chr7:140796941:140797625:140796764:140797798:SE","SE","ENSMUSG00000038618","Rassf7",684,"Regular (>50bp)",-0.112,0.000938360937500695
"chr7:140797500:140797625:140796764:140797798:SE","SE","ENSMUSG00000038618","Rassf7",125,"Regular (>50bp)",-0.12,0.00115252307102536
"chr7:101872585:101872697:101859798:101885300:SE","SE","ENSMUSG00000030990","Pgap2",112,"Regular (>50bp)",0.105,0.0297295277805289
"chr11:77579112:77579157:77578637:77582367:SE","SE","ENSMUSG00000037857","Nufip2",45,"Small (30-50bp)",0.315,0.0120976829385297
"chr6:85317324:85319343:85314652:85324761:SE","SE","ENSMUSG00000051343","Rab11fip5",2019,"Regular (>50bp)",0.117,0.0409838238074037
"chr5:137552774:137552940:137552402:137561368:SE","SE","ENSMUSG00000029712","Actl6b",166,"Regular (>50bp)",0.179,0.00268044571686485
"chr2:155857296:155857311:155853326:155857908:SE","SE","ENSMUSG00000005881","Ergic3",15,"Microexon (0-30bp)",0.169,0
"chr6:93657769:93657858:93655983:93659932:SE","SE","ENSMUSG00000045095","Magi1",89,"Regular (>50bp)",0.156,0
"chr6:112605422:112605485:112597865:112621548:SE","SE","ENSMUSG00000030254","Rad18",63,"Regular (>50bp)",0.107,0.0423353806275362
"chr6:34886611:34886762:34886475:34887444:SE","SE","ENSMUSG00000058486","Wdr91",151,"Regular (>50bp)",-0.261,0.0082031896890259
"chr6:118614690:118614774:118607392:118615387:SE","SE","ENSMUSG00000051331","Cacna1c",84,"Regular (>50bp)",0.164,0.00134609347915179
"chr6:118615387:118615471:118614774:118628908:SE","SE","ENSMUSG00000051331","Cacna1c",84,"Regular (>50bp)",0.194,0.00456565617361802
"chr6:118651515:118651575:118647417:118652780:SE","SE","ENSMUSG00000051331","Cacna1c",60,"Regular (>50bp)",0.149,0.00730401249273278
"chr7:97207337:97207433:97199948:97224794:SE","SE","ENSMUSG00000035642","Aamdc",96,"Regular (>50bp)",-0.156,0.00643484327265245
"chr6:122309480:122309612:122302909:122310249:SE","SE","ENSMUSG00000040669","Phc1",132,"Regular (>50bp)",-0.108,0.0216985677542389
"chr8:27641624:27643187:27640831:27644173:SE","SE","ENSMUSG00000031488","Rab11fip1",1563,"Regular (>50bp)",0.102,1.94409167542602e-06
"chr15:85778378:85778484:85778221:85779126:SE","SE","ENSMUSG00000022386","Trmu",106,"Regular (>50bp)",-0.163,0.0119748671403484
"chr2:153526278:153526397:153520476:153528177:SE","SE","ENSMUSG00000027478","Dnmt3b",119,"Regular (>50bp)",-0.127,0.000221331893572252
"chr6:140501676:140501796:140498524:140515078:SE","SE","ENSMUSG00000030231","Plekha5",120,"Regular (>50bp)",0.13,0.000154721940580891
"chr6:143011911:143011944:143007587:143012781:SE","SE","ENSMUSG00000030279","C2cd5",33,"Small (30-50bp)",0.132,0
"chr6:145083771:145083812:145083333:145083907:SE","SE","ENSMUSG00000030263","Irag2",41,"Small (30-50bp)",0.4,0.00020670684657125
"chr6:148092416:148092521:148091082:148096692:SE","SE","ENSMUSG00000030304","Ergic2",105,"Regular (>50bp)",-0.109,0.00549010424682853
"chr7:4516579:4516612:4515282:4516809:SE","SE","ENSMUSG00000064179","Tnnt1",33,"Small (30-50bp)",0.147,0.0172471027025576
"chr12:109609847:109609895:109606762:109611695:SE","SE","ENSMUSG00000097451","Rian",48,"Small (30-50bp)",0.123,0.0423969470140858
"chr7:6715948:6716011:6715774:6719052:SE","SE","ENSMUSG00000002265","Peg3",63,"Regular (>50bp)",0.146,3.15126704685508e-08
"chr18:65715797:65715880:65715469:65715967:SE","SE","ENSMUSG00000042439","Zfp532",83,"Regular (>50bp)",0.249,0.000121807983286524
"chr7:18821418:18821625:18821258:18821925:SE","SE","ENSMUSG00000030409","Dmpk",207,"Regular (>50bp)",-0.109,2.02220019005814e-08
"chr18:38373891:38374006:38372238:38383230:SE","SE","ENSMUSG00000097080","1700086O06Rik",115,"Regular (>50bp)",0.361,2.17287888029556e-06
"chr18:38373891:38374006:38372804:38383105:SE","SE","ENSMUSG00000097080","1700086O06Rik",115,"Regular (>50bp)",0.127,0.0396136153852968
"chr14:103414691:103414766:103412426:103419789:SE","SE","ENSMUSG00000033004","Mycbp2",75,"Regular (>50bp)",0.116,2.38844283871793e-09
"chr8:84650834:84650984:84649737:84656092:SE","SE","ENSMUSG00000013033","Adgrl1",150,"Regular (>50bp)",0.109,2.50717601519826e-05
"chr3:96016022:96016080:96011940:96043784:SE","SE","ENSMUSG00000038495","Otud7b",58,"Regular (>50bp)",0.191,0.0155706629504126
"chr17:24975426:24975518:24972503:24976934:SE","SE","ENSMUSG00000039628","Hs3st6",92,"Regular (>50bp)",0.455,0.000410304083344508
"chr11:62540272:62540374:62539642:62555495:SE","SE","ENSMUSG00000048497","Mmgt2",102,"Regular (>50bp)",0.124,0.00463868739477756
"chr12:70301811:70302000:70299258:70314835:SE","SE","ENSMUSG00000021071","Trim9",189,"Regular (>50bp)",0.124,0.0198005613735602
"chr12:70314007:70314040:70299258:70314835:SE","SE","ENSMUSG00000021071","Trim9",33,"Small (30-50bp)",0.201,5.72525237947919e-05
"chr7:102082403:102082440:102080158:102084590:SE","SE","ENSMUSG00000030987","Stim1",37,"Small (30-50bp)",0.188,1.77318356076807e-11
"chr7:24010889:24010928:24008622:24011806:SE","SE","ENSMUSG00000074282","Zfp94",39,"Small (30-50bp)",0.178,0.000206670021526904
"chr7:24775447:24775538:24772136:24776231:SE","SE","ENSMUSG00000045252","Zfp574",91,"Regular (>50bp)",-0.227,0.00473327235118602
"chr7:30428081:30428166:30427714:30428626:SE","SE","ENSMUSG00000006315","Tmem147",85,"Regular (>50bp)",0.195,0.0289405473261721
"chr10:20161515:20161640:20154164:20162320:SE","SE","ENSMUSG00000111447","Gm48249",125,"Regular (>50bp)",0.357,7.85526742502879e-05
"chr11:74872677:74872739:74837045:74880895:SE","SE","ENSMUSG00000038290","Smg6",62,"Regular (>50bp)",0.119,0.0106177511211038
"chr9:21401953:21401965:21401090:21405799:SE","SE","ENSMUSG00000033335","Dnm2",12,"Microexon (0-30bp)",0.118,0.000947054302203747
"chr15:89422217:89422241:89417657:89427302:SE","SE","ENSMUSG00000022623","Shank3",24,"Microexon (0-30bp)",0.129,0.00370443296087122
"chr10:81470500:81470587:81465582:81470698:SE","SE","ENSMUSG00000054708","Ankrd24",87,"Regular (>50bp)",-0.251,0.00399090106339603
"chr7:43896661:43896840:43896232:43897675:SE","SE","ENSMUSG00000045411","2410002F23Rik",179,"Regular (>50bp)",0.149,1.27058896427239e-07
"chr7:43896674:43896840:43896232:43897675:SE","SE","ENSMUSG00000045411","2410002F23Rik",166,"Regular (>50bp)",0.173,1.94081444465673e-08
"chr4:139023084:139023244:139021903:139033753:SE","SE","ENSMUSG00000028744","Slc66a1",160,"Regular (>50bp)",-0.155,0.0162967028752829
"chr7:44992976:44993003:44991925:44993164:SE","SE","ENSMUSG00000003863","Ppfia3",27,"Microexon (0-30bp)",0.239,5.1877029221982e-09
"chr6:38536138:38536239:38531998:38542589:SE","SE","ENSMUSG00000029823","Luc7l2",101,"Regular (>50bp)",0.18,0.0360465726098505
"chr4:128635708:128635877:128621992:128637146:SE","SE","ENSMUSG00000028796","Phc2",169,"Regular (>50bp)",-0.202,0.0134963564687648
"chr7:45179905:45180082:45179557:45181681:SE","SE","ENSMUSG00000040428","Plekha4",177,"Regular (>50bp)",0.177,0.0111124707435613
"chr7:45340470:45340659:45336249:45340835:SE","SE","ENSMUSG00000070564","Ntn5",189,"Regular (>50bp)",-0.35,1.79772112908203e-05
"chr6:149044103:149044213:149043202:149045531:SE","SE","ENSMUSG00000039958","Etfbkmt",110,"Regular (>50bp)",0.132,0.0297029557121197
"chr7:46424577:46424708:46424361:46425188:SE","SE","ENSMUSG00000014418","Hps5",131,"Regular (>50bp)",0.156,0.00309807723083696
"chr7:51581111:51581174:51576292:51586301:SE","SE","ENSMUSG00000030498","Gas2",63,"Regular (>50bp)",0.143,4.33174365248858e-05
"chr5:122494856:122494868:122492539:122498075:SE","SE","ENSMUSG00000029462","Vps29",12,"Microexon (0-30bp)",0.112,1.87816700589279e-05
"chr5:122494856:122494868:122492539:122498091:SE","SE","ENSMUSG00000029462","Vps29",12,"Microexon (0-30bp)",0.163,0.00350628173276468
"chr7:126417465:126417565:126416483:126418995:SE","SE","ENSMUSG00000058966","Tlcd3b",100,"Regular (>50bp)",-0.153,0.00957196931605333
"chr3:35973149:35973318:35952024:35986933:SE","SE","ENSMUSG00000027708","Dcun1d1",169,"Regular (>50bp)",-0.117,0.00403504486996008
"chr9:98872967:98873024:98868565:98874153:SE","SE","ENSMUSG00000032463","Faim",57,"Regular (>50bp)",0.182,4.91114595799159e-12
"chr9:107461950:107462864:107458134:107463580:SE","SE","ENSMUSG00000036091","Hyal3",914,"Regular (>50bp)",-0.359,0.00333735927862648
"chr7:100029232:100029332:100023740:100039285:SE","SE","ENSMUSG00000047248","C2cd3",100,"Regular (>50bp)",0.104,0.00480398491883332
"chr5:66421351:66421410:66418587:66421833:SE","SE","ENSMUSG00000029206","Nsun7",59,"Regular (>50bp)",-0.508,5.92624440563156e-07
"chr7:102401471:102402340:102395357:102408516:SE","SE","ENSMUSG00000043366","Or51e2",869,"Regular (>50bp)",-0.399,0.000671722284162134
"chr9:86672108:86672192:86665487:86686507:SE","SE","ENSMUSG00000033419","Snap91",84,"Regular (>50bp)",0.209,1.80701390240478e-07
"chr9:86680882:86680897:86665487:86686507:SE","SE","ENSMUSG00000033419","Snap91",15,"Microexon (0-30bp)",0.195,0.000122089744963173
"chr3:87625535:87625565:87624827:87629663:SE","SE","ENSMUSG00000041977","Arhgef11",30,"Microexon (0-30bp)",0.146,2.78873270258153e-06
"chr7:99498363:99498459:99498266:99505619:SE","SE","ENSMUSG00000035227","Spcs2",96,"Regular (>50bp)",0.272,0.0107292740115184
"chr7:99498363:99498459:99498266:99512434:SE","SE","ENSMUSG00000035227","Spcs2",96,"Regular (>50bp)",-0.291,0.0278011855647572
"chr19:10005648:10005867:10005001:10007513:SE","SE","ENSMUSG00000024663","Rab3il1",219,"Regular (>50bp)",0.181,0.0223369181215424
"chr11:78921906:78921948:78919909:78924043:SE","SE","ENSMUSG00000018334","Ksr1",42,"Small (30-50bp)",0.203,0.028054910620087
"chr7:115747487:115747568:115744473:115753867:SE","SE","ENSMUSG00000045659","Plekha7",81,"Regular (>50bp)",0.228,0.0371142851659549
"chr7:116041825:116041913:116017816:116042538:SE","SE","ENSMUSG00000030660","Pik3c2a",88,"Regular (>50bp)",0.115,0.0355883330525339
"chr8:105147916:105148035:105147306:105148918:SE","SE","ENSMUSG00000035770","Dync1li2",119,"Regular (>50bp)",-0.276,0.000769181720464315
"chr11:51158991:51159058:51154096:51161363:SE","SE","ENSMUSG00000020385","Clk4",67,"Regular (>50bp)",-0.322,0.00486314751970413
"chr11:51158991:51159058:51158158:51161363:SE","SE","ENSMUSG00000020385","Clk4",67,"Regular (>50bp)",-0.113,0.0252500935304721
"chr7:126376677:126376789:126376375:126376942:SE","SE","ENSMUSG00000042675","Ypel3",112,"Regular (>50bp)",-0.36,0.049899539693813
"chr7:127184316:127184433:127184225:127184625:SE","SE","ENSMUSG00000057176","Ccdc189",117,"Regular (>50bp)",0.158,0.00142135503983831
"chr8:96442980:96443122:96442591:96444820:SE","SE","ENSMUSG00000031671","Setd6",142,"Regular (>50bp)",-0.278,0.0369735612330791
"chr1:133583082:133583136:133582176:133588993:SE","SE","ENSMUSG00000102976","Zc3h11a",54,"Regular (>50bp)",-0.11,0.00107132927014679
"chr2:80454669:80454704:80451584:80472968:SE","SE","ENSMUSG00000026999","Nup35",35,"Small (30-50bp)",-0.356,0.00538143232175667
"chr7:141554578:141554626:141552459:141556211:SE","SE","ENSMUSG00000053046","Brsk2",48,"Small (30-50bp)",0.184,0.0014956495206172
"chr7:141554578:141554626:141552751:141556211:SE","SE","ENSMUSG00000053046","Brsk2",48,"Small (30-50bp)",0.131,0.03584981861456
"chr7:144815297:144815416:144814737:144815669:SE","SE","ENSMUSG00000048677","Tpcn2",119,"Regular (>50bp)",-0.124,0.031784210700594
"chr12:34423876:34424137:34362710:34439243:SE","SE","ENSMUSG00000004698","Hdac9",261,"Regular (>50bp)",-0.113,0.000855587308772159
"chr8:13788327:13788488:13786021:13792653:SE","SE","ENSMUSG00000090336","Cfap97d2",161,"Regular (>50bp)",-0.164,0.00352582083126976
"chr1:92019453:92019540:91957918:92075977:SE","SE","ENSMUSG00000026313","Hdac4",87,"Regular (>50bp)",-0.211,0.00309807723083696
"chr8:40900091:40900186:40877210:40907557:SE","SE","ENSMUSG00000039470","Zdhhc2",95,"Regular (>50bp)",0.185,0.000347227357812573
"chr8:48740167:48740188:48732225:48740825:SE","SE","ENSMUSG00000031561","Tenm3",21,"Microexon (0-30bp)",0.191,3.21771505736489e-10
"chr8:48766272:48766299:48763804:48820345:SE","SE","ENSMUSG00000031561","Tenm3",27,"Microexon (0-30bp)",0.204,0.0346103153099895
"chr8:57791917:57791982:57786666:57792899:SE","SE","ENSMUSG00000097910","Hdnr",65,"Regular (>50bp)",-0.175,0.0268409603391519
"chr8:61353117:61353268:61343570:61358581:SE","SE","ENSMUSG00000038005","Hpf1",151,"Regular (>50bp)",-0.128,0.0339266958105778
"chr9:108120087:108120222:108095609:108140823:SE","SE","ENSMUSG00000039952","Dag1",135,"Regular (>50bp)",0.104,0.032972071047514
"chr8:70316961:70317200:70311803:70317473:SE","SE","ENSMUSG00000031860","Pbx4",239,"Regular (>50bp)",-0.176,0.00802435137533353
"chr10:69765276:69765288:69763648:69768223:SE","SE","ENSMUSG00000069601","Ank3",12,"Microexon (0-30bp)",0.251,0.00548380560396285
"chr10:69789269:69789302:69786888:69791755:SE","SE","ENSMUSG00000069601","Ank3",33,"Small (30-50bp)",0.185,0.0151230474700185
"chr10:69816653:69816680:69816224:69817945:SE","SE","ENSMUSG00000069601","Ank3",27,"Microexon (0-30bp)",0.187,0.000174189054449646
"chr15:58015992:58016141:58014052:58016975:SE","SE","ENSMUSG00000022359","Wdyhv1",149,"Regular (>50bp)",0.11,1.94679704461023e-06
"chr8:75776817:75776896:75774705:75778550:SE","SE","ENSMUSG00000042870","Tom1",79,"Regular (>50bp)",0.213,0.000581633249307326
"chr8:104908642:104908751:104897636:104937549:SE","SE","ENSMUSG00000031872","Bean1",109,"Regular (>50bp)",0.127,0.0496577035286534
"chr8:105360139:105360350:105358127:105361130:SE","SE","ENSMUSG00000110652","Gm33023",211,"Regular (>50bp)",-0.13,9.19424120174834e-05
"chr8:71201016:71201171:71200805:71201559:SE","SE","ENSMUSG00000031842","Pde4c",155,"Regular (>50bp)",-0.141,0.0384195047672438
"chr8:129993965:129994180:129990205:129995262:SE","SE","ENSMUSG00000110605","Gm32856",215,"Regular (>50bp)",-0.253,0.0262514941996564
"chr9:20389428:20389575:20386329:20397625:SE","SE","ENSMUSG00000059475","Zfp426",147,"Regular (>50bp)",0.126,0.0233576763524912
"chr9:21503823:21503884:21503514:21504032:SE","SE","ENSMUSG00000032182","Yipf2",61,"Regular (>50bp)",0.216,0.000448380033732881
"chr16:4752058:4752103:4750162:4754759:SE","SE","ENSMUSG00000022517","Mgrn1",45,"Small (30-50bp)",0.14,0.0280652123426945
"chr11:49094822:49094995:49094365:49095277:SE","SE","ENSMUSG00000046311","Zfp62",173,"Regular (>50bp)",0.285,0.0122772876275872
"chr19:47271459:47271543:47266869:47275043:SE","SE","ENSMUSG00000053617","Sh3pxd2a",84,"Regular (>50bp)",0.109,0.000899116199034486
"chr19:47308714:47308759:47302605:47331878:SE","SE","ENSMUSG00000053617","Sh3pxd2a",45,"Small (30-50bp)",0.181,0.0101520790751036
"chr9:44610123:44610168:44609517:44610643:SE","SE","ENSMUSG00000048537","Phldb1",45,"Small (30-50bp)",0.15,2.99483816655085e-06
"chr9:45858838:45858850:45858353:45859133:SE","SE","ENSMUSG00000034908","Sidt2",12,"Microexon (0-30bp)",0.156,5.41086159805272e-06
"chr9:45858926:45858995:45858353:45859133:SE","SE","ENSMUSG00000034908","Sidt2",69,"Regular (>50bp)",0.116,0.0271632014999059
"chr9:47740674:47740707:47725243:47759464:SE","SE","ENSMUSG00000032076","Cadm1",33,"Small (30-50bp)",0.142,0.000107598174943054
"chr9:47740674:47740707:47730115:47759464:SE","SE","ENSMUSG00000032076","Cadm1",33,"Small (30-50bp)",0.107,0.000165635470976537
"chr14:15299928:15300079:15295273:15310386:SE","SE","ENSMUSG00000090363","Gm3512",151,"Regular (>50bp)",0.353,0.00262144731600515
"chr15:79649987:79650054:79649222:79658559:SE","SE","ENSMUSG00000022420","Dnal4",67,"Regular (>50bp)",0.119,0.023789401793687
"chr5:92211195:92211294:92205929:92212183:SE","SE","ENSMUSG00000029405","G3bp2",99,"Regular (>50bp)",0.121,2.84857067591192e-07
"chr9:76104309:76104640:76100735:76106215:SE","SE","ENSMUSG00000059383","Gfral",331,"Regular (>50bp)",-0.195,0.0281298095176651
"chr10:79756848:79757081:79756664:79757385:SE","SE","ENSMUSG00000035773","Kiss1r",233,"Regular (>50bp)",0.121,0.0126045761172172
"chr2:170198167:170198233:170191383:170220642:SE","SE","ENSMUSG00000013523","Bcas1",66,"Regular (>50bp)",0.151,0.000137327647208671
"chr2:170212369:170212411:170191383:170220642:SE","SE","ENSMUSG00000013523","Bcas1",42,"Small (30-50bp)",0.139,0.0153058546894426
"chr9:102498894:102498927:102496959:102503102:SE","SE","ENSMUSG00000032534","Cep63",33,"Small (30-50bp)",-0.364,0.0257460231779752
"chr9:102500754:102500792:102498927:102503102:SE","SE","ENSMUSG00000032534","Cep63",38,"Small (30-50bp)",0.548,0.0030228753200067
"chr9:105370741:105370753:105347346:105371613:SE","SE","ENSMUSG00000032570","Atp2c1",12,"Microexon (0-30bp)",0.168,5.43819269842008e-06
"chr9:107833592:107833628:107828371:107836014:SE","SE","ENSMUSG00000032586","Traip",36,"Small (30-50bp)",-0.128,0.00974138989966312
"chr9:108673739:108673771:108673595:108673853:SE","SE","ENSMUSG00000032599","Ip6k2",32,"Small (30-50bp)",0.141,2.0295899336164e-10
"chr19:31969401:31969490:31964347:31981083:SE","SE","ENSMUSG00000024887","Asah2",89,"Regular (>50bp)",-0.214,5.9518981425696e-06
"chr19:31972741:31972801:31964347:31981083:SE","SE","ENSMUSG00000024887","Asah2",60,"Regular (>50bp)",-0.146,7.62967498533368e-05
"chr3:60522103:60522157:60520941:60523040:SE","SE","ENSMUSG00000027763","Mbnl1",54,"Regular (>50bp)",0.146,1.01676195895345e-05
"chr8:85564635:85564763:85564222:85565097:SE","SE","ENSMUSG00000003813","Rad23a",128,"Regular (>50bp)",-0.209,0.000948284233830729
"chr10:39516271:39516507:39498723:39607733:SE","SE","ENSMUSG00000087177","E130307A14Rik",236,"Regular (>50bp)",-0.128,0.0159843432782325
"chr10:39521551:39521804:39516507:39530517:SE","SE","ENSMUSG00000087177","E130307A14Rik",253,"Regular (>50bp)",-0.324,0.000392061214348815
"chr5:110563895:110563931:110543940:110580766:SE","SE","ENSMUSG00000043323","Fbrsl1",36,"Small (30-50bp)",-0.145,0.00404923577228385
"chr5:110565708:110565813:110543940:110580766:SE","SE","ENSMUSG00000043323","Fbrsl1",105,"Regular (>50bp)",-0.127,0.0233842041949229
"chr3:37694668:37694957:37694213:37696703:SE","SE","ENSMUSG00000037211","Spry1",289,"Regular (>50bp)",-0.151,0.040402602286648
"chr11:22971493:22971661:22971133:22978855:SE","SE","ENSMUSG00000049811","Fam161a",168,"Regular (>50bp)",0.129,0.000264057140798722
"chr16:18219530:18219548:18219003:18220316:SE","SE","ENSMUSG00000118669","Arvcf",18,"Microexon (0-30bp)",0.166,7.88857169241047e-11
"chr10:77815586:77815885:77814615:77816334:SE","SE","ENSMUSG00000020284","Cfap410",299,"Regular (>50bp)",-0.317,6.65862699679625e-05
"chr2:116734522:116734703:116730812:116741201:SE","SE","ENSMUSG00000085316","D330050G23Rik",181,"Regular (>50bp)",0.263,0.00508244723641251
"chr10:80159316:80159434:80159009:80159506:SE","SE","ENSMUSG00000020131","Pcsk4",118,"Regular (>50bp)",-0.313,0.0054059057236589
